p cnf 120 480
17 -6 -64 0
-41 107 36 0
46 55 -10 0
52 -65 3 0
90 -80 -3 0
-16 -12 87 0
6 -21 104 0
79 115 35 0
-23 -15 100 0
-69 35 84 0
48 -40 104 0
5 -6 -102 0
66 -2 -57 0
-63 113 30 0
78 -25 -118 0
13 -80 -96 0
50 44 110 0
36 61 114 0
72 -59 -108 0
-20 -58 41 0
25 92 -105 0
-30 -32 -81 0
82 -67 -24 0
-10 99 22 0
-20 -23 78 0
-4 -116 69 0
-26 -118 43 0
-61 57 26 0
-58 -38 -96 0
106 84 -64 0
63 6 25 0
-22 44 91 0
-88 -90 -22 0
-95 -23 -99 0
-47 -104 -84 0
35 -97 -76 0
-98 -44 108 0
-90 -29 -83 0
47 -114 45 0
-50 48 85 0
56 28 -22 0
-33 73 -115 0
-74 111 -16 0
-16 -115 114 0
93 114 -51 0
-22 -68 18 0
24 -64 -102 0
-20 22 -37 0
36 -61 -75 0
-8 85 32 0
-40 101 34 0
96 -4 -49 0
-75 84 -104 0
21 91 12 0
-64 -10 23 0
2 -23 -65 0
-50 -87 52 0
-67 -95 -12 0
-44 -14 80 0
60 -17 -98 0
112 70 53 0
98 -18 -86 0
-68 -87 -45 0
-103 2 -95 0
13 -96 95 0
59 44 93 0
-15 -69 -117 0
-93 -57 -97 0
29 61 -67 0
103 53 -99 0
23 105 -29 0
41 18 59 0
14 62 -82 0
34 109 4 0
113 -5 64 0
64 -4 -23 0
-5 67 -35 0
20 -27 -101 0
112 -83 -92 0
-27 72 1 0
118 -84 112 0
-24 -40 -1 0
-86 105 94 0
93 82 56 0
-4 -10 97 0
-65 -66 -86 0
5 44 -63 0
-93 -56 20 0
25 -105 22 0
32 -106 84 0
-42 47 48 0
-35 105 -80 0
98 66 1 0
-46 -53 -4 0
62 92 -67 0
1 -75 -79 0
35 39 55 0
-49 -34 56 0
64 44 -3 0
62 -73 95 0
72 -102 -119 0
-4 45 -44 0
24 -114 78 0
83 14 -17 0
-44 -55 -95 0
-118 -101 -55 0
31 3 92 0
-29 10 -44 0
55 -100 -4 0
-59 49 35 0
6 -52 -115 0
76 -37 84 0
-116 107 118 0
-76 -35 103 0
-26 77 -18 0
89 6 -1 0
118 -18 -26 0
26 -85 -10 0
33 6 11 0
89 -13 102 0
-19 -45 -81 0
8 104 2 0
-1 66 -16 0
-36 26 103 0
-55 2 104 0
-109 68 -117 0
-4 71 -51 0
-9 70 55 0
-94 -58 48 0
-108 -34 -64 0
5 -45 -40 0
-39 108 54 0
-45 81 -9 0
71 -88 -85 0
-32 -109 53 0
66 88 -112 0
23 -41 11 0
40 29 -37 0
-111 -94 -101 0
38 62 -5 0
11 100 -83 0
32 -5 -90 0
-88 -44 18 0
101 14 1 0
-87 -59 -119 0
26 19 -11 0
-120 -97 -67 0
-39 -74 -56 0
117 -120 82 0
-37 36 102 0
-82 -101 112 0
-78 42 75 0
104 -9 108 0
-35 -25 46 0
12 -81 10 0
-8 -44 -50 0
61 -36 -64 0
-72 74 -88 0
23 -20 -28 0
10 90 20 0
-77 59 -32 0
5 112 -87 0
-58 47 92 0
32 -110 105 0
-72 -55 84 0
-48 -106 -72 0
100 -54 60 0
6 73 28 0
38 32 -98 0
43 4 68 0
3 -117 -75 0
-50 -33 -2 0
10 -21 22 0
-109 41 30 0
-89 -114 -18 0
41 -32 120 0
-88 23 -16 0
68 -24 -84 0
16 -87 -92 0
-57 67 -24 0
-94 -96 -84 0
95 119 -27 0
14 -24 62 0
65 58 116 0
-26 -74 -85 0
39 -33 -47 0
-92 -23 3 0
97 -6 -36 0
98 -7 2 0
-56 45 102 0
98 -51 -18 0
101 102 71 0
-35 103 30 0
-99 101 -34 0
-99 8 -90 0
24 113 -60 0
-35 -110 -61 0
-69 78 1 0
-88 60 40 0
-51 41 -82 0
-82 -14 71 0
53 -4 16 0
-28 35 73 0
64 -33 -96 0
37 57 76 0
-90 29 48 0
109 -80 32 0
-56 60 -36 0
-108 28 86 0
69 -13 71 0
14 -117 -15 0
-12 16 115 0
58 90 116 0
113 -87 -108 0
6 -38 60 0
-107 20 106 0
-19 36 -71 0
72 65 117 0
-29 35 -112 0
-40 -69 16 0
-57 -72 -88 0
101 -37 -3 0
-30 108 -99 0
-26 -85 -115 0
-66 -65 -94 0
-14 -57 97 0
6 114 -85 0
13 -55 -72 0
96 32 -20 0
-119 43 -91 0
7 -38 -60 0
80 75 91 0
53 17 87 0
-4 -56 113 0
53 32 46 0
-103 105 108 0
-19 101 11 0
116 -37 -42 0
91 56 -72 0
-100 -31 82 0
-4 112 -61 0
24 45 -35 0
-58 -111 -33 0
-89 61 -28 0
-64 -119 -2 0
-33 -120 105 0
-3 -10 -115 0
87 -58 10 0
92 -85 -105 0
35 -96 5 0
97 -86 -54 0
28 -70 79 0
57 108 113 0
77 78 108 0
9 102 -47 0
65 16 -103 0
92 -100 -22 0
90 95 73 0
-58 36 45 0
69 -37 21 0
-29 82 -99 0
-96 -57 95 0
5 -37 -117 0
59 -1 -52 0
108 82 43 0
92 51 114 0
109 83 35 0
3 -105 11 0
11 18 26 0
40 69 29 0
87 -61 -45 0
-38 6 -77 0
49 -72 102 0
-117 14 -107 0
82 -43 11 0
-5 55 -106 0
103 -3 7 0
-21 23 -71 0
-37 100 -72 0
88 -96 -40 0
-73 -59 -93 0
-98 -51 48 0
-52 -104 -23 0
61 105 100 0
111 66 -60 0
56 12 -4 0
29 52 -73 0
9 -30 -61 0
-30 -94 34 0
47 -11 -101 0
-80 -66 13 0
75 -42 -105 0
-88 110 50 0
-110 5 -76 0
34 79 72 0
96 86 -112 0
13 76 -9 0
90 50 -72 0
-110 14 -48 0
-63 52 81 0
33 -102 106 0
17 -109 -111 0
24 -101 -38 0
-29 105 -12 0
-115 -97 79 0
49 97 -93 0
-106 71 -64 0
74 -13 -25 0
-98 68 -86 0
105 17 119 0
2 77 -53 0
-43 -22 116 0
-45 57 69 0
-92 45 78 0
-21 -4 -20 0
-87 38 -103 0
98 -101 -7 0
-6 -110 62 0
-32 42 69 0
56 13 54 0
-20 -74 67 0
-8 -60 -109 0
-45 5 -41 0
-67 -74 -4 0
-90 95 -101 0
-118 -40 49 0
-119 -6 -35 0
-107 100 -88 0
-41 -68 13 0
120 -2 -76 0
-114 86 15 0
-2 53 46 0
113 29 -16 0
-88 -29 34 0
105 -14 -119 0
72 -33 16 0
-42 -36 -16 0
-52 -106 -76 0
75 32 77 0
-7 91 -31 0
101 -73 10 0
-44 89 -16 0
25 96 -18 0
114 -93 50 0
90 -94 -75 0
-5 89 60 0
-36 20 46 0
93 -68 102 0
72 83 106 0
-58 89 -115 0
-106 -52 -101 0
81 40 113 0
-49 -30 13 0
99 -59 52 0
-48 -76 -75 0
-83 -103 -105 0
26 22 14 0
-114 -75 50 0
17 -43 73 0
-110 -59 8 0
