p cnf 110 440
17 80 -85 0
-35 -54 -41 0
31 97 89 0
49 -74 73 0
-55 72 -3 0
106 17 29 0
84 75 53 0
52 14 -102 0
-68 -15 48 0
37 71 -104 0
30 24 37 0
-79 88 11 0
-90 -87 32 0
-68 49 -104 0
-32 -20 -69 0
39 85 -77 0
-87 106 -62 0
-110 86 31 0
6 33 54 0
-50 80 84 0
-11 -41 -12 0
-22 -63 -91 0
-59 109 -1 0
60 -22 -24 0
83 22 -88 0
8 -82 -76 0
73 12 88 0
24 -97 1 0
-25 -35 -15 0
95 -63 -81 0
-16 -2 67 0
53 37 -95 0
30 92 47 0
88 16 -49 0
2 102 54 0
-78 92 97 0
-19 9 -76 0
2 -85 54 0
7 24 84 0
-69 -78 -82 0
105 21 -60 0
66 -19 -107 0
-40 -89 23 0
-77 36 -25 0
-103 95 -84 0
-64 4 -96 0
64 5 -98 0
108 -41 -84 0
92 -23 14 0
-26 -72 -50 0
-7 98 19 0
89 -108 54 0
68 54 -110 0
102 9 -40 0
-35 69 49 0
-16 53 39 0
101 -42 -27 0
41 110 -9 0
71 77 2 0
-93 98 89 0
-78 90 -46 0
-45 23 -78 0
-20 32 -88 0
-88 3 -107 0
-15 86 -42 0
-81 71 -63 0
-83 42 -2 0
19 -17 -83 0
22 -85 -87 0
1 33 34 0
-82 57 -106 0
89 62 -90 0
66 19 57 0
68 -71 24 0
66 -48 -90 0
13 -41 89 0
7 69 36 0
3 23 38 0
-8 59 -18 0
25 70 -56 0
30 -74 28 0
51 83 -77 0
32 41 -31 0
-107 -73 -90 0
-70 -36 91 0
52 -22 80 0
-41 16 -72 0
-64 60 -88 0
-72 60 -81 0
73 -22 106 0
-16 107 85 0
-3 103 -40 0
-11 -7 93 0
50 20 70 0
-43 -47 -39 0
-39 -88 16 0
-13 30 8 0
63 74 107 0
29 -55 -102 0
37 -20 29 0
-56 44 -75 0
27 51 24 0
99 -9 18 0
51 92 94 0
93 48 77 0
-34 74 98 0
-110 -57 -44 0
-40 71 -27 0
-94 66 3 0
-89 -44 -72 0
-33 6 -46 0
8 91 -68 0
-49 -30 87 0
-28 64 -9 0
75 -26 -97 0
59 -65 99 0
-31 -18 75 0
-9 15 -105 0
26 35 48 0
-87 -5 -103 0
72 94 89 0
68 -94 -62 0
103 -3 108 0
-81 62 -1 0
23 -94 63 0
-101 68 93 0
99 -98 -67 0
72 9 81 0
-4 -70 31 0
-79 63 -11 0
-79 82 -17 0
-56 3 61 0
-24 -34 -28 0
11 98 -69 0
-13 2 -30 0
-23 -96 -8 0
57 49 38 0
34 21 -66 0
-4 -53 19 0
92 22 38 0
78 -23 95 0
-65 24 -32 0
44 27 -64 0
-86 99 -31 0
12 -80 78 0
58 109 -108 0
41 -66 -107 0
31 25 78 0
81 19 54 0
-8 -35 72 0
25 89 30 0
-90 -80 66 0
-73 -90 84 0
-49 -16 -55 0
-91 -109 80 0
-101 -21 -50 0
12 -66 -49 0
-60 -95 -49 0
-69 74 -89 0
48 -5 -51 0
-27 -68 -8 0
-24 101 -6 0
27 46 85 0
-1 60 -110 0
-38 9 -14 0
89 -77 51 0
-96 35 -28 0
-98 -79 38 0
58 -95 -43 0
-87 -4 -53 0
44 -73 -10 0
68 87 -54 0
-5 31 47 0
25 -38 85 0
76 -24 47 0
70 -40 -74 0
44 17 64 0
-108 -16 83 0
-71 29 -90 0
-52 107 -108 0
84 106 72 0
35 73 109 0
-26 41 108 0
-1 -62 -15 0
92 -35 41 0
4 47 -110 0
66 -52 -87 0
73 34 97 0
78 109 26 0
110 56 -37 0
-85 -24 71 0
41 -1 -73 0
101 33 -53 0
97 -5 23 0
-39 -11 97 0
80 103 -65 0
100 -89 -19 0
50 102 -33 0
-32 106 -45 0
-40 81 -67 0
2 104 -108 0
77 109 -101 0
-104 -62 -68 0
18 103 -12 0
-35 -97 22 0
-43 24 -105 0
-97 20 82 0
-6 -34 75 0
92 95 -44 0
-89 -61 85 0
-104 79 73 0
-107 21 47 0
28 -38 18 0
-8 -96 86 0
1 83 96 0
-102 -17 -110 0
-108 39 -79 0
21 -80 81 0
96 24 -98 0
-92 -60 -57 0
98 -15 -49 0
-63 -88 39 0
-75 9 -80 0
-82 102 47 0
14 -102 16 0
-92 27 -48 0
51 -94 75 0
-16 55 83 0
-46 -20 23 0
-57 -94 -41 0
70 -1 -101 0
-103 21 -1 0
40 66 -83 0
-49 -23 -96 0
24 -13 63 0
47 -48 8 0
-68 -10 -17 0
47 -69 -13 0
39 32 61 0
80 -32 -22 0
-76 -6 88 0
92 96 106 0
-43 -32 86 0
13 88 -29 0
-17 -109 -65 0
5 -72 41 0
-40 43 -54 0
-5 -49 2 0
62 35 63 0
78 -47 60 0
11 32 53 0
40 21 54 0
5 87 -83 0
45 77 22 0
63 24 -37 0
2 95 -89 0
54 -79 18 0
3 77 6 0
64 -9 -106 0
-101 60 -100 0
-29 6 108 0
-24 -1 -100 0
98 -57 54 0
-87 85 -11 0
-99 70 56 0
8 -24 -29 0
39 -46 -85 0
74 110 -1 0
-13 34 4 0
-66 86 -15 0
-16 -89 77 0
34 -32 87 0
46 -11 69 0
98 29 -109 0
107 -109 21 0
88 34 -49 0
47 -48 -93 0
-16 -5 -72 0
10 -17 55 0
3 10 107 0
13 -41 -82 0
20 -103 27 0
64 44 -42 0
4 -106 -90 0
-76 -33 -66 0
48 -45 -97 0
-40 7 -47 0
90 49 42 0
28 -32 39 0
47 76 64 0
39 82 20 0
-30 48 -65 0
43 -1 67 0
-71 -61 -22 0
-86 -78 36 0
13 73 -89 0
-94 14 86 0
-99 -12 109 0
-73 35 98 0
-10 -63 23 0
47 97 8 0
-56 -24 -75 0
49 44 23 0
83 19 -99 0
23 62 -33 0
-110 45 41 0
-38 -41 46 0
26 -29 36 0
