p cnf 50 200
-48 39 42 0
12 -4 41 0
9 -31 -39 0
28 -39 -29 0
45 39 34 0
-25 5 23 0
-10 -33 37 0
-14 37 -50 0
-1 39 -26 0
33 5 -36 0
36 -48 44 0
-42 10 36 0
40 43 42 0
-20 -33 -24 0
-13 6 38 0
-50 -3 -40 0
40 33 -44 0
-43 37 14 0
-42 -33 29 0
45 16 -7 0
41 8 -50 0
43 14 16 0
26 36 19 0
-46 -30 -37 0
-50 42 12 0
-45 24 15 0
19 -3 33 0
22 -10 11 0
12 -37 48 0
39 -37 -50 0
1 40 15 0
-3 20 37 0
34 11 -48 0
-15 43 -40 0
-11 50 33 0
46 37 -39 0
-6 -12 4 0
6 42 -1 0
-33 -37 -49 0
-45 8 6 0
26 29 24 0
28 -22 -25 0
19 34 21 0
22 23 39 0
17 -42 7 0
48 31 -35 0
-40 50 20 0
-34 43 -46 0
-46 -33 -43 0
-39 -22 14 0
6 -17 -47 0
-25 17 -29 0
15 8 11 0
-39 12 -34 0
24 21 44 0
-46 -3 -48 0
7 44 -18 0
8 -38 -15 0
-13 29 -20 0
-34 25 -13 0
24 41 15 0
-32 15 -48 0
49 -37 -14 0
48 -39 -14 0
32 -28 38 0
-4 -38 -15 0
7 -4 -13 0
2 5 15 0
-48 -30 -15 0
-44 38 -16 0
-14 -10 41 0
9 8 -48 0
5 -24 -21 0
-46 13 -20 0
-3 -36 35 0
33 48 -29 0
50 28 21 0
45 21 43 0
-42 8 -43 0
-28 3 -44 0
4 35 9 0
41 -42 33 0
-16 7 4 0
-36 49 21 0
-29 -49 34 0
25 -48 9 0
-18 47 44 0
-39 8 1 0
-39 27 19 0
11 7 -29 0
-50 -46 43 0
48 -45 -42 0
44 16 -5 0
2 17 14 0
19 -46 -26 0
8 30 6 0
-15 10 41 0
36 11 -35 0
-20 45 38 0
11 9 20 0
8 -4 1 0
32 16 -4 0
10 -1 -42 0
23 -10 -21 0
-12 35 -33 0
-13 -27 -47 0
4 -24 -20 0
49 -25 -23 0
-45 -37 36 0
-8 41 -38 0
-38 28 32 0
4 -26 34 0
26 45 -5 0
25 39 -46 0
-2 39 -44 0
-47 -25 16 0
32 -31 -2 0
24 27 13 0
-7 21 -23 0
-3 -35 -28 0
-9 31 -22 0
30 2 -32 0
38 -16 -10 0
-7 49 -16 0
12 44 41 0
-11 -3 46 0
-19 41 -22 0
27 25 44 0
-16 -44 31 0
33 -28 -32 0
9 7 19 0
-33 -6 -23 0
46 -11 2 0
30 27 -26 0
-32 47 48 0
-27 3 -20 0
38 -3 -36 0
36 -38 -26 0
-24 29 19 0
32 -19 -25 0
1 3 -11 0
48 37 12 0
47 43 -18 0
9 -40 18 0
-45 6 -42 0
12 50 33 0
34 -8 -20 0
-2 -24 -38 0
22 43 9 0
-6 34 1 0
-28 -33 40 0
-18 -19 -35 0
18 34 -48 0
10 3 -13 0
-22 17 -20 0
37 4 41 0
41 6 39 0
32 -20 28 0
14 24 32 0
-39 27 45 0
4 -38 39 0
-34 14 38 0
-27 41 44 0
25 48 -24 0
-2 -14 46 0
43 -45 -3 0
-28 47 -48 0
16 -43 25 0
-40 -20 19 0
-20 -15 -40 0
-26 24 28 0
-22 -43 -37 0
-16 -21 -37 0
-21 -38 3 0
-2 8 -7 0
-44 48 -35 0
8 18 40 0
-22 -38 32 0
-32 7 -50 0
2 42 -49 0
-7 -31 27 0
11 3 -19 0
-44 -31 -1 0
36 -19 8 0
42 -15 9 0
21 48 -6 0
9 -21 10 0
-46 -24 38 0
-3 -46 19 0
36 -6 9 0
-19 20 -16 0
-18 -42 19 0
29 18 -48 0
-35 34 -41 0
-32 -34 31 0
-40 -43 47 0
38 15 -11 0
1 -37 27 0
-8 42 27 0
14 -4 -6 0
