p cnf 200 800
-156 19 113 0
-17 -83 55 0
-44 -13 83 0
13 -193 115 0
-153 -105 -45 0
3 -101 162 0
-192 156 -166 0
-154 -81 10 0
21 -74 -182 0
-5 148 -143 0
182 49 -22 0
-103 28 80 0
30 109 -117 0
-44 -169 191 0
160 -60 -139 0
-55 -134 157 0
-187 -52 25 0
-172 185 186 0
80 -74 163 0
131 30 158 0
-121 -126 -64 0
-98 79 132 0
61 -101 -126 0
-42 -188 -138 0
-16 12 -84 0
-80 168 -158 0
-59 94 161 0
-35 -118 164 0
-31 15 -84 0
61 134 197 0
-143 -76 77 0
198 -118 178 0
-55 -44 156 0
-122 18 184 0
145 118 -82 0
7 -146 199 0
-67 -181 -73 0
187 -21 142 0
167 -200 -78 0
199 52 163 0
-39 -18 40 0
-101 19 196 0
-52 190 187 0
32 13 -73 0
-144 115 -44 0
200 -166 191 0
-8 13 -20 0
-119 -17 145 0
-61 187 -107 0
-139 110 -184 0
114 123 131 0
85 82 -161 0
98 -48 152 0
19 -153 -58 0
-63 -154 -8 0
-156 170 6 0
85 129 -65 0
-65 18 -24 0
-107 19 -23 0
79 -9 -93 0
-41 -98 -36 0
40 192 -72 0
72 25 14 0
108 151 136 0
-148 196 -122 0
192 -83 94 0
-166 24 -18 0
-187 122 179 0
157 -76 186 0
-189 -98 -16 0
103 -178 -24 0
-142 -122 182 0
118 84 75 0
95 153 -36 0
53 -113 46 0
11 -151 161 0
115 144 191 0
-128 -104 150 0
12 -175 -195 0
-75 -78 24 0
109 -7 45 0
168 -29 196 0
72 -199 181 0
53 62 1 0
26 39 86 0
34 -187 -111 0
17 107 -131 0
87 -185 198 0
-131 86 135 0
197 -93 13 0
180 -142 -145 0
-110 162 -154 0
43 40 115 0
-54 -179 154 0
-27 69 -145 0
-70 -183 99 0
129 -164 15 0
117 2 189 0
132 156 142 0
-18 39 -161 0
-144 78 178 0
22 -156 60 0
108 112 21 0
44 -196 15 0
-194 -173 -178 0
-139 -34 -178 0
149 35 -24 0
-24 11 -115 0
43 -159 91 0
181 -75 -154 0
63 162 -185 0
19 -27 175 0
128 -64 45 0
186 -143 -33 0
23 -7 -188 0
153 -162 139 0
-116 -142 14 0
-156 -85 -70 0
54 -176 -12 0
-97 -165 185 0
-89 37 -132 0
138 62 -103 0
116 139 -171 0
-106 -152 -132 0
-175 7 -134 0
70 -127 198 0
63 -176 -57 0
-141 -60 73 0
17 -186 -32 0
-131 -33 -139 0
107 60 -63 0
-137 140 -150 0
100 70 44 0
179 135 -68 0
-165 89 -52 0
74 -147 171 0
182 -3 -80 0
-57 -119 -82 0
-142 -163 83 0
151 -137 -157 0
20 -94 62 0
89 -114 103 0
-40 28 -160 0
37 121 195 0
167 176 43 0
185 -85 -56 0
-82 1 116 0
22 4 45 0
-150 -4 168 0
128 170 -126 0
77 13 125 0
98 49 91 0
174 -197 -73 0
190 -122 169 0
84 -195 146 0
180 -148 104 0
79 -36 -96 0
191 120 -39 0
-37 51 125 0
-172 44 -178 0
163 166 64 0
92 78 -168 0
-66 156 -123 0
-73 -77 -5 0
76 -158 70 0
198 -46 -68 0
-180 -190 -147 0
-114 119 -87 0
41 -92 132 0
153 -175 66 0
80 -71 -63 0
-18 40 -184 0
-101 -15 167 0
111 -39 19 0
105 129 -128 0
-56 22 -11 0
180 -14 -200 0
189 56 191 0
143 87 -32 0
-116 -26 198 0
-160 5 -97 0
143 -142 -40 0
-40 18 -81 0
-55 40 102 0
79 -41 93 0
-113 -60 42 0
47 14 198 0
-59 -39 -149 0
-188 150 29 0
162 25 148 0
97 110 -93 0
102 -99 -31 0
-55 105 -22 0
-174 32 -97 0
40 -67 116 0
24 146 182 0
198 -64 -179 0
29 -26 132 0
-123 -57 170 0
-187 44 -165 0
-127 -10 -164 0
-169 55 -163 0
-6 177 -170 0
85 145 -45 0
-150 122 -34 0
158 -95 -126 0
-189 15 150 0
-13 105 -28 0
13 -151 21 0
-15 116 -88 0
124 -1 59 0
-156 195 155 0
6 -99 -56 0
-56 139 164 0
-156 181 -198 0
19 -165 -148 0
84 169 56 0
-12 167 -52 0
-103 -79 55 0
3 -171 -136 0
87 -88 77 0
140 -107 -176 0
-189 90 -173 0
151 13 -69 0
143 -116 -104 0
-75 -110 153 0
-136 -58 56 0
-149 164 163 0
-13 80 -135 0
65 194 -121 0
-177 85 56 0
-95 122 -191 0
59 154 172 0
18 -146 -139 0
190 59 157 0
132 -125 -166 0
108 116 140 0
172 -193 105 0
-184 197 -5 0
-98 -1 145 0
-8 -71 -145 0
-197 64 142 0
198 166 141 0
151 10 -82 0
-2 166 -45 0
-155 -84 -165 0
77 -2 -116 0
173 77 -135 0
168 -13 132 0
-5 190 183 0
114 -58 -13 0
-72 -118 -195 0
-36 -48 165 0
179 -44 -131 0
-200 77 25 0
-75 115 16 0
62 -52 -125 0
85 -16 173 0
175 -173 -37 0
193 -20 -64 0
-1 -180 165 0
-184 -16 -95 0
33 71 77 0
-118 -43 -53 0
169 128 176 0
-74 6 -25 0
17 -89 -135 0
-86 -132 123 0
-59 93 -31 0
-168 -200 -115 0
-91 69 -182 0
-23 -130 14 0
110 140 124 0
23 194 -68 0
-51 200 13 0
61 185 58 0
-1 -48 106 0
155 -159 158 0
164 -173 -116 0
-128 106 -32 0
18 -22 146 0
-162 52 11 0
-86 88 -99 0
187 120 -50 0
12 -58 72 0
187 -188 -15 0
62 194 -42 0
193 152 143 0
163 200 -152 0
58 195 43 0
164 -89 95 0
134 -84 37 0
94 120 -128 0
157 137 -3 0
-173 129 176 0
-92 59 85 0
-70 116 -193 0
-108 -2 -200 0
-55 186 -161 0
120 -32 77 0
