p cnf 40 160
-9 -2 8 0
39 -19 -11 0
6 33 19 0
24 -22 -5 0
31 -11 -40 0
-33 10 30 0
1 37 -24 0
-8 38 29 0
-22 3 -34 0
-30 -5 -14 0
-7 30 -33 0
-38 -26 34 0
20 3 -10 0
37 28 31 0
4 18 -2 0
-7 11 18 0
16 -21 -31 0
-20 2 3 0
-21 24 -27 0
-17 -38 13 0
2 28 14 0
29 20 34 0
-39 18 2 0
-33 -29 -13 0
-11 7 16 0
-28 -35 18 0
13 -28 6 0
-18 -4 -33 0
4 24 8 0
-1 -2 12 0
-13 23 -30 0
-20 -24 -19 0
37 28 -40 0
-18 -37 38 0
9 14 11 0
27 15 -6 0
24 -31 33 0
19 -24 -39 0
-14 13 39 0
-15 25 12 0
-19 -30 7 0
-9 -18 13 0
5 12 4 0
35 -23 -30 0
4 -25 20 0
-25 16 -38 0
34 -5 -11 0
18 -8 -40 0
40 -26 -6 0
3 2 33 0
34 -14 -20 0
28 -23 29 0
7 -39 -20 0
38 -36 31 0
-19 -9 -34 0
-19 -6 -32 0
3 8 -13 0
13 33 -11 0
31 13 -19 0
9 32 -23 0
-31 -15 29 0
21 -27 39 0
-11 -3 -36 0
-22 20 -8 0
-22 -14 -40 0
-6 39 13 0
30 17 -32 0
-14 32 -6 0
5 -6 -35 0
25 14 19 0
40 14 13 0
-4 16 18 0
1 39 -17 0
20 17 15 0
-10 24 35 0
-15 19 -39 0
2 -22 27 0
1 32 11 0
-23 15 4 0
-8 -30 34 0
33 34 22 0
-14 -11 -3 0
-32 16 -36 0
-7 -22 17 0
35 32 38 0
40 -25 -26 0
4 18 -30 0
-4 -31 23 0
-22 -18 -4 0
-30 19 28 0
15 -28 -18 0
38 8 -7 0
-5 11 34 0
12 30 32 0
-8 -3 -13 0
2 16 -26 0
-12 -25 2 0
20 -27 -35 0
-6 -13 2 0
14 -28 -22 0
32 -25 -39 0
14 19 18 0
-3 -18 -34 0
12 32 30 0
9 -10 13 0
23 6 -18 0
-20 5 -13 0
15 -29 9 0
33 -1 31 0
-26 32 10 0
35 20 -21 0
-29 20 14 0
7 -12 -8 0
-36 8 6 0
-11 -12 -16 0
-10 -6 7 0
-26 -11 -21 0
34 -5 32 0
-31 20 -15 0
4 -23 -36 0
-13 25 -1 0
12 -35 -30 0
-28 -21 -9 0
-17 37 40 0
28 -30 33 0
-10 -16 38 0
31 39 36 0
-39 18 -7 0
-12 -30 29 0
-13 11 -20 0
2 1 40 0
5 -34 -22 0
-18 26 -1 0
1 34 27 0
-31 3 14 0
-13 25 4 0
-13 -33 -25 0
-10 18 -9 0
12 39 3 0
-3 27 15 0
-12 -31 -1 0
-22 -10 11 0
34 -32 7 0
-31 4 -23 0
1 -38 40 0
-19 -21 -12 0
30 -22 -36 0
-31 38 18 0
-38 7 -1 0
40 -18 -1 0
-31 -22 -30 0
34 -6 38 0
-10 11 29 0
-21 28 -40 0
-39 -22 37 0
17 -27 39 0
-13 -7 28 0
39 -6 20 0
-5 7 -27 0
38 -29 7 0
