p cnf 110 440
70 -43 17 0
32 -91 64 0
-64 -42 22 0
101 55 -53 0
-54 33 80 0
65 -16 89 0
-18 -4 101 0
-17 -86 -43 0
-92 61 71 0
-92 -10 36 0
65 56 -2 0
29 -63 6 0
38 -27 -70 0
-22 -56 41 0
-92 -83 -98 0
101 25 55 0
-82 -2 69 0
-104 11 98 0
24 14 -25 0
36 14 95 0
-52 -11 81 0
48 45 -97 0
-10 68 -18 0
-43 76 24 0
7 18 27 0
81 74 -106 0
2 -35 98 0
-48 -53 -82 0
35 -86 36 0
-75 -51 35 0
-55 6 27 0
-30 78 -1 0
109 -77 54 0
23 54 72 0
-49 7 -58 0
78 39 40 0
80 77 68 0
46 110 75 0
-43 -97 92 0
100 83 64 0
42 -86 20 0
60 72 46 0
-110 -41 60 0
-15 -34 -33 0
29 26 108 0
35 -107 -33 0
85 15 97 0
-24 -43 -29 0
-110 17 -20 0
105 63 -58 0
-17 -110 -107 0
-40 28 -80 0
53 -107 -110 0
65 104 -110 0
-46 70 -66 0
47 -70 26 0
94 -109 30 0
-9 -84 -67 0
-36 32 65 0
-12 8 100 0
76 -102 17 0
-89 93 -6 0
-62 53 59 0
-21 56 -26 0
26 39 -101 0
75 24 -10 0
102 -44 -106 0
-59 82 -63 0
-91 7 -11 0
14 -46 -63 0
8 18 74 0
-39 31 -70 0
-81 35 38 0
-52 72 62 0
-27 77 88 0
20 31 95 0
14 -7 86 0
91 -76 59 0
-9 104 -110 0
96 -36 12 0
-43 78 -9 0
24 62 68 0
20 -96 -27 0
72 19 -66 0
-13 -12 -29 0
-107 -27 106 0
13 54 -46 0
75 -52 -53 0
-29 -88 83 0
37 55 84 0
-91 -109 63 0
104 -20 -107 0
68 -89 33 0
-28 27 -81 0
-77 -69 -102 0
-109 14 52 0
65 25 -58 0
35 -43 -85 0
-78 -11 -44 0
-12 15 14 0
-90 -42 30 0
-2 99 42 0
-14 -22 -24 0
-105 -65 109 0
81 -85 -78 0
-102 6 75 0
80 3 -86 0
-56 -62 -30 0
-79 66 -50 0
75 -71 -98 0
-14 -2 94 0
97 -47 -49 0
-54 102 16 0
-39 43 -9 0
-107 -55 -14 0
89 -74 -108 0
31 104 -7 0
-26 36 -14 0
82 -100 24 0
44 -53 12 0
83 33 47 0
-22 -88 101 0
-25 -67 4 0
3 -63 61 0
-10 -19 -52 0
-64 -50 76 0
-66 -19 -43 0
-26 28 61 0
-22 -98 80 0
49 -41 -78 0
-53 51 -66 0
87 -68 -7 0
-100 -8 88 0
93 62 92 0
-34 35 -49 0
-12 -38 -45 0
-107 90 -71 0
75 109 -76 0
-54 64 -37 0
83 82 101 0
101 -79 10 0
25 -93 92 0
-1 -39 -90 0
-41 66 75 0
-39 2 81 0
50 -83 55 0
-45 102 82 0
56 -1 53 0
6 -43 31 0
30 -63 59 0
63 -50 -45 0
76 -106 -46 0
-73 -81 2 0
-60 -25 -69 0
-78 -83 -11 0
92 19 -31 0
-107 79 78 0
25 36 -94 0
105 -33 -56 0
74 -73 36 0
70 54 75 0
34 -103 91 0
-69 39 47 0
-34 23 87 0
-80 25 96 0
7 25 12 0
74 22 -102 0
110 -77 -21 0
-90 -26 -72 0
18 -33 104 0
89 -84 -52 0
-29 53 -59 0
-56 -88 54 0
-20 -38 27 0
-55 -84 -77 0
60 -71 20 0
35 -65 14 0
-15 -89 -64 0
-72 -75 89 0
-98 34 5 0
-26 72 -75 0
-72 -100 -105 0
39 -88 -90 0
45 -104 -36 0
-12 -25 89 0
91 71 -107 0
54 -17 62 0
62 -20 -37 0
70 -44 45 0
62 78 -52 0
52 -64 51 0
-2 9 88 0
94 38 -14 0
77 -63 13 0
69 88 -74 0
95 -6 -26 0
-11 -88 -17 0
-26 27 -73 0
-39 90 5 0
24 110 -71 0
-37 -31 40 0
-53 -64 92 0
-78 108 -60 0
-76 83 24 0
51 1 -28 0
89 -46 53 0
97 38 -99 0
-77 -92 -58 0
-28 93 40 0
-109 -61 73 0
51 -93 27 0
-107 -52 -47 0
-68 37 -18 0
-12 59 -97 0
-94 -50 -75 0
5 74 -106 0
-95 104 -14 0
-76 90 -106 0
44 -60 -106 0
69 -103 110 0
99 58 -106 0
-18 60 -57 0
-38 7 15 0
40 -30 -59 0
43 -96 87 0
-55 25 -54 0
-32 -79 17 0
-61 -8 -2 0
2 96 58 0
-63 -77 -41 0
-20 19 -14 0
-56 -52 1 0
-78 47 -86 0
100 51 -28 0
-91 42 55 0
-69 -50 -25 0
97 90 -109 0
-46 -95 -39 0
-99 98 -8 0
41 3 -105 0
79 84 34 0
44 -21 109 0
44 -50 105 0
21 28 35 0
-40 88 -65 0
98 45 -38 0
-27 -74 -107 0
21 96 -63 0
-29 30 19 0
-67 109 77 0
-104 35 9 0
-93 -21 12 0
98 -109 91 0
1 90 48 0
-87 65 36 0
-11 -54 -53 0
3 -1 17 0
35 -5 62 0
-82 -72 -100 0
-12 29 85 0
36 -58 57 0
63 75 90 0
-107 -39 52 0
-10 4 -78 0
6 -83 -101 0
68 33 -75 0
46 20 25 0
14 -45 -59 0
30 -16 -105 0
-25 -5 23 0
-110 -65 59 0
50 -17 44 0
40 -18 -95 0
-98 65 -103 0
12 -21 43 0
-83 87 -1 0
84 28 6 0
55 100 -58 0
78 -75 -6 0
31 -50 72 0
-106 28 39 0
14 -82 106 0
-67 42 -46 0
-46 -16 -87 0
-36 -54 52 0
-89 -54 109 0
-43 -93 -72 0
32 -98 23 0
-18 -60 -86 0
17 44 -54 0
56 -17 -55 0
-62 -103 33 0
-82 -47 81 0
-85 -19 106 0
24 35 -18 0
45 -85 78 0
-69 -83 17 0
38 55 31 0
4 -75 -27 0
15 38 64 0
63 75 85 0
78 104 7 0
107 -62 -108 0
91 -53 -48 0
71 -107 -23 0
-10 78 46 0
40 46 -67 0
-29 -92 64 0
73 -66 -2 0
8 -40 -15 0
110 -15 101 0
-109 -38 -29 0
-11 -25 -30 0
-96 -7 -98 0
-94 -87 73 0
-27 -22 -71 0
-28 77 7 0
88 12 -37 0
51 88 -17 0
-89 44 -61 0
-36 -62 -39 0
49 32 -40 0
-96 9 16 0
11 89 84 0
-1 -102 10 0
78 -41 -88 0
58 35 76 0
48 102 -98 0
90 -50 54 0
92 -2 1 0
-50 22 84 0
66 36 20 0
-17 -3 103 0
-105 -101 39 0
110 17 -65 0
-74 24 -65 0
63 64 86 0
34 18 64 0
-94 22 -8 0
15 88 -34 0
-25 -5 76 0
63 68 76 0
-107 58 46 0
101 81 40 0
106 -56 41 0
-70 -110 -33 0
-92 101 -52 0
-84 24 -81 0
14 32 68 0
-95 100 -86 0
85 63 51 0
37 -13 96 0
-50 -90 -70 0
62 -59 83 0
-97 -24 39 0
98 -91 40 0
-82 3 -76 0
68 63 -101 0
-53 57 18 0
-79 -7 20 0
78 -48 -85 0
47 40 15 0
-110 3 69 0
-43 61 16 0
37 -59 -76 0
-27 90 -97 0
45 -23 81 0
67 -74 13 0
68 32 77 0
-77 32 -90 0
-38 -73 30 0
57 -47 75 0
62 55 -82 0
-55 -32 4 0
97 56 -26 0
-97 -74 109 0
22 -105 32 0
-49 -104 -96 0
-89 74 -8 0
-97 -79 24 0
60 98 -32 0
14 66 -95 0
-29 100 -104 0
39 -80 86 0
62 100 -1 0
57 -46 -27 0
-76 -100 71 0
-13 58 104 0
-1 35 5 0
-35 99 -21 0
-66 -26 68 0
46 -81 -5 0
39 -87 47 0
-89 -24 7 0
-104 12 -99 0
49 64 57 0
88 -103 -73 0
-66 -62 -102 0
56 97 -98 0
-46 90 19 0
-88 -66 -93 0
-63 -51 -98 0
6 20 -59 0
102 -45 -27 0
31 -28 -80 0
93 -97 47 0
4 -65 18 0
41 -61 69 0
89 51 -92 0
65 40 -16 0
54 -23 57 0
-11 -74 -10 0
-90 -84 -62 0
-69 -80 -87 0
51 35 44 0
97 8 4 0
-106 24 109 0
-49 88 71 0
9 -68 -7 0
34 -12 -83 0
-94 106 -33 0
62 32 -47 0
26 69 -36 0
93 108 -54 0
35 -4 -105 0
-66 -21 -4 0
-70 -66 59 0
54 18 61 0
70 -40 -73 0
-54 52 16 0
108 57 49 0
4 49 35 0
-45 3 -4 0
96 12 35 0
30 97 -35 0
-56 -40 46 0
21 5 63 0
4 -52 94 0
63 -91 49 0
-32 -36 -28 0
