p cnf 80 320
-39 38 -13 0
-70 61 -54 0
-70 23 -35 0
5 -49 -46 0
49 22 25 0
73 -26 3 0
-4 -77 -37 0
14 55 35 0
-59 -79 -62 0
-77 47 49 0
16 56 -35 0
-40 80 19 0
-74 6 7 0
-7 -4 -22 0
-48 -52 -26 0
31 64 -10 0
43 51 77 0
-33 -24 -10 0
78 -71 -11 0
3 53 -13 0
60 34 -78 0
-10 57 52 0
-4 -15 26 0
35 -47 -30 0
36 31 1 0
62 34 -5 0
-38 -70 -32 0
69 57 80 0
-33 -72 -74 0
-67 -78 -52 0
-79 4 16 0
-19 -5 -9 0
62 57 -6 0
-25 44 20 0
-12 -26 -29 0
19 -60 -4 0
30 -2 35 0
-10 24 79 0
46 -78 26 0
29 -9 -1 0
-42 -25 -35 0
71 -23 63 0
69 47 37 0
-28 38 43 0
45 21 -77 0
47 22 14 0
40 54 59 0
-6 58 -9 0
-19 -13 40 0
-77 48 80 0
11 -58 8 0
-68 -43 -44 0
-40 73 13 0
70 34 -33 0
-70 -12 -45 0
44 -80 -17 0
-3 -13 -2 0
-7 48 62 0
-54 47 22 0
68 -19 26 0
-12 -29 -73 0
72 5 -77 0
-78 -45 6 0
49 -72 22 0
-31 -46 -37 0
12 -32 66 0
67 -40 17 0
-71 -52 -49 0
16 -54 47 0
47 70 -80 0
-15 7 -39 0
-5 55 -13 0
69 46 73 0
-67 56 69 0
-60 -40 -52 0
26 -6 72 0
-49 -57 -35 0
-23 -25 -76 0
60 16 72 0
-80 -4 -21 0
25 -12 8 0
-65 -79 -41 0
48 23 14 0
10 59 -47 0
11 -62 -12 0
-22 -13 15 0
10 -8 1 0
58 -19 -60 0
32 11 23 0
-30 -73 32 0
71 78 -53 0
16 6 28 0
-79 59 27 0
13 -18 -71 0
48 -39 64 0
24 77 -19 0
-23 20 -80 0
-29 -18 16 0
39 18 -50 0
66 76 41 0
40 11 -34 0
-75 -18 15 0
44 -79 -71 0
18 14 45 0
67 -17 76 0
-9 75 74 0
75 -25 -64 0
-27 71 -68 0
-7 -76 -48 0
26 17 68 0
-36 75 55 0
-42 6 -31 0
52 -27 -41 0
45 -46 12 0
68 -11 55 0
70 48 9 0
24 -3 26 0
-54 7 6 0
-63 -20 13 0
26 36 -8 0
-20 39 24 0
-23 76 -62 0
54 50 -4 0
39 -43 -32 0
-6 61 44 0
-44 -34 16 0
25 58 12 0
69 64 -57 0
-59 55 1 0
-14 -74 -55 0
12 -51 63 0
43 27 -76 0
-43 46 -28 0
44 -42 -2 0
-74 2 39 0
34 -44 56 0
-60 -25 -51 0
-23 -68 -45 0
-23 71 -29 0
-44 23 48 0
-10 44 22 0
52 -74 -19 0
78 -4 12 0
27 39 59 0
-77 -42 20 0
-47 32 2 0
-28 -34 -65 0
3 35 64 0
-26 -51 -1 0
-9 -73 -72 0
-62 -39 -38 0
7 -46 -75 0
34 -30 -38 0
-38 63 -6 0
-30 50 -15 0
-5 -19 -50 0
35 -67 -19 0
-55 7 66 0
12 70 59 0
-5 40 -15 0
-60 -26 4 0
11 -23 -73 0
-78 -27 -75 0
-42 -6 28 0
49 -24 68 0
-53 -74 21 0
37 27 71 0
41 43 -37 0
10 76 66 0
-23 41 10 0
48 67 -47 0
-71 -53 51 0
77 -37 39 0
66 -7 -52 0
-41 26 -10 0
2 53 -46 0
56 55 -63 0
3 16 17 0
45 -35 55 0
15 48 27 0
-76 -63 56 0
61 -8 37 0
-44 -45 -9 0
80 -73 10 0
-78 1 64 0
-59 11 72 0
6 -32 -35 0
68 28 -24 0
-10 -13 77 0
-73 16 -71 0
41 27 -17 0
-8 -2 50 0
16 76 43 0
21 68 47 0
-58 28 43 0
34 -73 36 0
-22 -48 34 0
70 67 50 0
70 56 -41 0
15 51 33 0
25 -26 -39 0
-74 -27 -78 0
-64 -54 79 0
16 -32 28 0
-43 -30 -52 0
69 8 -72 0
-78 1 -62 0
66 68 -50 0
77 4 22 0
16 -46 -32 0
-15 10 73 0
33 44 47 0
-42 -79 -47 0
3 -50 -39 0
63 41 -19 0
26 55 -35 0
53 -55 25 0
-48 -18 -51 0
-66 -60 -58 0
75 58 -44 0
-33 61 55 0
-9 43 31 0
50 42 76 0
-41 77 23 0
26 31 -7 0
-78 -7 -46 0
-63 10 40 0
-52 16 54 0
-35 50 47 0
46 26 -59 0
-68 -63 80 0
67 9 51 0
-3 -58 23 0
-55 73 -9 0
39 18 3 0
23 -38 33 0
18 -59 -62 0
-10 -46 -2 0
71 -41 -69 0
53 65 69 0
-77 53 79 0
2 71 -22 0
56 -66 -52 0
-35 -25 -17 0
-52 -61 -25 0
-51 21 -30 0
-49 31 33 0
-71 -60 -61 0
-61 37 -21 0
-47 -48 29 0
52 -20 41 0
71 -25 49 0
-25 13 -38 0
-11 24 -6 0
69 -25 6 0
55 -60 -15 0
56 -14 -74 0
-27 -63 57 0
-35 -45 -80 0
56 70 29 0
19 53 38 0
64 69 -54 0
59 74 -68 0
-63 -48 55 0
67 -30 -18 0
-46 -59 42 0
72 -77 20 0
-8 78 53 0
74 17 -76 0
64 20 62 0
-19 -36 -12 0
56 74 64 0
52 79 -64 0
61 51 -7 0
47 20 -61 0
41 71 -21 0
56 30 -12 0
-66 27 43 0
7 31 -8 0
23 -27 54 0
79 8 6 0
16 79 -14 0
33 38 -80 0
73 62 72 0
77 27 -74 0
-10 -11 -40 0
73 -9 16 0
-35 58 1 0
19 -76 11 0
46 -67 22 0
-41 -19 -10 0
-25 -52 -7 0
36 58 -1 0
-64 2 38 0
19 22 -23 0
-19 -48 -40 0
-21 36 -80 0
57 -23 -69 0
-61 -49 60 0
27 37 -57 0
-46 -16 -54 0
40 -46 -79 0
16 78 14 0
-17 72 -4 0
61 -59 -24 0
-41 -22 -49 0
-71 69 -65 0
21 -36 43 0
60 14 -34 0
-5 78 3 0
-72 -42 -14 0
-39 -62 3 0
-49 46 -68 0
47 23 -22 0
15 -34 80 0
-55 42 -21 0
79 -23 -67 0
-52 68 16 0
51 12 -32 0
46 35 -47 0
