p cnf 250 1000
-86 -92 188 0
166 204 -124 0
-81 51 39 0
-48 -157 195 0
116 182 -162 0
132 -5 -37 0
-226 -28 -85 0
-219 13 243 0
-238 208 242 0
44 151 -184 0
215 -186 163 0
25 -22 156 0
175 -196 -60 0
-103 127 -177 0
114 -207 -221 0
-49 -36 14 0
163 -79 -126 0
-248 105 -206 0
68 74 218 0
-86 -91 -192 0
114 -147 -22 0
-248 129 95 0
13 -238 -137 0
-196 -178 160 0
-65 88 -141 0
212 -227 113 0
-184 129 -205 0
-97 -55 -239 0
-104 134 -124 0
-108 192 -14 0
182 132 -147 0
-221 156 -154 0
11 -231 177 0
122 -94 -38 0
-203 224 7 0
-38 -78 104 0
40 -47 77 0
-91 247 34 0
112 113 -129 0
47 65 -67 0
-17 -105 242 0
-60 150 242 0
224 -185 135 0
-21 -113 203 0
-59 75 -23 0
-55 220 -229 0
-198 123 -111 0
60 152 52 0
88 -111 143 0
-151 -245 -90 0
62 -50 121 0
-244 137 -209 0
158 177 219 0
-101 -250 -212 0
-56 -231 136 0
-245 86 -19 0
-95 -51 -107 0
-56 29 -230 0
-51 101 -108 0
108 -104 97 0
14 47 95 0
103 134 -118 0
16 155 -121 0
242 72 73 0
80 -187 -117 0
108 211 42 0
88 -208 -129 0
18 146 -125 0
70 -152 -241 0
81 121 -110 0
-212 145 201 0
-142 -211 212 0
-97 121 195 0
-51 136 -17 0
-246 92 46 0
69 -236 180 0
218 -137 216 0
-32 196 -91 0
196 113 150 0
-183 154 38 0
-185 9 -8 0
-155 145 -32 0
-171 -118 147 0
-96 103 -131 0
-68 -173 -177 0
85 -79 193 0
-5 239 27 0
-42 211 23 0
-189 -249 -82 0
-152 3 82 0
203 34 159 0
-244 233 -160 0
233 87 153 0
181 174 -103 0
239 -180 -61 0
13 -27 237 0
-218 101 62 0
-114 -86 48 0
9 8 55 0
-94 -156 142 0
122 -21 -36 0
223 53 -170 0
153 -71 25 0
-246 -35 196 0
-79 80 -66 0
220 195 178 0
178 -45 71 0
-143 -114 216 0
238 -151 -226 0
-140 -17 32 0
-152 -65 -7 0
150 -183 189 0
33 114 89 0
205 -78 -132 0
23 129 -20 0
132 214 223 0
-187 -94 56 0
-248 29 -219 0
-63 -243 205 0
178 -234 -114 0
136 177 10 0
16 219 -51 0
246 14 -212 0
85 -25 -112 0
35 -186 125 0
-199 46 104 0
-214 -135 -40 0
-225 -217 -85 0
-169 112 17 0
-65 -171 -36 0
191 121 -105 0
194 -198 -202 0
102 -209 52 0
-143 25 89 0
151 194 118 0
-119 25 165 0
243 47 16 0
111 92 107 0
144 216 -234 0
-70 63 -239 0
225 -69 -181 0
94 129 78 0
73 -234 -134 0
-249 48 221 0
164 -19 51 0
134 -146 62 0
-58 -59 -187 0
-130 2 -36 0
148 -243 175 0
15 -128 232 0
-224 -123 -221 0
101 -104 -10 0
-131 75 155 0
246 -22 -9 0
21 -79 -209 0
-182 -172 -112 0
158 36 -92 0
-222 101 157 0
141 -195 -110 0
177 153 18 0
233 -235 11 0
-117 -46 -218 0
-81 66 73 0
-98 32 -34 0
24 247 -132 0
-160 -245 -24 0
-116 215 -65 0
-17 -39 215 0
239 94 -24 0
237 39 -69 0
235 125 15 0
122 72 -114 0
19 -197 227 0
-67 66 -114 0
138 -64 160 0
74 175 186 0
-58 -207 228 0
164 -175 -248 0
20 -90 -85 0
-50 -55 86 0
107 -2 -141 0
-153 215 -201 0
160 -246 150 0
86 49 8 0
-221 -53 109 0
81 208 -69 0
-171 -140 -60 0
165 207 59 0
-83 -198 -56 0
229 -178 48 0
-86 142 -66 0
39 177 -223 0
180 8 -140 0
221 -189 13 0
242 99 -133 0
80 76 134 0
-2 153 -63 0
-82 191 -142 0
95 -1 -129 0
168 57 229 0
108 48 -218 0
-161 168 94 0
-35 -167 -157 0
-11 -103 206 0
181 94 108 0
-239 203 -159 0
162 226 41 0
-230 -109 37 0
170 -165 -149 0
29 33 -74 0
107 154 -20 0
-172 42 -82 0
33 -72 -174 0
-162 -83 -115 0
221 -18 52 0
106 -215 201 0
100 -205 -142 0
-233 169 31 0
185 -222 -121 0
145 -188 -204 0
-28 -176 161 0
233 -27 5 0
-134 -133 -59 0
7 89 109 0
208 -169 119 0
-101 57 23 0
-8 -147 -250 0
-142 195 89 0
-246 163 -58 0
-165 -41 -175 0
-8 -10 143 0
225 61 -205 0
-36 245 17 0
68 -104 155 0
