p cnf 100 400
29 -23 100 0
6 41 -85 0
-70 -95 -91 0
-85 -58 50 0
-51 -86 -10 0
-89 -5 39 0
43 -20 -50 0
44 45 32 0
44 23 24 0
78 -64 -100 0
57 -97 79 0
6 36 -97 0
-26 53 87 0
-8 -86 -3 0
93 -34 84 0
26 71 82 0
41 -60 -85 0
-99 77 -45 0
-2 80 -45 0
80 19 5 0
4 -63 -58 0
-28 13 43 0
71 -54 -98 0
-41 37 21 0
-79 80 -52 0
-47 -83 50 0
-16 -89 -8 0
-10 -35 -28 0
-62 -44 -83 0
92 11 59 0
53 74 -15 0
16 12 -56 0
27 77 22 0
81 -84 -63 0
-63 -47 51 0
-96 34 9 0
42 16 -84 0
68 -47 -28 0
34 -73 35 0
95 47 -18 0
-3 -79 37 0
74 -95 -46 0
-71 -14 -45 0
74 -92 7 0
-57 -9 -12 0
29 -66 -30 0
78 2 -11 0
-20 51 49 0
-41 72 -23 0
57 -6 71 0
97 10 9 0
-52 51 34 0
31 40 -32 0
1 -25 -91 0
25 10 2 0
-14 -18 97 0
33 -4 55 0
28 30 -36 0
-15 71 -91 0
6 -96 51 0
-34 56 59 0
44 -78 31 0
-32 -41 84 0
53 -5 -25 0
94 -16 -49 0
64 -60 81 0
45 4 -51 0
-73 -66 -13 0
-94 -29 88 0
-60 -54 -57 0
-7 18 66 0
43 46 -69 0
-4 33 83 0
-21 -85 31 0
74 -52 -94 0
-46 68 57 0
43 57 66 0
-80 18 -34 0
-92 20 60 0
41 -93 -35 0
75 65 24 0
-57 93 92 0
77 -7 3 0
-39 -64 -18 0
-43 20 -33 0
100 -53 -73 0
61 23 -5 0
-60 -95 -40 0
66 -54 -13 0
59 47 45 0
-40 -82 84 0
-100 -63 -78 0
-44 -82 68 0
-27 29 53 0
18 9 -73 0
-79 47 76 0
36 43 -2 0
59 80 -25 0
-14 -61 50 0
14 8 18 0
62 -67 79 0
85 35 78 0
-66 -38 45 0
97 -74 82 0
84 -12 67 0
70 68 -93 0
75 58 -94 0
-26 40 91 0
66 -47 9 0
-66 33 61 0
-70 -91 -37 0
7 -51 6 0
78 -5 -39 0
71 -86 39 0
44 19 79 0
-93 -12 -16 0
64 94 2 0
35 96 88 0
-49 -93 10 0
68 86 -95 0
-58 81 -3 0
58 -33 -18 0
-85 10 -26 0
-9 95 -49 0
92 10 30 0
73 -96 97 0
34 -80 90 0
-11 89 99 0
-28 -51 -45 0
60 63 -26 0
16 -32 3 0
-41 -69 79 0
-4 -85 -71 0
-69 -67 12 0
-3 -50 63 0
-40 -57 41 0
70 87 -43 0
-69 37 -51 0
-74 -43 -6 0
7 -11 -51 0
-26 70 78 0
29 33 11 0
-72 -3 20 0
27 -90 -24 0
-40 -37 -29 0
-99 -5 -66 0
-88 55 67 0
-89 -63 -30 0
-90 2 55 0
-44 6 -45 0
1 -9 41 0
-59 -60 -39 0
-57 -29 -73 0
34 -71 88 0
31 68 -33 0
-28 90 69 0
-80 59 -64 0
43 -28 41 0
-66 67 73 0
-76 66 70 0
43 78 72 0
-58 6 52 0
73 -29 4 0
95 -50 -56 0
-79 -59 -55 0
100 34 -97 0
-32 -52 -12 0
-88 -24 -56 0
6 70 -91 0
-75 82 50 0
62 -85 -39 0
-63 43 12 0
50 84 43 0
55 -68 18 0
69 -82 -15 0
-80 65 74 0
72 94 -97 0
41 44 72 0
76 37 70 0
-28 -25 82 0
-94 96 -79 0
54 84 68 0
64 -56 69 0
-54 80 64 0
-68 -83 -46 0
-100 -29 67 0
86 14 59 0
-70 -79 10 0
32 -61 -16 0
64 -15 44 0
-4 -43 68 0
65 -66 -80 0
-94 -62 -9 0
-23 48 98 0
43 39 53 0
-50 -43 -21 0
-30 11 -26 0
-46 -40 -17 0
70 -46 32 0
-78 22 84 0
85 5 -88 0
57 11 -92 0
-68 -74 84 0
-45 71 -44 0
75 -39 -47 0
17 92 -49 0
66 82 99 0
95 -4 -9 0
-54 66 58 0
25 -92 76 0
53 61 65 0
26 -33 -62 0
-21 32 27 0
38 31 -97 0
-100 -74 -1 0
49 -85 13 0
-66 -84 -53 0
21 -3 -85 0
-15 93 -81 0
65 -26 -17 0
58 26 -50 0
-9 62 64 0
-85 -6 -20 0
57 91 -19 0
83 44 2 0
97 -12 47 0
95 87 -22 0
40 -22 -88 0
45 -60 -57 0
-75 -41 -42 0
-13 5 -28 0
-3 -64 31 0
-42 -27 66 0
67 -99 -86 0
-13 79 -92 0
78 -75 -73 0
64 -15 27 0
67 44 -13 0
19 -31 37 0
-81 -1 -51 0
86 -71 55 0
-66 -81 -52 0
79 46 100 0
-31 12 71 0
47 49 74 0
-51 -70 -47 0
14 -25 -60 0
55 45 -7 0
98 -85 -70 0
35 -71 -100 0
-84 25 -92 0
-30 -9 14 0
81 44 -64 0
-88 -34 -10 0
99 -61 -81 0
-31 -63 -22 0
-74 -1 14 0
-86 -17 71 0
48 63 -13 0
31 -76 -45 0
-95 -6 -54 0
-96 45 25 0
-76 -60 -4 0
62 -83 -22 0
31 -55 39 0
-34 72 20 0
-54 95 6 0
33 -87 94 0
12 -81 76 0
52 20 -50 0
-50 -34 -18 0
16 68 -44 0
-92 59 67 0
19 83 80 0
-82 36 81 0
39 -78 4 0
-24 19 -41 0
-70 -80 -96 0
62 -74 -43 0
80 30 -52 0
66 -58 68 0
90 -92 54 0
-37 -97 12 0
9 18 -25 0
-53 11 -49 0
68 71 -52 0
67 8 -16 0
50 12 -34 0
17 27 -26 0
-83 56 -87 0
61 16 34 0
67 -11 27 0
-4 -27 -16 0
8 64 82 0
54 -31 11 0
-1 -25 76 0
-71 27 34 0
20 33 45 0
17 -28 -85 0
53 73 -77 0
29 35 -16 0
26 -90 64 0
-46 49 91 0
-37 19 -75 0
92 -72 62 0
31 22 -36 0
-23 31 36 0
-55 87 -42 0
52 95 -3 0
-64 -29 98 0
-37 -59 -98 0
-72 -28 50 0
69 44 93 0
-34 -79 -6 0
37 -94 89 0
-96 -95 18 0
-58 26 54 0
-47 73 -33 0
15 -90 84 0
-46 66 45 0
16 -79 99 0
25 22 96 0
42 -8 -37 0
14 -12 -93 0
87 7 39 0
-28 98 -47 0
-68 86 97 0
39 32 24 0
-94 -50 39 0
-11 -69 -82 0
93 21 63 0
-43 60 19 0
75 98 -60 0
90 -94 -41 0
-39 47 -35 0
97 -28 84 0
94 39 -6 0
67 -8 -58 0
-97 -35 87 0
60 84 32 0
21 -75 -55 0
-98 -69 44 0
21 -97 -31 0
-12 -92 -24 0
-59 4 60 0
-52 12 -40 0
-92 27 61 0
-64 -95 -63 0
-36 51 78 0
87 -100 55 0
13 -12 23 0
-31 -72 -82 0
-100 -15 78 0
-5 -36 -26 0
87 53 68 0
66 7 -14 0
-34 -3 -96 0
54 -42 100 0
1 98 2 0
88 14 85 0
30 4 32 0
-38 97 -56 0
51 28 -50 0
93 67 34 0
-89 -4 32 0
-53 66 -18 0
-56 -20 -19 0
-7 42 64 0
47 -6 -2 0
24 19 66 0
40 -38 69 0
-15 -45 -17 0
-66 -92 79 0
1 95 48 0
-1 -57 -30 0
4 -85 96 0
-60 46 -34 0
83 -29 71 0
19 91 74 0
-44 -100 -74 0
-37 46 64 0
-98 49 67 0
58 -42 -91 0
37 -14 -68 0
42 86 35 0
-79 -23 68 0
-56 95 63 0
-40 84 3 0
76 21 37 0
27 -65 58 0
42 49 -58 0
66 60 -27 0
43 -92 -17 0
-76 85 28 0
-34 -72 18 0
57 81 36 0
-48 54 -93 0
-41 -33 84 0
20 -41 69 0
12 -41 -74 0
