p cnf 100 400
59 -77 -61 0
23 73 34 0
-62 38 4 0
94 -51 88 0
29 -92 -94 0
-37 65 98 0
27 31 49 0
-44 -53 17 0
-12 -39 -98 0
-57 -79 -72 0
67 -77 24 0
-59 98 53 0
57 56 77 0
-16 -33 54 0
-32 -60 57 0
35 42 5 0
36 67 -3 0
-32 68 19 0
-63 84 41 0
29 -98 -34 0
-22 -80 30 0
-31 -98 -51 0
-21 -63 -72 0
31 -67 -29 0
54 31 48 0
-8 84 87 0
74 30 18 0
-75 -65 77 0
21 -70 -25 0
-98 58 -33 0
96 77 31 0
43 84 27 0
4 91 89 0
5 -26 -53 0
76 -33 82 0
90 9 -59 0
-33 44 -25 0
-20 23 -1 0
29 24 -82 0
-56 78 -42 0
57 87 100 0
4 -97 3 0
-69 54 32 0
-1 -62 66 0
52 81 93 0
21 77 26 0
41 -70 64 0
55 -48 70 0
98 14 -46 0
-29 59 -83 0
48 29 39 0
49 68 -18 0
12 -69 38 0
18 -80 16 0
-71 -98 -68 0
80 -29 -12 0
4 54 -60 0
37 5 -51 0
-62 -11 -14 0
-81 63 -68 0
-30 3 6 0
97 -57 35 0
-87 98 70 0
36 -72 -77 0
-76 74 -86 0
20 -92 -78 0
40 -58 -24 0
-15 -67 4 0
-17 23 -37 0
25 -59 -49 0
91 -64 -94 0
30 66 -33 0
-83 3 63 0
41 45 19 0
66 44 -93 0
72 12 68 0
79 42 88 0
-86 24 -23 0
46 17 78 0
75 30 18 0
-11 -60 -76 0
83 75 -3 0
1 -37 -79 0
62 74 19 0
17 45 -11 0
-71 51 -99 0
8 85 56 0
49 -26 83 0
-95 80 -27 0
-22 91 -41 0
28 26 -45 0
-8 -56 -38 0
30 -70 22 0
-11 48 -88 0
-40 -69 -27 0
34 -75 36 0
86 23 87 0
-7 -98 -23 0
80 39 74 0
53 40 94 0
-85 -72 42 0
30 -1 -72 0
63 55 -6 0
31 9 64 0
-47 -86 -92 0
-28 27 -65 0
67 -85 -24 0
97 -44 54 0
-91 -43 -47 0
73 79 -89 0
-43 60 27 0
-99 -80 89 0
5 80 -39 0
74 -98 -35 0
8 -41 -27 0
19 -92 -2 0
-21 -40 72 0
-55 -64 76 0
71 36 16 0
-65 81 13 0
-86 29 61 0
-98 33 85 0
68 -80 -78 0
38 -55 68 0
-46 -97 41 0
86 -43 -6 0
47 36 44 0
-83 63 46 0
-21 88 -59 0
49 91 83 0
57 -60 -85 0
54 71 61 0
-13 -77 62 0
-67 -57 -61 0
12 -19 -6 0
84 72 14 0
-59 90 -60 0
95 -98 11 0
64 -53 5 0
33 -38 -71 0
-22 14 -50 0
75 11 -28 0
2 62 48 0
-69 -67 84 0
39 -88 -6 0
70 47 42 0
55 -17 75 0
-29 46 -1 0
65 8 -93 0
-54 59 -63 0
-4 -42 -66 0
-98 -3 -89 0
-61 6 -59 0
-51 78 -6 0
-1 -56 -5 0
-75 -1 9 0
-4 90 -72 0
-35 94 -90 0
-1 -79 -50 0
-51 -95 13 0
24 -58 8 0
94 25 68 0
-60 32 -46 0
-61 17 76 0
-23 20 85 0
-68 -71 36 0
-43 -88 64 0
-67 -62 -33 0
75 57 -84 0
9 -63 -74 0
60 10 -18 0
-60 -79 94 0
-97 19 -5 0
-73 -86 -33 0
-24 -84 -11 0
-63 -44 -21 0
55 -23 -10 0
-11 -89 -4 0
11 -42 -91 0
-18 -63 17 0
-87 81 -75 0
74 32 -34 0
-63 99 78 0
-48 -81 35 0
15 -37 5 0
6 36 -72 0
-86 42 -92 0
-63 -24 9 0
15 -40 48 0
-70 -78 -43 0
-62 -72 86 0
10 39 -92 0
-79 -39 -67 0
54 6 79 0
-70 -67 57 0
28 61 67 0
-45 68 80 0
-68 -17 11 0
5 -67 60 0
-64 97 -28 0
-91 24 58 0
-48 -18 89 0
30 -6 14 0
-81 83 -42 0
96 45 50 0
-19 -21 65 0
20 32 59 0
68 -38 -32 0
-47 -88 -34 0
-46 4 -9 0
40 -12 -100 0
74 -47 -10 0
38 74 43 0
32 58 -38 0
1 23 -24 0
-60 63 27 0
-47 -85 9 0
-1 -23 25 0
31 -57 27 0
-31 80 -82 0
89 22 64 0
-64 -99 7 0
-46 9 -33 0
84 -41 -4 0
89 -46 -91 0
75 72 -81 0
95 48 97 0
-56 -65 62 0
49 64 89 0
56 5 97 0
31 78 -18 0
-40 -6 -8 0
-45 -96 28 0
10 -53 17 0
92 -70 -76 0
-42 -88 60 0
81 20 -38 0
92 42 43 0
47 -97 77 0
44 -36 15 0
30 -68 79 0
25 78 -48 0
22 1 -29 0
-32 47 -78 0
92 94 85 0
-89 -20 34 0
-87 -60 -53 0
35 -98 37 0
-30 5 52 0
-55 -54 22 0
-8 3 23 0
-28 45 77 0
46 22 97 0
72 31 -7 0
-57 77 -9 0
99 65 47 0
40 47 -13 0
32 -85 -4 0
-16 -60 -3 0
-31 -78 -21 0
10 -59 -24 0
12 -83 -51 0
-37 5 40 0
6 36 4 0
-34 -49 -41 0
-50 -93 -27 0
-16 -35 100 0
-94 -72 -8 0
58 -69 30 0
-83 -5 27 0
-52 -99 -87 0
-16 -15 -100 0
-87 53 -95 0
72 -78 -97 0
11 74 -61 0
-13 27 60 0
36 15 29 0
-68 11 77 0
85 -8 -40 0
