p cnf 40 160
6 -16 -38 0
21 11 -28 0
-17 30 7 0
-14 -19 25 0
31 -20 -18 0
16 22 2 0
11 -20 7 0
-28 1 -38 0
18 7 -22 0
40 32 6 0
-32 -29 -21 0
-24 -19 5 0
16 39 36 0
-37 33 14 0
-15 -34 -30 0
14 -18 -27 0
-33 23 15 0
-11 -12 -22 0
37 -12 25 0
-26 -19 -20 0
5 18 -11 0
23 30 27 0
28 12 22 0
-33 -29 -3 0
-39 35 -20 0
-18 -38 -5 0
34 21 4 0
-23 40 -19 0
4 12 -16 0
29 3 -24 0
-29 21 28 0
27 -36 28 0
38 21 36 0
10 33 15 0
35 15 18 0
-34 22 -25 0
-23 15 -1 0
-8 4 -27 0
-18 -22 -9 0
-10 23 -24 0
-13 6 15 0
-36 24 -6 0
3 15 32 0
38 29 10 0
7 -31 35 0
-20 -15 -34 0
7 17 30 0
-7 -26 38 0
13 17 6 0
-29 -20 -24 0
3 39 -16 0
19 -27 17 0
-39 -25 30 0
23 -9 -13 0
36 -7 23 0
-32 -36 -37 0
33 38 39 0
-11 38 7 0
20 -34 -29 0
38 -14 31 0
10 -6 -35 0
-8 1 -30 0
35 -36 -18 0
-18 15 -9 0
10 -27 34 0
3 -22 -1 0
-2 -27 -37 0
-24 -39 23 0
-5 13 4 0
22 18 -27 0
-8 -39 29 0
36 -38 -15 0
13 18 9 0
-27 24 32 0
3 31 -4 0
-7 31 11 0
26 33 -7 0
4 28 6 0
33 -3 1 0
17 4 -8 0
27 -31 -37 0
-18 10 28 0
-4 -39 -29 0
2 11 -39 0
-24 -19 -3 0
22 1 -12 0
21 18 -29 0
1 20 34 0
8 -7 -35 0
33 8 6 0
17 15 30 0
-6 7 32 0
11 30 5 0
-22 -36 -18 0
16 -8 25 0
-27 24 -33 0
-1 8 18 0
-17 -37 -9 0
28 -16 13 0
15 5 39 0
24 32 -20 0
-1 -10 -18 0
25 -21 16 0
5 10 -17 0
5 -35 38 0
29 1 -12 0
3 -24 -34 0
28 3 -26 0
5 -32 -37 0
-12 -32 -9 0
-1 9 -33 0
15 -36 -39 0
40 -2 17 0
-13 8 25 0
40 -37 -4 0
-4 -12 16 0
-29 -28 10 0
-38 39 -35 0
-15 -4 -28 0
-19 23 22 0
-10 9 -40 0
5 -36 -26 0
24 -15 -9 0
21 -24 27 0
13 -33 19 0
-20 -19 3 0
22 -5 -18 0
-39 -34 32 0
-25 -38 18 0
-23 33 2 0
-5 20 39 0
-2 -27 4 0
-25 3 19 0
6 -24 5 0
2 23 31 0
31 -40 8 0
40 -39 30 0
3 -19 -18 0
21 24 -6 0
34 17 25 0
27 1 -40 0
18 25 -14 0
31 -4 -39 0
-26 -6 15 0
-7 2 29 0
33 19 24 0
30 -13 -22 0
-40 1 25 0
-22 -27 -8 0
-32 -6 -38 0
26 -9 -5 0
20 -9 25 0
-28 6 -4 0
-5 6 -37 0
-30 -15 32 0
-9 33 7 0
5 -40 -6 0
11 27 16 0
-36 -19 9 0
10 -6 -9 0
