p cnf 30 120
23 9 -11 0
5 -10 16 0
-7 24 -29 0
-18 12 4 0
26 -22 -6 0
8 -19 3 0
-26 25 -30 0
17 11 2 0
-2 -3 -22 0
6 -5 -17 0
29 -10 16 0
13 16 -9 0
-24 -1 2 0
18 14 22 0
29 11 -27 0
19 13 2 0
27 14 -15 0
29 20 8 0
-27 -25 4 0
12 25 -6 0
-10 -19 16 0
-4 -29 16 0
13 -18 29 0
29 -5 -24 0
-14 -2 23 0
14 -29 -19 0
-7 -16 27 0
-28 -6 17 0
8 23 -16 0
11 16 -4 0
15 7 27 0
-27 20 -6 0
-29 17 1 0
2 9 -30 0
-28 14 15 0
30 -3 24 0
2 23 -15 0
-9 16 -23 0
-3 -10 20 0
4 -17 -25 0
30 24 29 0
-15 4 -22 0
21 4 -26 0
1 -29 20 0
21 15 10 0
-7 26 20 0
18 -11 16 0
-6 -25 16 0
-12 17 -27 0
-30 -21 4 0
8 -7 -17 0
17 8 -25 0
20 -1 -7 0
-9 -17 14 0
-10 14 -16 0
-19 27 13 0
-20 22 12 0
-13 3 -12 0
-17 24 -8 0
-15 -30 -26 0
-11 18 17 0
-21 16 -27 0
-2 -12 -29 0
4 -22 -12 0
-3 -19 14 0
-11 -9 3 0
-13 -19 17 0
20 25 23 0
21 -7 27 0
20 -19 -14 0
-13 1 -20 0
2 -10 -6 0
-11 21 28 0
23 13 -19 0
19 7 22 0
9 13 11 0
20 -7 -11 0
-30 -8 -23 0
7 26 27 0
-5 15 -12 0
17 -27 4 0
4 -26 23 0
9 27 15 0
-7 27 -25 0
27 -8 20 0
28 18 -4 0
7 -11 -27 0
-8 -29 13 0
-23 10 12 0
-25 -16 -29 0
5 7 24 0
-1 9 22 0
-23 18 -21 0
-21 -15 -6 0
16 -23 -27 0
27 -23 18 0
6 8 -7 0
-16 -19 -21 0
11 5 -18 0
-25 -17 -22 0
-30 -8 -10 0
30 6 24 0
-30 -7 3 0
-12 -25 -10 0
-8 -3 17 0
-30 16 -10 0
20 3 1 0
-26 4 21 0
26 19 22 0
-30 -11 19 0
17 -4 -28 0
-26 5 -23 0
-7 -29 3 0
12 -19 16 0
-20 15 -25 0
30 -14 -29 0
-24 -1 -12 0
26 -23 18 0
23 -28 -25 0
-2 26 3 0
