p cnf 70 280
48 -4 20 0
-58 -50 -15 0
-38 9 -56 0
-46 -26 70 0
-68 -49 45 0
27 -69 52 0
-64 19 -41 0
-23 -6 -19 0
-19 -31 -30 0
3 -46 32 0
-33 -54 30 0
48 -28 21 0
-54 5 16 0
4 -52 31 0
19 62 -25 0
25 -23 -18 0
-43 -29 -28 0
9 34 11 0
1 25 -61 0
4 30 -14 0
-18 -65 -46 0
46 -32 -41 0
65 23 -3 0
6 59 -66 0
27 69 -64 0
-63 -50 -5 0
12 -66 36 0
60 -19 28 0
34 -52 -37 0
-32 65 41 0
-21 -67 -10 0
31 -40 67 0
23 -30 26 0
46 28 6 0
-22 41 -7 0
34 -16 -47 0
17 -26 -58 0
-3 43 -63 0
-31 -11 -6 0
-64 -65 -55 0
44 -40 2 0
25 -60 15 0
38 69 61 0
-20 53 -1 0
-25 -64 -36 0
-43 -58 67 0
-10 -29 -40 0
51 16 1 0
23 25 -52 0
51 6 -42 0
-49 61 33 0
-42 -46 39 0
-36 19 -49 0
60 16 -5 0
-34 70 -28 0
23 -19 63 0
54 -62 43 0
-44 -21 57 0
65 34 -42 0
-4 14 36 0
55 -13 24 0
65 62 -47 0
-39 53 25 0
-12 40 41 0
48 -15 58 0
55 -4 44 0
-13 -46 35 0
50 67 16 0
26 51 37 0
5 -6 16 0
35 -34 21 0
66 56 49 0
-17 59 3 0
-33 -42 -34 0
-46 -33 -68 0
-56 1 -21 0
-8 -48 -44 0
7 -67 28 0
-64 53 30 0
-6 34 7 0
67 36 -63 0
-7 -5 -1 0
5 4 38 0
-25 28 61 0
-21 -54 -19 0
-31 52 -42 0
-5 -43 -44 0
-70 -62 2 0
34 -1 -57 0
61 11 -2 0
46 -55 39 0
-13 -27 7 0
-40 -1 -20 0
2 -52 69 0
-29 44 58 0
31 5 -70 0
-12 69 -61 0
-60 -23 39 0
46 -30 -56 0
-31 -53 42 0
-32 -1 -13 0
-20 -66 -44 0
-51 5 65 0
63 -31 42 0
-44 -14 -12 0
20 56 -21 0
31 -34 -11 0
23 51 18 0
23 -39 56 0
-23 48 46 0
-28 29 63 0
31 -15 -66 0
20 -14 -27 0
-22 50 46 0
51 35 -25 0
1 -65 52 0
68 -54 -9 0
44 -58 27 0
11 -5 -6 0
-3 -66 25 0
-1 25 66 0
-5 29 -28 0
48 64 -12 0
-62 -10 -23 0
57 25 16 0
14 -28 23 0
56 27 54 0
4 -57 7 0
-54 -39 5 0
-60 20 -68 0
-67 -49 60 0
33 -39 54 0
-39 -42 62 0
-55 -42 48 0
-30 28 20 0
-13 63 52 0
-25 54 5 0
-52 -1 -65 0
-2 -31 42 0
-66 -58 52 0
11 -17 14 0
-4 30 -63 0
-17 -37 4 0
-18 37 53 0
-20 52 47 0
31 42 69 0
68 47 -2 0
-61 -37 -58 0
-25 57 7 0
23 29 -33 0
48 -15 52 0
-27 -28 -19 0
67 70 60 0
3 -15 17 0
-39 2 -66 0
-26 39 15 0
54 24 68 0
-63 -62 -39 0
-2 7 -53 0
61 15 -42 0
-38 -64 -50 0
-50 3 67 0
-56 6 -62 0
-41 26 20 0
-12 40 -2 0
-48 21 57 0
-3 -44 63 0
-4 -40 49 0
64 35 8 0
-38 6 -68 0
-43 58 40 0
-16 -34 46 0
-52 27 12 0
-51 36 43 0
-3 28 -1 0
6 46 -38 0
-25 7 66 0
-6 12 -22 0
18 -53 -3 0
66 -52 51 0
-11 50 -8 0
-29 50 69 0
-32 68 -54 0
2 -56 -69 0
33 -18 -28 0
-7 -66 -36 0
-39 -48 41 0
-6 -4 45 0
-33 13 -54 0
18 -17 41 0
-45 36 -69 0
67 6 -55 0
-44 -60 16 0
-46 -34 -66 0
-11 45 60 0
-24 -16 27 0
-13 -63 9 0
6 -61 41 0
-41 -66 -28 0
33 -15 -18 0
-47 3 -54 0
-30 -65 -38 0
22 -55 -50 0
42 -64 36 0
39 -12 29 0
23 24 33 0
66 -26 -37 0
-63 -37 36 0
-37 48 -55 0
63 46 -41 0
45 33 -30 0
16 68 27 0
-46 24 11 0
-67 41 -25 0
30 52 -29 0
-32 -31 5 0
56 35 -67 0
-26 55 57 0
42 35 -21 0
30 -59 -37 0
-9 -5 38 0
6 61 -3 0
-49 -26 -6 0
52 -7 13 0
29 19 -54 0
1 -65 55 0
-25 -67 41 0
14 38 -18 0
64 -44 -40 0
39 -29 24 0
39 13 23 0
21 -65 -6 0
61 42 -66 0
-35 12 46 0
-27 -38 24 0
43 29 -1 0
-54 -29 -69 0
52 25 55 0
-2 39 7 0
-22 11 23 0
61 -63 -5 0
25 -14 47 0
-29 -25 4 0
27 39 30 0
-20 44 52 0
31 -4 15 0
-15 7 34 0
64 -22 -57 0
50 41 19 0
-30 -63 22 0
-11 -27 -16 0
-33 22 13 0
45 -1 -48 0
32 11 57 0
26 -20 -31 0
-15 47 -67 0
37 35 -22 0
67 -64 4 0
65 10 61 0
-57 24 -58 0
-59 36 -56 0
-52 -15 -33 0
-4 55 25 0
-62 47 35 0
8 7 39 0
38 9 -16 0
-59 39 24 0
62 42 48 0
-46 15 -39 0
1 -12 31 0
-25 -18 46 0
-26 -42 -8 0
32 -26 -23 0
65 47 41 0
-29 49 59 0
-14 -69 -35 0
-50 -28 29 0
5 -22 -9 0
63 -47 32 0
-6 -46 -60 0
