p cnf 60 240
-5 25 -49 0
-32 -26 24 0
-44 46 30 0
-17 -10 21 0
8 -20 53 0
-40 30 -41 0
-15 -29 4 0
-48 -39 -44 0
-57 25 -53 0
35 -15 -48 0
37 56 23 0
-16 39 9 0
20 22 -5 0
-10 22 58 0
25 13 -29 0
47 58 9 0
8 -4 -46 0
-4 -59 47 0
42 -60 -47 0
54 29 -21 0
60 44 -51 0
-14 -29 26 0
46 32 -13 0
31 50 -36 0
-35 38 -51 0
15 10 -39 0
10 -14 -45 0
-56 43 18 0
53 -35 -45 0
-31 40 26 0
-35 -18 -36 0
-20 8 46 0
-44 49 56 0
-3 -53 10 0
39 -18 -4 0
-58 57 10 0
53 -36 32 0
1 -59 56 0
39 -50 -16 0
-11 -37 49 0
-40 -5 33 0
49 8 34 0
-57 25 20 0
-20 -52 37 0
28 45 -21 0
12 56 -57 0
40 31 41 0
-12 -32 -36 0
32 48 55 0
-13 -3 18 0
30 7 28 0
45 39 12 0
-48 42 -8 0
-39 12 41 0
57 13 -4 0
-15 -34 43 0
16 59 -25 0
-40 -42 11 0
-44 28 33 0
-6 -54 -23 0
37 12 7 0
-31 -26 44 0
-31 46 -35 0
-37 -4 9 0
-54 -49 52 0
-40 -57 -27 0
12 -60 -31 0
-2 11 -19 0
-42 34 -17 0
33 -12 4 0
-58 23 16 0
21 29 -51 0
45 -36 49 0
-45 6 -52 0
-52 -15 -28 0
59 -45 4 0
2 -3 -27 0
20 -37 50 0
33 -39 -44 0
-52 37 -14 0
16 -22 25 0
45 -40 47 0
-32 -9 -45 0
24 55 -59 0
-37 -45 31 0
50 2 -51 0
-18 -49 46 0
-20 47 19 0
42 52 -13 0
36 60 -23 0
-52 4 38 0
-2 -53 -36 0
-35 13 31 0
46 -41 -2 0
41 -22 -5 0
43 47 38 0
-20 17 52 0
-35 -58 -50 0
36 -10 -33 0
38 52 48 0
-42 -48 -18 0
59 -51 18 0
33 26 -37 0
-56 -47 28 0
41 -33 11 0
-12 -60 19 0
58 34 -15 0
16 30 -59 0
-11 -53 -56 0
-38 -35 -7 0
14 -16 25 0
-13 -34 -1 0
-13 18 -50 0
-31 -9 41 0
18 32 -12 0
-28 40 29 0
-60 17 3 0
12 25 48 0
-37 -50 24 0
-41 40 24 0
-42 60 25 0
16 -53 -56 0
41 1 19 0
-55 57 -32 0
-13 -44 16 0
28 -57 10 0
39 -44 -49 0
18 21 26 0
-50 -18 3 0
50 37 -51 0
-40 -33 29 0
41 60 30 0
-39 -9 -50 0
-23 37 -17 0
5 37 32 0
-24 29 31 0
31 -56 -20 0
1 -56 41 0
26 16 -27 0
-24 22 3 0
20 -56 -14 0
-21 -16 32 0
-50 -20 -54 0
-60 3 15 0
17 48 31 0
28 -59 -37 0
37 -26 -21 0
-15 -1 -28 0
-47 -51 -14 0
56 -48 -12 0
-23 39 60 0
-24 5 2 0
30 -43 -3 0
-18 -9 -21 0
-8 -3 11 0
-7 12 29 0
-52 -48 -33 0
5 -48 24 0
-48 31 -40 0
9 58 33 0
-16 24 45 0
-7 -9 60 0
43 -36 17 0
-8 48 20 0
3 -28 30 0
-28 43 -16 0
16 -55 -60 0
-5 -47 -2 0
49 43 55 0
-59 18 29 0
28 12 -36 0
-13 24 -33 0
-32 -48 -60 0
44 -25 -55 0
10 17 -44 0
56 57 8 0
-37 -5 -40 0
53 34 58 0
15 -33 45 0
49 1 -6 0
-34 47 8 0
-46 -58 -19 0
18 -39 -52 0
24 -10 -28 0
-6 32 14 0
50 38 -9 0
6 4 36 0
-39 -33 29 0
-37 -13 -32 0
24 49 35 0
-24 32 44 0
21 19 -43 0
-45 31 -22 0
25 -43 -20 0
-2 34 -29 0
35 -25 -36 0
-30 -41 -11 0
26 -36 -5 0
47 38 50 0
26 23 32 0
-7 -27 4 0
23 42 5 0
17 -40 -25 0
-32 56 -31 0
-50 -28 47 0
-56 57 -16 0
-8 -9 -24 0
34 -42 8 0
-48 1 32 0
28 -19 -18 0
47 49 18 0
-19 -25 59 0
-31 -4 -36 0
9 49 57 0
32 18 -12 0
38 -31 -16 0
-22 -57 -52 0
18 -21 45 0
26 3 -56 0
49 -32 -15 0
-7 -28 11 0
-46 4 20 0
32 -60 -50 0
6 43 33 0
-15 41 51 0
36 50 -13 0
3 -29 -13 0
-48 -13 -12 0
24 9 -17 0
36 -2 -44 0
29 -44 -37 0
-26 -56 -30 0
-11 -40 -17 0
-21 43 26 0
46 8 50 0
55 -7 42 0
6 8 -22 0
-37 35 -22 0
42 59 -53 0
-30 -12 -53 0
