p cnf 50 200
-44 21 46 0
7 -30 2 0
38 -43 -42 0
2 -30 -48 0
2 -28 13 0
14 -15 -30 0
-32 -23 28 0
-15 46 36 0
43 -18 3 0
-39 30 -47 0
-34 48 -15 0
11 -28 17 0
-17 -13 36 0
-21 11 -34 0
17 -4 -23 0
1 -21 -13 0
-1 39 5 0
37 -26 -47 0
-25 -2 30 0
35 9 -39 0
34 -47 -49 0
-46 -26 41 0
19 16 -28 0
-41 -7 -22 0
35 24 37 0
14 38 -33 0
-23 16 -44 0
25 37 8 0
-6 4 13 0
-13 35 41 0
2 8 24 0
22 -14 15 0
9 16 30 0
-1 45 -2 0
-38 48 22 0
-32 -12 -2 0
27 -1 -4 0
49 -32 -37 0
-37 8 -34 0
-2 40 -33 0
5 45 -12 0
27 -40 5 0
-46 47 3 0
2 7 -5 0
10 -50 3 0
17 11 34 0
-40 -29 21 0
36 4 -23 0
14 26 -7 0
44 -19 30 0
31 -49 -15 0
23 -13 -26 0
12 -8 -14 0
14 18 -6 0
-16 -30 -18 0
23 5 50 0
41 49 34 0
-19 39 -36 0
36 3 -17 0
49 -40 -26 0
-10 -9 -22 0
-50 28 38 0
41 -21 48 0
43 27 23 0
-28 -25 -38 0
-31 -33 1 0
-14 -28 -37 0
-48 -17 -12 0
-42 10 -17 0
13 -25 -38 0
-26 -40 -8 0
27 -50 23 0
-35 10 -36 0
12 41 -8 0
-16 -46 -22 0
-41 38 -42 0
12 27 -44 0
-32 -4 49 0
-14 -28 -37 0
31 28 -43 0
24 8 -44 0
-35 29 31 0
17 30 39 0
-32 -23 48 0
6 20 -4 0
-48 -42 6 0
27 18 42 0
-43 -10 -27 0
32 -36 -44 0
-4 -15 39 0
8 -2 -31 0
16 -46 -49 0
35 13 22 0
-30 40 12 0
-49 8 -44 0
5 -17 1 0
-24 -20 -8 0
27 24 21 0
-9 49 40 0
-22 28 18 0
3 17 4 0
2 9 37 0
-11 20 -7 0
31 -21 20 0
-43 -49 -11 0
31 16 -10 0
47 11 -6 0
19 22 -37 0
6 -47 3 0
-13 12 15 0
35 -48 -6 0
-30 -44 15 0
-15 35 -29 0
-21 12 31 0
10 -21 -45 0
-4 -37 34 0
-29 -26 36 0
-16 4 -13 0
15 14 24 0
-34 -2 15 0
10 7 -34 0
-43 -35 -10 0
-13 -41 43 0
23 -22 -38 0
-42 -32 -41 0
31 19 23 0
-23 -28 42 0
-43 32 -1 0
-27 4 -6 0
-11 37 17 0
13 11 16 0
-6 -19 -45 0
-50 -19 25 0
-28 45 -34 0
-31 17 -41 0
-27 21 -1 0
-41 49 29 0
-49 17 -20 0
-35 -36 -17 0
1 -7 -41 0
-46 40 20 0
39 37 19 0
-42 15 8 0
13 -8 -40 0
4 -7 -12 0
-50 31 25 0
1 15 27 0
1 -36 46 0
-25 -18 15 0
16 -42 -49 0
33 -17 -19 0
14 -41 -11 0
-7 10 -8 0
48 -41 22 0
14 22 17 0
15 -11 -42 0
-34 18 45 0
-23 -42 10 0
-34 -32 46 0
-39 37 -41 0
7 -47 -46 0
42 -36 27 0
22 -4 -2 0
26 13 -23 0
25 20 6 0
-12 19 -44 0
6 -5 47 0
-3 46 -30 0
22 16 44 0
29 -6 -31 0
12 -23 -10 0
1 -22 7 0
48 27 -30 0
24 25 40 0
8 33 -43 0
13 8 23 0
-22 16 -25 0
-1 -9 25 0
-47 40 -10 0
-44 -7 19 0
39 27 -31 0
32 -28 8 0
34 35 -39 0
38 26 -41 0
-41 11 16 0
-16 13 -5 0
-32 33 -12 0
-5 -30 35 0
9 -18 -24 0
-11 -25 39 0
-24 -34 46 0
32 13 -39 0
-33 -45 29 0
-17 -34 38 0
-12 -1 -39 0
-7 -25 -48 0
7 34 32 0
-12 -20 24 0
35 46 47 0
26 -31 11 0
