p cnf 70 280
-4 -51 -48 0
-40 55 -32 0
-48 -61 27 0
-53 67 -34 0
45 11 -43 0
-64 -37 -50 0
-23 37 26 0
-7 -59 8 0
29 -39 23 0
29 -47 11 0
5 -19 1 0
-9 -16 42 0
-54 -69 -18 0
-39 36 53 0
-45 -39 3 0
17 -70 14 0
-8 -64 25 0
39 30 52 0
29 -16 52 0
-19 -34 58 0
-2 61 1 0
-20 -57 69 0
13 45 -27 0
-22 37 41 0
32 4 31 0
51 -31 44 0
-56 39 29 0
65 15 -24 0
7 49 -24 0
16 19 50 0
66 63 -9 0
-45 17 54 0
36 -10 2 0
-35 -41 -23 0
35 -20 11 0
42 44 53 0
5 -25 -3 0
-11 -29 63 0
-3 14 27 0
69 -46 -22 0
-44 30 35 0
50 -44 -27 0
-35 49 17 0
-37 46 -53 0
-6 -60 69 0
48 -28 -25 0
-44 -55 19 0
16 -1 -58 0
59 -48 -28 0
-48 35 38 0
1 29 -34 0
44 68 -47 0
-51 -69 10 0
10 -46 56 0
28 60 35 0
49 53 17 0
13 -35 -29 0
-26 27 -2 0
-46 58 -9 0
24 -41 64 0
51 46 9 0
-28 -38 51 0
4 30 -14 0
27 -18 -56 0
-2 -54 -39 0
-19 51 -26 0
67 11 -31 0
49 3 -28 0
38 -64 -32 0
-57 25 12 0
52 -16 -47 0
45 47 31 0
69 65 28 0
-29 6 50 0
2 23 -43 0
-30 -18 68 0
-39 -49 38 0
46 -17 -36 0
-62 9 54 0
42 -9 16 0
-38 13 36 0
5 55 -44 0
7 33 -57 0
-49 21 33 0
-55 -47 12 0
-1 43 27 0
-31 -15 5 0
-31 21 10 0
22 23 69 0
58 -70 23 0
-70 10 40 0
-55 44 -17 0
54 17 48 0
10 -69 -47 0
52 -6 -41 0
-65 53 7 0
-34 19 -50 0
10 -32 -7 0
-7 13 64 0
-31 54 -27 0
-40 54 18 0
36 -12 63 0
56 -18 43 0
1 49 16 0
-68 -16 45 0
-29 39 -68 0
-65 -22 62 0
-31 14 11 0
-47 -40 17 0
28 -62 -48 0
60 -37 -21 0
35 34 -1 0
52 63 7 0
56 16 25 0
-1 -47 -14 0
60 28 16 0
-3 16 -60 0
14 1 -47 0
-32 -14 -10 0
21 -32 -25 0
22 60 53 0
51 9 -44 0
36 51 16 0
-68 13 24 0
61 56 54 0
21 37 -7 0
39 27 7 0
-57 -68 -20 0
19 1 40 0
7 -23 6 0
-27 34 48 0
-35 -51 5 0
2 40 35 0
-30 43 13 0
53 58 -21 0
-39 16 59 0
13 35 62 0
-62 -7 48 0
35 49 39 0
38 -39 54 0
-12 21 -9 0
-68 -28 -3 0
11 14 -64 0
-50 -22 -9 0
-17 -23 18 0
2 15 14 0
28 22 30 0
62 41 56 0
-60 6 24 0
-70 -13 60 0
-29 -1 38 0
-19 49 61 0
-19 -60 10 0
46 45 9 0
18 62 -43 0
-2 67 -9 0
-51 40 9 0
-49 24 -39 0
49 44 7 0
-33 14 8 0
-30 22 -34 0
-1 11 -43 0
69 70 -13 0
-9 64 -25 0
57 -49 36 0
-22 65 -32 0
-27 -54 13 0
68 1 57 0
46 27 -58 0
-52 -63 -10 0
-15 -34 17 0
61 50 -22 0
-24 26 39 0
-61 -18 -65 0
23 -3 17 0
-54 -55 64 0
35 -68 -64 0
17 61 -53 0
66 -13 61 0
-61 -44 65 0
12 -52 -43 0
-4 61 32 0
57 -23 -55 0
35 -1 -8 0
19 -50 -26 0
-70 11 18 0
-69 34 61 0
34 66 -28 0
-3 43 52 0
-63 -1 -15 0
-28 -4 -31 0
45 53 -41 0
26 -43 -2 0
13 -63 -6 0
-47 -67 -63 0
3 -48 12 0
-39 -36 -6 0
18 22 64 0
61 50 4 0
50 -18 -27 0
68 -54 60 0
53 -5 -3 0
-48 52 -23 0
-46 64 -19 0
34 -58 -67 0
4 -68 50 0
64 -38 -16 0
19 3 -16 0
69 -49 -29 0
24 -30 -43 0
-38 -31 45 0
-45 -8 -47 0
64 27 -30 0
32 34 -56 0
-30 -7 33 0
-26 -37 -46 0
20 -60 55 0
-61 66 56 0
-59 -8 -51 0
49 14 -11 0
-35 57 46 0
-36 5 33 0
-27 50 -40 0
1 -6 -16 0
25 -9 -49 0
26 9 -38 0
68 61 -51 0
-3 58 -41 0
41 21 -61 0
-44 29 -64 0
-37 44 55 0
53 -37 -65 0
-9 -36 -15 0
-47 67 49 0
-16 2 -56 0
58 7 -1 0
39 -8 -70 0
32 2 36 0
-15 -66 4 0
-66 -48 -53 0
30 -61 -37 0
19 66 -28 0
-62 28 63 0
-54 19 40 0
-2 51 65 0
-53 -28 -37 0
60 38 11 0
30 15 50 0
58 -43 52 0
10 25 6 0
-28 -19 29 0
27 38 57 0
-63 70 50 0
-50 22 -6 0
-8 -1 -5 0
-49 -50 33 0
2 14 -49 0
24 60 69 0
10 5 58 0
-7 22 28 0
-62 -42 51 0
-29 -8 -25 0
-44 -17 -20 0
26 17 2 0
64 -11 50 0
65 56 -23 0
-63 -41 -35 0
21 55 54 0
-64 45 -63 0
-26 7 13 0
-29 26 -8 0
-62 -53 -23 0
-51 -38 22 0
50 53 -49 0
-11 -44 64 0
-2 -17 48 0
-41 48 24 0
-64 -67 50 0
5 -57 -65 0
45 -63 -34 0
