p cnf 120 480
16 55 -86 0
-11 -22 32 0
-119 17 110 0
-106 13 -73 0
-102 -89 77 0
-93 -65 -74 0
-73 -44 72 0
14 107 41 0
-10 78 -60 0
-3 -107 60 0
47 -19 51 0
-12 -39 82 0
1 45 117 0
74 -111 20 0
52 -84 -97 0
77 54 117 0
50 -100 -47 0
70 27 -34 0
-71 21 10 0
-95 54 -83 0
-72 36 -117 0
-102 -23 5 0
5 108 52 0
46 -119 39 0
-98 53 55 0
44 -45 3 0
94 -78 48 0
-49 -20 -75 0
-48 -49 58 0
38 -84 -58 0
-96 -15 -36 0
-44 -105 110 0
75 -76 -74 0
-29 22 -31 0
36 106 38 0
-16 -9 17 0
-40 45 -61 0
-40 64 -93 0
17 9 -70 0
-109 -100 -96 0
9 -14 6 0
53 91 44 0
115 -22 -79 0
-58 106 -5 0
-97 17 -78 0
-77 87 -95 0
-120 112 -100 0
-97 -119 -15 0
103 -35 -9 0
119 -15 53 0
119 51 91 0
33 -36 -44 0
51 -100 1 0
-101 57 -54 0
38 42 59 0
17 87 6 0
75 -19 -45 0
-116 -65 120 0
72 31 -100 0
-73 8 -53 0
72 107 119 0
-95 -5 55 0
-46 9 -8 0
-81 -76 -71 0
-32 -31 -4 0
81 68 55 0
94 -48 -55 0
4 97 105 0
-23 68 -17 0
-1 -89 -57 0
112 -29 8 0
86 75 51 0
93 -89 30 0
36 -2 30 0
-113 -57 53 0
-45 115 87 0
-20 -95 -56 0
86 -70 -80 0
110 -31 82 0
-8 -73 19 0
-42 34 -120 0
-37 44 96 0
27 111 -106 0
-67 41 78 0
20 52 -13 0
-81 -117 -108 0
-118 -21 -93 0
19 85 -2 0
44 -59 -37 0
15 -105 6 0
-59 -34 12 0
22 10 -113 0
-16 110 100 0
119 -63 19 0
110 -92 -4 0
-3 -21 90 0
-49 25 16 0
24 -19 -4 0
-108 -5 -58 0
-21 49 -116 0
-81 97 35 0
117 49 5 0
37 88 26 0
44 92 47 0
56 52 -50 0
19 37 95 0
45 18 -103 0
-30 42 65 0
79 56 -21 0
-54 -40 43 0
16 83 -39 0
-115 -20 -49 0
33 -13 58 0
-117 -50 -49 0
-25 -1 -79 0
25 -87 17 0
28 80 -14 0
-34 69 -105 0
-107 13 -25 0
81 43 105 0
115 78 99 0
-78 97 38 0
-37 28 108 0
-103 97 114 0
56 41 -35 0
82 -17 102 0
-4 106 -88 0
82 -85 100 0
-97 -30 77 0
-65 -90 93 0
-114 -25 -76 0
101 57 -51 0
-92 -19 -104 0
112 -72 24 0
-28 -23 49 0
1 -32 35 0
15 -58 -93 0
-87 95 -104 0
-96 30 100 0
67 117 4 0
68 -78 12 0
-78 119 90 0
-106 -20 -25 0
29 -90 -39 0
87 67 57 0
-7 -65 -95 0
67 -87 -58 0
-21 95 -106 0
-34 -119 56 0
55 -13 -96 0
-63 -65 -49 0
68 82 -52 0
73 -53 103 0
-38 44 3 0
65 -96 -51 0
11 36 104 0
-106 70 68 0
-78 -65 -59 0
-32 -48 4 0
-37 91 -10 0
66 -118 78 0
48 16 114 0
110 95 72 0
86 8 49 0
-38 72 73 0
17 -10 25 0
28 -118 65 0
-6 46 -70 0
-9 78 93 0
35 -32 113 0
-55 -51 102 0
39 -26 -18 0
-107 96 67 0
-102 90 64 0
-19 -87 -12 0
-17 -65 114 0
-14 -47 59 0
-1 -79 -62 0
5 75 -86 0
-12 -107 -18 0
-41 -56 93 0
23 -73 8 0
117 -40 88 0
83 -120 50 0
47 52 22 0
23 87 -39 0
110 28 -114 0
57 -35 -56 0
-61 -77 -46 0
-8 -50 5 0
-120 6 -88 0
-8 89 11 0
-53 55 26 0
-80 -111 9 0
-26 -120 -67 0
-11 -14 -15 0
43 -57 40 0
68 -117 -51 0
103 -92 30 0
1 -108 -107 0
-115 111 -116 0
108 -10 -33 0
103 -13 94 0
113 -56 41 0
-57 5 -40 0
90 -99 -33 0
-69 -115 -55 0
119 111 120 0
-57 -31 -60 0
69 -103 24 0
-55 39 56 0
110 -82 66 0
115 -37 58 0
-60 -12 105 0
33 -59 -118 0
-21 66 -61 0
10 109 -19 0
-100 109 -110 0
-36 31 3 0
117 -52 35 0
-8 86 114 0
-66 -60 -79 0
-99 -83 57 0
-4 -96 -10 0
32 118 -53 0
-5 78 -13 0
-99 -51 3 0
108 50 -59 0
-5 -70 79 0
71 77 -74 0
-83 -62 -31 0
-95 16 39 0
-17 111 -80 0
44 95 49 0
55 43 -50 0
-5 -57 -43 0
11 -88 -26 0
-36 24 -108 0
-58 60 -119 0
-85 -98 49 0
115 30 110 0
-2 -81 18 0
86 29 -62 0
-77 31 -23 0
115 66 -105 0
-102 38 14 0
82 19 95 0
-29 -80 41 0
56 11 -4 0
99 -11 -73 0
-30 -78 56 0
78 -97 -60 0
3 -82 -35 0
-63 -104 19 0
119 27 -65 0
-55 92 -46 0
-71 31 -114 0
40 87 64 0
-94 9 19 0
85 19 -42 0
-5 66 -82 0
22 -46 -61 0
16 -96 100 0
88 37 -13 0
106 -55 81 0
72 57 45 0
-7 -33 -117 0
75 -72 -98 0
72 99 24 0
27 -88 -118 0
-50 117 -85 0
115 106 7 0
-111 89 -2 0
96 3 -45 0
56 -20 -33 0
55 -69 51 0
91 107 -63 0
33 65 -98 0
-60 3 -18 0
72 118 80 0
-91 95 57 0
63 -61 -79 0
34 -39 113 0
-36 -80 -105 0
77 34 -11 0
88 -111 -12 0
-79 59 116 0
6 8 -119 0
-52 35 56 0
-92 -60 70 0
-101 43 -82 0
11 -1 43 0
-85 -16 83 0
76 -41 17 0
-114 -92 104 0
114 -61 47 0
-75 46 5 0
-62 -7 46 0
91 87 103 0
80 -70 -65 0
-110 -34 -67 0
92 84 -112 0
99 33 110 0
-18 -80 -61 0
-110 -15 8 0
24 90 6 0
-96 23 6 0
-78 -70 -22 0
103 24 -51 0
-107 -88 83 0
71 -83 35 0
-52 -56 -44 0
79 28 -111 0
78 80 -27 0
-49 41 -118 0
94 -109 -92 0
15 -16 -89 0
114 -60 59 0
-70 14 102 0
-30 -37 -22 0
-65 93 51 0
59 80 -7 0
-12 -79 21 0
-120 -18 -102 0
45 4 72 0
106 -20 52 0
-15 -6 -63 0
-5 4 -17 0
-85 97 -14 0
-76 -72 3 0
104 -23 58 0
-56 -53 110 0
26 -60 73 0
57 35 -86 0
-105 47 9 0
38 67 -46 0
