p cnf 40 160
-14 -18 29 0
-25 15 -33 0
-36 34 12 0
-24 -36 30 0
25 26 -10 0
38 34 27 0
-38 -12 1 0
-36 -38 25 0
13 12 30 0
-24 -33 -7 0
33 -37 39 0
-4 33 -12 0
27 23 24 0
-4 15 3 0
-37 1 -19 0
-40 -5 23 0
-1 8 21 0
-17 15 -34 0
-36 24 16 0
22 -18 32 0
-14 -23 -32 0
-9 -35 12 0
12 1 -9 0
-30 -18 11 0
-26 24 -13 0
14 -21 -37 0
-34 -35 9 0
30 1 -39 0
1 -36 -23 0
15 -25 12 0
25 16 4 0
26 -2 39 0
-39 16 -27 0
-11 39 -16 0
-17 -33 18 0
-29 -40 15 0
26 6 19 0
38 -20 18 0
-32 -21 -25 0
-22 39 -24 0
30 -17 3 0
-5 -40 -1 0
-9 -7 -23 0
12 40 19 0
-27 16 -31 0
32 4 29 0
24 7 -21 0
-25 -23 -39 0
13 -16 2 0
40 -7 22 0
-1 -13 2 0
20 -4 19 0
34 -39 -17 0
34 36 -18 0
-15 27 19 0
28 -1 40 0
-24 11 39 0
-31 27 -22 0
-33 16 37 0
18 4 -1 0
34 -33 -14 0
36 -23 -9 0
33 -18 26 0
39 -8 -29 0
33 18 -29 0
-14 26 -15 0
36 7 -35 0
24 -36 -20 0
-40 -25 9 0
38 -5 7 0
-15 29 -12 0
-23 3 35 0
25 12 -40 0
29 35 -5 0
25 34 -36 0
7 -6 -19 0
37 -28 -15 0
-33 -36 -37 0
-10 -3 -28 0
40 -30 4 0
-6 -29 11 0
11 23 5 0
-1 12 -32 0
35 -14 17 0
-14 12 -26 0
-38 13 -22 0
-36 -33 -23 0
17 19 7 0
-10 -17 20 0
33 -8 6 0
6 26 -17 0
24 33 -36 0
1 26 -16 0
33 -40 6 0
23 -33 21 0
11 29 34 0
35 19 7 0
19 -34 38 0
13 4 8 0
2 -39 1 0
2 25 -13 0
-37 -15 -21 0
17 26 -29 0
-3 -40 34 0
-3 -12 -8 0
6 -25 26 0
11 32 24 0
24 -32 -18 0
2 -4 18 0
-20 -32 -25 0
28 -1 -13 0
-39 -35 22 0
37 22 39 0
19 31 16 0
23 -6 28 0
13 -30 -4 0
-16 1 -31 0
-27 -34 6 0
-34 -21 38 0
-8 21 17 0
22 12 -37 0
18 -8 19 0
21 4 30 0
6 -12 3 0
29 -12 23 0
-15 -19 -1 0
-10 34 6 0
9 -26 -27 0
3 -34 4 0
16 -4 5 0
11 -34 3 0
-35 -30 40 0
-22 2 -10 0
-15 -30 -11 0
-32 -1 -8 0
-33 -1 -13 0
-28 19 -9 0
4 40 -3 0
-34 8 -16 0
7 21 -5 0
-4 17 19 0
22 14 -3 0
17 -40 38 0
-21 -25 -18 0
18 9 29 0
7 -6 -20 0
23 25 13 0
-1 -35 -20 0
40 26 -17 0
22 33 -14 0
-31 12 -20 0
-8 26 -34 0
27 -37 -21 0
30 -18 31 0
-38 11 -5 0
35 -37 31 0
26 29 27 0
-13 -2 4 0
10 27 8 0
-4 -9 32 0
