p cnf 50 200
20 -25 33 0
32 18 35 0
39 20 -13 0
-46 -7 -16 0
-46 38 39 0
30 18 -31 0
46 -39 44 0
8 23 48 0
-36 31 -42 0
-19 38 7 0
11 -37 -42 0
28 32 -4 0
-43 12 41 0
2 5 -22 0
-31 34 49 0
-47 28 38 0
5 -9 -35 0
-15 26 -44 0
36 47 -29 0
-37 10 -31 0
-14 18 15 0
-13 25 7 0
35 40 -49 0
28 -29 -24 0
44 -22 32 0
-13 33 -37 0
39 20 21 0
-26 48 17 0
-49 -30 20 0
38 14 19 0
12 41 -15 0
45 31 -18 0
-41 10 -9 0
-36 22 37 0
19 -7 -34 0
31 -10 41 0
-4 30 -50 0
37 -43 30 0
22 11 31 0
-37 23 36 0
20 -4 41 0
-6 -33 27 0
-34 -24 -12 0
29 21 30 0
38 -3 11 0
-21 -8 -14 0
-19 43 5 0
35 -36 -16 0
12 -34 -36 0
34 -30 -38 0
-27 -25 -35 0
-33 6 13 0
-40 -35 17 0
-12 -17 50 0
30 10 14 0
-45 28 7 0
-17 23 -16 0
43 39 5 0
10 -19 -12 0
-8 44 -9 0
23 -31 -38 0
17 -49 -47 0
28 25 -18 0
-23 49 9 0
10 -3 35 0
-9 19 11 0
-29 11 22 0
-47 -50 -17 0
3 50 33 0
-15 -25 -44 0
-33 -20 46 0
-8 -9 -3 0
-29 31 22 0
-49 -40 -29 0
7 16 -14 0
-43 -15 -48 0
44 36 -27 0
-33 39 -37 0
-15 -38 -37 0
-28 -12 -29 0
-7 23 36 0
35 31 32 0
10 16 -30 0
-14 -43 1 0
-18 27 26 0
8 -29 6 0
-5 43 13 0
-46 -40 24 0
16 9 17 0
-8 16 -24 0
-46 2 -12 0
34 -9 -14 0
15 -24 13 0
43 12 41 0
-42 -26 37 0
32 -7 13 0
49 -20 -18 0
-46 -25 13 0
15 37 9 0
8 -26 -14 0
-41 -43 10 0
25 -32 -27 0
29 -41 -22 0
16 -15 -36 0
2 20 46 0
-22 -33 -10 0
-24 3 -20 0
24 43 2 0
-43 44 -13 0
4 -20 -2 0
11 1 39 0
-40 -46 21 0
-23 18 11 0
31 37 -14 0
8 -16 45 0
42 44 -1 0
-5 -49 32 0
-20 16 23 0
-7 30 46 0
-38 11 -9 0
-7 27 -13 0
-7 -10 36 0
28 -48 -16 0
24 7 -50 0
-15 16 -5 0
-7 36 13 0
-44 3 29 0
-36 -33 25 0
10 -19 -17 0
-19 -9 -13 0
17 44 39 0
46 49 -39 0
37 -21 -24 0
33 39 -42 0
20 19 33 0
11 7 -3 0
-2 -8 -1 0
38 -46 13 0
-31 42 -48 0
30 9 -21 0
30 45 -40 0
35 48 42 0
43 -38 -42 0
-11 -50 43 0
39 -15 -19 0
40 -21 36 0
-33 -4 16 0
29 -28 -48 0
21 -45 -12 0
18 11 -50 0
22 31 -25 0
-3 -39 -38 0
4 -14 -35 0
2 23 -26 0
-35 36 28 0
27 26 42 0
-24 -7 3 0
-19 -13 -39 0
45 5 40 0
-2 -28 -22 0
26 5 9 0
-5 43 47 0
9 5 46 0
22 -37 -8 0
10 -4 1 0
-44 -30 -31 0
-48 20 -47 0
-39 32 30 0
-37 21 -28 0
4 40 26 0
-36 17 18 0
3 31 -7 0
-44 36 39 0
6 17 2 0
7 35 -14 0
-37 30 18 0
-50 -16 -45 0
-13 -20 15 0
-17 -37 -48 0
-32 -45 -49 0
-28 12 40 0
10 50 -24 0
3 34 37 0
-34 22 -40 0
12 23 -41 0
17 -10 -30 0
9 -41 -19 0
-4 2 -45 0
-39 45 -2 0
-29 11 22 0
25 -22 -20 0
36 -42 -35 0
-42 33 28 0
35 -11 26 0
16 -29 -8 0
28 -42 18 0
2 38 33 0
5 -15 20 0
-17 -7 -36 0
-42 -39 -31 0
