p cnf 100 400
95 -76 57 0
19 90 -11 0
95 -27 22 0
52 -19 22 0
-100 -51 -72 0
-46 57 -26 0
-25 -39 -88 0
-5 -62 49 0
36 -37 -85 0
13 40 -58 0
-10 78 4 0
39 14 72 0
5 10 100 0
-24 17 48 0
14 -87 76 0
74 23 -99 0
-78 -62 86 0
91 -84 30 0
80 99 -97 0
48 -58 15 0
83 -69 43 0
-34 57 15 0
-31 -35 -10 0
-100 20 89 0
-97 -30 -26 0
-91 -35 64 0
-78 2 -95 0
-79 -25 43 0
-80 79 45 0
67 6 -98 0
-43 -91 99 0
58 -55 14 0
-79 -55 21 0
36 71 11 0
5 46 -49 0
94 -72 -38 0
-32 -84 -31 0
24 -15 82 0
-71 -54 8 0
81 -67 -63 0
7 -55 -29 0
-55 -61 -58 0
75 69 11 0
-28 23 -25 0
-46 41 -83 0
31 62 18 0
80 -54 61 0
35 44 28 0
-57 39 36 0
61 20 97 0
-8 46 15 0
11 -86 98 0
73 22 64 0
-35 -66 -6 0
-26 -51 -86 0
-85 -1 -30 0
68 -100 -61 0
-63 34 -12 0
63 -66 -11 0
60 -61 -14 0
-18 -14 -7 0
33 70 -10 0
81 -67 -60 0
-14 -76 -54 0
-2 26 -78 0
12 92 65 0
71 73 32 0
-23 58 82 0
19 -42 -75 0
35 -63 -90 0
50 87 -29 0
92 3 -39 0
49 51 -2 0
-26 -79 -69 0
66 33 15 0
-21 -74 57 0
-10 -52 -15 0
50 -3 -73 0
-36 27 -18 0
71 98 15 0
-76 27 94 0
-2 35 66 0
-95 -17 -19 0
53 -39 -20 0
-74 -43 92 0
34 44 67 0
48 -91 -24 0
-35 75 68 0
-92 -47 -51 0
-90 7 -99 0
-92 16 97 0
-23 -5 77 0
21 -99 14 0
-40 89 39 0
-56 -68 63 0
-12 -2 -41 0
-13 93 -28 0
-98 -33 -46 0
-65 -7 28 0
44 76 97 0
-81 95 -88 0
84 -2 -21 0
97 -80 65 0
31 14 34 0
33 76 -92 0
-49 -32 9 0
82 -71 68 0
63 -61 -45 0
70 6 -63 0
28 19 6 0
-27 -37 -100 0
-29 89 15 0
-41 72 22 0
-30 -94 79 0
-77 -54 13 0
9 64 48 0
94 -44 78 0
-90 87 23 0
-32 -51 38 0
84 -87 13 0
95 89 -69 0
-73 16 -49 0
77 -63 55 0
-75 -89 63 0
58 -44 -83 0
-46 32 -39 0
73 67 -30 0
81 -56 73 0
-80 96 75 0
-51 -55 -27 0
54 -70 57 0
-37 -70 17 0
21 8 44 0
-86 30 95 0
42 36 91 0
37 -86 -32 0
65 72 -75 0
-88 -41 -72 0
-27 58 90 0
13 1 -31 0
62 -90 -77 0
-42 -65 16 0
-19 44 -34 0
92 37 -84 0
12 -45 -49 0
-73 -77 -44 0
-13 91 20 0
33 -21 -51 0
7 -49 94 0
-39 49 68 0
70 16 64 0
-48 100 5 0
97 8 17 0
-75 4 69 0
6 5 41 0
55 65 61 0
-34 -8 98 0
4 -1 15 0
21 43 -64 0
72 21 -27 0
-100 -76 -4 0
-96 47 21 0
67 -42 -87 0
-88 49 82 0
-97 84 -80 0
83 -44 -47 0
45 -83 97 0
87 79 82 0
88 -23 -4 0
-51 -8 69 0
45 22 -60 0
86 -14 -47 0
-74 25 -13 0
-68 31 -40 0
-97 38 -25 0
-95 61 -60 0
-36 76 -64 0
-11 6 41 0
97 -23 2 0
-13 -52 -54 0
-7 -48 67 0
39 3 -56 0
-39 -7 -5 0
14 58 -27 0
2 9 92 0
-33 13 -69 0
91 33 24 0
-63 -6 10 0
71 -28 40 0
12 47 -22 0
-48 -72 -41 0
-22 83 -75 0
-80 -27 -93 0
-70 -49 -26 0
36 71 -52 0
-93 -68 -83 0
-13 -10 73 0
-69 20 4 0
-87 -27 23 0
-27 -40 43 0
-93 95 -98 0
19 -32 -61 0
-12 8 27 0
-46 89 100 0
28 -72 -75 0
-11 52 78 0
33 -62 -27 0
-23 -2 72 0
46 -93 -92 0
-73 -71 -96 0
-54 -87 -95 0
46 -100 68 0
-36 -75 -33 0
63 -48 -47 0
95 -12 15 0
4 24 -82 0
-80 -59 40 0
52 40 44 0
-33 -74 -53 0
-23 95 -15 0
-45 -82 -11 0
86 -94 -21 0
-26 -12 50 0
-37 13 -66 0
-85 -16 -26 0
41 -52 -37 0
40 -4 -70 0
-71 96 -60 0
41 -83 -9 0
19 40 -24 0
68 -86 -89 0
82 48 14 0
9 -64 -21 0
4 -22 15 0
-39 74 -70 0
-95 -61 -57 0
-54 -82 -26 0
70 -34 41 0
-7 15 -35 0
9 13 2 0
80 -72 -28 0
-93 21 -86 0
-72 -32 88 0
-59 72 26 0
-54 30 -17 0
-52 -79 39 0
-54 -91 -9 0
-72 83 89 0
78 69 -24 0
-7 80 46 0
-72 -95 -76 0
-60 -21 -55 0
29 -13 -32 0
-34 -52 -11 0
99 55 57 0
78 -2 82 0
10 58 -42 0
10 -42 33 0
-28 -35 71 0
6 -65 -52 0
-12 53 34 0
-14 -99 67 0
5 57 73 0
-6 68 -13 0
-41 -80 37 0
12 -58 70 0
66 -17 -78 0
79 -75 12 0
-68 42 57 0
-50 40 49 0
-86 93 37 0
33 -98 69 0
88 61 -85 0
-13 -45 -90 0
60 97 72 0
-78 58 99 0
-85 51 -84 0
12 70 -36 0
-48 10 -2 0
44 90 -63 0
89 69 -15 0
43 1 84 0
-16 58 19 0
-90 -42 61 0
2 -60 95 0
-55 -66 33 0
-41 -30 72 0
77 12 -23 0
-27 99 -15 0
15 -14 -10 0
-99 -95 86 0
-96 -7 -19 0
-42 17 80 0
86 3 -78 0
-46 -37 69 0
19 -10 32 0
-92 25 -4 0
28 -89 -2 0
34 -27 75 0
-58 48 -31 0
-40 35 -14 0
-1 97 7 0
-72 -49 -81 0
80 -42 -6 0
-14 40 9 0
80 -23 53 0
-84 45 -30 0
32 88 -64 0
-34 -85 53 0
95 -53 -78 0
8 -13 76 0
18 70 -91 0
16 -3 5 0
-22 61 17 0
-49 31 61 0
-8 -30 -45 0
-8 67 45 0
89 -71 75 0
17 49 33 0
-23 -97 96 0
92 78 93 0
-19 -28 72 0
6 -90 -55 0
-16 80 97 0
30 8 -45 0
34 57 9 0
84 100 -68 0
-84 35 100 0
41 -11 -84 0
84 77 91 0
-97 -10 -87 0
-54 -1 -33 0
-29 -92 45 0
4 10 -56 0
73 -58 82 0
-74 23 84 0
5 31 42 0
72 -83 85 0
5 -63 53 0
-7 9 -78 0
63 21 -86 0
-46 -92 -94 0
-43 7 79 0
55 78 49 0
86 -59 71 0
-89 -39 71 0
-12 -17 44 0
-40 -26 62 0
-89 -38 84 0
1 94 19 0
-99 49 15 0
16 -35 -33 0
-41 -67 -22 0
-73 47 -81 0
-100 2 95 0
9 79 33 0
-28 -71 -79 0
43 31 40 0
-88 -66 -74 0
-15 82 -18 0
40 -21 34 0
-64 53 -74 0
-93 -6 76 0
-26 57 -48 0
-41 -7 34 0
-51 49 95 0
-76 -47 96 0
-64 -40 62 0
14 30 34 0
4 43 -1 0
-33 52 21 0
19 8 29 0
36 -94 12 0
42 -98 100 0
99 57 65 0
72 7 -34 0
-74 -80 68 0
-88 51 30 0
-40 39 93 0
-19 41 -88 0
84 5 34 0
-74 41 92 0
-60 63 -92 0
2 -62 -58 0
57 -91 -39 0
67 -4 83 0
82 -86 41 0
15 6 46 0
31 42 -68 0
-28 -35 58 0
30 36 -90 0
24 10 19 0
-6 53 13 0
-43 61 -63 0
-80 -47 -5 0
46 -11 -75 0
-10 -34 59 0
-20 -36 -30 0
74 43 -60 0
13 99 -52 0
