p cnf 30 120
18 -21 -8 0
9 21 15 0
-16 -28 -22 0
11 17 -8 0
-23 -10 2 0
-2 28 21 0
-27 26 21 0
3 -16 -25 0
8 29 13 0
-16 -19 28 0
2 -25 10 0
19 13 -15 0
-3 29 -15 0
-22 -20 19 0
10 -30 21 0
3 -10 5 0
-18 10 -28 0
-17 -25 -24 0
23 22 -19 0
-28 19 18 0
-5 9 19 0
-2 21 -1 0
2 -1 7 0
23 -14 2 0
-16 -13 2 0
-4 -6 -21 0
2 -27 -7 0
20 3 -9 0
4 -22 -20 0
-25 7 23 0
20 -28 30 0
-11 24 -14 0
-26 -22 -29 0
7 24 -12 0
5 -1 -4 0
-4 11 1 0
-3 -2 -19 0
-9 -25 4 0
23 -17 -29 0
-4 -25 -29 0
-11 -4 -24 0
23 -8 13 0
-24 -23 -14 0
-2 -27 18 0
-30 25 11 0
-28 -18 27 0
-25 5 27 0
-26 -6 23 0
-7 -20 16 0
24 11 -13 0
-21 -3 5 0
-9 12 -7 0
7 30 -9 0
10 13 -14 0
3 14 6 0
-6 -4 -10 0
-15 -10 -21 0
-12 -2 1 0
4 -1 -19 0
-18 1 23 0
8 -14 11 0
21 14 -3 0
19 -15 -14 0
25 17 -14 0
16 -12 -22 0
-18 24 -1 0
2 -6 26 0
18 -8 -2 0
-26 3 -5 0
-3 -19 -29 0
-27 22 25 0
-18 -3 -19 0
-19 -25 2 0
-13 -25 -5 0
25 -29 -21 0
10 -3 1 0
26 -18 14 0
2 -5 -20 0
15 24 -12 0
20 -22 -13 0
-27 16 11 0
-3 -19 25 0
12 -28 15 0
-9 11 -20 0
30 -22 4 0
6 18 -26 0
-14 24 -1 0
27 -6 10 0
7 25 8 0
-8 17 -9 0
-27 -30 -14 0
-17 24 12 0
-11 -19 -28 0
-22 -16 -4 0
-11 10 -3 0
-9 16 4 0
18 -17 14 0
-4 -27 -23 0
-11 -27 -7 0
-2 21 11 0
30 8 -4 0
-9 -6 21 0
6 13 21 0
-29 30 18 0
-28 7 2 0
3 18 -14 0
29 -28 -16 0
20 17 -9 0
13 3 -16 0
-2 23 -15 0
-16 30 18 0
16 -18 3 0
23 -15 7 0
8 13 -23 0
-14 -3 -23 0
13 -26 -3 0
8 -5 22 0
11 13 7 0
1 -30 16 0
-25 29 18 0
