p cnf 40 160
-9 -20 -4 0
2 -30 -1 0
-19 -10 27 0
-18 13 27 0
-37 -7 6 0
-7 -30 -25 0
-9 3 -7 0
-7 -1 25 0
-5 25 -20 0
11 39 -26 0
14 22 -32 0
20 -29 -4 0
-6 21 -9 0
-36 -8 -33 0
-24 6 2 0
19 22 27 0
19 -2 -37 0
27 -29 26 0
-3 13 -33 0
29 -31 -30 0
-1 31 -25 0
26 6 10 0
7 36 27 0
16 2 -31 0
-24 1 -37 0
30 23 -10 0
28 1 5 0
27 31 37 0
3 30 -32 0
-21 -22 -18 0
-2 -18 15 0
-40 16 5 0
-11 8 4 0
20 -38 39 0
28 -30 19 0
-36 -13 33 0
-20 -28 8 0
37 31 -3 0
-12 -33 29 0
-9 -21 16 0
30 19 -7 0
21 -26 36 0
-17 -4 28 0
-25 12 32 0
-32 -7 22 0
-11 16 5 0
-15 31 9 0
-34 18 24 0
26 -35 16 0
-28 -10 -20 0
31 -34 -35 0
-11 6 9 0
19 -31 -30 0
-24 -13 -4 0
28 -29 39 0
40 -4 6 0
8 31 -23 0
18 27 38 0
20 5 -1 0
17 -12 32 0
-7 22 28 0
27 1 26 0
-13 -24 -32 0
32 -18 -33 0
-21 1 -37 0
-34 15 37 0
-25 -12 -32 0
33 16 -36 0
-28 3 22 0
14 -27 -18 0
30 9 -38 0
25 32 -4 0
-26 -36 35 0
13 29 35 0
7 -1 -5 0
33 23 -7 0
-40 -24 25 0
-3 19 -27 0
-16 26 -32 0
-18 -40 -1 0
-24 -3 -13 0
10 32 35 0
20 11 18 0
4 20 36 0
1 40 -22 0
-35 33 3 0
-38 -10 36 0
-29 -33 38 0
-20 3 21 0
-1 35 -4 0
-31 5 -27 0
21 -2 -37 0
33 4 8 0
27 33 9 0
-10 18 -32 0
-4 -12 -37 0
-38 6 34 0
31 -39 25 0
24 19 7 0
38 -2 5 0
-22 -12 -1 0
1 18 -40 0
8 36 -23 0
-13 -25 26 0
31 29 24 0
-15 39 -20 0
18 -37 19 0
-29 -34 -24 0
14 -28 -21 0
16 31 -3 0
-31 33 -34 0
-8 5 -37 0
-32 -9 25 0
-17 -4 -27 0
-40 26 38 0
-28 5 -10 0
-15 25 -5 0
27 -30 4 0
3 12 -16 0
21 -33 -30 0
-25 10 29 0
11 20 6 0
-39 -11 14 0
13 -38 -2 0
-30 20 38 0
-11 -32 -14 0
-29 20 -8 0
-18 -38 -23 0
-32 30 2 0
30 -29 -31 0
-26 -32 30 0
10 -37 3 0
-7 -13 -31 0
-28 -4 22 0
17 38 18 0
-34 -15 -12 0
-30 -5 2 0
-14 -11 36 0
-22 15 37 0
31 2 -17 0
21 -35 -23 0
20 -27 -38 0
-3 37 16 0
-2 -4 -40 0
-27 15 -7 0
26 -14 -32 0
-35 -22 -17 0
-26 36 13 0
40 -28 -38 0
-23 -10 -21 0
-16 -17 13 0
-24 27 -14 0
5 -32 -38 0
-16 5 38 0
-6 9 34 0
14 19 -30 0
22 8 -27 0
30 -26 7 0
28 -25 11 0
-29 27 -32 0
