p cnf 30 120
21 -7 3 0
-29 -1 -18 0
-2 -24 -16 0
-4 -1 -22 0
1 15 10 0
-1 -7 3 0
15 24 12 0
14 12 17 0
-30 -21 18 0
-29 -6 14 0
29 -21 23 0
-27 13 26 0
-8 -19 -16 0
20 19 24 0
-16 -22 28 0
-4 -9 -2 0
-4 -10 -3 0
5 6 -2 0
29 11 5 0
-18 -8 21 0
-3 11 -18 0
12 -4 -6 0
8 10 -16 0
-14 -17 20 0
-9 4 -20 0
10 -9 28 0
16 19 -14 0
7 20 -2 0
-14 6 -3 0
25 16 -10 0
26 6 24 0
11 21 -25 0
7 21 -4 0
-11 -15 -16 0
19 8 -20 0
-26 2 -24 0
-29 10 7 0
-17 13 -20 0
-25 -9 19 0
13 -27 -22 0
-24 27 2 0
-27 -18 -28 0
5 -17 25 0
-4 -3 -30 0
10 -17 1 0
-27 26 8 0
-1 -25 -27 0
24 8 19 0
-26 -13 -19 0
19 -30 23 0
-27 6 -15 0
21 -12 -5 0
18 3 23 0
18 -27 16 0
5 -26 -27 0
10 30 -21 0
-6 -16 25 0
-23 18 7 0
-27 -18 1 0
15 -29 -10 0
4 23 5 0
-2 13 -19 0
-6 7 9 0
3 -8 25 0
-27 -22 -13 0
-1 -30 11 0
14 -21 18 0
8 3 29 0
27 26 -5 0
-20 16 28 0
-19 -5 -14 0
-28 -19 -8 0
-18 21 -13 0
14 12 -27 0
-21 -9 -18 0
-18 -26 -30 0
29 20 -7 0
15 -26 28 0
-16 23 20 0
4 26 -30 0
10 3 1 0
-27 20 30 0
-19 4 -11 0
6 -11 -14 0
8 -17 13 0
-21 -25 10 0
16 15 -29 0
15 21 -23 0
-12 21 16 0
8 21 -30 0
-14 29 30 0
-5 25 21 0
-11 19 17 0
28 11 -13 0
27 20 -16 0
-25 -16 29 0
27 8 17 0
15 27 -28 0
29 -27 28 0
23 21 8 0
30 -28 16 0
-19 -15 -16 0
12 4 24 0
17 -16 -18 0
-16 24 7 0
27 -25 -26 0
-3 -6 10 0
2 5 13 0
-19 -20 -13 0
1 -23 -18 0
17 -10 21 0
12 -19 24 0
-22 10 -13 0
24 14 19 0
-25 29 -5 0
8 14 -23 0
22 -20 -27 0
29 -22 5 0
-23 -19 -24 0
15 9 28 0
