p cnf 70 280
-28 -16 -62 0
-32 15 33 0
-14 -27 -36 0
-17 -43 -23 0
29 -21 2 0
62 34 30 0
33 -5 29 0
-59 -64 -34 0
-12 -17 -25 0
28 50 -67 0
49 57 31 0
8 -33 63 0
-19 39 24 0
-14 54 -39 0
59 -22 -47 0
41 -29 24 0
-17 16 12 0
-44 53 48 0
27 -63 60 0
19 50 -37 0
-61 26 -49 0
-50 -65 -13 0
53 70 -25 0
42 -23 -60 0
7 20 -24 0
-16 -67 53 0
59 -61 51 0
-67 25 32 0
22 -44 58 0
50 34 56 0
-61 22 -53 0
-59 69 -25 0
-52 -28 -45 0
6 33 -45 0
-7 -29 14 0
-22 50 17 0
42 -23 46 0
60 -47 -61 0
-5 -22 -69 0
38 -43 -40 0
-30 14 -36 0
-29 32 23 0
-42 12 15 0
35 -5 4 0
28 14 -6 0
-48 -52 45 0
70 7 15 0
18 70 3 0
14 -43 15 0
-17 67 16 0
45 65 31 0
38 4 -34 0
-5 -23 -29 0
-35 -39 -53 0
-23 -17 -50 0
-63 1 27 0
26 32 -43 0
-43 -12 14 0
-14 29 -59 0
31 52 28 0
21 -41 -69 0
-62 -4 64 0
-54 10 40 0
-33 -65 68 0
-25 36 18 0
-56 -32 55 0
6 16 8 0
-17 -27 62 0
-26 -52 -58 0
-56 -58 -55 0
-22 -20 -55 0
-59 -53 45 0
-15 31 -46 0
19 -49 68 0
23 -26 59 0
-6 -60 13 0
-27 -22 57 0
4 52 32 0
-27 -26 42 0
29 -50 13 0
13 19 -26 0
15 -40 -8 0
-14 28 -7 0
-65 -60 4 0
-57 -19 -17 0
53 -3 -1 0
60 7 17 0
17 61 -13 0
-65 44 -70 0
-16 2 42 0
-64 39 53 0
45 -29 -24 0
-10 63 -34 0
41 -24 -31 0
32 -63 54 0
9 38 7 0
-66 8 -63 0
-21 -68 46 0
-37 -39 -46 0
-56 -10 17 0
-33 47 55 0
60 7 38 0
4 -55 38 0
3 -38 -59 0
30 19 59 0
54 -57 -24 0
60 -8 -14 0
-42 26 23 0
-22 -68 -56 0
36 -54 -55 0
69 -21 -66 0
-34 30 -67 0
-47 -65 43 0
52 -18 -27 0
12 15 -31 0
47 -17 58 0
-44 -25 -66 0
58 15 -19 0
-42 -6 -16 0
22 -9 -5 0
-38 -49 70 0
-44 34 -38 0
-3 16 1 0
-45 -1 37 0
68 45 19 0
60 63 -31 0
-23 55 5 0
19 59 8 0
-57 8 66 0
-36 -52 -15 0
19 -41 -23 0
20 35 -36 0
-41 69 27 0
5 26 44 0
31 -6 -14 0
-56 -62 50 0
-29 59 4 0
32 -20 47 0
32 12 7 0
-46 33 45 0
-62 -17 -40 0
41 -54 52 0
16 69 39 0
70 12 -32 0
50 54 31 0
35 -66 22 0
-40 -66 58 0
30 -51 17 0
48 -65 20 0
24 -54 65 0
-8 27 18 0
-42 55 49 0
-56 53 25 0
-47 -13 -63 0
-66 25 -5 0
-36 7 48 0
4 8 -64 0
-67 -28 64 0
-54 28 59 0
70 -18 37 0
-52 -4 -61 0
50 31 65 0
65 -50 -36 0
-7 44 -60 0
48 63 27 0
4 32 63 0
41 39 -67 0
-21 -13 23 0
43 -64 -10 0
-34 9 10 0
-51 50 -66 0
1 -59 13 0
25 23 -67 0
-22 -16 25 0
-29 1 -39 0
-36 50 -27 0
23 -25 16 0
-60 27 -62 0
63 -9 -35 0
-19 24 58 0
4 -20 48 0
36 40 -30 0
-28 39 -33 0
64 -50 53 0
-61 11 -66 0
56 -25 9 0
52 54 39 0
-12 6 22 0
55 -2 58 0
25 50 5 0
70 -59 38 0
42 57 37 0
-10 -64 -33 0
57 -27 -51 0
24 29 30 0
-69 49 -56 0
-45 -44 -69 0
-57 22 21 0
69 4 -43 0
54 -35 -30 0
-44 -67 -19 0
-19 59 61 0
25 2 40 0
-68 -37 17 0
-52 5 20 0
62 -57 68 0
-6 -58 3 0
-66 31 18 0
64 38 15 0
60 -41 -29 0
-55 47 -58 0
25 -8 -64 0
63 -50 -58 0
-44 -4 -19 0
-21 -50 -57 0
-25 43 -36 0
29 60 -27 0
-6 -42 57 0
48 -50 -42 0
-11 36 -32 0
-65 -25 31 0
45 -44 54 0
44 -69 -66 0
-46 -43 24 0
-61 -16 22 0
-21 20 14 0
34 -23 53 0
35 -55 -9 0
44 -34 7 0
-25 -13 37 0
49 -28 -4 0
2 -41 47 0
-60 -62 50 0
50 -55 -43 0
11 -30 -7 0
-7 -35 -37 0
-43 2 -1 0
-11 -17 -67 0
-14 4 56 0
-66 43 12 0
-3 14 11 0
-21 32 58 0
47 40 -43 0
19 -58 -66 0
14 32 10 0
-44 19 -35 0
-44 54 36 0
-47 3 45 0
38 -25 -13 0
30 54 -41 0
-23 49 -31 0
-24 -17 -15 0
-21 -20 55 0
-32 66 6 0
-31 -20 -59 0
-65 48 8 0
-54 70 -20 0
-70 7 43 0
54 -52 50 0
70 47 53 0
3 10 -12 0
64 25 2 0
64 -15 50 0
-48 -43 -9 0
-6 -1 12 0
-46 24 52 0
70 67 -7 0
7 10 -17 0
5 -42 67 0
-52 -70 -19 0
-55 -61 59 0
-3 57 30 0
-17 39 -65 0
53 59 -22 0
48 14 42 0
-4 -45 2 0
-55 20 2 0
-27 42 -12 0
19 21 -17 0
20 -40 -30 0
