p cnf 40 160
-38 -25 -26 0
-35 7 5 0
-39 8 21 0
9 -31 32 0
-11 9 35 0
20 -11 7 0
-16 6 -3 0
-29 -9 10 0
11 26 5 0
10 36 -8 0
-31 5 7 0
12 -27 -4 0
19 -14 12 0
-7 -26 22 0
16 -28 -19 0
8 -5 -4 0
3 -17 -29 0
-23 -11 24 0
-40 3 -35 0
-16 4 -20 0
-36 11 18 0
23 -24 -12 0
6 39 -30 0
37 27 -5 0
28 38 26 0
2 -22 -13 0
-17 11 -40 0
-36 20 -34 0
-18 12 2 0
-39 23 -27 0
-6 36 22 0
-6 -24 -29 0
13 -19 18 0
26 35 23 0
-12 9 -8 0
18 -15 24 0
12 -10 -21 0
18 -22 10 0
1 18 31 0
-22 -13 -20 0
-9 15 25 0
4 -13 18 0
1 24 4 0
29 -32 20 0
36 -27 -25 0
18 39 -5 0
27 -20 31 0
-33 24 -19 0
-22 9 21 0
28 -34 -25 0
-4 -22 26 0
-17 -25 26 0
10 -37 25 0
4 13 35 0
33 -9 -28 0
35 27 -17 0
-33 -7 14 0
-16 1 -39 0
19 15 7 0
-24 23 -16 0
-16 -25 -17 0
5 26 9 0
34 -13 -20 0
-3 -6 12 0
-18 34 10 0
26 -18 -11 0
-3 -26 -10 0
-11 -10 29 0
18 10 40 0
18 40 33 0
11 26 -20 0
5 -4 -26 0
16 -8 2 0
5 -11 -18 0
-18 -11 30 0
18 13 20 0
31 38 -15 0
13 -38 36 0
-33 29 -24 0
-8 40 -33 0
33 7 -4 0
18 -21 -10 0
26 -37 11 0
-33 30 25 0
2 -8 -7 0
-36 -24 -27 0
33 -31 32 0
8 35 23 0
-7 -19 -4 0
-25 13 2 0
-14 2 -35 0
-20 38 -8 0
-10 23 -35 0
-22 -39 -37 0
-11 4 -28 0
23 13 -25 0
9 -8 -5 0
34 -27 -29 0
-7 -9 1 0
-38 -2 27 0
29 14 25 0
-24 33 31 0
37 -3 -23 0
29 33 18 0
26 36 -40 0
-8 -23 5 0
10 -39 -18 0
23 -36 21 0
-39 7 38 0
-16 22 2 0
25 -33 14 0
5 -16 1 0
16 30 39 0
29 -19 20 0
-2 23 38 0
-36 -9 -20 0
16 -30 10 0
-15 5 -28 0
14 -24 34 0
-24 22 -9 0
14 -24 -15 0
36 -10 20 0
-7 -36 30 0
5 30 11 0
24 1 40 0
-8 37 35 0
-26 -33 7 0
6 38 -7 0
16 6 -31 0
-12 -10 3 0
-6 -34 -32 0
9 -30 -20 0
-1 -23 -22 0
-10 -39 15 0
-10 -24 -14 0
11 22 39 0
-33 27 -34 0
-7 13 -20 0
-23 9 19 0
26 35 8 0
37 39 5 0
-17 38 37 0
37 39 -34 0
-32 12 7 0
-5 38 40 0
19 -13 10 0
-19 13 1 0
6 29 8 0
-7 -35 -1 0
11 37 33 0
11 -7 40 0
-32 -26 -4 0
-37 -4 -25 0
10 33 5 0
-18 26 -40 0
-8 -40 -23 0
35 -2 -5 0
27 -22 -37 0
-20 -36 -24 0
-5 7 6 0
