p cnf 110 440
-14 -42 -34 0
-18 85 -26 0
-101 92 56 0
57 76 61 0
60 84 -93 0
11 -64 59 0
14 -71 81 0
-59 66 -53 0
-66 71 65 0
33 -48 -53 0
-71 -97 -60 0
95 32 44 0
90 26 93 0
97 23 55 0
83 -64 -27 0
22 -11 -81 0
-46 61 -48 0
102 -35 58 0
79 -49 26 0
50 -76 102 0
-28 55 -6 0
25 42 -83 0
12 -48 -91 0
-36 55 -92 0
50 52 75 0
91 -30 72 0
102 -18 45 0
-95 -105 75 0
2 -76 -57 0
110 -61 -95 0
68 59 41 0
-106 -89 24 0
-91 80 86 0
98 104 74 0
-43 84 -95 0
-25 30 -32 0
91 2 101 0
10 35 109 0
-75 -69 -70 0
-91 -74 -1 0
36 -23 11 0
-88 91 67 0
45 -67 54 0
63 50 86 0
26 95 104 0
63 10 -94 0
-71 52 91 0
-37 83 77 0
57 87 -91 0
-89 -102 79 0
-57 56 6 0
60 41 -33 0
51 -19 -62 0
-24 56 -20 0
35 -84 2 0
-96 83 31 0
-12 -70 -23 0
47 -62 29 0
92 -105 -25 0
6 12 17 0
-73 -88 43 0
-106 -97 -37 0
-100 15 12 0
105 68 -72 0
-4 40 56 0
2 -32 36 0
-96 101 70 0
-24 84 -41 0
54 -20 25 0
34 -58 84 0
103 -104 106 0
72 -33 38 0
22 93 72 0
-90 101 67 0
21 -84 -104 0
12 6 53 0
-75 -67 -76 0
-32 28 -24 0
79 3 85 0
15 100 -5 0
19 -11 -63 0
109 9 66 0
-32 45 43 0
-47 44 12 0
-91 -54 -98 0
-105 -6 71 0
-110 -26 -66 0
-23 -10 46 0
-108 105 47 0
-100 -5 -39 0
-75 107 -80 0
-53 27 18 0
-102 -11 81 0
95 -55 51 0
68 -102 -99 0
64 -37 -49 0
-59 -16 2 0
41 5 77 0
81 26 13 0
-100 -90 84 0
-53 73 -70 0
-95 45 77 0
-75 80 32 0
-27 -39 1 0
60 -105 12 0
-49 88 44 0
106 -107 -2 0
-85 12 -19 0
32 -19 -98 0
94 50 -18 0
97 -57 -8 0
-53 -102 43 0
12 -1 -45 0
-40 -107 -9 0
-8 72 54 0
92 86 -88 0
-70 -97 79 0
53 -62 -87 0
47 46 48 0
110 -63 86 0
-24 20 37 0
-24 -27 -56 0
13 -101 -25 0
44 67 -87 0
50 -102 -21 0
91 -8 84 0
-40 -39 -49 0
-35 65 109 0
-33 -24 -105 0
36 -18 19 0
-35 -81 -110 0
17 94 78 0
-12 -25 68 0
30 38 22 0
95 8 57 0
82 26 107 0
81 37 -42 0
-27 48 103 0
47 -37 49 0
-49 88 -9 0
-14 57 7 0
79 107 14 0
-51 -23 -65 0
34 79 17 0
102 23 -53 0
-3 -54 79 0
-43 10 -26 0
9 -104 37 0
-46 -101 -4 0
4 -26 98 0
51 42 -105 0
16 -84 109 0
-38 -32 -84 0
45 53 -21 0
-35 -105 106 0
-49 -50 61 0
97 60 105 0
-108 -37 74 0
-24 -26 -82 0
-67 -35 108 0
-16 50 -1 0
-42 8 99 0
22 8 -31 0
109 -21 -20 0
-2 -81 -11 0
40 -99 23 0
20 -59 -28 0
-4 8 106 0
-66 -24 -60 0
51 102 70 0
-31 2 61 0
-91 20 -14 0
61 28 -1 0
37 -59 -83 0
-76 110 -86 0
43 -42 -109 0
-68 88 34 0
107 -49 -25 0
-89 -5 95 0
-18 84 60 0
59 -81 -36 0
108 31 95 0
8 22 -47 0
37 40 -35 0
-103 -16 -110 0
109 -79 -34 0
61 -51 94 0
16 -1 -94 0
108 -86 16 0
5 57 40 0
11 -19 25 0
-41 93 8 0
-109 -2 -39 0
-41 65 -36 0
58 51 -74 0
-12 22 -17 0
-4 72 58 0
-28 -25 99 0
8 83 -82 0
66 -85 31 0
-10 83 48 0
52 -106 -53 0
79 -49 28 0
88 -16 70 0
-46 40 -103 0
35 101 -15 0
-49 -59 -1 0
-59 -24 109 0
6 -14 -97 0
31 92 10 0
-91 -33 -32 0
-69 86 -77 0
-80 99 53 0
33 -14 -85 0
98 -59 104 0
-11 -18 104 0
2 -10 97 0
-36 -43 -75 0
94 17 85 0
39 -12 -83 0
29 21 -67 0
-69 -91 -86 0
53 7 8 0
54 9 -29 0
76 -97 -69 0
-57 44 49 0
35 -11 -65 0
-96 68 56 0
-108 -88 6 0
6 57 101 0
7 -39 -56 0
13 -108 65 0
-84 -110 104 0
10 74 -73 0
100 84 -61 0
-34 27 -91 0
-22 35 99 0
12 81 87 0
-39 2 -43 0
-89 27 -4 0
31 -59 -24 0
97 -39 89 0
-16 82 -1 0
38 57 18 0
-92 -42 103 0
83 89 56 0
-35 -34 -88 0
-75 36 -34 0
-64 39 41 0
-84 94 73 0
-102 109 -7 0
-55 -70 -89 0
31 56 -30 0
76 92 -35 0
-59 -86 -65 0
-60 -24 -109 0
85 4 -31 0
-65 76 -59 0
30 -19 27 0
-75 35 -33 0
30 -18 81 0
-57 1 -73 0
83 23 -10 0
84 78 50 0
-88 -53 -105 0
43 -108 -51 0
-8 106 -99 0
-80 110 -51 0
47 -48 -16 0
92 84 -47 0
-92 8 12 0
-30 28 68 0
-67 19 -3 0
75 66 -104 0
-14 48 50 0
-38 46 51 0
-76 -50 -79 0
-9 86 32 0
-1 -68 23 0
-80 -78 106 0
-43 -22 -52 0
9 -16 11 0
-66 102 20 0
-61 -103 -18 0
-11 25 4 0
12 -96 107 0
79 -96 106 0
-52 99 -75 0
-109 1 17 0
48 5 89 0
-93 -27 -107 0
-88 71 -33 0
-1 100 60 0
-38 -21 48 0
57 -105 100 0
-43 -47 65 0
24 -92 -47 0
-91 -72 -78 0
34 -78 -44 0
-22 -17 -24 0
-5 -103 -25 0
68 -30 32 0
79 -56 -24 0
103 70 -84 0
59 34 26 0
-12 13 -14 0
102 17 -104 0
-72 -75 43 0
-81 18 37 0
85 69 34 0
40 57 -23 0
-63 -82 77 0
32 -78 -96 0
26 87 81 0
76 82 -37 0
60 -23 -102 0
75 -101 106 0
95 79 64 0
-47 104 64 0
-10 103 104 0
27 -79 59 0
-94 -55 -44 0
-14 -50 -64 0
88 -66 65 0
19 -89 96 0
-13 -67 102 0
-92 13 -32 0
-101 -15 -27 0
17 -10 -6 0
-77 94 106 0
73 64 -41 0
9 23 89 0
-9 -24 92 0
-107 -86 -23 0
52 -108 -29 0
-6 -99 50 0
42 -63 -16 0
-110 28 -63 0
18 -10 107 0
83 -108 -91 0
-48 -35 -61 0
-9 -54 93 0
7 -82 -46 0
-68 55 -64 0
84 -72 22 0
-38 11 78 0
20 -62 89 0
-74 42 102 0
78 81 -110 0
-88 86 95 0
32 107 -27 0
-45 -92 -51 0
-56 -96 58 0
73 77 62 0
51 23 -19 0
-64 -72 -65 0
-65 7 -79 0
47 -44 -10 0
92 -31 98 0
-109 -104 37 0
-70 -35 23 0
-102 -4 107 0
-29 -37 49 0
-37 101 -21 0
91 32 81 0
70 32 3 0
110 6 77 0
-17 87 109 0
-73 -56 35 0
-15 26 73 0
-47 36 -1 0
64 -7 44 0
3 -9 45 0
-46 17 1 0
40 -81 104 0
-61 -92 -91 0
-40 23 -45 0
-60 58 110 0
-92 108 -10 0
-64 97 -4 0
-51 -103 -65 0
-55 102 82 0
-75 -57 -6 0
-13 32 -68 0
91 90 -96 0
31 62 -68 0
-81 52 -21 0
-39 71 48 0
-82 -104 -85 0
18 -81 7 0
-63 34 -102 0
-30 -88 75 0
-78 -67 -30 0
-45 -38 -21 0
-30 -9 -77 0
40 94 85 0
106 -21 58 0
55 -30 37 0
-56 -77 51 0
79 66 54 0
-34 103 56 0
75 12 108 0
80 -68 62 0
32 8 -6 0
-26 -2 -102 0
-55 38 15 0
55 -8 -6 0
109 56 -16 0
34 97 19 0
-73 -7 -67 0
61 -107 100 0
-55 75 -42 0
-40 -97 12 0
-75 22 -60 0
-27 -58 -56 0
-20 44 -31 0
36 103 -48 0
1 -59 -73 0
-34 55 40 0
28 16 62 0
108 2 62 0
-70 80 -58 0
24 10 -60 0
-89 105 -26 0
-34 27 45 0
-93 -100 -14 0
99 79 -35 0
17 -101 -46 0
-82 -6 -99 0
41 -15 2 0
18 74 10 0
-99 102 -108 0
-68 -100 -82 0
39 32 -102 0
49 -84 73 0
-96 -44 3 0
78 25 -32 0
69 78 -88 0
66 -75 -34 0
-50 -72 76 0
