p cnf 100 400
-1 -68 18 0
99 17 94 0
-95 -72 -9 0
-71 -51 69 0
-68 19 -69 0
91 1 99 0
73 -92 45 0
-15 -35 -71 0
71 67 74 0
-38 37 73 0
35 -56 48 0
-78 57 66 0
32 -60 40 0
-65 68 19 0
25 -73 -16 0
37 28 -71 0
86 56 40 0
85 -4 89 0
24 34 8 0
95 -76 79 0
-80 82 73 0
34 -56 79 0
28 25 -11 0
91 -99 67 0
100 97 -2 0
26 54 49 0
40 -57 -91 0
96 47 -35 0
-65 13 42 0
43 34 -51 0
69 10 94 0
-69 -4 -9 0
76 -86 -13 0
18 75 -4 0
11 -93 15 0
-52 39 -53 0
3 -20 -18 0
1 -20 50 0
-58 -98 -7 0
72 54 42 0
44 83 -65 0
72 42 -12 0
-82 -28 4 0
-95 -89 20 0
-4 -27 96 0
-51 27 80 0
-13 -68 -65 0
95 -3 8 0
98 63 92 0
81 -72 -45 0
-95 84 -48 0
-49 95 -89 0
-47 26 -84 0
-36 23 98 0
-88 -15 96 0
18 36 -35 0
72 -89 -13 0
68 27 44 0
-80 -69 -43 0
78 -1 7 0
50 -25 2 0
7 16 23 0
-81 -83 6 0
68 22 -26 0
-12 37 18 0
-31 -23 -61 0
-92 81 44 0
-40 79 -46 0
-72 -93 96 0
41 -62 -57 0
42 -47 -22 0
-56 20 -39 0
15 3 34 0
13 -7 90 0
37 -77 -46 0
23 -39 -96 0
98 34 50 0
38 -17 -62 0
-77 -10 68 0
-31 68 -32 0
64 -99 31 0
-4 17 -55 0
28 -73 -91 0
35 -27 -85 0
-48 41 90 0
-85 -43 -29 0
53 3 87 0
58 -70 -81 0
76 86 -2 0
-45 -99 -72 0
-74 -9 -57 0
-39 -36 -66 0
28 -92 -81 0
-54 -21 -24 0
-84 1 -67 0
-44 -20 1 0
97 -66 -5 0
-66 -42 12 0
-15 59 19 0
78 73 -55 0
83 26 99 0
51 15 -31 0
12 49 -32 0
10 -44 -39 0
88 -61 -93 0
77 -43 -86 0
72 -41 48 0
-73 -49 -59 0
-72 -25 41 0
-97 -4 75 0
85 13 54 0
-22 -98 -75 0
-75 -7 -31 0
-9 -22 6 0
83 66 -4 0
77 -40 -12 0
7 -55 -26 0
-75 -24 -17 0
-41 13 78 0
63 -6 -43 0
-81 -80 82 0
-67 -9 4 0
-49 11 -35 0
-31 -80 -54 0
79 -26 38 0
-30 -8 4 0
63 -24 -34 0
40 -64 25 0
11 60 22 0
-96 -55 -34 0
36 -15 -10 0
-92 10 -62 0
93 -34 -28 0
-89 -80 56 0
98 -26 96 0
26 -60 -25 0
-41 -5 -75 0
11 8 60 0
-27 -66 -39 0
18 -28 41 0
35 -68 -33 0
-96 -15 1 0
45 -41 -15 0
-22 -58 47 0
16 56 -94 0
-54 -59 -79 0
34 9 -86 0
-99 -28 -79 0
-65 15 -23 0
91 -90 -39 0
45 -12 -4 0
-28 -92 -35 0
-25 -39 -35 0
43 18 77 0
-23 -98 -68 0
47 -32 22 0
9 -73 58 0
6 -67 90 0
-26 -64 -31 0
-35 85 6 0
51 -87 76 0
-55 77 45 0
-66 -65 22 0
-64 48 -61 0
-16 61 59 0
46 34 92 0
-79 35 89 0
67 54 81 0
-28 18 -56 0
-64 -76 -83 0
-32 97 -76 0
90 51 33 0
-16 96 -15 0
-2 -84 94 0
84 -21 -47 0
90 -67 -68 0
38 -3 83 0
-7 17 26 0
17 2 -86 0
-73 19 1 0
-99 75 76 0
50 -76 -21 0
5 -21 47 0
-60 -51 -93 0
84 -34 72 0
-36 12 29 0
-81 -97 43 0
56 42 -9 0
26 -38 54 0
48 -91 -83 0
37 -28 -75 0
-61 -55 84 0
58 -52 85 0
-66 76 -23 0
76 -36 44 0
-6 -46 -24 0
-93 95 -44 0
42 96 69 0
9 -65 60 0
59 23 34 0
-85 -14 -70 0
100 37 1 0
63 -38 -51 0
-94 71 -27 0
90 -81 47 0
5 -40 28 0
30 -28 10 0
75 -56 64 0
-11 31 -7 0
40 10 100 0
-51 -90 -100 0
2 86 -91 0
-73 -28 -61 0
71 8 68 0
-62 -3 86 0
30 -9 38 0
92 -33 7 0
9 62 -70 0
86 -80 -63 0
-29 59 53 0
82 86 -88 0
-69 -26 55 0
-33 -52 82 0
-58 -94 34 0
-97 -74 -68 0
97 21 47 0
-45 34 10 0
-48 -29 57 0
54 14 -13 0
-8 89 -86 0
48 82 18 0
-76 -36 22 0
-78 -22 -27 0
-6 -51 -68 0
71 64 3 0
-66 14 17 0
93 -27 -66 0
-79 -9 -35 0
-43 49 -72 0
-23 -72 56 0
-56 -86 -79 0
-86 21 -63 0
-57 63 69 0
95 59 -27 0
38 20 42 0
-32 -99 45 0
86 1 11 0
67 4 -51 0
-62 -41 77 0
-26 40 57 0
-78 -100 69 0
53 -40 -32 0
-10 -88 -49 0
-79 61 67 0
68 -82 81 0
-32 -4 -64 0
-69 74 -43 0
-34 -88 1 0
17 74 -92 0
6 73 -36 0
8 39 61 0
-51 5 -29 0
21 -61 73 0
-35 89 52 0
-97 63 -68 0
7 -14 86 0
-95 38 12 0
39 -55 26 0
3 24 64 0
-64 -46 -50 0
38 -96 -9 0
-63 13 -89 0
33 53 -68 0
19 -14 -26 0
23 -80 82 0
-24 -33 35 0
24 67 -99 0
81 -30 -84 0
-63 11 -87 0
26 66 -99 0
-63 44 -73 0
-32 -99 -61 0
-2 -19 69 0
-56 54 -35 0
-18 43 -79 0
-28 30 37 0
68 -12 69 0
-96 63 -42 0
86 -8 -83 0
94 -55 -87 0
-13 -60 47 0
-75 94 69 0
35 14 -75 0
88 82 83 0
72 83 -59 0
-7 25 51 0
-52 -99 -16 0
73 -72 -40 0
55 9 -84 0
79 45 -52 0
53 43 -69 0
39 27 -92 0
-66 -97 21 0
-53 59 24 0
-99 19 100 0
62 -94 76 0
-13 82 -19 0
45 -87 67 0
-82 -15 -74 0
-9 -77 38 0
87 3 38 0
-55 1 -84 0
48 -49 94 0
-75 -53 5 0
54 36 -71 0
-96 -61 -67 0
96 -69 -72 0
-40 -79 -45 0
-47 -99 21 0
-58 88 98 0
-6 -4 -22 0
-6 93 -46 0
-65 5 43 0
-58 -86 -88 0
54 -34 -15 0
-26 91 37 0
-73 -56 -81 0
48 61 3 0
-7 6 -4 0
-93 57 54 0
69 -25 -80 0
6 7 72 0
-47 89 -71 0
-17 -18 -62 0
