p cnf 90 360
-32 -82 49 0
3 17 81 0
-24 20 67 0
-31 -39 85 0
-45 -27 -21 0
29 -70 -1 0
-24 26 -4 0
-73 1 47 0
78 -18 -72 0
42 -80 -31 0
76 62 54 0
-44 -79 -41 0
-9 -32 78 0
37 80 14 0
29 49 -33 0
80 -24 -87 0
37 -26 71 0
68 -90 -50 0
50 13 65 0
-61 5 34 0
22 -68 89 0
-83 66 74 0
-85 49 -22 0
84 19 -33 0
45 -61 74 0
-9 41 63 0
64 -88 74 0
9 -45 75 0
27 -61 87 0
-51 21 52 0
-39 -23 22 0
4 -12 48 0
85 -76 75 0
-29 51 -70 0
17 -50 65 0
2 84 -67 0
-71 -63 -84 0
-39 -38 -79 0
-8 84 -68 0
15 -55 -82 0
36 -55 69 0
58 63 -41 0
-12 6 64 0
-32 62 1 0
-50 9 -40 0
56 46 -79 0
-12 35 -90 0
2 77 73 0
-14 -45 1 0
90 -21 77 0
-9 -20 -61 0
-39 -68 70 0
-19 40 1 0
69 -88 12 0
-29 -61 72 0
84 -88 57 0
-34 16 -2 0
41 -79 -39 0
64 16 -1 0
35 52 -1 0
14 -74 -58 0
-45 59 -64 0
-16 -41 -4 0
44 57 14 0
10 9 16 0
56 54 73 0
9 -23 -47 0
-46 84 26 0
3 -53 30 0
-84 -42 55 0
72 66 -61 0
36 84 -8 0
-49 62 64 0
39 -65 12 0
-72 -5 -22 0
36 65 35 0
72 66 73 0
-50 1 -22 0
-54 24 -61 0
88 -83 49 0
70 77 -10 0
-77 86 -82 0
-81 79 -56 0
-41 59 -34 0
14 56 -65 0
-70 -78 -10 0
39 -40 9 0
26 -85 -43 0
-76 30 -70 0
86 18 12 0
-26 50 8 0
61 16 -5 0
-2 -37 -58 0
7 85 -10 0
-75 18 -17 0
7 -33 -68 0
76 -11 62 0
39 6 73 0
78 29 -1 0
-8 4 38 0
-68 -75 -24 0
-12 66 -76 0
88 -23 -22 0
80 8 43 0
-18 -44 -88 0
3 48 -37 0
53 -4 -32 0
26 64 46 0
67 -18 -16 0
-5 33 -54 0
-52 19 -58 0
4 -26 10 0
47 10 -7 0
29 -52 -71 0
67 -10 47 0
52 43 -32 0
-48 82 -56 0
54 -87 8 0
-80 -39 43 0
70 18 3 0
65 -35 -48 0
-41 24 -2 0
84 -15 80 0
-46 19 -72 0
26 55 -1 0
70 20 -44 0
55 86 -78 0
29 -52 76 0
-78 72 -38 0
80 13 -30 0
62 40 36 0
72 -1 40 0
63 -74 34 0
80 13 40 0
-76 74 -86 0
-25 74 -9 0
-70 -71 18 0
-73 11 -29 0
-38 -78 -40 0
9 31 -37 0
-57 44 86 0
22 56 -7 0
-36 40 -58 0
-52 9 16 0
-80 -87 -30 0
8 -3 88 0
-27 24 35 0
42 -71 77 0
20 -5 -39 0
37 -58 47 0
27 -45 67 0
-40 75 -61 0
56 -12 -2 0
-36 88 62 0
-75 25 -55 0
39 -87 72 0
48 -79 -47 0
-26 -61 47 0
49 7 -47 0
5 1 72 0
61 -46 26 0
-81 -63 -19 0
69 -13 38 0
77 -6 -38 0
-12 -88 -50 0
-63 60 19 0
34 -73 58 0
17 -30 65 0
28 21 59 0
-82 -36 34 0
2 -39 10 0
71 86 69 0
-53 51 -24 0
73 90 7 0
-60 -51 38 0
-13 52 -23 0
-42 28 6 0
19 -3 75 0
-59 79 55 0
-82 -58 13 0
-23 -26 -37 0
-68 -75 6 0
-47 41 11 0
-90 74 -1 0
47 -66 2 0
80 54 22 0
-77 39 55 0
64 83 -74 0
53 33 23 0
89 76 -45 0
-14 -64 25 0
80 46 85 0
-87 -35 85 0
-81 -14 46 0
-69 -67 -31 0
3 69 -35 0
75 65 -67 0
53 40 51 0
-28 43 -77 0
-39 17 70 0
-50 54 -24 0
-82 -88 -89 0
-90 -88 62 0
-34 -12 3 0
-50 66 18 0
-24 42 56 0
50 73 -78 0
73 46 77 0
-80 -69 -20 0
13 -73 46 0
-86 28 31 0
11 -15 51 0
-40 -47 -26 0
-17 -4 -79 0
-83 -19 65 0
-28 60 -87 0
-36 29 51 0
-82 -84 -21 0
64 -78 17 0
65 86 41 0
76 -79 3 0
-59 38 81 0
-2 -44 19 0
-66 -11 73 0
-81 50 15 0
9 -30 45 0
86 71 75 0
83 -4 -33 0
-61 -66 -74 0
-23 18 -65 0
-34 83 -31 0
58 63 -21 0
60 85 48 0
46 48 14 0
82 -19 17 0
54 27 76 0
-45 46 -4 0
-64 41 -49 0
-46 -30 77 0
48 -78 -1 0
21 -69 62 0
-66 20 86 0
49 47 79 0
48 -60 -51 0
-82 -38 -87 0
-50 15 -26 0
57 55 -74 0
-60 -70 -82 0
-34 16 40 0
-63 -49 -77 0
61 -24 25 0
23 63 28 0
-88 1 -78 0
-49 45 -75 0
-53 1 18 0
18 -22 25 0
-13 50 86 0
45 49 36 0
-89 56 72 0
50 11 7 0
37 -68 26 0
-80 -11 -37 0
-40 12 87 0
-34 56 -37 0
54 71 -9 0
-54 63 -79 0
85 50 18 0
-62 90 -17 0
7 81 -64 0
-8 38 14 0
-80 -14 -23 0
12 33 -74 0
-71 68 42 0
29 -59 71 0
-8 20 29 0
52 -24 -31 0
-82 63 -80 0
-35 -14 -2 0
-20 -27 -11 0
-71 -48 -25 0
-85 -17 -27 0
26 -13 -3 0
-57 76 -11 0
49 -31 -70 0
7 -20 -12 0
-53 -6 37 0
-39 -12 -73 0
-67 51 -33 0
1 52 80 0
33 -5 -11 0
-20 87 55 0
56 -19 69 0
43 54 21 0
-25 38 -65 0
-83 37 72 0
-26 34 -77 0
16 54 -33 0
-87 52 -77 0
-7 16 -11 0
-85 48 -89 0
-41 -82 -7 0
72 -35 18 0
42 -14 -25 0
-37 63 36 0
42 37 -62 0
81 -72 -85 0
-64 61 -25 0
-37 53 -32 0
11 -69 82 0
69 -45 85 0
-11 79 -70 0
83 -11 -13 0
-3 26 -60 0
56 48 15 0
-11 -35 60 0
84 27 -76 0
-16 25 32 0
-76 -10 13 0
-43 50 -27 0
-1 71 15 0
77 -73 41 0
-85 -36 44 0
18 25 -53 0
7 81 -57 0
5 15 -16 0
26 -88 -67 0
-65 4 41 0
1 38 86 0
-76 -19 -33 0
83 55 22 0
-88 72 54 0
-33 32 -53 0
-44 40 78 0
5 12 90 0
-59 -81 13 0
-55 -21 -56 0
-7 -26 -47 0
-71 41 5 0
-69 14 45 0
86 71 -88 0
50 -16 -11 0
67 45 68 0
42 -15 -30 0
-33 42 -13 0
35 -61 46 0
-59 33 -36 0
68 -73 -66 0
-75 -8 61 0
70 -21 -25 0
70 3 -73 0
-22 14 -38 0
59 -22 89 0
-53 29 -34 0
72 16 86 0
87 9 29 0
-60 -46 65 0
-45 61 50 0
78 -4 -85 0
66 -11 -68 0
46 47 -77 0
