p cnf 110 440
-95 -37 56 0
41 -45 9 0
-10 35 -33 0
-72 -1 7 0
49 -100 87 0
103 -11 -37 0
-82 -83 96 0
79 -109 95 0
50 90 -99 0
14 -80 -26 0
66 52 22 0
13 89 87 0
91 -69 70 0
-59 7 105 0
70 -2 20 0
69 -83 30 0
40 17 -14 0
81 -12 68 0
-106 -24 80 0
22 64 28 0
-49 4 80 0
35 49 -101 0
-102 60 -85 0
5 3 43 0
35 -81 75 0
-77 -68 -44 0
3 -69 75 0
24 103 -85 0
-10 -16 60 0
-87 107 -10 0
-100 101 -1 0
-36 110 7 0
-42 77 49 0
55 -59 14 0
22 -52 63 0
87 45 -83 0
39 62 70 0
71 95 -32 0
6 -49 23 0
42 -59 92 0
-83 59 -6 0
-77 -4 28 0
75 -36 51 0
-68 -19 -25 0
11 -14 83 0
105 -21 53 0
19 -3 -35 0
33 45 77 0
-62 -101 14 0
-55 24 1 0
32 -57 95 0
-97 78 44 0
-85 33 -57 0
-60 -75 27 0
-73 74 107 0
10 -58 -52 0
45 47 -85 0
-47 30 -77 0
11 -44 43 0
-72 43 16 0
88 -44 79 0
67 12 -87 0
-56 -94 -41 0
41 43 -110 0
-102 -92 51 0
43 101 24 0
-10 75 57 0
58 -50 89 0
99 28 8 0
-69 -82 15 0
-82 81 61 0
42 -99 80 0
-99 -26 81 0
107 -105 92 0
84 -76 45 0
23 -10 24 0
86 -96 72 0
73 -94 81 0
-42 -69 -48 0
31 83 -70 0
-84 -54 28 0
-95 5 -72 0
71 -50 2 0
-28 -35 -21 0
90 -40 -79 0
82 -64 9 0
105 33 84 0
-106 -30 42 0
8 76 27 0
96 -84 -54 0
-10 -2 -14 0
-28 55 -52 0
86 -14 15 0
81 -71 92 0
-7 -31 79 0
-33 21 -100 0
4 -30 -78 0
44 6 83 0
-76 23 105 0
32 6 -105 0
-32 81 -100 0
-73 -49 90 0
92 40 -93 0
55 89 -11 0
90 74 101 0
-13 -27 -52 0
-57 88 -30 0
-31 -25 43 0
-99 86 57 0
-99 44 107 0
92 -6 33 0
48 -28 -110 0
49 -13 -37 0
-84 81 101 0
-14 24 75 0
-22 -51 -56 0
-29 -64 1 0
41 -14 99 0
-21 18 29 0
-89 76 -40 0
40 13 8 0
-26 44 71 0
-91 34 99 0
80 21 53 0
91 27 -80 0
-102 37 -16 0
61 99 95 0
-43 -42 -18 0
80 -64 14 0
21 29 -79 0
62 93 50 0
-71 -39 46 0
74 16 52 0
-77 -22 -3 0
-34 9 63 0
62 -5 -94 0
-50 107 -58 0
60 54 11 0
-7 -83 86 0
77 52 14 0
-41 -98 -10 0
28 66 -71 0
107 -10 -87 0
-104 -47 5 0
52 -99 -69 0
-24 43 -3 0
-74 26 57 0
-58 86 2 0
-6 96 -33 0
-27 -69 -107 0
-75 87 38 0
10 -77 -96 0
103 32 19 0
-8 46 31 0
34 80 -33 0
-11 54 109 0
81 -39 -68 0
-20 -43 -78 0
-16 -73 -10 0
52 103 -79 0
56 -47 26 0
53 -8 13 0
92 56 -87 0
89 91 9 0
49 -51 107 0
-38 74 -17 0
-105 56 106 0
62 44 -1 0
-108 84 -6 0
58 -101 -41 0
-32 -12 75 0
89 -60 58 0
-51 -61 -63 0
-81 -12 90 0
-27 -48 -75 0
-35 89 -78 0
82 -54 56 0
88 53 -59 0
72 24 79 0
-43 -14 32 0
102 -59 71 0
-63 -17 58 0
107 -34 3 0
-13 22 -26 0
36 93 -104 0
54 -61 -48 0
-108 36 -30 0
20 -77 10 0
63 64 -14 0
-31 78 -40 0
-44 56 74 0
-102 -24 5 0
-32 -101 -41 0
49 32 90 0
98 -59 22 0
9 -55 11 0
32 -55 -29 0
-24 -18 10 0
101 -49 -100 0
-19 91 -47 0
9 25 83 0
-83 -5 56 0
61 109 -39 0
-7 42 -92 0
35 103 109 0
83 -91 -47 0
-63 20 -50 0
-85 -99 93 0
-24 45 -110 0
-58 -2 76 0
-29 -3 49 0
31 -25 -35 0
4 -49 99 0
23 -27 -80 0
66 89 -75 0
-7 45 -110 0
66 110 -102 0
-43 50 76 0
-51 -98 -61 0
23 -78 -70 0
-86 -76 -30 0
53 1 -103 0
-31 3 -80 0
45 87 84 0
63 105 -88 0
10 -60 1 0
-79 -64 8 0
-3 30 -59 0
-65 32 -1 0
-56 -41 -104 0
-7 50 -107 0
84 -52 -105 0
46 -49 -57 0
-88 -30 -65 0
40 -28 34 0
-31 5 93 0
-7 110 59 0
-55 58 108 0
-95 38 -5 0
-95 -65 40 0
-5 51 97 0
67 31 56 0
-39 -60 4 0
-63 28 -88 0
57 109 27 0
38 78 -24 0
52 -59 56 0
-97 -33 -63 0
-48 -75 27 0
88 -98 -73 0
-29 -16 -86 0
76 26 -95 0
-106 -23 -12 0
60 -104 -38 0
-42 36 -50 0
-84 42 -72 0
-52 95 27 0
49 66 -108 0
65 -83 23 0
11 -57 -44 0
39 -2 -45 0
-64 6 91 0
-75 -35 55 0
-13 35 -103 0
52 16 -54 0
-16 -96 54 0
32 59 -46 0
32 73 -58 0
-104 46 110 0
-4 93 31 0
89 18 71 0
-16 -6 28 0
-55 2 46 0
54 89 91 0
-46 7 77 0
34 2 -12 0
-54 -100 93 0
98 11 -49 0
-44 88 -50 0
-54 63 -79 0
105 91 40 0
-25 90 -44 0
-85 46 67 0
31 45 -5 0
-1 2 4 0
-72 27 -36 0
-67 80 -43 0
24 99 30 0
-23 -67 47 0
-110 87 18 0
71 -39 -26 0
6 -30 41 0
79 58 46 0
38 75 -76 0
72 -86 57 0
-99 12 1 0
19 48 -101 0
17 7 -56 0
15 -26 58 0
-107 19 15 0
-24 104 -83 0
68 -38 -9 0
-82 40 -81 0
90 3 -35 0
10 105 -87 0
4 -77 -16 0
-28 87 94 0
30 -86 -4 0
-35 13 18 0
-4 -2 -44 0
37 77 -78 0
-108 6 97 0
31 5 30 0
-25 -74 2 0
2 99 -93 0
98 -41 21 0
-46 -99 -26 0
-73 94 -30 0
-92 -3 8 0
-42 99 -47 0
-76 -30 -75 0
-82 -109 61 0
-106 102 -56 0
66 -61 -43 0
-50 -103 65 0
110 36 -65 0
75 -52 49 0
-67 -91 42 0
17 41 63 0
29 -24 -83 0
49 -102 -100 0
-59 3 4 0
-43 -25 -48 0
48 103 41 0
-40 98 51 0
-79 36 -22 0
61 -77 57 0
68 -38 24 0
98 107 -74 0
-85 -103 -67 0
-16 30 40 0
-85 -10 104 0
97 19 -59 0
63 -56 18 0
100 95 15 0
-43 4 9 0
-36 -8 -3 0
31 -65 10 0
65 94 13 0
34 16 106 0
-29 78 -48 0
-67 -99 -105 0
8 -7 -49 0
-83 19 -42 0
-75 60 -84 0
-78 -18 53 0
29 -48 -6 0
-101 -78 -33 0
-108 -44 89 0
-64 -66 -85 0
88 -64 -41 0
-74 109 38 0
98 -85 103 0
3 -62 23 0
40 -1 11 0
38 -24 -67 0
-85 -95 -17 0
-84 58 -77 0
-64 -93 60 0
-103 -46 47 0
-45 -17 47 0
-95 -96 42 0
64 -67 -6 0
-1 -74 73 0
69 -34 -67 0
64 105 -79 0
92 35 -66 0
-41 16 74 0
44 -67 21 0
79 52 48 0
100 -35 -93 0
54 -19 -29 0
-84 -8 -1 0
-107 -70 29 0
-93 2 -66 0
32 41 -110 0
22 45 -15 0
23 80 94 0
-61 28 38 0
42 -100 -11 0
7 -99 75 0
-58 31 32 0
-81 20 -15 0
19 5 -57 0
24 43 13 0
-96 -89 15 0
95 -49 76 0
58 52 9 0
60 -28 51 0
88 51 29 0
-96 -70 -80 0
14 -59 -85 0
72 -25 -104 0
109 -23 77 0
5 -16 -46 0
-5 -81 -100 0
-85 -61 15 0
-46 81 42 0
-23 -108 35 0
66 -78 81 0
73 78 71 0
101 29 -102 0
-99 -6 2 0
-87 69 -1 0
58 -32 82 0
-54 -47 -45 0
44 -11 14 0
27 96 68 0
-74 52 -73 0
-42 28 39 0
81 84 -80 0
-31 -15 -97 0
97 -82 4 0
-66 -92 -2 0
-91 64 18 0
-43 20 69 0
23 -44 80 0
-102 6 71 0
-55 -64 105 0
50 -56 -86 0
-21 62 75 0
17 57 -93 0
-40 69 83 0
102 -8 -70 0
28 59 7 0
20 -29 54 0
30 83 52 0
13 -76 -100 0
-49 84 -93 0
98 -26 -85 0
