p cnf 40 160
36 -32 10 0
11 20 -23 0
-1 -4 -24 0
39 38 -16 0
23 -39 -24 0
-29 7 34 0
27 -20 -7 0
-1 16 21 0
25 38 -5 0
20 -3 -27 0
28 27 -34 0
36 -7 -28 0
-4 -7 -6 0
-25 19 -14 0
10 -26 25 0
-25 -4 14 0
-29 11 4 0
-27 -31 7 0
14 5 -29 0
-38 -35 26 0
18 -15 -4 0
-3 20 11 0
-2 23 -14 0
12 4 -3 0
-18 -13 -7 0
15 -32 29 0
-40 12 35 0
-34 -11 -12 0
-37 34 -31 0
-23 -20 35 0
-9 33 21 0
-28 -4 31 0
12 -26 -40 0
29 -12 27 0
-2 33 19 0
30 -28 20 0
-36 20 29 0
-29 -25 6 0
-3 -14 -21 0
34 31 -32 0
-28 29 -30 0
-37 -7 16 0
-16 25 -4 0
-24 -35 -21 0
36 -20 4 0
28 13 -24 0
-35 -21 -38 0
-1 34 38 0
18 11 31 0
34 36 -40 0
-31 -2 -5 0
25 -15 -5 0
-18 -28 3 0
11 -35 10 0
29 -13 7 0
-6 -33 -19 0
34 36 12 0
34 -10 16 0
-37 -16 30 0
40 -20 -26 0
24 -40 -31 0
-37 -13 -16 0
-32 -5 22 0
-5 29 -25 0
-28 -20 -36 0
18 36 6 0
-22 -1 -21 0
-34 -16 -10 0
-26 2 -8 0
-15 13 16 0
39 -24 -34 0
-1 19 -12 0
35 -12 -3 0
27 -33 15 0
6 31 -32 0
24 -14 29 0
28 -22 -23 0
37 22 -19 0
-13 4 25 0
-21 -23 -6 0
-6 15 22 0
-36 22 -19 0
-27 17 16 0
1 18 -21 0
-31 1 -40 0
-11 -9 32 0
-31 -16 -37 0
-21 34 11 0
-10 -12 21 0
-16 18 17 0
-27 -10 18 0
15 6 -25 0
-38 -25 10 0
-28 38 -25 0
21 -31 3 0
39 33 -6 0
-39 -30 -38 0
-35 5 -37 0
37 -11 -29 0
-39 -15 38 0
19 -30 36 0
4 -6 21 0
31 -22 27 0
-33 34 -22 0
31 29 21 0
29 -26 -3 0
-27 -18 -9 0
-34 -33 -2 0
5 -36 -40 0
14 -32 -24 0
-38 19 -28 0
-27 -1 -9 0
8 -24 -22 0
26 -25 17 0
-22 -30 23 0
16 -1 -27 0
-39 -26 -1 0
-8 -36 -24 0
40 26 -22 0
-24 23 39 0
9 -8 -31 0
21 -32 -24 0
-28 -27 7 0
11 12 -20 0
1 -27 4 0
6 22 32 0
-27 39 33 0
16 -38 -15 0
-20 2 34 0
-35 27 31 0
27 -31 -34 0
-8 18 -37 0
-12 -14 5 0
-36 -4 -14 0
3 -23 12 0
-3 -1 -37 0
39 -17 -35 0
-5 -31 -34 0
-33 13 -14 0
-8 24 29 0
13 -16 15 0
6 30 -40 0
-29 31 -40 0
-30 21 14 0
7 9 -26 0
2 7 -14 0
38 35 10 0
-13 -24 11 0
-10 -28 26 0
11 -29 21 0
-9 -12 7 0
19 35 15 0
-39 33 -14 0
29 26 -37 0
40 2 17 0
-26 -19 -24 0
-14 9 28 0
-37 11 -31 0
26 31 19 0
-29 2 -26 0
