p cnf 20 80
15 -12 20 0
-11 8 -7 0
-13 -2 19 0
16 14 -17 0
-8 20 -1 0
-13 -1 4 0
-18 -2 9 0
17 -14 5 0
-4 -11 9 0
1 -13 -11 0
6 9 -10 0
-19 13 -3 0
4 17 20 0
4 15 11 0
13 -18 -20 0
-9 2 -12 0
17 -10 -4 0
-12 -6 -14 0
12 -8 -10 0
-3 -8 -17 0
5 -1 3 0
-15 5 -19 0
-6 -1 9 0
7 4 -10 0
12 -6 7 0
-17 -11 -2 0
-1 -16 -12 0
-5 3 -19 0
-12 16 19 0
7 -13 -12 0
17 -2 -3 0
10 12 14 0
-11 -20 -3 0
4 -13 -19 0
3 14 -1 0
6 2 -17 0
-3 9 12 0
-12 6 8 0
-16 -10 20 0
4 -14 2 0
-6 -9 -13 0
-2 7 15 0
-14 17 -11 0
1 -6 18 0
11 18 -2 0
4 15 -18 0
2 -9 -14 0
19 14 -2 0
-12 1 13 0
-5 11 -10 0
-4 2 -9 0
-8 -3 17 0
-3 6 -2 0
11 1 5 0
17 15 -1 0
-14 11 13 0
-3 -4 2 0
13 16 10 0
11 15 -7 0
-18 -10 -5 0
-9 -7 5 0
5 8 18 0
1 -6 8 0
-4 -7 8 0
-6 7 8 0
17 15 1 0
3 1 15 0
1 -4 -8 0
18 4 -11 0
-13 -6 4 0
19 -2 14 0
-1 10 19 0
-15 -16 6 0
-10 -2 11 0
9 -10 2 0
10 16 -3 0
3 -5 18 0
-4 1 5 0
-17 -6 -2 0
-2 -1 12 0
