p cnf 50 200
21 -14 34 0
-48 -3 4 0
-6 -19 -31 0
-25 -44 22 0
19 -1 40 0
15 -10 34 0
40 16 23 0
32 -28 -23 0
-21 -30 -22 0
9 -43 11 0
-25 46 -7 0
29 12 -39 0
-13 -16 -21 0
-2 37 10 0
-35 -48 30 0
-13 -34 -38 0
38 -37 11 0
35 48 -17 0
-39 -14 -2 0
37 -45 -15 0
-43 30 36 0
19 34 26 0
-35 -19 -13 0
3 6 -30 0
42 36 -8 0
-47 -41 23 0
47 -44 25 0
37 -7 -50 0
24 -50 32 0
-34 -48 -3 0
33 43 27 0
31 14 -27 0
-12 25 36 0
-15 26 1 0
22 10 6 0
-28 -17 -12 0
36 -18 -17 0
-39 -11 -2 0
-39 7 -33 0
26 -43 27 0
-3 -39 23 0
-13 -45 -9 0
26 -43 -15 0
-33 14 21 0
-48 -2 -37 0
-42 31 -7 0
32 14 -1 0
39 -22 13 0
-28 40 -38 0
-39 10 -26 0
-21 36 49 0
-7 -12 45 0
37 -31 3 0
50 -2 6 0
-21 34 -14 0
-17 9 42 0
48 39 -15 0
3 50 6 0
-43 50 -41 0
36 25 12 0
-26 -38 -46 0
1 33 49 0
24 4 35 0
31 -13 -23 0
36 -19 -30 0
-1 -10 -41 0
20 50 -34 0
-3 50 -33 0
-16 13 -44 0
-34 45 -42 0
35 -34 -31 0
-3 -21 -4 0
-49 -12 -15 0
-33 -9 -4 0
44 29 26 0
31 -40 50 0
-31 -38 -5 0
32 -6 28 0
15 11 -17 0
44 -1 8 0
-29 -45 18 0
36 -48 29 0
-17 -24 -44 0
-9 -37 -18 0
16 3 -36 0
-20 25 -43 0
25 -18 21 0
17 -39 -26 0
-16 -35 -5 0
-4 -32 -11 0
35 43 20 0
33 27 -45 0
22 -28 -5 0
43 -38 25 0
32 -14 37 0
31 -7 -34 0
-10 24 -18 0
34 -14 40 0
-48 -6 -38 0
-10 -11 -4 0
7 45 -13 0
43 46 50 0
-14 1 48 0
45 4 -22 0
49 8 7 0
-48 42 -44 0
-16 -36 -18 0
-29 -30 -10 0
22 -23 5 0
15 29 14 0
40 49 6 0
-37 -32 -49 0
17 -43 -40 0
19 44 50 0
-12 -18 -17 0
27 3 37 0
45 -28 48 0
-29 -6 16 0
42 -41 31 0
-26 -46 31 0
-47 43 -15 0
48 -42 28 0
2 -8 29 0
5 -9 -6 0
39 32 -25 0
-50 -20 -25 0
-24 -45 48 0
-7 30 -8 0
-39 -31 11 0
-35 -18 -37 0
-31 -15 -29 0
37 -12 -20 0
7 -10 -42 0
47 -30 26 0
12 -44 31 0
-23 16 14 0
-28 -50 37 0
50 -47 29 0
-25 -19 -4 0
-48 -9 39 0
20 40 16 0
36 34 -6 0
25 49 29 0
-9 -6 12 0
14 11 26 0
31 -1 -6 0
-4 36 -20 0
42 41 -29 0
-27 -34 -38 0
-21 -46 44 0
-9 46 -48 0
34 -48 11 0
14 31 36 0
-31 29 -32 0
-1 -34 -33 0
43 21 -23 0
-50 -9 30 0
39 28 -47 0
21 41 44 0
-19 -29 -41 0
32 6 -20 0
-21 35 19 0
-1 -8 -29 0
-44 34 -50 0
9 -20 -21 0
-50 -44 5 0
34 37 -7 0
33 14 -37 0
-47 -43 -16 0
-6 -11 31 0
-13 -31 40 0
3 -33 -22 0
-7 -3 -16 0
45 -39 -13 0
-32 -42 -1 0
-46 9 -31 0
-25 13 5 0
-48 15 10 0
1 -30 42 0
-11 15 -31 0
-15 48 24 0
19 -11 12 0
-27 -12 34 0
-29 23 18 0
-42 -47 -48 0
45 -22 -6 0
40 -4 -3 0
-45 43 -9 0
-2 17 -7 0
-44 -14 -7 0
20 22 46 0
-39 3 36 0
12 -33 -39 0
32 -29 -18 0
33 38 -4 0
-8 46 -16 0
9 -29 48 0
-18 45 -17 0
-43 -25 49 0
-12 6 31 0
