atom33 > not atom33.
not atom28 > atom28 :- atom33.
atom31 > not atom31 :- not atom28, atom33.
atom31 > not atom31 :- atom28, atom33.
not atom1 > atom1 :- not atom28, atom33.
not atom1 > atom1 :- atom28, atom33.
atom14 > not atom14 :- atom33.
not atom20 > atom20 :- not atom1, atom33.
atom20 > not atom20 :- atom1, atom33.
not atom26 > atom26 :- not atom14, atom33.
atom26 > not atom26 :- atom14, atom33.
not atom19 > atom19 :- atom33.
not atom22 > atom22 :- not atom1, atom33.
not atom22 > atom22 :- atom1, atom33.
atom10 > not atom10 :- not atom19, atom33.
not atom10 > atom10 :- atom19, atom33.
not atom35 > atom35 :- not atom1, atom33.
atom35 > not atom35 :- atom1, atom33.
atom3 > not atom3 :- not atom1, atom33.
not atom3 > atom3 :- atom1, atom33.
not atom18 > atom18 :- not atom10, atom33.
not atom18 > atom18 :- atom10, atom33.
not atom46 > atom46 :- not atom1, atom33.
not atom46 > atom46 :- atom1, atom33.
atom21 > not atom21 :- not atom1, atom33.
not atom21 > atom21 :- atom1, atom33.
atom5 > not atom5 :- not atom3, atom33.
atom5 > not atom5 :- atom3, atom33.
not atom7 > atom7 :- not atom3, atom33.
not atom7 > atom7 :- atom3, atom33.
atom34 > not atom34 :- not atom1, atom33.
atom34 > not atom34 :- atom1, atom33.
atom37 > not atom37 :- not atom1, atom33.
not atom37 > atom37 :- atom1, atom33.
atom43 > not atom43 :- not atom3, atom33.
not atom43 > atom43 :- atom3, atom33.
atom25 > not atom25 :- not atom1, atom33.
not atom25 > atom25 :- atom1, atom33.
not atom27 > atom27 :- not atom1, atom33.
not atom27 > atom27 :- atom1, atom33.
atom32 > not atom32 :- not atom1, atom33.
not atom32 > atom32 :- atom1, atom33.
not atom40 > atom40 :- not atom1, atom33.
atom40 > not atom40 :- atom1, atom33.
atom47 > not atom47 :- not atom3, atom33.
not atom47 > atom47 :- atom3, atom33.
atom44 > not atom44 :- not atom3, atom33.
atom44 > not atom44 :- atom3, atom33.
not atom41 > atom41 :- not atom1, atom33.
not atom41 > atom41 :- atom1, atom33.
not atom11 > atom11 :- not atom1, atom33.
not atom11 > atom11 :- atom1, atom33.
atom9 > not atom9 :- not atom5, atom33.
atom9 > not atom9 :- atom5, atom33.
atom45 > not atom45 :- not atom1, atom33.
atom45 > not atom45 :- atom1, atom33.
not atom23 > atom23 :- not atom1, atom33.
atom23 > not atom23 :- atom1, atom33.
atom13 > not atom13 :- not atom7, atom33.
atom13 > not atom13 :- atom7, atom33.
atom16 > not atom16 :- not atom5, atom33.
not atom16 > atom16 :- atom5, atom33.
not atom48 > atom48 :- not atom1, atom33.
atom48 > not atom48 :- atom1, atom33.
not atom49 > atom49 :- not atom3, atom33.
atom49 > not atom49 :- atom3, atom33.
atom2 > not atom2 :- not atom1, atom33.
atom2 > not atom2 :- atom1, atom33.
atom12 > not atom12 :- not atom1, atom33.
atom12 > not atom12 :- atom1, atom33.
not atom38 > atom38 :- not atom1, atom33.
not atom38 > atom38 :- atom1, atom33.
atom42 > not atom42 :- not atom1, atom33.
atom42 > not atom42 :- atom1, atom33.
not atom39 > atom39 :- not atom13, atom33.
atom39 > not atom39 :- atom13, atom33.
atom15 > not atom15 :- not atom3, atom33.
not atom15 > atom15 :- atom3, atom33.
atom4 > not atom4 :- not atom1, atom33.
atom4 > not atom4 :- atom1, atom33.
not atom6 > atom6 :- not atom2, atom33.
not atom6 > atom6 :- atom2, atom33.
not atom30 > atom30 :- not atom1, atom33.
not atom30 > atom30 :- atom1, atom33.
atom36 > not atom36 :- not atom6, atom33.
atom36 > not atom36 :- atom6, atom33.
atom8 > not atom8 :- not atom1, atom33.
not atom8 > atom8 :- atom1, atom33.
atom29 > not atom29 :- not atom2, atom33.
not atom29 > atom29 :- atom2, atom33.
atom50 > not atom50 :- not atom3, atom33.
atom50 > not atom50 :- atom3, atom33.
not atom24 > atom24 :- not atom2, atom33.
not atom24 > atom24 :- atom2, atom33.
not atom17 > atom17 :- not atom1, atom33.
atom17 > not atom17 :- atom1, atom33.
atom16 > not atom16 :- not atom33.
not atom44 > atom44 :- not atom33.
atom49 > not atom49 :- not atom33.
not atom45 > atom45 :- not atom33.
atom22 > not atom22 :- not atom49, not atom33.
not atom22 > atom22 :- atom49, not atom33.
atom10 > not atom10 :- not atom33.
atom41 > not atom41 :- not atom44, not atom33.
not atom41 > atom41 :- atom44, not atom33.
atom30 > not atom30 :- not atom22, not atom33.
atom30 > not atom30 :- atom22, not atom33.
atom15 > not atom15 :- not atom16, not atom33.
not atom15 > atom15 :- atom16, not atom33.
atom8 > not atom8 :- not atom15, not atom33.
not atom8 > atom8 :- atom15, not atom33.
atom40 > not atom40 :- not atom10, not atom33.
atom40 > not atom40 :- atom10, not atom33.
atom23 > not atom23 :- not atom41, not atom33.
atom23 > not atom23 :- atom41, not atom33.
atom17 > not atom17 :- not atom8, not atom33.
not atom17 > atom17 :- atom8, not atom33.
not atom46 > atom46 :- not atom10, not atom33.
not atom46 > atom46 :- atom10, not atom33.
not atom39 > atom39 :- not atom16, not atom33.
atom39 > not atom39 :- atom16, not atom33.
not atom1 > atom1 :- not atom8, not atom33.
atom1 > not atom1 :- atom8, not atom33.
not atom18 > atom18 :- not atom1, not atom33.
atom18 > not atom18 :- atom1, not atom33.
not atom7 > atom7 :- not atom1, not atom33.
atom7 > not atom7 :- atom1, not atom33.
atom6 > not atom6 :- not atom7, not atom33.
not atom6 > atom6 :- atom7, not atom33.
not atom20 > atom20 :- not atom1, not atom33.
atom20 > not atom20 :- atom1, not atom33.
not atom26 > atom26 :- not atom1, not atom33.
atom26 > not atom26 :- atom1, not atom33.
atom5 > not atom5 :- not atom6, not atom33.
atom5 > not atom5 :- atom6, not atom33.
atom2 > not atom2 :- not atom6, not atom33.
not atom2 > atom2 :- atom6, not atom33.
not atom34 > atom34 :- not atom5, not atom33.
atom34 > not atom34 :- atom5, not atom33.
atom13 > not atom13 :- not atom7, not atom33.
not atom13 > atom13 :- atom7, not atom33.
atom28 > not atom28 :- not atom1, not atom33.
not atom28 > atom28 :- atom1, not atom33.
not atom38 > atom38 :- not atom5, not atom33.
atom38 > not atom38 :- atom5, not atom33.
atom48 > not atom48 :- not atom5, not atom33.
not atom48 > atom48 :- atom5, not atom33.
atom42 > not atom42 :- not atom2, not atom33.
not atom42 > atom42 :- atom2, not atom33.
atom43 > not atom43 :- not atom6, not atom33.
not atom43 > atom43 :- atom6, not atom33.
atom4 > not atom4 :- not atom1, not atom33.
not atom4 > atom4 :- atom1, not atom33.
atom25 > not atom25 :- not atom8, not atom33.
atom25 > not atom25 :- atom8, not atom33.
not atom9 > atom9 :- not atom2, not atom33.
atom9 > not atom9 :- atom2, not atom33.
not atom11 > atom11 :- not atom1, not atom33.
not atom11 > atom11 :- atom1, not atom33.
atom32 > not atom32 :- not atom1, not atom33.
not atom32 > atom32 :- atom1, not atom33.
not atom19 > atom19 :- not atom1, not atom33.
not atom19 > atom19 :- atom1, not atom33.
not atom47 > atom47 :- not atom1, not atom33.
not atom47 > atom47 :- atom1, not atom33.
atom29 > not atom29 :- not atom1, not atom33.
atom29 > not atom29 :- atom1, not atom33.
atom35 > not atom35 :- not atom1, not atom33.
atom35 > not atom35 :- atom1, not atom33.
atom27 > not atom27 :- not atom2, not atom33.
not atom27 > atom27 :- atom2, not atom33.
atom12 > not atom12 :- not atom5, not atom33.
not atom12 > atom12 :- atom5, not atom33.
not atom24 > atom24 :- not atom1, not atom33.
