atom28 > not atom28.
atom4 > not atom4 :- atom28.
atom19 > not atom19 :- atom28.
atom41 > not atom41 :- not atom19, atom28.
not atom41 > atom41 :- atom19, atom28.
not atom36 > atom36 :- not atom4, atom28.
not atom36 > atom36 :- atom4, atom28.
atom16 > not atom16 :- not atom4, atom28.
not atom16 > atom16 :- atom4, atom28.
not atom2 > atom2 :- not atom4, atom28.
not atom2 > atom2 :- atom4, atom28.
not atom24 > atom24 :- not atom2, atom28.
not atom24 > atom24 :- atom2, atom28.
not atom10 > atom10 :- not atom4, atom28.
not atom10 > atom10 :- atom4, atom28.
atom8 > not atom8 :- not atom2, atom28.
atom8 > not atom8 :- atom2, atom28.
not atom30 > atom30 :- not atom8, atom28.
not atom30 > atom30 :- atom8, atom28.
atom38 > not atom38 :- not atom24, atom28.
not atom38 > atom38 :- atom24, atom28.
atom47 > not atom47 :- not atom10, atom28.
not atom47 > atom47 :- atom10, atom28.
not atom49 > atom49 :- not atom2, atom28.
atom49 > not atom49 :- atom2, atom28.
not atom1 > atom1 :- not atom2, atom28.
atom1 > not atom1 :- atom2, atom28.
not atom20 > atom20 :- not atom4, atom28.
atom20 > not atom20 :- atom4, atom28.
not atom45 > atom45 :- not atom1, atom28.
atom45 > not atom45 :- atom1, atom28.
not atom13 > atom13 :- not atom1, atom28.
not atom13 > atom13 :- atom1, atom28.
atom14 > not atom14 :- not atom1, atom28.
atom14 > not atom14 :- atom1, atom28.
not atom5 > atom5 :- not atom1, atom28.
atom5 > not atom5 :- atom1, atom28.
atom44 > not atom44 :- not atom1, atom28.
atom44 > not atom44 :- atom1, atom28.
atom42 > not atom42 :- not atom4, atom28.
atom42 > not atom42 :- atom4, atom28.
atom35 > not atom35 :- not atom14, atom28.
not atom35 > atom35 :- atom14, atom28.
not atom7 > atom7 :- not atom1, atom28.
not atom7 > atom7 :- atom1, atom28.
not atom31 > atom31 :- not atom1, atom28.
not atom31 > atom31 :- atom1, atom28.
atom27 > not atom27 :- not atom1, atom28.
atom27 > not atom27 :- atom1, atom28.
atom34 > not atom34 :- not atom4, atom28.
not atom34 > atom34 :- atom4, atom28.
atom6 > not atom6 :- not atom4, atom28.
atom6 > not atom6 :- atom4, atom28.
not atom23 > atom23 :- not atom2, atom28.
not atom23 > atom23 :- atom2, atom28.
not atom18 > atom18 :- not atom1, atom28.
not atom18 > atom18 :- atom1, atom28.
not atom37 > atom37 :- not atom2, atom28.
atom37 > not atom37 :- atom2, atom28.
atom48 > not atom48 :- not atom5, atom28.
not atom48 > atom48 :- atom5, atom28.
not atom12 > atom12 :- not atom2, atom28.
not atom12 > atom12 :- atom2, atom28.
atom32 > not atom32 :- not atom5, atom28.
not atom32 > atom32 :- atom5, atom28.
not atom46 > atom46 :- not atom1, atom28.
atom46 > not atom46 :- atom1, atom28.
not atom17 > atom17 :- not atom1, atom28.
atom17 > not atom17 :- atom1, atom28.
atom43 > not atom43 :- not atom2, atom28.
atom43 > not atom43 :- atom2, atom28.
not atom29 > atom29 :- not atom5, atom28.
not atom29 > atom29 :- atom5, atom28.
not atom25 > atom25 :- not atom4, atom28.
atom25 > not atom25 :- atom4, atom28.
atom22 > not atom22 :- not atom4, atom28.
not atom22 > atom22 :- atom4, atom28.
atom9 > not atom9 :- not atom1, atom28.
not atom9 > atom9 :- atom1, atom28.
not atom11 > atom11 :- not atom1, atom28.
atom11 > not atom11 :- atom1, atom28.
atom15 > not atom15 :- not atom1, atom28.
not atom15 > atom15 :- atom1, atom28.
atom26 > not atom26 :- not atom5, atom28.
not atom26 > atom26 :- atom5, atom28.
atom39 > not atom39 :- not atom5, atom28.
not atom39 > atom39 :- atom5, atom28.
not atom3 > atom3 :- not atom1, atom28.
not atom3 > atom3 :- atom1, atom28.
not atom40 > atom40 :- not atom2, atom28.
atom40 > not atom40 :- atom2, atom28.
not atom50 > atom50 :- not atom3, atom28.
atom50 > not atom50 :- atom3, atom28.
atom21 > not atom21 :- not atom9, atom28.
not atom21 > atom21 :- atom9, atom28.
atom33 > not atom33 :- not atom1, atom28.
atom33 > not atom33 :- atom1, atom28.
not atom35 > atom35 :- not atom28.
atom7 > not atom7 :- not atom28.
atom24 > not atom24 :- not atom7, not atom28.
atom24 > not atom24 :- atom7, not atom28.
atom12 > not atom12 :- not atom24, not atom28.
not atom12 > atom12 :- atom24, not atom28.
atom11 > not atom11 :- not atom12, not atom28.
not atom11 > atom11 :- atom12, not atom28.
atom43 > not atom43 :- not atom7, not atom28.
atom43 > not atom43 :- atom7, not atom28.
atom20 > not atom20 :- not atom12, not atom28.
not atom20 > atom20 :- atom12, not atom28.
not atom6 > atom6 :- not atom7, not atom28.
not atom6 > atom6 :- atom7, not atom28.
atom38 > not atom38 :- not atom11, not atom28.
not atom38 > atom38 :- atom11, not atom28.
atom8 > not atom8 :- not atom6, not atom28.
not atom8 > atom8 :- atom6, not atom28.
atom5 > not atom5 :- not atom6, not atom28.
not atom5 > atom5 :- atom6, not atom28.
atom32 > not atom32 :- not atom8, not atom28.
not atom32 > atom32 :- atom8, not atom28.
atom19 > not atom19 :- not atom5, not atom28.
atom19 > not atom19 :- atom5, not atom28.
not atom25 > atom25 :- not atom6, not atom28.
atom25 > not atom25 :- atom6, not atom28.
not atom30 > atom30 :- not atom8, not atom28.
atom30 > not atom30 :- atom8, not atom28.
atom41 > not atom41 :- not atom7, not atom28.
not atom41 > atom41 :- atom7, not atom28.
not atom10 > atom10 :- not atom5, not atom28.
atom10 > not atom10 :- atom5, not atom28.
not atom21 > atom21 :- not atom8, not atom28.
not atom21 > atom21 :- atom8, not atom28.
not atom44 > atom44 :- not atom5, not atom28.
atom44 > not atom44 :- atom5, not atom28.
not atom23 > atom23 :- not atom5, not atom28.
atom23 > not atom23 :- atom5, not atom28.
not atom40 > atom40 :- not atom5, not atom28.
not atom40 > atom40 :- atom5, not atom28.
atom42 > not atom42 :- not atom5, not atom28.
atom42 > not atom42 :- atom5, not atom28.
atom47 > not atom47 :- not atom6, not atom28.
atom47 > not atom47 :- atom6, not atom28.
not atom9 > atom9 :- not atom6, not atom28.
atom9 > not atom9 :- atom6, not atom28.
atom15 > not atom15 :- not atom5, not atom28.
atom15 > not atom15 :- atom5, not atom28.
not atom1 > atom1 :- not atom9, not atom28.
atom1 > not atom1 :- atom9, not atom28.
atom31 > not atom31 :- not atom5, not atom28.
not atom31 > atom31 :- atom5, not atom28.
not atom4 > atom4 :- not atom5, not atom28.
atom4 > not atom4 :- atom5, not atom28.
atom13 > not atom13 :- not atom1, not atom28.
not atom13 > atom13 :- atom1, not atom28.
not atom18 > atom18 :- not atom1, not atom28.
atom18 > not atom18 :- atom1, not atom28.
not atom26 > atom26 :- not atom1, not atom28.
not atom26 > atom26 :- atom1, not atom28.
not atom39 > atom39 :- not atom5, not atom28.
not atom39 > atom39 :- atom5, not atom28.
not atom14 > atom14 :- not atom1, not atom28.
atom14 > not atom14 :- atom1, not atom28.
not atom45 > atom45 :- not atom1, not atom28.
not atom45 > atom45 :- atom1, not atom28.
not atom37 > atom37 :- not atom6, not atom28.
not atom37 > atom37 :- atom6, not atom28.
not atom49 > atom49 :- not atom4, not atom28.
not atom49 > atom49 :- atom4, not atom28.
atom36 > not atom36 :- not atom1, not atom28.
atom36 > not atom36 :- atom1, not atom28.
atom2 > not atom2 :- not atom4, not atom28.
not atom2 > atom2 :- atom4, not atom28.
not atom48 > atom48 :- not atom2, not atom28.
not atom48 > atom48 :- atom2, not atom28.
not atom3 > atom3 :- not atom7, not atom28.
not atom3 > atom3 :- atom7, not atom28.
not atom29 > atom29 :- not atom3, not atom28.
atom29 > not atom29 :- atom3, not atom28.
atom16 > not atom16 :- not atom3, not atom28.
atom16 > not atom16 :- atom3, not atom28.
atom46 > not atom46 :- not atom1, not atom28.
atom46 > not atom46 :- atom1, not atom28.
not atom34 > atom34 :- not atom1, not atom28.
not atom34 > atom34 :- atom1, not atom28.
atom22 > not atom22 :- not atom3, not atom28.
not atom22 > atom22 :- atom3, not atom28.
atom27 > not atom27 :- not atom1, not atom28.
not atom27 > atom27 :- atom1, not atom28.
atom50 > not atom50 :- not atom4, not atom28.
not atom50 > atom50 :- atom4, not atom28.
not atom33 > atom33 :- not atom1, not atom28.
not atom33 > atom33 :- atom1, not atom28.
not atom17 > atom17 :- not atom3, not atom28.
not atom17 > atom17 :- atom3, not atom28.
not atom42 > atom42.
not atom2 > atom2.
not atom21 > atom21 :- not atom2.
not atom21 > atom21 :- atom2.
atom8 > not atom8 :- not atom21.
