not atom16 > atom16.
not atom14 > atom14 :- atom16.
atom58 > not atom58 :- not atom14, atom16.
not atom58 > atom58 :- atom14, atom16.
not atom4 > atom4 :- atom16.
atom30 > not atom30 :- not atom4, atom16.
not atom30 > atom30 :- atom4, atom16.
atom17 > not atom17 :- not atom4, atom16.
atom17 > not atom17 :- atom4, atom16.
atom45 > not atom45 :- not atom4, atom16.
atom45 > not atom45 :- atom4, atom16.
atom9 > not atom9 :- not atom4, atom16.
atom9 > not atom9 :- atom4, atom16.
not atom41 > atom41 :- not atom14, atom16.
atom41 > not atom41 :- atom14, atom16.
not atom38 > atom38 :- not atom4, atom16.
not atom38 > atom38 :- atom4, atom16.
not atom22 > atom22 :- not atom4, atom16.
not atom22 > atom22 :- atom4, atom16.
atom50 > not atom50 :- not atom14, atom16.
atom50 > not atom50 :- atom14, atom16.
atom51 > not atom51 :- not atom4, atom16.
not atom51 > atom51 :- atom4, atom16.
atom34 > not atom34 :- not atom4, atom16.
not atom34 > atom34 :- atom4, atom16.
not atom37 > atom37 :- not atom9, atom16.
atom37 > not atom37 :- atom9, atom16.
not atom52 > atom52 :- not atom4, atom16.
atom52 > not atom52 :- atom4, atom16.
atom49 > not atom49 :- not atom4, atom16.
atom49 > not atom49 :- atom4, atom16.
atom5 > not atom5 :- not atom4, atom16.
not atom5 > atom5 :- atom4, atom16.
atom46 > not atom46 :- not atom4, atom16.
not atom46 > atom46 :- atom4, atom16.
atom2 > not atom2 :- not atom4, atom16.
atom2 > not atom2 :- atom4, atom16.
atom20 > not atom20 :- not atom2, atom16.
not atom20 > atom20 :- atom2, atom16.
atom21 > not atom21 :- not atom2, atom16.
not atom21 > atom21 :- atom2, atom16.
not atom54 > atom54 :- not atom2, atom16.
atom54 > not atom54 :- atom2, atom16.
not atom12 > atom12 :- not atom4, atom16.
not atom12 > atom12 :- atom4, atom16.
not atom43 > atom43 :- not atom2, atom16.
not atom43 > atom43 :- atom2, atom16.
not atom6 > atom6 :- not atom4, atom16.
atom6 > not atom6 :- atom4, atom16.
not atom32 > atom32 :- not atom9, atom16.
atom32 > not atom32 :- atom9, atom16.
not atom10 > atom10 :- not atom5, atom16.
atom10 > not atom10 :- atom5, atom16.
atom31 > not atom31 :- not atom4, atom16.
not atom31 > atom31 :- atom4, atom16.
not atom47 > atom47 :- not atom2, atom16.
atom47 > not atom47 :- atom2, atom16.
not atom26 > atom26 :- not atom5, atom16.
atom26 > not atom26 :- atom5, atom16.
atom42 > not atom42 :- not atom2, atom16.
not atom42 > atom42 :- atom2, atom16.
atom3 > not atom3 :- not atom5, atom16.
atom3 > not atom3 :- atom5, atom16.
not atom55 > atom55 :- not atom2, atom16.
atom55 > not atom55 :- atom2, atom16.
not atom39 > atom39 :- not atom9, atom16.
not atom39 > atom39 :- atom9, atom16.
not atom18 > atom18 :- not atom4, atom16.
not atom18 > atom18 :- atom4, atom16.
atom25 > not atom25 :- not atom3, atom16.
atom25 > not atom25 :- atom3, atom16.
atom35 > not atom35 :- not atom3, atom16.
atom35 > not atom35 :- atom3, atom16.
not atom29 > atom29 :- not atom2, atom16.
atom29 > not atom29 :- atom2, atom16.
not atom36 > atom36 :- not atom2, atom16.
atom36 > not atom36 :- atom2, atom16.
not atom40 > atom40 :- not atom2, atom16.
not atom40 > atom40 :- atom2, atom16.
not atom28 > atom28 :- not atom3, atom16.
atom28 > not atom28 :- atom3, atom16.
atom60 > not atom60 :- not atom2, atom16.
not atom60 > atom60 :- atom2, atom16.
atom15 > not atom15 :- not atom2, atom16.
not atom15 > atom15 :- atom2, atom16.
atom53 > not atom53 :- not atom2, atom16.
atom53 > not atom53 :- atom2, atom16.
atom23 > not atom23 :- not atom2, atom16.
atom23 > not atom23 :- atom2, atom16.
atom7 > not atom7 :- not atom3, atom16.
atom7 > not atom7 :- atom3, atom16.
not atom13 > atom13 :- not atom2, atom16.
atom13 > not atom13 :- atom2, atom16.
atom57 > not atom57 :- not atom6, atom16.
not atom57 > atom57 :- atom6, atom16.
atom11 > not atom11 :- not atom9, atom16.
atom11 > not atom11 :- atom9, atom16.
atom59 > not atom59 :- not atom2, atom16.
not atom59 > atom59 :- atom2, atom16.
not atom56 > atom56 :- not atom3, atom16.
not atom56 > atom56 :- atom3, atom16.
atom19 > not atom19 :- not atom5, atom16.
atom19 > not atom19 :- atom5, atom16.
atom1 > not atom1 :- not atom3, atom16.
atom1 > not atom1 :- atom3, atom16.
not atom24 > atom24 :- not atom1, atom16.
not atom24 > atom24 :- atom1, atom16.
atom27 > not atom27 :- not atom1, atom16.
atom27 > not atom27 :- atom1, atom16.
not atom48 > atom48 :- not atom1, atom16.
atom48 > not atom48 :- atom1, atom16.
atom8 > not atom8 :- not atom1, atom16.
atom8 > not atom8 :- atom1, atom16.
not atom44 > atom44 :- not atom2, atom16.
atom44 > not atom44 :- atom2, atom16.
atom33 > not atom33 :- not atom3, atom16.
not atom33 > atom33 :- atom3, atom16.
not atom44 > atom44 :- not atom16.
atom30 > not atom30 :- not atom16.
atom8 > not atom8 :- not atom16.
atom42 > not atom42 :- not atom44, not atom16.
atom42 > not atom42 :- atom44, not atom16.
not atom23 > atom23 :- not atom42, not atom16.
atom23 > not atom23 :- atom42, not atom16.
not atom19 > atom19 :- not atom8, not atom16.
not atom19 > atom19 :- atom8, not atom16.
not atom59 > atom59 :- not atom8, not atom16.
not atom59 > atom59 :- atom8, not atom16.
atom18 > not atom18 :- not atom19, not atom16.
not atom18 > atom18 :- atom19, not atom16.
not atom31 > atom31 :- not atom8, not atom16.
atom31 > not atom31 :- atom8, not atom16.
not atom4 > atom4 :- not atom8, not atom16.
atom4 > not atom4 :- atom8, not atom16.
atom47 > not atom47 :- not atom18, not atom16.
atom47 > not atom47 :- atom18, not atom16.
not atom14 > atom14 :- not atom4, not atom16.
atom14 > not atom14 :- atom4, not atom16.
not atom50 > atom50 :- not atom4, not atom16.
atom50 > not atom50 :- atom4, not atom16.
atom28 > not atom28 :- not atom14, not atom16.
atom28 > not atom28 :- atom14, not atom16.
not atom36 > atom36 :- not atom4, not atom16.
not atom36 > atom36 :- atom4, not atom16.
atom34 > not atom34 :- not atom4, not atom16.
atom34 > not atom34 :- atom4, not atom16.
atom6 > not atom6 :- not atom14, not atom16.
not atom6 > atom6 :- atom14, not atom16.
not atom17 > atom17 :- not atom6, not atom16.
not atom17 > atom17 :- atom6, not atom16.
not atom11 > atom11 :- not atom4, not atom16.
not atom11 > atom11 :- atom4, not atom16.
atom33 > not atom33 :- not atom6, not atom16.
atom33 > not atom33 :- atom6, not atom16.
atom54 > not atom54 :- not atom4, not atom16.
not atom54 > atom54 :- atom4, not atom16.
atom35 > not atom35 :- not atom6, not atom16.
not atom35 > atom35 :- atom6, not atom16.
atom3 > not atom3 :- not atom6, not atom16.
atom3 > not atom3 :- atom6, not atom16.
not atom38 > atom38 :- not atom3, not atom16.
atom38 > not atom38 :- atom3, not atom16.
not atom10 > atom10 :- not atom4, not atom16.
not atom10 > atom10 :- atom4, not atom16.
atom1 > not atom1 :- not atom3, not atom16.
not atom1 > atom1 :- atom3, not atom16.
atom20 > not atom20 :- not atom1, not atom16.
atom20 > not atom20 :- atom1, not atom16.
atom25 > not atom25 :- not atom1, not atom16.
not atom25 > atom25 :- atom1, not atom16.
atom60 > not atom60 :- not atom1, not atom16.
atom60 > not atom60 :- atom1, not atom16.
not atom46 > atom46 :- not atom3, not atom16.
atom46 > not atom46 :- atom3, not atom16.
not atom55 > atom55 :- not atom1, not atom16.
not atom55 > atom55 :- atom1, not atom16.
not atom22 > atom22 :- not atom3, not atom16.
not atom22 > atom22 :- atom3, not atom16.
atom7 > not atom7 :- not atom1, not atom16.
not atom7 > atom7 :- atom1, not atom16.
atom49 > not atom49 :- not atom1, not atom16.
not atom49 > atom49 :- atom1, not atom16.
not atom27 > atom27 :- not atom1, not atom16.
atom27 > not atom27 :- atom1, not atom16.
not atom57 > atom57 :- not atom3, not atom16.
not atom57 > atom57 :- atom3, not atom16.
atom53 > not atom53 :- not atom4, not atom16.
not atom53 > atom53 :- atom4, not atom16.
not atom2 > atom2 :- not atom7, not atom16.
atom2 > not atom2 :- atom7, not atom16.
atom43 > not atom43 :- not atom1, not atom16.
atom43 > not atom43 :- atom1, not atom16.
atom45 > not atom45 :- not atom2, not atom16.
atom45 > not atom45 :- atom2, not atom16.
atom58 > not atom58 :- not atom1, not atom16.
