atom31 > not atom31.
not atom20 > atom20 :- not atom31.
not atom10 > atom10 :- not atom31.
not atom49 > atom49 :- not atom10, not atom31.
not atom49 > atom49 :- atom10, not atom31.
atom26 > not atom26 :- not atom10, not atom31.
not atom26 > atom26 :- atom10, not atom31.
not atom18 > atom18 :- not atom26, not atom31.
atom18 > not atom18 :- atom26, not atom31.
not atom59 > atom59 :- not atom10, not atom31.
atom59 > not atom59 :- atom10, not atom31.
not atom46 > atom46 :- not atom10, not atom31.
atom46 > not atom46 :- atom10, not atom31.
atom13 > not atom13 :- not atom20, not atom31.
atom13 > not atom13 :- atom20, not atom31.
not atom55 > atom55 :- not atom26, not atom31.
not atom55 > atom55 :- atom26, not atom31.
atom60 > not atom60 :- not atom13, not atom31.
not atom60 > atom60 :- atom13, not atom31.
not atom30 > atom30 :- not atom10, not atom31.
not atom30 > atom30 :- atom10, not atom31.
not atom28 > atom28 :- not atom46, not atom31.
atom28 > not atom28 :- atom46, not atom31.
atom9 > not atom9 :- not atom18, not atom31.
atom9 > not atom9 :- atom18, not atom31.
not atom35 > atom35 :- not atom18, not atom31.
atom35 > not atom35 :- atom18, not atom31.
not atom11 > atom11 :- not atom10, not atom31.
not atom11 > atom11 :- atom10, not atom31.
atom41 > not atom41 :- not atom9, not atom31.
not atom41 > atom41 :- atom9, not atom31.
atom57 > not atom57 :- not atom10, not atom31.
not atom57 > atom57 :- atom10, not atom31.
atom42 > not atom42 :- not atom9, not atom31.
atom42 > not atom42 :- atom9, not atom31.
atom43 > not atom43 :- not atom9, not atom31.
not atom43 > atom43 :- atom9, not atom31.
not atom17 > atom17 :- not atom13, not atom31.
not atom17 > atom17 :- atom13, not atom31.
atom6 > not atom6 :- not atom9, not atom31.
atom6 > not atom6 :- atom9, not atom31.
not atom29 > atom29 :- not atom6, not atom31.
atom29 > not atom29 :- atom6, not atom31.
atom7 > not atom7 :- not atom9, not atom31.
not atom7 > atom7 :- atom9, not atom31.
atom45 > not atom45 :- not atom7, not atom31.
not atom45 > atom45 :- atom7, not atom31.
atom33 > not atom33 :- not atom10, not atom31.
not atom33 > atom33 :- atom10, not atom31.
not atom1 > atom1 :- not atom6, not atom31.
not atom1 > atom1 :- atom6, not atom31.
atom8 > not atom8 :- not atom6, not atom31.
atom8 > not atom8 :- atom6, not atom31.
atom16 > not atom16 :- not atom1, not atom31.
atom16 > not atom16 :- atom1, not atom31.
atom47 > not atom47 :- not atom1, not atom31.
not atom47 > atom47 :- atom1, not atom31.
atom34 > not atom34 :- not atom1, not atom31.
atom34 > not atom34 :- atom1, not atom31.
atom39 > not atom39 :- not atom8, not atom31.
atom39 > not atom39 :- atom8, not atom31.
not atom21 > atom21 :- not atom1, not atom31.
atom21 > not atom21 :- atom1, not atom31.
not atom44 > atom44 :- not atom1, not atom31.
atom44 > not atom44 :- atom1, not atom31.
atom58 > not atom58 :- not atom1, not atom31.
not atom58 > atom58 :- atom1, not atom31.
not atom32 > atom32 :- not atom11, not atom31.
not atom32 > atom32 :- atom11, not atom31.
atom51 > not atom51 :- not atom1, not atom31.
atom51 > not atom51 :- atom1, not atom31.
not atom50 > atom50 :- not atom1, not atom31.
atom50 > not atom50 :- atom1, not atom31.
atom23 > not atom23 :- not atom1, not atom31.
not atom23 > atom23 :- atom1, not atom31.
not atom3 > atom3 :- not atom7, not atom31.
not atom3 > atom3 :- atom7, not atom31.
not atom27 > atom27 :- not atom1, not atom31.
atom27 > not atom27 :- atom1, not atom31.
atom53 > not atom53 :- not atom1, not atom31.
atom53 > not atom53 :- atom1, not atom31.
not atom22 > atom22 :- not atom1, not atom31.
not atom22 > atom22 :- atom1, not atom31.
atom54 > not atom54 :- not atom3, not atom31.
atom54 > not atom54 :- atom3, not atom31.
atom40 > not atom40 :- not atom1, not atom31.
not atom40 > atom40 :- atom1, not atom31.
not atom38 > atom38 :- not atom1, not atom31.
atom38 > not atom38 :- atom1, not atom31.
atom36 > not atom36 :- not atom6, not atom31.
not atom36 > atom36 :- atom6, not atom31.
atom2 > not atom2 :- not atom1, not atom31.
atom2 > not atom2 :- atom1, not atom31.
atom56 > not atom56 :- not atom6, not atom31.
not atom56 > atom56 :- atom6, not atom31.
atom48 > not atom48 :- not atom2, not atom31.
not atom48 > atom48 :- atom2, not atom31.
atom14 > not atom14 :- not atom2, not atom31.
not atom14 > atom14 :- atom2, not atom31.
atom4 > not atom4 :- not atom1, not atom31.
atom4 > not atom4 :- atom1, not atom31.
not atom24 > atom24 :- not atom3, not atom31.
not atom24 > atom24 :- atom3, not atom31.
not atom25 > atom25 :- not atom6, not atom31.
not atom25 > atom25 :- atom6, not atom31.
not atom12 > atom12 :- not atom1, not atom31.
atom12 > not atom12 :- atom1, not atom31.
not atom37 > atom37 :- not atom2, not atom31.
atom37 > not atom37 :- atom2, not atom31.
atom5 > not atom5 :- not atom1, not atom31.
not atom5 > atom5 :- atom1, not atom31.
not atom19 > atom19 :- not atom1, not atom31.
not atom19 > atom19 :- atom1, not atom31.
atom52 > not atom52 :- not atom3, not atom31.
not atom52 > atom52 :- atom3, not atom31.
atom15 > not atom15 :- not atom5, not atom31.
atom15 > not atom15 :- atom5, not atom31.
not atom25 > atom25 :- atom31.
not atom36 > atom36 :- atom31.
atom2 > not atom2 :- not atom25, atom31.
not atom2 > atom2 :- atom25, atom31.
atom43 > not atom43 :- not atom2, atom31.
atom43 > not atom43 :- atom2, atom31.
atom16 > not atom16 :- not atom2, atom31.
atom16 > not atom16 :- atom2, atom31.
atom50 > not atom50 :- not atom2, atom31.
not atom50 > atom50 :- atom2, atom31.
atom59 > not atom59 :- not atom36, atom31.
atom59 > not atom59 :- atom36, atom31.
atom4 > not atom4 :- not atom16, atom31.
atom4 > not atom4 :- atom16, atom31.
atom40 > not atom40 :- not atom16, atom31.
atom40 > not atom40 :- atom16, atom31.
not atom38 > atom38 :- not atom2, atom31.
atom38 > not atom38 :- atom2, atom31.
not atom23 > atom23 :- not atom4, atom31.
atom23 > not atom23 :- atom4, atom31.
atom17 > not atom17 :- not atom4, atom31.
not atom17 > atom17 :- atom4, atom31.
not atom5 > atom5 :- not atom2, atom31.
atom5 > not atom5 :- atom2, atom31.
atom10 > not atom10 :- not atom2, atom31.
atom10 > not atom10 :- atom2, atom31.
not atom47 > atom47 :- not atom5, atom31.
atom47 > not atom47 :- atom5, atom31.
not atom21 > atom21 :- not atom2, atom31.
not atom21 > atom21 :- atom2, atom31.
atom30 > not atom30 :- not atom2, atom31.
not atom30 > atom30 :- atom2, atom31.
not atom51 > atom51 :- not atom4, atom31.
not atom51 > atom51 :- atom4, atom31.
atom33 > not atom33 :- not atom4, atom31.
not atom33 > atom33 :- atom4, atom31.
not atom14 > atom14 :- not atom4, atom31.
not atom14 > atom14 :- atom4, atom31.
atom39 > not atom39 :- not atom2, atom31.
atom39 > not atom39 :- atom2, atom31.
atom3 > not atom3 :- not atom2, atom31.
not atom3 > atom3 :- atom2, atom31.
atom58 > not atom58 :- not atom2, atom31.
not atom58 > atom58 :- atom2, atom31.
not atom12 > atom12 :- not atom2, atom31.
not atom12 > atom12 :- atom2, atom31.
atom44 > not atom44 :- not atom2, atom31.
not atom44 > atom44 :- atom2, atom31.
not atom54 > atom54 :- not atom3, atom31.
atom54 > not atom54 :- atom3, atom31.
atom6 > not atom6 :- not atom2, atom31.
not atom6 > atom6 :- atom2, atom31.
not atom55 > atom55 :- not atom2, atom31.
not atom55 > atom55 :- atom2, atom31.
atom13 > not atom13 :- not atom3, atom31.
not atom13 > atom13 :- atom3, atom31.
not atom11 > atom11 :- not atom2, atom31.
atom11 > not atom11 :- atom2, atom31.
atom7 > not atom7 :- not atom2, atom31.
not atom7 > atom7 :- atom2, atom31.
not atom26 > atom26 :- not atom3, atom31.
atom26 > not atom26 :- atom3, atom31.
atom49 > not atom49 :- not atom2, atom31.
atom49 > not atom49 :- atom2, atom31.
not atom34 > atom34 :- not atom3, atom31.
atom34 > not atom34 :- atom3, atom31.
atom53 > not atom53 :- not atom3, atom31.
not atom53 > atom53 :- atom3, atom31.
not atom35 > atom35 :- not atom2, atom31.
atom35 > not atom35 :- atom2, atom31.
atom45 > not atom45 :- not atom2, atom31.
not atom45 > atom45 :- atom2, atom31.
not atom9 > atom9 :- not atom5, atom31.
atom9 > not atom9 :- atom5, atom31.
not atom1 > atom1 :- not atom3, atom31.
atom1 > not atom1 :- atom3, atom31.
not atom46 > atom46 :- not atom1, atom31.
not atom46 > atom46 :- atom1, atom31.
not atom29 > atom29 :- not atom1, atom31.
not atom29 > atom29 :- atom1, atom31.
atom56 > not atom56 :- not atom2, atom31.
atom56 > not atom56 :- atom2, atom31.
atom20 > not atom20 :- not atom1, atom31.
atom20 > not atom20 :- atom1, atom31.
atom15 > not atom15 :- not atom2, atom31.
not atom15 > atom15 :- atom2, atom31.
atom60 > not atom60 :- not atom2, atom31.
atom60 > not atom60 :- atom2, atom31.
not atom41 > atom41 :- not atom1, atom31.
atom41 > not atom41 :- atom1, atom31.
atom42 > not atom42 :- not atom1, atom31.
atom42 > not atom42 :- atom1, atom31.
not atom28 > atom28 :- not atom1, atom31.
not atom28 > atom28 :- atom1, atom31.
atom22 > not atom22 :- not atom9, atom31.
atom22 > not atom22 :- atom9, atom31.
atom57 > not atom57 :- not atom2, atom31.
atom57 > not atom57 :- atom2, atom31.
not atom8 > atom8 :- not atom1, atom31.
atom8 > not atom8 :- atom1, atom31.
not atom19 > atom19 :- not atom4, atom31.
atom19 > not atom19 :- atom4, atom31.
atom52 > not atom52 :- not atom1, atom31.
atom52 > not atom52 :- atom1, atom31.
not atom48 > atom48 :- not atom2, atom31.
atom48 > not atom48 :- atom2, atom31.
not atom37 > atom37 :- not atom1, atom31.
not atom37 > atom37 :- atom1, atom31.
not atom18 > atom18 :- not atom1, atom31.
not atom18 > atom18 :- atom1, atom31.
not atom32 > atom32 :- not atom1, atom31.
atom32 > not atom32 :- atom1, atom31.
not atom24 > atom24 :- not atom1, atom31.
atom24 > not atom24 :- atom1, atom31.
atom27 > not atom27 :- not atom1, atom31.
not atom27 > atom27 :- atom1, atom31.
not atom23 > atom23.
atom6 > not atom6.
atom2 > not atom2 :- not atom23.
atom2 > not atom2 :- atom23.
atom57 > not atom57.
not atom7 > atom7 :- not atom6.
atom7 > not atom7 :- atom6.
not atom36 > atom36 :- not atom6.
not atom36 > atom36 :- atom6.
not atom3 > atom3 :- not atom2.
atom3 > not atom3 :- atom2.
atom14 > not atom14 :- not atom2.
not atom14 > atom14 :- atom2.
atom22 > not atom22 :- not atom7.
not atom22 > atom22 :- atom7.
atom8 > not atom8 :- not atom7.
atom8 > not atom8 :- atom7.
not atom55 > atom55 :- not atom2.
not atom55 > atom55 :- atom2.
not atom17 > atom17 :- not atom2.
atom17 > not atom17 :- atom2.
not atom43 > atom43 :- not atom2.
atom43 > not atom43 :- atom2.
not atom11 > atom11 :- not atom7.
atom11 > not atom11 :- atom7.
atom21 > not atom21 :- not atom2.
atom21 > not atom21 :- atom2.
atom49 > not atom49 :- not atom2.
atom49 > not atom49 :- atom2.
atom20 > not atom20 :- not atom2.
atom20 > not atom20 :- atom2.
