not atom43 > atom43.
not atom5 > atom5 :- atom43.
atom86 > not atom86 :- atom43.
not atom9 > atom9 :- not atom5, atom43.
atom9 > not atom9 :- atom5, atom43.
not atom59 > atom59 :- not atom9, atom43.
atom59 > not atom59 :- atom9, atom43.
atom89 > not atom89 :- atom43.
atom18 > not atom18 :- not atom5, atom43.
atom18 > not atom18 :- atom5, atom43.
not atom55 > atom55 :- not atom9, atom43.
atom55 > not atom55 :- atom9, atom43.
not atom14 > atom14 :- not atom18, atom43.
not atom14 > atom14 :- atom18, atom43.
atom65 > not atom65 :- not atom9, atom43.
atom65 > not atom65 :- atom9, atom43.
atom28 > not atom28 :- not atom5, atom43.
atom28 > not atom28 :- atom5, atom43.
not atom48 > atom48 :- not atom9, atom43.
not atom48 > atom48 :- atom9, atom43.
atom13 > not atom13 :- not atom9, atom43.
not atom13 > atom13 :- atom9, atom43.
atom2 > not atom2 :- not atom13, atom43.
not atom2 > atom2 :- atom13, atom43.
atom76 > not atom76 :- not atom2, atom43.
not atom76 > atom76 :- atom2, atom43.
not atom81 > atom81 :- not atom2, atom43.
not atom81 > atom81 :- atom2, atom43.
not atom75 > atom75 :- not atom5, atom43.
atom75 > not atom75 :- atom5, atom43.
atom68 > not atom68 :- not atom9, atom43.
atom68 > not atom68 :- atom9, atom43.
not atom39 > atom39 :- not atom5, atom43.
atom39 > not atom39 :- atom5, atom43.
not atom24 > atom24 :- not atom5, atom43.
atom24 > not atom24 :- atom5, atom43.
atom73 > not atom73 :- not atom5, atom43.
atom73 > not atom73 :- atom5, atom43.
not atom56 > atom56 :- not atom2, atom43.
not atom56 > atom56 :- atom2, atom43.
atom60 > not atom60 :- not atom5, atom43.
atom60 > not atom60 :- atom5, atom43.
atom11 > not atom11 :- not atom2, atom43.
atom11 > not atom11 :- atom2, atom43.
not atom21 > atom21 :- not atom5, atom43.
not atom21 > atom21 :- atom5, atom43.
not atom88 > atom88 :- not atom2, atom43.
atom88 > not atom88 :- atom2, atom43.
not atom84 > atom84 :- not atom5, atom43.
not atom84 > atom84 :- atom5, atom43.
not atom58 > atom58 :- not atom5, atom43.
not atom58 > atom58 :- atom5, atom43.
not atom36 > atom36 :- not atom11, atom43.
atom36 > not atom36 :- atom11, atom43.
not atom71 > atom71 :- not atom2, atom43.
atom71 > not atom71 :- atom2, atom43.
atom3 > not atom3 :- not atom2, atom43.
atom3 > not atom3 :- atom2, atom43.
atom6 > not atom6 :- not atom2, atom43.
not atom6 > atom6 :- atom2, atom43.
not atom30 > atom30 :- not atom5, atom43.
not atom30 > atom30 :- atom5, atom43.
atom87 > not atom87 :- not atom3, atom43.
not atom87 > atom87 :- atom3, atom43.
not atom46 > atom46 :- not atom6, atom43.
not atom46 > atom46 :- atom6, atom43.
not atom15 > atom15 :- not atom2, atom43.
atom15 > not atom15 :- atom2, atom43.
atom74 > not atom74 :- not atom3, atom43.
not atom74 > atom74 :- atom3, atom43.
atom80 > not atom80 :- not atom2, atom43.
atom80 > not atom80 :- atom2, atom43.
not atom16 > atom16 :- not atom3, atom43.
atom16 > not atom16 :- atom3, atom43.
atom19 > not atom19 :- not atom9, atom43.
not atom19 > atom19 :- atom9, atom43.
not atom44 > atom44 :- not atom5, atom43.
atom44 > not atom44 :- atom5, atom43.
not atom63 > atom63 :- not atom5, atom43.
atom63 > not atom63 :- atom5, atom43.
not atom37 > atom37 :- not atom2, atom43.
atom37 > not atom37 :- atom2, atom43.
not atom7 > atom7 :- not atom5, atom43.
not atom7 > atom7 :- atom5, atom43.
not atom64 > atom64 :- not atom5, atom43.
atom64 > not atom64 :- atom5, atom43.
not atom83 > atom83 :- not atom3, atom43.
not atom83 > atom83 :- atom3, atom43.
atom17 > not atom17 :- not atom2, atom43.
atom17 > not atom17 :- atom2, atom43.
not atom62 > atom62 :- not atom3, atom43.
not atom62 > atom62 :- atom3, atom43.
atom31 > not atom31 :- not atom5, atom43.
atom31 > not atom31 :- atom5, atom43.
atom26 > not atom26 :- not atom2, atom43.
atom26 > not atom26 :- atom2, atom43.
not atom33 > atom33 :- not atom2, atom43.
atom33 > not atom33 :- atom2, atom43.
atom50 > not atom50 :- not atom2, atom43.
not atom50 > atom50 :- atom2, atom43.
atom49 > not atom49 :- not atom2, atom43.
not atom49 > atom49 :- atom2, atom43.
not atom27 > atom27 :- not atom3, atom43.
not atom27 > atom27 :- atom3, atom43.
not atom90 > atom90 :- not atom3, atom43.
atom90 > not atom90 :- atom3, atom43.
atom72 > not atom72 :- not atom6, atom43.
atom72 > not atom72 :- atom6, atom43.
atom1 > not atom1 :- not atom3, atom43.
not atom1 > atom1 :- atom3, atom43.
atom77 > not atom77 :- not atom1, atom43.
atom77 > not atom77 :- atom1, atom43.
not atom42 > atom42 :- not atom1, atom43.
not atom42 > atom42 :- atom1, atom43.
not atom47 > atom47 :- not atom1, atom43.
atom47 > not atom47 :- atom1, atom43.
not atom54 > atom54 :- not atom3, atom43.
not atom54 > atom54 :- atom3, atom43.
not atom66 > atom66 :- not atom1, atom43.
not atom66 > atom66 :- atom1, atom43.
atom82 > not atom82 :- not atom1, atom43.
not atom82 > atom82 :- atom1, atom43.
not atom4 > atom4 :- not atom1, atom43.
atom4 > not atom4 :- atom1, atom43.
not atom78 > atom78 :- not atom1, atom43.
atom78 > not atom78 :- atom1, atom43.
not atom57 > atom57 :- not atom1, atom43.
not atom57 > atom57 :- atom1, atom43.
not atom35 > atom35 :- not atom4, atom43.
not atom35 > atom35 :- atom4, atom43.
atom79 > not atom79 :- not atom3, atom43.
atom79 > not atom79 :- atom3, atom43.
not atom25 > atom25 :- not atom4, atom43.
atom25 > not atom25 :- atom4, atom43.
atom20 > not atom20 :- not atom1, atom43.
not atom20 > atom20 :- atom1, atom43.
atom69 > not atom69 :- not atom1, atom43.
atom69 > not atom69 :- atom1, atom43.
not atom51 > atom51 :- not atom1, atom43.
atom51 > not atom51 :- atom1, atom43.
atom53 > not atom53 :- not atom3, atom43.
not atom53 > atom53 :- atom3, atom43.
atom52 > not atom52 :- not atom5, atom43.
atom52 > not atom52 :- atom5, atom43.
atom61 > not atom61 :- not atom4, atom43.
atom61 > not atom61 :- atom4, atom43.
atom29 > not atom29 :- not atom1, atom43.
not atom29 > atom29 :- atom1, atom43.
not atom45 > atom45 :- not atom3, atom43.
atom45 > not atom45 :- atom3, atom43.
not atom22 > atom22 :- not atom2, atom43.
not atom22 > atom22 :- atom2, atom43.
not atom32 > atom32 :- not atom4, atom43.
not atom32 > atom32 :- atom4, atom43.
atom34 > not atom34 :- not atom1, atom43.
not atom34 > atom34 :- atom1, atom43.
not atom8 > atom8 :- not atom1, atom43.
not atom8 > atom8 :- atom1, atom43.
