not atom17 > atom17.
atom14 > not atom14 :- not atom17.
atom10 > not atom10 :- not atom17.
not atom12 > atom12 :- not atom10, not atom17.
atom12 > not atom12 :- atom10, not atom17.
atom39 > not atom39 :- not atom10, not atom17.
atom39 > not atom39 :- atom10, not atom17.
atom6 > not atom6 :- not atom14, not atom17.
not atom6 > atom6 :- atom14, not atom17.
not atom3 > atom3 :- not atom10, not atom17.
not atom3 > atom3 :- atom10, not atom17.
atom32 > not atom32 :- not atom3, not atom17.
atom32 > not atom32 :- atom3, not atom17.
atom20 > not atom20 :- not atom3, not atom17.
atom20 > not atom20 :- atom3, not atom17.
atom4 > not atom4 :- not atom10, not atom17.
atom4 > not atom4 :- atom10, not atom17.
atom23 > not atom23 :- not atom3, not atom17.
atom23 > not atom23 :- atom3, not atom17.
not atom16 > atom16 :- not atom4, not atom17.
not atom16 > atom16 :- atom4, not atom17.
atom33 > not atom33 :- not atom3, not atom17.
not atom33 > atom33 :- atom3, not atom17.
atom24 > not atom24 :- not atom3, not atom17.
not atom24 > atom24 :- atom3, not atom17.
not atom13 > atom13 :- not atom6, not atom17.
not atom13 > atom13 :- atom6, not atom17.
not atom31 > atom31 :- not atom6, not atom17.
atom31 > not atom31 :- atom6, not atom17.
atom35 > not atom35 :- not atom3, not atom17.
not atom35 > atom35 :- atom3, not atom17.
not atom1 > atom1 :- not atom3, not atom17.
not atom1 > atom1 :- atom3, not atom17.
not atom28 > atom28 :- not atom3, not atom17.
not atom28 > atom28 :- atom3, not atom17.
atom19 > not atom19 :- not atom10, not atom17.
atom19 > not atom19 :- atom10, not atom17.
atom11 > not atom11 :- not atom1, not atom17.
not atom11 > atom11 :- atom1, not atom17.
atom8 > not atom8 :- not atom3, not atom17.
not atom8 > atom8 :- atom3, not atom17.
atom7 > not atom7 :- not atom1, not atom17.
atom7 > not atom7 :- atom1, not atom17.
atom5 > not atom5 :- not atom4, not atom17.
not atom5 > atom5 :- atom4, not atom17.
atom25 > not atom25 :- not atom1, not atom17.
atom25 > not atom25 :- atom1, not atom17.
atom2 > not atom2 :- not atom1, not atom17.
atom2 > not atom2 :- atom1, not atom17.
atom15 > not atom15 :- not atom3, not atom17.
atom15 > not atom15 :- atom3, not atom17.
atom18 > not atom18 :- not atom1, not atom17.
not atom18 > atom18 :- atom1, not atom17.
atom22 > not atom22 :- not atom1, not atom17.
not atom22 > atom22 :- atom1, not atom17.
not atom26 > atom26 :- not atom2, not atom17.
not atom26 > atom26 :- atom2, not atom17.
not atom38 > atom38 :- not atom2, not atom17.
atom38 > not atom38 :- atom2, not atom17.
not atom36 > atom36 :- not atom3, not atom17.
atom36 > not atom36 :- atom3, not atom17.
not atom30 > atom30 :- not atom1, not atom17.
atom30 > not atom30 :- atom1, not atom17.
atom9 > not atom9 :- not atom4, not atom17.
atom9 > not atom9 :- atom4, not atom17.
atom27 > not atom27 :- not atom2, not atom17.
atom27 > not atom27 :- atom2, not atom17.
atom21 > not atom21 :- not atom1, not atom17.
atom21 > not atom21 :- atom1, not atom17.
not atom29 > atom29 :- not atom4, not atom17.
not atom29 > atom29 :- atom4, not atom17.
atom40 > not atom40 :- not atom1, not atom17.
not atom40 > atom40 :- atom1, not atom17.
