atom6 > not atom6.
atom17 > not atom17 :- atom6.
not atom78 > atom78 :- atom6.
not atom30 > atom30 :- not atom78, atom6.
not atom30 > atom30 :- atom78, atom6.
atom21 > not atom21 :- not atom78, atom6.
atom21 > not atom21 :- atom78, atom6.
atom10 > not atom10 :- not atom21, atom6.
atom10 > not atom10 :- atom21, atom6.
not atom49 > atom49 :- not atom17, atom6.
atom49 > not atom49 :- atom17, atom6.
not atom32 > atom32 :- not atom49, atom6.
not atom32 > atom32 :- atom49, atom6.
not atom51 > atom51 :- not atom10, atom6.
atom51 > not atom51 :- atom10, atom6.
atom79 > not atom79 :- not atom30, atom6.
not atom79 > atom79 :- atom30, atom6.
not atom41 > atom41 :- not atom10, atom6.
atom41 > not atom41 :- atom10, atom6.
atom25 > not atom25 :- not atom10, atom6.
not atom25 > atom25 :- atom10, atom6.
not atom16 > atom16 :- not atom10, atom6.
not atom16 > atom16 :- atom10, atom6.
not atom80 > atom80 :- not atom21, atom6.
atom80 > not atom80 :- atom21, atom6.
not atom22 > atom22 :- not atom10, atom6.
not atom22 > atom22 :- atom10, atom6.
atom72 > not atom72 :- not atom17, atom6.
not atom72 > atom72 :- atom17, atom6.
atom64 > not atom64 :- not atom10, atom6.
not atom64 > atom64 :- atom10, atom6.
not atom48 > atom48 :- not atom10, atom6.
not atom48 > atom48 :- atom10, atom6.
not atom67 > atom67 :- not atom10, atom6.
not atom67 > atom67 :- atom10, atom6.
atom3 > not atom3 :- not atom21, atom6.
not atom3 > atom3 :- atom21, atom6.
atom75 > not atom75 :- not atom16, atom6.
atom75 > not atom75 :- atom16, atom6.
not atom18 > atom18 :- not atom16, atom6.
not atom18 > atom18 :- atom16, atom6.
atom60 > not atom60 :- not atom16, atom6.
atom60 > not atom60 :- atom16, atom6.
atom12 > not atom12 :- not atom3, atom6.
not atom12 > atom12 :- atom3, atom6.
atom31 > not atom31 :- not atom3, atom6.
atom31 > not atom31 :- atom3, atom6.
not atom24 > atom24 :- not atom3, atom6.
not atom24 > atom24 :- atom3, atom6.
atom55 > not atom55 :- not atom3, atom6.
not atom55 > atom55 :- atom3, atom6.
not atom50 > atom50 :- not atom3, atom6.
not atom50 > atom50 :- atom3, atom6.
atom1 > not atom1 :- not atom12, atom6.
not atom1 > atom1 :- atom12, atom6.
atom15 > not atom15 :- not atom1, atom6.
not atom15 > atom15 :- atom1, atom6.
atom39 > not atom39 :- not atom1, atom6.
not atom39 > atom39 :- atom1, atom6.
atom56 > not atom56 :- not atom1, atom6.
not atom56 > atom56 :- atom1, atom6.
atom52 > not atom52 :- not atom1, atom6.
atom52 > not atom52 :- atom1, atom6.
atom70 > not atom70 :- not atom1, atom6.
atom70 > not atom70 :- atom1, atom6.
atom29 > not atom29 :- not atom3, atom6.
not atom29 > atom29 :- atom3, atom6.
atom13 > not atom13 :- not atom1, atom6.
atom13 > not atom13 :- atom1, atom6.
not atom14 > atom14 :- not atom10, atom6.
atom14 > not atom14 :- atom10, atom6.
atom46 > not atom46 :- not atom1, atom6.
not atom46 > atom46 :- atom1, atom6.
not atom19 > atom19 :- not atom1, atom6.
atom19 > not atom19 :- atom1, atom6.
not atom27 > atom27 :- not atom1, atom6.
atom27 > not atom27 :- atom1, atom6.
atom35 > not atom35 :- not atom3, atom6.
atom35 > not atom35 :- atom3, atom6.
atom37 > not atom37 :- not atom1, atom6.
atom37 > not atom37 :- atom1, atom6.
atom26 > not atom26 :- not atom3, atom6.
atom26 > not atom26 :- atom3, atom6.
atom36 > not atom36 :- not atom3, atom6.
atom36 > not atom36 :- atom3, atom6.
atom53 > not atom53 :- not atom1, atom6.
not atom53 > atom53 :- atom1, atom6.
