atom52 > not atom52.
not atom53 > atom53 :- not atom52.
not atom16 > atom16 :- not atom52.
atom20 > not atom20 :- not atom16, not atom52.
not atom20 > atom20 :- atom16, not atom52.
atom13 > not atom13 :- not atom20, not atom52.
not atom13 > atom13 :- atom20, not atom52.
not atom6 > atom6 :- not atom16, not atom52.
atom6 > not atom6 :- atom16, not atom52.
atom11 > not atom11 :- not atom13, not atom52.
atom11 > not atom11 :- atom13, not atom52.
not atom59 > atom59 :- not atom11, not atom52.
atom59 > not atom59 :- atom11, not atom52.
atom43 > not atom43 :- not atom11, not atom52.
not atom43 > atom43 :- atom11, not atom52.
not atom56 > atom56 :- not atom6, not atom52.
atom56 > not atom56 :- atom6, not atom52.
atom33 > not atom33 :- not atom6, not atom52.
not atom33 > atom33 :- atom6, not atom52.
atom50 > not atom50 :- not atom6, not atom52.
atom50 > not atom50 :- atom6, not atom52.
atom44 > not atom44 :- not atom6, not atom52.
atom44 > not atom44 :- atom6, not atom52.
not atom8 > atom8 :- not atom6, not atom52.
not atom8 > atom8 :- atom6, not atom52.
not atom24 > atom24 :- not atom8, not atom52.
not atom24 > atom24 :- atom8, not atom52.
not atom19 > atom19 :- not atom6, not atom52.
atom19 > not atom19 :- atom6, not atom52.
atom48 > not atom48 :- not atom8, not atom52.
atom48 > not atom48 :- atom8, not atom52.
atom18 > not atom18 :- not atom6, not atom52.
not atom18 > atom18 :- atom6, not atom52.
not atom29 > atom29 :- not atom8, not atom52.
atom29 > not atom29 :- atom8, not atom52.
not atom58 > atom58 :- not atom8, not atom52.
not atom58 > atom58 :- atom8, not atom52.
not atom42 > atom42 :- not atom19, not atom52.
atom42 > not atom42 :- atom19, not atom52.
not atom51 > atom51 :- not atom6, not atom52.
not atom51 > atom51 :- atom6, not atom52.
atom36 > not atom36 :- not atom8, not atom52.
atom36 > not atom36 :- atom8, not atom52.
not atom27 > atom27 :- not atom6, not atom52.
not atom27 > atom27 :- atom6, not atom52.
atom22 > not atom22 :- not atom11, not atom52.
not atom22 > atom22 :- atom11, not atom52.
atom7 > not atom7 :- not atom19, not atom52.
atom7 > not atom7 :- atom19, not atom52.
not atom37 > atom37 :- not atom6, not atom52.
atom37 > not atom37 :- atom6, not atom52.
atom41 > not atom41 :- not atom11, not atom52.
not atom41 > atom41 :- atom11, not atom52.
atom34 > not atom34 :- not atom8, not atom52.
atom34 > not atom34 :- atom8, not atom52.
not atom9 > atom9 :- not atom6, not atom52.
atom9 > not atom9 :- atom6, not atom52.
not atom17 > atom17 :- not atom7, not atom52.
not atom17 > atom17 :- atom7, not atom52.
atom4 > not atom4 :- not atom11, not atom52.
not atom4 > atom4 :- atom11, not atom52.
not atom47 > atom47 :- not atom4, not atom52.
atom47 > not atom47 :- atom4, not atom52.
atom1 > not atom1 :- not atom4, not atom52.
not atom1 > atom1 :- atom4, not atom52.
atom57 > not atom57 :- not atom6, not atom52.
not atom57 > atom57 :- atom6, not atom52.
not atom3 > atom3 :- not atom4, not atom52.
atom3 > not atom3 :- atom4, not atom52.
atom25 > not atom25 :- not atom1, not atom52.
not atom25 > atom25 :- atom1, not atom52.
atom55 > not atom55 :- not atom1, not atom52.
atom55 > not atom55 :- atom1, not atom52.
atom60 > not atom60 :- not atom1, not atom52.
atom60 > not atom60 :- atom1, not atom52.
atom28 > not atom28 :- not atom4, not atom52.
not atom28 > atom28 :- atom4, not atom52.
not atom39 > atom39 :- not atom1, not atom52.
atom39 > not atom39 :- atom1, not atom52.
not atom32 > atom32 :- not atom1, not atom52.
not atom32 > atom32 :- atom1, not atom52.
atom14 > not atom14 :- not atom1, not atom52.
atom14 > not atom14 :- atom1, not atom52.
atom38 > not atom38 :- not atom11, not atom52.
not atom38 > atom38 :- atom11, not atom52.
atom26 > not atom26 :- not atom3, not atom52.
atom26 > not atom26 :- atom3, not atom52.
atom21 > not atom21 :- not atom1, not atom52.
not atom21 > atom21 :- atom1, not atom52.
not atom31 > atom31 :- not atom1, not atom52.
atom31 > not atom31 :- atom1, not atom52.
not atom35 > atom35 :- not atom3, not atom52.
not atom35 > atom35 :- atom3, not atom52.
atom23 > not atom23 :- not atom1, not atom52.
atom23 > not atom23 :- atom1, not atom52.
not atom49 > atom49 :- not atom1, not atom52.
not atom49 > atom49 :- atom1, not atom52.
atom12 > not atom12 :- not atom4, not atom52.
atom12 > not atom12 :- atom4, not atom52.
atom54 > not atom54 :- not atom3, not atom52.
atom54 > not atom54 :- atom3, not atom52.
atom30 > not atom30 :- not atom1, not atom52.
not atom30 > atom30 :- atom1, not atom52.
atom2 > not atom2 :- not atom1, not atom52.
not atom2 > atom2 :- atom1, not atom52.
atom46 > not atom46 :- not atom2, not atom52.
atom46 > not atom46 :- atom2, not atom52.
atom40 > not atom40 :- not atom2, not atom52.
atom40 > not atom40 :- atom2, not atom52.
not atom15 > atom15 :- not atom7, not atom52.
atom15 > not atom15 :- atom7, not atom52.
atom10 > not atom10 :- not atom3, not atom52.
atom10 > not atom10 :- atom3, not atom52.
not atom5 > atom5 :- not atom4, not atom52.
atom5 > not atom5 :- atom4, not atom52.
not atom45 > atom45 :- not atom2, not atom52.
not atom45 > atom45 :- atom2, not atom52.
not atom29 > atom29 :- atom52.
not atom44 > atom44 :- not atom29, atom52.
not atom44 > atom44 :- atom29, atom52.
not atom23 > atom23 :- atom52.
not atom24 > atom24 :- not atom23, atom52.
atom24 > not atom24 :- atom23, atom52.
atom32 > not atom32 :- not atom24, atom52.
atom32 > not atom32 :- atom24, atom52.
atom45 > not atom45 :- not atom24, atom52.
not atom45 > atom45 :- atom24, atom52.
atom42 > not atom42 :- not atom23, atom52.
not atom42 > atom42 :- atom23, atom52.
atom16 > not atom16 :- not atom23, atom52.
not atom16 > atom16 :- atom23, atom52.
atom53 > not atom53 :- not atom23, atom52.
atom53 > not atom53 :- atom23, atom52.
not atom47 > atom47 :- not atom16, atom52.
atom47 > not atom47 :- atom16, atom52.
atom56 > not atom56 :- not atom16, atom52.
atom56 > not atom56 :- atom16, atom52.
not atom2 > atom2 :- not atom16, atom52.
atom2 > not atom2 :- atom16, atom52.
not atom22 > atom22 :- not atom2, atom52.
not atom22 > atom22 :- atom2, atom52.
atom59 > not atom59 :- not atom2, atom52.
not atom59 > atom59 :- atom2, atom52.
atom41 > not atom41 :- not atom22, atom52.
not atom41 > atom41 :- atom22, atom52.
atom27 > not atom27 :- not atom29, atom52.
not atom27 > atom27 :- atom29, atom52.
atom21 > not atom21 :- not atom32, atom52.
atom21 > not atom21 :- atom32, atom52.
atom3 > not atom3 :- not atom2, atom52.
atom3 > not atom3 :- atom2, atom52.
atom4 > not atom4 :- not atom2, atom52.
not atom4 > atom4 :- atom2, atom52.
atom37 > not atom37 :- not atom3, atom52.
atom37 > not atom37 :- atom3, atom52.
atom28 > not atom28 :- not atom2, atom52.
not atom28 > atom28 :- atom2, atom52.
not atom60 > atom60 :- not atom2, atom52.
atom60 > not atom60 :- atom2, atom52.
atom34 > not atom34 :- not atom3, atom52.
not atom34 > atom34 :- atom3, atom52.
not atom17 > atom17 :- not atom2, atom52.
not atom17 > atom17 :- atom2, atom52.
not atom18 > atom18 :- not atom4, atom52.
not atom18 > atom18 :- atom4, atom52.
atom40 > not atom40 :- not atom16, atom52.
atom40 > not atom40 :- atom16, atom52.
atom12 > not atom12 :- not atom2, atom52.
not atom12 > atom12 :- atom2, atom52.
not atom36 > atom36 :- not atom3, atom52.
not atom36 > atom36 :- atom3, atom52.
not atom8 > atom8 :- not atom2, atom52.
atom8 > not atom8 :- atom2, atom52.
atom35 > not atom35 :- not atom12, atom52.
atom35 > not atom35 :- atom12, atom52.
not atom7 > atom7 :- not atom4, atom52.
atom7 > not atom7 :- atom4, atom52.
not atom48 > atom48 :- not atom2, atom52.
atom48 > not atom48 :- atom2, atom52.
atom55 > not atom55 :- not atom2, atom52.
not atom55 > atom55 :- atom2, atom52.
not atom15 > atom15 :- not atom2, atom52.
not atom15 > atom15 :- atom2, atom52.
atom57 > not atom57 :- not atom3, atom52.
not atom57 > atom57 :- atom3, atom52.
atom39 > not atom39 :- not atom3, atom52.
atom39 > not atom39 :- atom3, atom52.
atom13 > not atom13 :- not atom2, atom52.
not atom13 > atom13 :- atom2, atom52.
atom31 > not atom31 :- not atom2, atom52.
atom31 > not atom31 :- atom2, atom52.
not atom6 > atom6 :- not atom3, atom52.
not atom6 > atom6 :- atom3, atom52.
atom43 > not atom43 :- not atom3, atom52.
not atom43 > atom43 :- atom3, atom52.
not atom9 > atom9 :- not atom3, atom52.
atom9 > not atom9 :- atom3, atom52.
atom30 > not atom30 :- not atom4, atom52.
not atom30 > atom30 :- atom4, atom52.
atom58 > not atom58 :- not atom2, atom52.
not atom58 > atom58 :- atom2, atom52.
atom49 > not atom49 :- not atom2, atom52.
not atom49 > atom49 :- atom2, atom52.
atom1 > not atom1 :- not atom9, atom52.
not atom1 > atom1 :- atom9, atom52.
not atom11 > atom11 :- not atom1, atom52.
not atom11 > atom11 :- atom1, atom52.
atom51 > not atom51 :- not atom2, atom52.
not atom51 > atom51 :- atom2, atom52.
not atom26 > atom26 :- not atom1, atom52.
atom26 > not atom26 :- atom1, atom52.
atom38 > not atom38 :- not atom1, atom52.
not atom38 > atom38 :- atom1, atom52.
not atom54 > atom54 :- not atom6, atom52.
not atom54 > atom54 :- atom6, atom52.
atom33 > not atom33 :- not atom1, atom52.
atom33 > not atom33 :- atom1, atom52.
not atom14 > atom14 :- not atom1, atom52.
not atom14 > atom14 :- atom1, atom52.
not atom20 > atom20 :- not atom1, atom52.
not atom20 > atom20 :- atom1, atom52.
not atom50 > atom50 :- not atom2, atom52.
atom50 > not atom50 :- atom2, atom52.
not atom10 > atom10 :- not atom1, atom52.
atom10 > not atom10 :- atom1, atom52.
atom25 > not atom25 :- not atom1, atom52.
not atom25 > atom25 :- atom1, atom52.
atom46 > not atom46 :- not atom1, atom52.
not atom46 > atom46 :- atom1, atom52.
atom19 > not atom19 :- not atom1, atom52.
not atom19 > atom19 :- atom1, atom52.
not atom5 > atom5 :- not atom6, atom52.
not atom5 > atom5 :- atom6, atom52.
atom22 > not atom22.
atom24 > not atom24.
atom42 > not atom42 :- not atom22.
not atom42 > atom42 :- atom22.
atom37 > not atom37 :- not atom24.
atom37 > not atom37 :- atom24.
not atom5 > atom5 :- not atom22.
atom5 > not atom5 :- atom22.
atom32 > not atom32 :- not atom5.
atom32 > not atom32 :- atom5.
atom59 > not atom59 :- not atom5.
atom59 > not atom59 :- atom5.
not atom55 > atom55 :- not atom22.
atom55 > not atom55 :- atom22.
atom60 > not atom60 :- not atom5.
not atom60 > atom60 :- atom5.
not atom53 > atom53 :- not atom24.
not atom53 > atom53 :- atom24.
atom39 > not atom39 :- not atom24.
not atom39 > atom39 :- atom24.
atom27 > not atom27 :- not atom5.
not atom27 > atom27 :- atom5.
atom12 > not atom12 :- not atom24.
not atom12 > atom12 :- atom24.
not atom47 > atom47 :- not atom12.
atom47 > not atom47 :- atom12.
not atom21 > atom21 :- not atom12.
not atom21 > atom21 :- atom12.
atom50 > not atom50 :- not atom21.
atom50 > not atom50 :- atom21.
not atom52 > atom52 :- not atom5.
not atom52 > atom52 :- atom5.
atom54 > not atom54 :- not atom12.
not atom54 > atom54 :- atom12.
not atom9 > atom9 :- not atom12.
atom9 > not atom9 :- atom12.
not atom45 > atom45 :- not atom12.
not atom45 > atom45 :- atom12.
atom46 > not atom46 :- not atom5.
atom46 > not atom46 :- atom5.
atom18 > not atom18 :- not atom5.
not atom18 > atom18 :- atom5.
atom3 > not atom3 :- not atom5.
not atom3 > atom3 :- atom5.
not atom7 > atom7 :- not atom3.
atom7 > not atom7 :- atom3.
atom1 > not atom1 :- not atom3.
atom1 > not atom1 :- atom3.
atom20 > not atom20 :- not atom1.
atom20 > not atom20 :- atom1.
atom6 > not atom6 :- not atom1.
not atom6 > atom6 :- atom1.
not atom51 > atom51 :- not atom3.
atom51 > not atom51 :- atom3.
atom38 > not atom38 :- not atom5.
not atom38 > atom38 :- atom5.
atom44 > not atom44 :- not atom3.
atom44 > not atom44 :- atom3.
atom14 > not atom14 :- not atom5.
atom14 > not atom14 :- atom5.
not atom23 > atom23 :- not atom5.
atom23 > not atom23 :- atom5.
not atom17 > atom17 :- not atom7.
not atom17 > atom17 :- atom7.
not atom40 > atom40 :- not atom3.
not atom40 > atom40 :- atom3.
atom26 > not atom26 :- not atom3.
atom26 > not atom26 :- atom3.
not atom31 > atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom25 > atom25 :- not atom1.
atom25 > not atom25 :- atom1.
atom2 > not atom2 :- not atom1.
not atom2 > atom2 :- atom1.
atom15 > not atom15 :- not atom2.
not atom15 > atom15 :- atom2.
not atom13 > atom13 :- not atom1.
atom13 > not atom13 :- atom1.
atom58 > not atom58 :- not atom1.
not atom58 > atom58 :- atom1.
atom10 > not atom10 :- not atom1.
not atom10 > atom10 :- atom1.
not atom8 > atom8 :- not atom1.
not atom8 > atom8 :- atom1.
not atom49 > atom49 :- not atom1.
not atom49 > atom49 :- atom1.
atom48 > not atom48 :- not atom2.
not atom48 > atom48 :- atom2.
not atom16 > atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom41 > not atom41 :- not atom1.
not atom41 > atom41 :- atom1.
atom30 > not atom30 :- not atom3.
atom30 > not atom30 :- atom3.
