not atom65 > atom65.
not atom67 > atom67 :- atom65.
not atom41 > atom41 :- atom65.
atom21 > not atom21 :- not atom67, atom65.
not atom21 > atom21 :- atom67, atom65.
not atom54 > atom54 :- not atom21, atom65.
not atom54 > atom54 :- atom21, atom65.
atom23 > not atom23 :- not atom54, atom65.
atom23 > not atom23 :- atom54, atom65.
atom10 > not atom10 :- not atom41, atom65.
not atom10 > atom10 :- atom41, atom65.
atom47 > not atom47 :- not atom21, atom65.
atom47 > not atom47 :- atom21, atom65.
not atom56 > atom56 :- not atom10, atom65.
not atom56 > atom56 :- atom10, atom65.
atom49 > not atom49 :- not atom10, atom65.
atom49 > not atom49 :- atom10, atom65.
atom66 > not atom66 :- not atom41, atom65.
atom66 > not atom66 :- atom41, atom65.
not atom53 > atom53 :- not atom10, atom65.
not atom53 > atom53 :- atom10, atom65.
not atom38 > atom38 :- not atom21, atom65.
atom38 > not atom38 :- atom21, atom65.
atom2 > not atom2 :- not atom21, atom65.
not atom2 > atom2 :- atom21, atom65.
not atom7 > atom7 :- not atom23, atom65.
not atom7 > atom7 :- atom23, atom65.
atom19 > not atom19 :- not atom7, atom65.
atom19 > not atom19 :- atom7, atom65.
not atom4 > atom4 :- not atom7, atom65.
not atom4 > atom4 :- atom7, atom65.
atom37 > not atom37 :- not atom2, atom65.
not atom37 > atom37 :- atom2, atom65.
not atom6 > atom6 :- not atom4, atom65.
atom6 > not atom6 :- atom4, atom65.
atom68 > not atom68 :- not atom2, atom65.
atom68 > not atom68 :- atom2, atom65.
not atom30 > atom30 :- not atom6, atom65.
not atom30 > atom30 :- atom6, atom65.
atom33 > not atom33 :- not atom2, atom65.
not atom33 > atom33 :- atom2, atom65.
atom3 > not atom3 :- not atom2, atom65.
atom3 > not atom3 :- atom2, atom65.
not atom20 > atom20 :- not atom2, atom65.
atom20 > not atom20 :- atom2, atom65.
atom27 > not atom27 :- not atom2, atom65.
atom27 > not atom27 :- atom2, atom65.
atom43 > not atom43 :- not atom10, atom65.
not atom43 > atom43 :- atom10, atom65.
atom52 > not atom52 :- not atom4, atom65.
not atom52 > atom52 :- atom4, atom65.
not atom63 > atom63 :- not atom2, atom65.
not atom63 > atom63 :- atom2, atom65.
atom59 > not atom59 :- not atom2, atom65.
atom59 > not atom59 :- atom2, atom65.
not atom51 > atom51 :- not atom4, atom65.
not atom51 > atom51 :- atom4, atom65.
not atom48 > atom48 :- not atom3, atom65.
not atom48 > atom48 :- atom3, atom65.
not atom69 > atom69 :- not atom4, atom65.
atom69 > not atom69 :- atom4, atom65.
not atom36 > atom36 :- not atom2, atom65.
not atom36 > atom36 :- atom2, atom65.
atom61 > not atom61 :- not atom6, atom65.
atom61 > not atom61 :- atom6, atom65.
atom40 > not atom40 :- not atom6, atom65.
not atom40 > atom40 :- atom6, atom65.
not atom32 > atom32 :- not atom3, atom65.
atom32 > not atom32 :- atom3, atom65.
not atom12 > atom12 :- not atom2, atom65.
not atom12 > atom12 :- atom2, atom65.
not atom58 > atom58 :- not atom4, atom65.
not atom58 > atom58 :- atom4, atom65.
atom16 > not atom16 :- not atom2, atom65.
