atom71 > not atom71.
atom90 > not atom90 :- not atom71.
not atom90 > atom90 :- atom71.
not atom33 > atom33 :- not atom90.
not atom85 > atom85 :- not atom33, not atom90.
atom85 > not atom85 :- atom33, not atom90.
atom16 > not atom16 :- not atom33, not atom90.
not atom16 > atom16 :- atom33, not atom90.
not atom24 > atom24 :- not atom85, not atom90.
not atom24 > atom24 :- atom85, not atom90.
not atom47 > atom47 :- not atom71, not atom90.
atom47 > not atom47 :- atom71, not atom90.
not atom60 > atom60 :- not atom16, not atom90.
not atom60 > atom60 :- atom16, not atom90.
not atom77 > atom77 :- not atom90.
not atom81 > atom81 :- not atom24, not atom90.
atom81 > not atom81 :- atom24, not atom90.
atom29 > not atom29 :- not atom16, not atom90.
not atom29 > atom29 :- atom16, not atom90.
atom27 > not atom27 :- not atom24, not atom90.
not atom27 > atom27 :- atom24, not atom90.
not atom4 > atom4 :- not atom16, not atom90.
not atom4 > atom4 :- atom16, not atom90.
not atom67 > atom67 :- not atom16, not atom90.
not atom67 > atom67 :- atom16, not atom90.
not atom42 > atom42 :- not atom4, not atom90.
atom42 > not atom42 :- atom4, not atom90.
not atom3 > atom3 :- not atom4, not atom90.
not atom3 > atom3 :- atom4, not atom90.
atom31 > not atom31 :- not atom27, not atom90.
not atom31 > atom31 :- atom27, not atom90.
atom53 > not atom53 :- not atom3, not atom90.
atom53 > not atom53 :- atom3, not atom90.
not atom36 > atom36 :- not atom3, not atom90.
atom36 > not atom36 :- atom3, not atom90.
atom88 > not atom88 :- not atom4, not atom90.
not atom88 > atom88 :- atom4, not atom90.
not atom15 > atom15 :- not atom16, not atom90.
not atom15 > atom15 :- atom16, not atom90.
atom1 > not atom1 :- not atom3, not atom90.
not atom1 > atom1 :- atom3, not atom90.
not atom89 > atom89 :- not atom4, not atom90.
not atom89 > atom89 :- atom4, not atom90.
atom72 > not atom72 :- not atom3, not atom90.
atom72 > not atom72 :- atom3, not atom90.
atom2 > not atom2 :- not atom3, not atom90.
atom2 > not atom2 :- atom3, not atom90.
not atom9 > atom9 :- not atom4, not atom90.
not atom9 > atom9 :- atom4, not atom90.
atom18 > not atom18 :- not atom1, not atom90.
atom18 > not atom18 :- atom1, not atom90.
not atom62 > atom62 :- not atom1, not atom90.
not atom62 > atom62 :- atom1, not atom90.
atom37 > not atom37 :- not atom1, not atom90.
not atom37 > atom37 :- atom1, not atom90.
atom61 > not atom61 :- not atom3, not atom90.
atom61 > not atom61 :- atom3, not atom90.
not atom14 > atom14 :- not atom1, not atom90.
atom14 > not atom14 :- atom1, not atom90.
not atom50 > atom50 :- not atom3, not atom90.
not atom50 > atom50 :- atom3, not atom90.
atom59 > not atom59 :- not atom2, not atom90.
atom59 > not atom59 :- atom2, not atom90.
not atom30 > atom30 :- not atom1, not atom90.
atom30 > not atom30 :- atom1, not atom90.
not atom52 > atom52 :- not atom4, not atom90.
atom52 > not atom52 :- atom4, not atom90.
atom73 > not atom73 :- not atom2, not atom90.
not atom73 > atom73 :- atom2, not atom90.
atom56 > not atom56 :- not atom3, not atom90.
atom56 > not atom56 :- atom3, not atom90.
atom39 > not atom39 :- not atom1, not atom90.
not atom39 > atom39 :- atom1, not atom90.
not atom64 > atom64 :- not atom1, not atom90.
not atom64 > atom64 :- atom1, not atom90.
not atom66 > atom66 :- not atom3, not atom90.
atom66 > not atom66 :- atom3, not atom90.
not atom11 > atom11 :- not atom2, not atom90.
atom11 > not atom11 :- atom2, not atom90.
not atom46 > atom46 :- not atom1, not atom90.
not atom46 > atom46 :- atom1, not atom90.
atom75 > not atom75 :- not atom3, not atom90.
not atom75 > atom75 :- atom3, not atom90.
atom65 > not atom65 :- not atom1, not atom90.
atom65 > not atom65 :- atom1, not atom90.
not atom83 > atom83 :- not atom4, not atom90.
not atom83 > atom83 :- atom4, not atom90.
atom38 > not atom38 :- not atom2, not atom90.
atom38 > not atom38 :- atom2, not atom90.
not atom28 > atom28 :- not atom9, not atom90.
not atom28 > atom28 :- atom9, not atom90.
not atom6 > atom6 :- not atom3, not atom90.
not atom6 > atom6 :- atom3, not atom90.
not atom80 > atom80 :- not atom1, not atom90.
atom80 > not atom80 :- atom1, not atom90.
atom63 > not atom63 :- not atom2, not atom90.
atom63 > not atom63 :- atom2, not atom90.
not atom54 > atom54 :- not atom1, not atom90.
not atom54 > atom54 :- atom1, not atom90.
not atom5 > atom5 :- not atom1, not atom90.
atom5 > not atom5 :- atom1, not atom90.
atom23 > not atom23 :- not atom1, not atom90.
atom23 > not atom23 :- atom1, not atom90.
atom76 > not atom76 :- not atom1, not atom90.
not atom76 > atom76 :- atom1, not atom90.
atom26 > not atom26 :- not atom5, not atom90.
atom26 > not atom26 :- atom5, not atom90.
not atom13 > atom13 :- not atom2, not atom90.
not atom13 > atom13 :- atom2, not atom90.
atom84 > not atom84 :- not atom1, not atom90.
not atom84 > atom84 :- atom1, not atom90.
not atom78 > atom78 :- not atom5, not atom90.
atom78 > not atom78 :- atom5, not atom90.
not atom34 > atom34 :- not atom1, not atom90.
atom34 > not atom34 :- atom1, not atom90.
atom82 > not atom82 :- not atom1, not atom90.
not atom82 > atom82 :- atom1, not atom90.
not atom41 > atom41 :- not atom1, not atom90.
not atom41 > atom41 :- atom1, not atom90.
not atom21 > atom21 :- not atom4, not atom90.
not atom21 > atom21 :- atom4, not atom90.
not atom12 > atom12 :- not atom1, not atom90.
not atom12 > atom12 :- atom1, not atom90.
atom10 > not atom10 :- not atom5, not atom90.
atom10 > not atom10 :- atom5, not atom90.
not atom17 > atom17 :- not atom1, not atom90.
not atom17 > atom17 :- atom1, not atom90.
atom74 > not atom74 :- not atom1, not atom90.
not atom74 > atom74 :- atom1, not atom90.
atom43 > not atom43 :- not atom3, not atom90.
atom43 > not atom43 :- atom3, not atom90.
atom49 > not atom49 :- not atom1, not atom90.
not atom49 > atom49 :- atom1, not atom90.
not atom87 > atom87 :- not atom1, not atom90.
not atom87 > atom87 :- atom1, not atom90.
atom79 > not atom79 :- not atom4, not atom90.
atom79 > not atom79 :- atom4, not atom90.
atom19 > not atom19 :- not atom1, not atom90.
atom19 > not atom19 :- atom1, not atom90.
not atom70 > atom70 :- not atom1, not atom90.
not atom70 > atom70 :- atom1, not atom90.
not atom48 > atom48 :- not atom2, not atom90.
atom48 > not atom48 :- atom2, not atom90.
atom7 > not atom7 :- not atom1, not atom90.
atom7 > not atom7 :- atom1, not atom90.
atom86 > not atom86 :- not atom6, not atom90.
not atom86 > atom86 :- atom6, not atom90.
not atom69 > atom69 :- not atom2, not atom90.
not atom69 > atom69 :- atom2, not atom90.
atom20 > not atom20 :- not atom1, not atom90.
not atom20 > atom20 :- atom1, not atom90.
atom68 > not atom68 :- not atom1, not atom90.
not atom68 > atom68 :- atom1, not atom90.
not atom58 > atom58 :- not atom2, not atom90.
atom58 > not atom58 :- atom2, not atom90.
not atom45 > atom45 :- not atom1, not atom90.
atom45 > not atom45 :- atom1, not atom90.
not atom44 > atom44 :- not atom1, not atom90.
not atom44 > atom44 :- atom1, not atom90.
atom8 > not atom8 :- not atom1, not atom90.
not atom8 > atom8 :- atom1, not atom90.
atom25 > not atom25 :- not atom3, not atom90.
atom25 > not atom25 :- atom3, not atom90.
atom55 > not atom55 :- not atom3, not atom90.
not atom55 > atom55 :- atom3, not atom90.
not atom32 > atom32 :- not atom3, not atom90.
atom32 > not atom32 :- atom3, not atom90.
atom40 > not atom40 :- not atom1, not atom90.
atom40 > not atom40 :- atom1, not atom90.
atom22 > not atom22 :- not atom1, not atom90.
atom22 > not atom22 :- atom1, not atom90.
atom57 > not atom57 :- not atom1, not atom90.
atom57 > not atom57 :- atom1, not atom90.
not atom35 > atom35 :- not atom2, not atom90.
not atom35 > atom35 :- atom2, not atom90.
atom51 > not atom51 :- not atom6, not atom90.
not atom51 > atom51 :- atom6, not atom90.
atom9 > not atom9 :- not atom71, atom90.
not atom9 > atom9 :- atom71, atom90.
atom29 > not atom29 :- not atom71, atom90.
not atom29 > atom29 :- atom71, atom90.
not atom7 > atom7 :- atom90.
not atom4 > atom4 :- not atom7, atom90.
atom4 > not atom4 :- atom7, atom90.
atom37 > not atom37 :- not atom7, atom90.
atom37 > not atom37 :- atom7, atom90.
atom69 > not atom69 :- not atom9, atom90.
atom69 > not atom69 :- atom9, atom90.
not atom24 > atom24 :- not atom4, atom90.
not atom24 > atom24 :- atom4, atom90.
not atom49 > atom49 :- not atom4, atom90.
atom49 > not atom49 :- atom4, atom90.
atom20 > not atom20 :- not atom7, atom90.
not atom20 > atom20 :- atom7, atom90.
atom72 > not atom72 :- not atom4, atom90.
not atom72 > atom72 :- atom4, atom90.
atom46 > not atom46 :- not atom7, atom90.
not atom46 > atom46 :- atom7, atom90.
atom86 > not atom86 :- not atom24, atom90.
not atom86 > atom86 :- atom24, atom90.
not atom89 > atom89 :- not atom4, atom90.
atom89 > not atom89 :- atom4, atom90.
not atom45 > atom45 :- not atom4, atom90.
atom45 > not atom45 :- atom4, atom90.
atom62 > not atom62 :- not atom45, atom90.
not atom62 > atom62 :- atom45, atom90.
atom11 > not atom11 :- not atom24, atom90.
not atom11 > atom11 :- atom24, atom90.
atom41 > not atom41 :- not atom4, atom90.
atom41 > not atom41 :- atom4, atom90.
not atom10 > atom10 :- not atom9, atom90.
atom10 > not atom10 :- atom9, atom90.
not atom74 > atom74 :- not atom9, atom90.
atom74 > not atom74 :- atom9, atom90.
not atom39 > atom39 :- not atom4, atom90.
atom39 > not atom39 :- atom4, atom90.
atom30 > not atom30 :- not atom7, atom90.
atom30 > not atom30 :- atom7, atom90.
atom33 > not atom33 :- not atom4, atom90.
not atom33 > atom33 :- atom4, atom90.
not atom14 > atom14 :- not atom4, atom90.
not atom14 > atom14 :- atom4, atom90.
atom36 > not atom36 :- not atom4, atom90.
atom36 > not atom36 :- atom4, atom90.
atom75 > not atom75 :- not atom4, atom90.
atom75 > not atom75 :- atom4, atom90.
not atom51 > atom51 :- not atom9, atom90.
atom51 > not atom51 :- atom9, atom90.
not atom70 > atom70 :- not atom4, atom90.
not atom70 > atom70 :- atom4, atom90.
atom78 > not atom78 :- not atom7, atom90.
atom78 > not atom78 :- atom7, atom90.
atom88 > not atom88 :- not atom7, atom90.
not atom88 > atom88 :- atom7, atom90.
atom35 > not atom35 :- not atom9, atom90.
not atom35 > atom35 :- atom9, atom90.
not atom3 > atom3 :- not atom9, atom90.
not atom3 > atom3 :- atom9, atom90.
atom56 > not atom56 :- not atom3, atom90.
atom56 > not atom56 :- atom3, atom90.
atom32 > not atom32 :- not atom9, atom90.
atom32 > not atom32 :- atom9, atom90.
atom2 > not atom2 :- not atom3, atom90.
atom2 > not atom2 :- atom3, atom90.
atom31 > not atom31 :- not atom3, atom90.
atom31 > not atom31 :- atom3, atom90.
not atom16 > atom16 :- not atom2, atom90.
atom16 > not atom16 :- atom2, atom90.
not atom1 > atom1 :- not atom2, atom90.
not atom1 > atom1 :- atom2, atom90.
not atom68 > atom68 :- not atom3, atom90.
not atom68 > atom68 :- atom3, atom90.
atom66 > not atom66 :- not atom2, atom90.
atom66 > not atom66 :- atom2, atom90.
not atom63 > atom63 :- not atom1, atom90.
not atom63 > atom63 :- atom1, atom90.
atom12 > not atom12 :- not atom1, atom90.
not atom12 > atom12 :- atom1, atom90.
not atom61 > atom61 :- not atom1, atom90.
not atom61 > atom61 :- atom1, atom90.
atom47 > not atom47 :- not atom2, atom90.
atom47 > not atom47 :- atom2, atom90.
not atom57 > atom57 :- not atom1, atom90.
not atom57 > atom57 :- atom1, atom90.
atom43 > not atom43 :- not atom3, atom90.
not atom43 > atom43 :- atom3, atom90.
not atom52 > atom52 :- not atom1, atom90.
atom52 > not atom52 :- atom1, atom90.
atom58 > not atom58 :- not atom2, atom90.
atom58 > not atom58 :- atom2, atom90.
atom15 > not atom15 :- not atom2, atom90.
not atom15 > atom15 :- atom2, atom90.
not atom83 > atom83 :- not atom1, atom90.
not atom83 > atom83 :- atom1, atom90.
atom80 > not atom80 :- not atom1, atom90.
atom80 > not atom80 :- atom1, atom90.
not atom28 > atom28 :- not atom2, atom90.
not atom28 > atom28 :- atom2, atom90.
atom48 > not atom48 :- not atom1, atom90.
not atom48 > atom48 :- atom1, atom90.
atom87 > not atom87 :- not atom1, atom90.
not atom87 > atom87 :- atom1, atom90.
not atom25 > atom25 :- not atom2, atom90.
atom25 > not atom25 :- atom2, atom90.
not atom42 > atom42 :- not atom7, atom90.
atom42 > not atom42 :- atom7, atom90.
not atom55 > atom55 :- not atom2, atom90.
atom55 > not atom55 :- atom2, atom90.
not atom59 > atom59 :- not atom1, atom90.
atom59 > not atom59 :- atom1, atom90.
atom21 > not atom21 :- not atom1, atom90.
atom21 > not atom21 :- atom1, atom90.
not atom67 > atom67 :- not atom2, atom90.
not atom67 > atom67 :- atom2, atom90.
atom50 > not atom50 :- not atom2, atom90.
atom50 > not atom50 :- atom2, atom90.
atom81 > not atom81 :- not atom1, atom90.
not atom81 > atom81 :- atom1, atom90.
atom40 > not atom40 :- not atom1, atom90.
