atom38 > not atom38.
not atom41 > atom41 :- not atom38.
atom56 > not atom56 :- not atom41, not atom38.
atom56 > not atom56 :- atom41, not atom38.
not atom9 > atom9 :- not atom41, not atom38.
not atom9 > atom9 :- atom41, not atom38.
atom3 > not atom3 :- not atom41, not atom38.
not atom3 > atom3 :- atom41, not atom38.
atom33 > not atom33 :- not atom38.
not atom47 > atom47 :- not atom38.
atom5 > not atom5 :- not atom3, not atom38.
not atom5 > atom5 :- atom3, not atom38.
atom22 > not atom22 :- not atom56, not atom38.
atom22 > not atom22 :- atom56, not atom38.
atom10 > not atom10 :- not atom3, not atom38.
atom10 > not atom10 :- atom3, not atom38.
not atom37 > atom37 :- not atom3, not atom38.
atom37 > not atom37 :- atom3, not atom38.
not atom53 > atom53 :- not atom3, not atom38.
atom53 > not atom53 :- atom3, not atom38.
atom48 > not atom48 :- not atom3, not atom38.
not atom48 > atom48 :- atom3, not atom38.
not atom32 > atom32 :- not atom5, not atom38.
not atom32 > atom32 :- atom5, not atom38.
atom54 > not atom54 :- not atom3, not atom38.
atom54 > not atom54 :- atom3, not atom38.
atom45 > not atom45 :- not atom9, not atom38.
atom45 > not atom45 :- atom9, not atom38.
atom24 > not atom24 :- not atom9, not atom38.
not atom24 > atom24 :- atom9, not atom38.
atom8 > not atom8 :- not atom3, not atom38.
atom8 > not atom8 :- atom3, not atom38.
not atom43 > atom43 :- not atom5, not atom38.
not atom43 > atom43 :- atom5, not atom38.
not atom30 > atom30 :- not atom3, not atom38.
atom30 > not atom30 :- atom3, not atom38.
atom50 > not atom50 :- not atom3, not atom38.
not atom50 > atom50 :- atom3, not atom38.
atom35 > not atom35 :- not atom3, not atom38.
not atom35 > atom35 :- atom3, not atom38.
atom55 > not atom55 :- not atom3, not atom38.
atom55 > not atom55 :- atom3, not atom38.
atom29 > not atom29 :- not atom5, not atom38.
not atom29 > atom29 :- atom5, not atom38.
not atom57 > atom57 :- not atom3, not atom38.
not atom57 > atom57 :- atom3, not atom38.
atom7 > not atom7 :- not atom3, not atom38.
atom7 > not atom7 :- atom3, not atom38.
atom20 > not atom20 :- not atom3, not atom38.
not atom20 > atom20 :- atom3, not atom38.
not atom51 > atom51 :- not atom3, not atom38.
not atom51 > atom51 :- atom3, not atom38.
not atom58 > atom58 :- not atom3, not atom38.
not atom58 > atom58 :- atom3, not atom38.
atom26 > not atom26 :- not atom3, not atom38.
not atom26 > atom26 :- atom3, not atom38.
not atom12 > atom12 :- not atom7, not atom38.
atom12 > not atom12 :- atom7, not atom38.
not atom2 > atom2 :- not atom3, not atom38.
not atom2 > atom2 :- atom3, not atom38.
not atom21 > atom21 :- not atom2, not atom38.
atom21 > not atom21 :- atom2, not atom38.
not atom18 > atom18 :- not atom2, not atom38.
atom18 > not atom18 :- atom2, not atom38.
atom31 > not atom31 :- not atom2, not atom38.
atom31 > not atom31 :- atom2, not atom38.
atom42 > not atom42 :- not atom3, not atom38.
atom42 > not atom42 :- atom3, not atom38.
atom6 > not atom6 :- not atom5, not atom38.
not atom6 > atom6 :- atom5, not atom38.
atom40 > not atom40 :- not atom3, not atom38.
atom40 > not atom40 :- atom3, not atom38.
atom36 > not atom36 :- not atom2, not atom38.
not atom36 > atom36 :- atom2, not atom38.
not atom27 > atom27 :- not atom2, not atom38.
atom27 > not atom27 :- atom2, not atom38.
atom23 > not atom23 :- not atom2, not atom38.
not atom23 > atom23 :- atom2, not atom38.
not atom44 > atom44 :- not atom2, not atom38.
not atom44 > atom44 :- atom2, not atom38.
not atom1 > atom1 :- not atom3, not atom38.
not atom1 > atom1 :- atom3, not atom38.
atom16 > not atom16 :- not atom1, not atom38.
atom16 > not atom16 :- atom1, not atom38.
not atom52 > atom52 :- not atom3, not atom38.
atom52 > not atom52 :- atom3, not atom38.
not atom4 > atom4 :- not atom2, not atom38.
atom4 > not atom4 :- atom2, not atom38.
not atom17 > atom17 :- not atom3, not atom38.
atom17 > not atom17 :- atom3, not atom38.
atom59 > not atom59 :- not atom1, not atom38.
not atom59 > atom59 :- atom1, not atom38.
atom39 > not atom39 :- not atom2, not atom38.
atom39 > not atom39 :- atom2, not atom38.
not atom13 > atom13 :- not atom1, not atom38.
not atom13 > atom13 :- atom1, not atom38.
not atom60 > atom60 :- not atom1, not atom38.
not atom60 > atom60 :- atom1, not atom38.
not atom15 > atom15 :- not atom1, not atom38.
not atom15 > atom15 :- atom1, not atom38.
atom28 > not atom28 :- not atom2, not atom38.
atom28 > not atom28 :- atom2, not atom38.
not atom11 > atom11 :- not atom2, not atom38.
atom11 > not atom11 :- atom2, not atom38.
atom34 > not atom34 :- not atom3, not atom38.
not atom34 > atom34 :- atom3, not atom38.
atom49 > not atom49 :- not atom2, not atom38.
not atom49 > atom49 :- atom2, not atom38.
not atom46 > atom46 :- not atom1, not atom38.
atom46 > not atom46 :- atom1, not atom38.
atom19 > not atom19 :- not atom1, not atom38.
atom19 > not atom19 :- atom1, not atom38.
atom25 > not atom25 :- not atom1, not atom38.
atom25 > not atom25 :- atom1, not atom38.
not atom14 > atom14 :- not atom1, not atom38.
not atom14 > atom14 :- atom1, not atom38.
atom55 > not atom55 :- atom38.
not atom39 > atom39 :- atom38.
atom53 > not atom53 :- atom38.
atom43 > not atom43 :- not atom55, atom38.
atom43 > not atom43 :- atom55, atom38.
atom58 > not atom58 :- not atom39, atom38.
not atom58 > atom58 :- atom39, atom38.
atom32 > not atom32 :- not atom39, atom38.
not atom32 > atom32 :- atom39, atom38.
atom40 > not atom40 :- not atom39, atom38.
atom40 > not atom40 :- atom39, atom38.
not atom48 > atom48 :- not atom32, atom38.
not atom48 > atom48 :- atom32, atom38.
atom36 > not atom36 :- not atom32, atom38.
atom36 > not atom36 :- atom32, atom38.
not atom5 > atom5 :- not atom36, atom38.
not atom5 > atom5 :- atom36, atom38.
not atom57 > atom57 :- not atom5, atom38.
atom57 > not atom57 :- atom5, atom38.
atom35 > not atom35 :- not atom5, atom38.
atom35 > not atom35 :- atom5, atom38.
atom13 > not atom13 :- not atom35, atom38.
atom13 > not atom13 :- atom35, atom38.
not atom33 > atom33 :- not atom5, atom38.
atom33 > not atom33 :- atom5, atom38.
not atom46 > atom46 :- not atom13, atom38.
atom46 > not atom46 :- atom13, atom38.
atom44 > not atom44 :- not atom5, atom38.
not atom44 > atom44 :- atom5, atom38.
atom14 > not atom14 :- not atom13, atom38.
atom14 > not atom14 :- atom13, atom38.
not atom7 > atom7 :- not atom14, atom38.
atom7 > not atom7 :- atom14, atom38.
not atom34 > atom34 :- not atom13, atom38.
atom34 > not atom34 :- atom13, atom38.
not atom37 > atom37 :- not atom7, atom38.
atom37 > not atom37 :- atom7, atom38.
atom6 > not atom6 :- not atom34, atom38.
atom6 > not atom6 :- atom34, atom38.
not atom27 > atom27 :- not atom5, atom38.
atom27 > not atom27 :- atom5, atom38.
not atom56 > atom56 :- not atom5, atom38.
atom56 > not atom56 :- atom5, atom38.
atom22 > not atom22 :- not atom6, atom38.
not atom22 > atom22 :- atom6, atom38.
not atom8 > atom8 :- not atom35, atom38.
atom8 > not atom8 :- atom35, atom38.
atom42 > not atom42 :- not atom7, atom38.
not atom42 > atom42 :- atom7, atom38.
not atom41 > atom41 :- not atom5, atom38.
atom41 > not atom41 :- atom5, atom38.
not atom50 > atom50 :- not atom6, atom38.
atom50 > not atom50 :- atom6, atom38.
not atom45 > atom45 :- not atom5, atom38.
not atom45 > atom45 :- atom5, atom38.
not atom24 > atom24 :- not atom8, atom38.
atom24 > not atom24 :- atom8, atom38.
not atom23 > atom23 :- not atom5, atom38.
atom23 > not atom23 :- atom5, atom38.
atom17 > not atom17 :- not atom5, atom38.
atom17 > not atom17 :- atom5, atom38.
not atom18 > atom18 :- not atom5, atom38.
atom18 > not atom18 :- atom5, atom38.
not atom28 > atom28 :- not atom8, atom38.
not atom28 > atom28 :- atom8, atom38.
not atom29 > atom29 :- not atom8, atom38.
atom29 > not atom29 :- atom8, atom38.
atom59 > not atom59 :- not atom6, atom38.
not atom59 > atom59 :- atom6, atom38.
atom51 > not atom51 :- not atom13, atom38.
atom51 > not atom51 :- atom13, atom38.
not atom20 > atom20 :- not atom5, atom38.
not atom20 > atom20 :- atom5, atom38.
atom30 > not atom30 :- not atom6, atom38.
atom30 > not atom30 :- atom6, atom38.
atom2 > not atom2 :- not atom7, atom38.
not atom2 > atom2 :- atom7, atom38.
atom54 > not atom54 :- not atom6, atom38.
not atom54 > atom54 :- atom6, atom38.
atom1 > not atom1 :- not atom2, atom38.
not atom1 > atom1 :- atom2, atom38.
not atom31 > atom31 :- not atom8, atom38.
atom31 > not atom31 :- atom8, atom38.
not atom60 > atom60 :- not atom1, atom38.
not atom60 > atom60 :- atom1, atom38.
atom4 > not atom4 :- not atom1, atom38.
not atom4 > atom4 :- atom1, atom38.
not atom11 > atom11 :- not atom2, atom38.
atom11 > not atom11 :- atom2, atom38.
not atom47 > atom47 :- not atom2, atom38.
not atom47 > atom47 :- atom2, atom38.
atom3 > not atom3 :- not atom5, atom38.
atom3 > not atom3 :- atom5, atom38.
not atom15 > atom15 :- not atom2, atom38.
not atom15 > atom15 :- atom2, atom38.
atom25 > not atom25 :- not atom5, atom38.
atom25 > not atom25 :- atom5, atom38.
not atom19 > atom19 :- not atom1, atom38.
not atom19 > atom19 :- atom1, atom38.
atom16 > not atom16 :- not atom3, atom38.
atom16 > not atom16 :- atom3, atom38.
not atom12 > atom12 :- not atom5, atom38.
atom12 > not atom12 :- atom5, atom38.
atom21 > not atom21 :- not atom1, atom38.
not atom21 > atom21 :- atom1, atom38.
atom10 > not atom10 :- not atom2, atom38.
not atom10 > atom10 :- atom2, atom38.
not atom49 > atom49 :- not atom2, atom38.
not atom49 > atom49 :- atom2, atom38.
not atom26 > atom26 :- not atom1, atom38.
atom26 > not atom26 :- atom1, atom38.
atom52 > not atom52 :- not atom2, atom38.
not atom52 > atom52 :- atom2, atom38.
atom9 > not atom9 :- not atom1, atom38.
not atom9 > atom9 :- atom1, atom38.
atom18 > not atom18.
atom32 > not atom32 :- not atom18.
not atom32 > atom32 :- atom18.
not atom26 > atom26 :- not atom32.
not atom26 > atom26 :- atom32.
not atom2 > atom2 :- not atom26.
not atom2 > atom2 :- atom26.
not atom28 > atom28 :- not atom2.
not atom28 > atom28 :- atom2.
not atom60 > atom60 :- not atom18.
not atom60 > atom60 :- atom18.
not atom25 > atom25 :- not atom2.
not atom25 > atom25 :- atom2.
not atom5 > atom5 :- not atom25.
atom5 > not atom5 :- atom25.
atom50 > not atom50 :- not atom2.
not atom50 > atom50 :- atom2.
atom13 > not atom13 :- not atom25.
not atom13 > atom13 :- atom25.
atom56 > not atom56 :- not atom5.
not atom56 > atom56 :- atom5.
not atom10 > atom10 :- not atom2.
atom10 > not atom10 :- atom2.
atom1 > not atom1 :- not atom2.
atom1 > not atom1 :- atom2.
atom3 > not atom3 :- not atom1.
atom3 > not atom3 :- atom1.
atom45 > not atom45 :- not atom13.
not atom45 > atom45 :- atom13.
not atom33 > atom33 :- not atom1.
atom33 > not atom33 :- atom1.
atom17 > not atom17 :- not atom2.
atom17 > not atom17 :- atom2.
not atom11 > atom11 :- not atom5.
atom11 > not atom11 :- atom5.
not atom53 > atom53 :- not atom2.
not atom53 > atom53 :- atom2.
atom21 > not atom21 :- not atom1.
not atom21 > atom21 :- atom1.
atom40 > not atom40 :- not atom3.
not atom40 > atom40 :- atom3.
not atom31 > atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom59 > atom59 :- not atom2.
atom59 > not atom59 :- atom2.
not atom29 > atom29 :- not atom1.
atom29 > not atom29 :- atom1.
atom14 > not atom14 :- not atom5.
not atom14 > atom14 :- atom5.
not atom6 > atom6 :- not atom2.
atom6 > not atom6 :- atom2.
not atom48 > atom48 :- not atom6.
not atom48 > atom48 :- atom6.
atom16 > not atom16 :- not atom1.
atom16 > not atom16 :- atom1.
atom38 > not atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom23 > atom23 :- not atom1.
not atom23 > atom23 :- atom1.
not atom51 > atom51 :- not atom1.
atom51 > not atom51 :- atom1.
not atom47 > atom47 :- not atom10.
not atom47 > atom47 :- atom10.
not atom24 > atom24 :- not atom2.
not atom24 > atom24 :- atom2.
not atom58 > atom58 :- not atom1.
not atom58 > atom58 :- atom1.
not atom44 > atom44 :- not atom1.
atom44 > not atom44 :- atom1.
not atom7 > atom7 :- not atom1.
not atom7 > atom7 :- atom1.
not atom55 > atom55 :- not atom2.
atom55 > not atom55 :- atom2.
not atom4 > atom4 :- not atom1.
atom4 > not atom4 :- atom1.
atom8 > not atom8 :- not atom4.
atom8 > not atom8 :- atom4.
atom12 > not atom12 :- not atom1.
not atom12 > atom12 :- atom1.
not atom36 > atom36 :- not atom6.
not atom36 > atom36 :- atom6.
atom34 > not atom34 :- not atom1.
not atom34 > atom34 :- atom1.
not atom15 > atom15 :- not atom1.
not atom15 > atom15 :- atom1.
not atom30 > atom30 :- not atom3.
not atom30 > atom30 :- atom3.
atom42 > not atom42 :- not atom2.
atom42 > not atom42 :- atom2.
atom46 > not atom46 :- not atom1.
atom46 > not atom46 :- atom1.
not atom22 > atom22 :- not atom1.
atom22 > not atom22 :- atom1.
atom49 > not atom49 :- not atom1.
atom49 > not atom49 :- atom1.
atom9 > not atom9 :- not atom1.
not atom9 > atom9 :- atom1.
not atom19 > atom19 :- not atom2.
not atom19 > atom19 :- atom2.
not atom35 > atom35 :- not atom1.
atom35 > not atom35 :- atom1.
not atom41 > atom41 :- not atom2.
not atom41 > atom41 :- atom2.
not atom39 > atom39 :- not atom5.
atom39 > not atom39 :- atom5.
not atom57 > atom57 :- not atom2.
atom57 > not atom57 :- atom2.
not atom52 > atom52 :- not atom1.
atom52 > not atom52 :- atom1.
atom27 > not atom27 :- not atom4.
not atom27 > atom27 :- atom4.
atom54 > not atom54 :- not atom1.
not atom54 > atom54 :- atom1.
atom43 > not atom43 :- not atom1.
not atom43 > atom43 :- atom1.
not atom20 > atom20 :- not atom2.
not atom20 > atom20 :- atom2.
not atom37 > atom37 :- not atom2.
atom37 > not atom37 :- atom2.
