not atom38 > atom38.
not atom4 > atom4 :- atom38.
not atom68 > atom68 :- atom38.
atom10 > not atom10 :- not atom68, atom38.
atom10 > not atom10 :- atom68, atom38.
not atom51 > atom51 :- not atom4, atom38.
atom51 > not atom51 :- atom4, atom38.
atom22 > not atom22 :- not atom4, atom38.
atom22 > not atom22 :- atom4, atom38.
atom26 > not atom26 :- atom38.
atom12 > not atom12 :- not atom4, atom38.
atom12 > not atom12 :- atom4, atom38.
not atom40 > atom40 :- not atom4, atom38.
not atom40 > atom40 :- atom4, atom38.
not atom33 > atom33 :- not atom4, atom38.
not atom33 > atom33 :- atom4, atom38.
atom3 > not atom3 :- not atom12, atom38.
not atom3 > atom3 :- atom12, atom38.
atom18 > not atom18 :- not atom4, atom38.
not atom18 > atom18 :- atom4, atom38.
not atom62 > atom62 :- not atom3, atom38.
atom62 > not atom62 :- atom3, atom38.
atom31 > not atom31 :- not atom4, atom38.
atom31 > not atom31 :- atom4, atom38.
atom58 > not atom58 :- not atom18, atom38.
atom58 > not atom58 :- atom18, atom38.
atom43 > not atom43 :- not atom10, atom38.
not atom43 > atom43 :- atom10, atom38.
atom1 > not atom1 :- not atom3, atom38.
atom1 > not atom1 :- atom3, atom38.
atom11 > not atom11 :- not atom1, atom38.
not atom11 > atom11 :- atom1, atom38.
atom19 > not atom19 :- not atom3, atom38.
atom19 > not atom19 :- atom3, atom38.
atom53 > not atom53 :- not atom3, atom38.
atom53 > not atom53 :- atom3, atom38.
atom27 > not atom27 :- not atom3, atom38.
not atom27 > atom27 :- atom3, atom38.
atom32 > not atom32 :- not atom12, atom38.
not atom32 > atom32 :- atom12, atom38.
not atom48 > atom48 :- not atom1, atom38.
not atom48 > atom48 :- atom1, atom38.
not atom9 > atom9 :- not atom1, atom38.
not atom9 > atom9 :- atom1, atom38.
atom14 > not atom14 :- not atom1, atom38.
atom14 > not atom14 :- atom1, atom38.
atom54 > not atom54 :- not atom1, atom38.
atom54 > not atom54 :- atom1, atom38.
not atom46 > atom46 :- not atom1, atom38.
not atom46 > atom46 :- atom1, atom38.
not atom56 > atom56 :- not atom9, atom38.
not atom56 > atom56 :- atom9, atom38.
not atom66 > atom66 :- not atom3, atom38.
atom66 > not atom66 :- atom3, atom38.
not atom13 > atom13 :- not atom1, atom38.
not atom13 > atom13 :- atom1, atom38.
atom28 > not atom28 :- not atom3, atom38.
atom28 > not atom28 :- atom3, atom38.
atom24 > not atom24 :- not atom1, atom38.
atom24 > not atom24 :- atom1, atom38.
not atom45 > atom45 :- not atom10, atom38.
not atom45 > atom45 :- atom10, atom38.
not atom42 > atom42 :- not atom1, atom38.
atom42 > not atom42 :- atom1, atom38.
not atom15 > atom15 :- not atom4, atom38.
atom15 > not atom15 :- atom4, atom38.
not atom16 > atom16 :- not atom4, atom38.
atom16 > not atom16 :- atom4, atom38.
not atom7 > atom7 :- not atom4, atom38.
not atom7 > atom7 :- atom4, atom38.
atom65 > not atom65 :- not atom1, atom38.
atom65 > not atom65 :- atom1, atom38.
not atom29 > atom29 :- not atom9, atom38.
not atom29 > atom29 :- atom9, atom38.
not atom55 > atom55 :- not atom1, atom38.
atom55 > not atom55 :- atom1, atom38.
atom59 > not atom59 :- not atom1, atom38.
atom59 > not atom59 :- atom1, atom38.
atom70 > not atom70 :- not atom1, atom38.
atom70 > not atom70 :- atom1, atom38.
atom57 > not atom57 :- not atom7, atom38.
not atom57 > atom57 :- atom7, atom38.
not atom52 > atom52 :- not atom3, atom38.
not atom52 > atom52 :- atom3, atom38.
atom2 > not atom2 :- not atom1, atom38.
not atom2 > atom2 :- atom1, atom38.
atom39 > not atom39 :- not atom1, atom38.
atom39 > not atom39 :- atom1, atom38.
atom67 > not atom67 :- not atom1, atom38.
atom67 > not atom67 :- atom1, atom38.
not atom50 > atom50 :- not atom1, atom38.
atom50 > not atom50 :- atom1, atom38.
atom49 > not atom49 :- not atom1, atom38.
atom49 > not atom49 :- atom1, atom38.
atom64 > not atom64 :- not atom1, atom38.
atom64 > not atom64 :- atom1, atom38.
not atom61 > atom61 :- not atom1, atom38.
not atom61 > atom61 :- atom1, atom38.
atom6 > not atom6 :- not atom1, atom38.
not atom6 > atom6 :- atom1, atom38.
atom34 > not atom34 :- not atom2, atom38.
not atom34 > atom34 :- atom2, atom38.
not atom5 > atom5 :- not atom1, atom38.
not atom5 > atom5 :- atom1, atom38.
atom47 > not atom47 :- not atom1, atom38.
atom47 > not atom47 :- atom1, atom38.
not atom8 > atom8 :- not atom1, atom38.
atom8 > not atom8 :- atom1, atom38.
not atom37 > atom37 :- not atom2, atom38.
not atom37 > atom37 :- atom2, atom38.
atom30 > not atom30 :- not atom1, atom38.
not atom30 > atom30 :- atom1, atom38.
not atom35 > atom35 :- not atom1, atom38.
atom35 > not atom35 :- atom1, atom38.
atom23 > not atom23 :- not atom1, atom38.
atom23 > not atom23 :- atom1, atom38.
atom44 > not atom44 :- not atom2, atom38.
atom44 > not atom44 :- atom2, atom38.
not atom41 > atom41 :- not atom1, atom38.
atom41 > not atom41 :- atom1, atom38.
not atom20 > atom20 :- not atom3, atom38.
atom20 > not atom20 :- atom3, atom38.
atom69 > not atom69 :- not atom1, atom38.
atom69 > not atom69 :- atom1, atom38.
not atom36 > atom36 :- not atom4, atom38.
atom36 > not atom36 :- atom4, atom38.
atom60 > not atom60 :- not atom1, atom38.
atom60 > not atom60 :- atom1, atom38.
atom63 > not atom63 :- not atom3, atom38.
atom63 > not atom63 :- atom3, atom38.
atom25 > not atom25 :- not atom1, atom38.
atom25 > not atom25 :- atom1, atom38.
not atom21 > atom21 :- not atom1, atom38.
not atom21 > atom21 :- atom1, atom38.
not atom17 > atom17 :- not atom1, atom38.
not atom17 > atom17 :- atom1, atom38.
not atom11 > atom11 :- not atom38.
not atom56 > atom56 :- not atom38.
atom52 > not atom52 :- not atom11, not atom38.
not atom52 > atom52 :- atom11, not atom38.
