atom20 > not atom20.
not atom4 > atom4 :- atom20.
not atom12 > atom12 :- not atom4, atom20.
not atom12 > atom12 :- atom4, atom20.
atom26 > not atom26 :- not atom4, atom20.
not atom26 > atom26 :- atom4, atom20.
not atom42 > atom42 :- not atom4, atom20.
atom42 > not atom42 :- atom4, atom20.
atom29 > not atom29 :- not atom12, atom20.
atom29 > not atom29 :- atom12, atom20.
not atom45 > atom45 :- not atom4, atom20.
atom45 > not atom45 :- atom4, atom20.
not atom47 > atom47 :- not atom4, atom20.
atom47 > not atom47 :- atom4, atom20.
not atom49 > atom49 :- not atom26, atom20.
not atom49 > atom49 :- atom26, atom20.
atom46 > not atom46 :- not atom26, atom20.
not atom46 > atom46 :- atom26, atom20.
atom31 > not atom31 :- not atom26, atom20.
atom31 > not atom31 :- atom26, atom20.
atom61 > not atom61 :- not atom29, atom20.
atom61 > not atom61 :- atom29, atom20.
not atom41 > atom41 :- not atom4, atom20.
not atom41 > atom41 :- atom4, atom20.
atom1 > not atom1 :- not atom4, atom20.
atom1 > not atom1 :- atom4, atom20.
atom13 > not atom13 :- not atom1, atom20.
not atom13 > atom13 :- atom1, atom20.
not atom10 > atom10 :- not atom1, atom20.
not atom10 > atom10 :- atom1, atom20.
atom3 > not atom3 :- not atom29, atom20.
not atom3 > atom3 :- atom29, atom20.
atom27 > not atom27 :- not atom1, atom20.
not atom27 > atom27 :- atom1, atom20.
atom8 > not atom8 :- not atom1, atom20.
atom8 > not atom8 :- atom1, atom20.
not atom53 > atom53 :- not atom3, atom20.
not atom53 > atom53 :- atom3, atom20.
not atom57 > atom57 :- not atom3, atom20.
atom57 > not atom57 :- atom3, atom20.
not atom6 > atom6 :- not atom1, atom20.
atom6 > not atom6 :- atom1, atom20.
atom39 > not atom39 :- not atom8, atom20.
not atom39 > atom39 :- atom8, atom20.
not atom54 > atom54 :- not atom1, atom20.
not atom54 > atom54 :- atom1, atom20.
atom55 > not atom55 :- not atom1, atom20.
not atom55 > atom55 :- atom1, atom20.
not atom2 > atom2 :- not atom1, atom20.
not atom2 > atom2 :- atom1, atom20.
not atom32 > atom32 :- not atom1, atom20.
atom32 > not atom32 :- atom1, atom20.
atom50 > not atom50 :- not atom1, atom20.
atom50 > not atom50 :- atom1, atom20.
not atom7 > atom7 :- not atom1, atom20.
atom7 > not atom7 :- atom1, atom20.
atom5 > not atom5 :- not atom3, atom20.
atom5 > not atom5 :- atom3, atom20.
atom9 > not atom9 :- not atom2, atom20.
atom9 > not atom9 :- atom2, atom20.
not atom70 > atom70 :- not atom1, atom20.
atom70 > not atom70 :- atom1, atom20.
atom56 > not atom56 :- not atom3, atom20.
atom56 > not atom56 :- atom3, atom20.
atom43 > not atom43 :- not atom4, atom20.
atom43 > not atom43 :- atom4, atom20.
atom68 > not atom68 :- not atom2, atom20.
atom68 > not atom68 :- atom2, atom20.
not atom21 > atom21 :- not atom6, atom20.
atom21 > not atom21 :- atom6, atom20.
not atom65 > atom65 :- not atom1, atom20.
atom65 > not atom65 :- atom1, atom20.
not atom67 > atom67 :- not atom3, atom20.
not atom67 > atom67 :- atom3, atom20.
atom35 > not atom35 :- not atom1, atom20.
atom35 > not atom35 :- atom1, atom20.
not atom28 > atom28 :- not atom3, atom20.
not atom28 > atom28 :- atom3, atom20.
not atom17 > atom17 :- not atom2, atom20.
