not atom19 > atom19.
atom21 > not atom21 :- not atom19.
not atom27 > atom27 :- not atom21, not atom19.
atom27 > not atom27 :- atom21, not atom19.
not atom5 > atom5 :- not atom19.
not atom8 > atom8 :- not atom21, not atom19.
atom8 > not atom8 :- atom21, not atom19.
atom20 > not atom20 :- not atom21, not atom19.
atom20 > not atom20 :- atom21, not atom19.
atom12 > not atom12 :- not atom20, not atom19.
atom12 > not atom12 :- atom20, not atom19.
atom37 > not atom37 :- not atom5, not atom19.
atom37 > not atom37 :- atom5, not atom19.
atom2 > not atom2 :- not atom12, not atom19.
not atom2 > atom2 :- atom12, not atom19.
atom17 > not atom17 :- not atom5, not atom19.
not atom17 > atom17 :- atom5, not atom19.
atom35 > not atom35 :- not atom2, not atom19.
not atom35 > atom35 :- atom2, not atom19.
not atom22 > atom22 :- not atom5, not atom19.
atom22 > not atom22 :- atom5, not atom19.
atom38 > not atom38 :- not atom5, not atom19.
not atom38 > atom38 :- atom5, not atom19.
atom18 > not atom18 :- not atom5, not atom19.
atom18 > not atom18 :- atom5, not atom19.
atom34 > not atom34 :- not atom2, not atom19.
not atom34 > atom34 :- atom2, not atom19.
not atom25 > atom25 :- not atom2, not atom19.
not atom25 > atom25 :- atom2, not atom19.
not atom36 > atom36 :- not atom2, not atom19.
not atom36 > atom36 :- atom2, not atom19.
not atom26 > atom26 :- not atom2, not atom19.
atom26 > not atom26 :- atom2, not atom19.
atom29 > not atom29 :- not atom5, not atom19.
atom29 > not atom29 :- atom5, not atom19.
atom16 > not atom16 :- not atom2, not atom19.
atom16 > not atom16 :- atom2, not atom19.
not atom23 > atom23 :- not atom2, not atom19.
atom23 > not atom23 :- atom2, not atom19.
not atom40 > atom40 :- not atom2, not atom19.
atom40 > not atom40 :- atom2, not atom19.
atom30 > not atom30 :- not atom2, not atom19.
not atom30 > atom30 :- atom2, not atom19.
not atom3 > atom3 :- not atom2, not atom19.
not atom3 > atom3 :- atom2, not atom19.
atom7 > not atom7 :- not atom3, not atom19.
not atom7 > atom7 :- atom3, not atom19.
atom14 > not atom14 :- not atom3, not atom19.
atom14 > not atom14 :- atom3, not atom19.
atom32 > not atom32 :- not atom3, not atom19.
atom32 > not atom32 :- atom3, not atom19.
not atom11 > atom11 :- not atom2, not atom19.
not atom11 > atom11 :- atom2, not atom19.
not atom28 > atom28 :- not atom7, not atom19.
not atom28 > atom28 :- atom7, not atom19.
not atom9 > atom9 :- not atom2, not atom19.
not atom9 > atom9 :- atom2, not atom19.
atom1 > not atom1 :- not atom2, not atom19.
not atom1 > atom1 :- atom2, not atom19.
not atom33 > atom33 :- not atom7, not atom19.
atom33 > not atom33 :- atom7, not atom19.
not atom4 > atom4 :- not atom3, not atom19.
not atom4 > atom4 :- atom3, not atom19.
not atom39 > atom39 :- not atom8, not atom19.
not atom39 > atom39 :- atom8, not atom19.
atom15 > not atom15 :- not atom1, not atom19.
not atom15 > atom15 :- atom1, not atom19.
atom13 > not atom13 :- not atom2, not atom19.
not atom13 > atom13 :- atom2, not atom19.
not atom31 > atom31 :- not atom1, not atom19.
atom31 > not atom31 :- atom1, not atom19.
not atom10 > atom10 :- not atom1, not atom19.
not atom10 > atom10 :- atom1, not atom19.
atom6 > not atom6 :- not atom2, not atom19.
not atom6 > atom6 :- atom2, not atom19.
not atom24 > atom24 :- not atom2, not atom19.
not atom24 > atom24 :- atom2, not atom19.
not atom17 > atom17 :- atom19.
not atom20 > atom20 :- not atom17, atom19.
not atom20 > atom20 :- atom17, atom19.
atom22 > not atom22 :- not atom17, atom19.
atom22 > not atom22 :- atom17, atom19.
atom32 > not atom32 :- not atom20, atom19.
atom32 > not atom32 :- atom20, atom19.
atom8 > not atom8 :- not atom17, atom19.
atom8 > not atom8 :- atom17, atom19.
atom30 > not atom30 :- not atom22, atom19.
atom30 > not atom30 :- atom22, atom19.
not atom27 > atom27 :- not atom8, atom19.
atom27 > not atom27 :- atom8, atom19.
atom25 > not atom25 :- not atom8, atom19.
not atom25 > atom25 :- atom8, atom19.
atom26 > not atom26 :- not atom17, atom19.
atom26 > not atom26 :- atom17, atom19.
not atom16 > atom16 :- not atom22, atom19.
not atom16 > atom16 :- atom22, atom19.
atom40 > not atom40 :- not atom8, atom19.
not atom40 > atom40 :- atom8, atom19.
atom1 > not atom1 :- not atom16, atom19.
not atom1 > atom1 :- atom16, atom19.
atom28 > not atom28 :- not atom8, atom19.
atom28 > not atom28 :- atom8, atom19.
not atom39 > atom39 :- not atom1, atom19.
