not atom41 > atom41.
atom70 > not atom70 :- not atom41.
atom46 > not atom46 :- not atom41.
not atom17 > atom17 :- not atom46, not atom41.
not atom17 > atom17 :- atom46, not atom41.
atom45 > not atom45 :- not atom41.
not atom73 > atom73 :- not atom41.
not atom19 > atom19 :- not atom46, not atom41.
atom19 > not atom19 :- atom46, not atom41.
atom80 > not atom80 :- not atom19, not atom41.
atom80 > not atom80 :- atom19, not atom41.
not atom68 > atom68 :- not atom17, not atom41.
not atom68 > atom68 :- atom17, not atom41.
not atom21 > atom21 :- not atom19, not atom41.
not atom21 > atom21 :- atom19, not atom41.
atom13 > not atom13 :- not atom73, not atom41.
atom13 > not atom13 :- atom73, not atom41.
atom66 > not atom66 :- not atom21, not atom41.
not atom66 > atom66 :- atom21, not atom41.
atom30 > not atom30 :- not atom13, not atom41.
not atom30 > atom30 :- atom13, not atom41.
not atom65 > atom65 :- not atom30, not atom41.
not atom65 > atom65 :- atom30, not atom41.
not atom61 > atom61 :- not atom13, not atom41.
atom61 > not atom61 :- atom13, not atom41.
not atom62 > atom62 :- not atom30, not atom41.
not atom62 > atom62 :- atom30, not atom41.
atom33 > not atom33 :- not atom19, not atom41.
atom33 > not atom33 :- atom19, not atom41.
atom32 > not atom32 :- not atom13, not atom41.
atom32 > not atom32 :- atom13, not atom41.
not atom27 > atom27 :- not atom17, not atom41.
not atom27 > atom27 :- atom17, not atom41.
not atom77 > atom77 :- not atom21, not atom41.
atom77 > not atom77 :- atom21, not atom41.
atom14 > not atom14 :- not atom17, not atom41.
not atom14 > atom14 :- atom17, not atom41.
atom26 > not atom26 :- not atom14, not atom41.
not atom26 > atom26 :- atom14, not atom41.
not atom48 > atom48 :- not atom13, not atom41.
atom48 > not atom48 :- atom13, not atom41.
not atom36 > atom36 :- not atom14, not atom41.
not atom36 > atom36 :- atom14, not atom41.
not atom7 > atom7 :- not atom14, not atom41.
atom7 > not atom7 :- atom14, not atom41.
atom60 > not atom60 :- not atom14, not atom41.
atom60 > not atom60 :- atom14, not atom41.
atom43 > not atom43 :- not atom14, not atom41.
not atom43 > atom43 :- atom14, not atom41.
atom9 > not atom9 :- not atom7, not atom41.
atom9 > not atom9 :- atom7, not atom41.
not atom54 > atom54 :- not atom7, not atom41.
not atom54 > atom54 :- atom7, not atom41.
not atom59 > atom59 :- not atom9, not atom41.
not atom59 > atom59 :- atom9, not atom41.
atom42 > not atom42 :- not atom13, not atom41.
atom42 > not atom42 :- atom13, not atom41.
not atom23 > atom23 :- not atom9, not atom41.
atom23 > not atom23 :- atom9, not atom41.
not atom1 > atom1 :- not atom7, not atom41.
not atom1 > atom1 :- atom7, not atom41.
not atom18 > atom18 :- not atom1, not atom41.
not atom18 > atom18 :- atom1, not atom41.
atom56 > not atom56 :- not atom1, not atom41.
not atom56 > atom56 :- atom1, not atom41.
not atom47 > atom47 :- not atom19, not atom41.
atom47 > not atom47 :- atom19, not atom41.
atom35 > not atom35 :- not atom1, not atom41.
not atom35 > atom35 :- atom1, not atom41.
atom12 > not atom12 :- not atom13, not atom41.
not atom12 > atom12 :- atom13, not atom41.
atom25 > not atom25 :- not atom14, not atom41.
not atom25 > atom25 :- atom14, not atom41.
atom76 > not atom76 :- not atom9, not atom41.
not atom76 > atom76 :- atom9, not atom41.
not atom40 > atom40 :- not atom9, not atom41.
not atom40 > atom40 :- atom9, not atom41.
not atom2 > atom2 :- not atom9, not atom41.
not atom2 > atom2 :- atom9, not atom41.
not atom64 > atom64 :- not atom1, not atom41.
not atom64 > atom64 :- atom1, not atom41.
not atom67 > atom67 :- not atom1, not atom41.
not atom67 > atom67 :- atom1, not atom41.
atom39 > not atom39 :- not atom2, not atom41.
atom39 > not atom39 :- atom2, not atom41.
not atom44 > atom44 :- not atom1, not atom41.
atom44 > not atom44 :- atom1, not atom41.
not atom49 > atom49 :- not atom1, not atom41.
not atom49 > atom49 :- atom1, not atom41.
not atom37 > atom37 :- not atom1, not atom41.
atom37 > not atom37 :- atom1, not atom41.
atom52 > not atom52 :- not atom2, not atom41.
atom52 > not atom52 :- atom2, not atom41.
not atom16 > atom16 :- not atom2, not atom41.
not atom16 > atom16 :- atom2, not atom41.
not atom20 > atom20 :- not atom1, not atom41.
not atom20 > atom20 :- atom1, not atom41.
not atom55 > atom55 :- not atom2, not atom41.
not atom55 > atom55 :- atom2, not atom41.
atom34 > not atom34 :- not atom7, not atom41.
not atom34 > atom34 :- atom7, not atom41.
atom69 > not atom69 :- not atom7, not atom41.
not atom69 > atom69 :- atom7, not atom41.
atom11 > not atom11 :- not atom2, not atom41.
not atom11 > atom11 :- atom2, not atom41.
not atom3 > atom3 :- not atom1, not atom41.
atom3 > not atom3 :- atom1, not atom41.
not atom24 > atom24 :- not atom1, not atom41.
not atom24 > atom24 :- atom1, not atom41.
atom6 > not atom6 :- not atom1, not atom41.
atom6 > not atom6 :- atom1, not atom41.
not atom71 > atom71 :- not atom2, not atom41.
not atom71 > atom71 :- atom2, not atom41.
atom38 > not atom38 :- not atom1, not atom41.
atom38 > not atom38 :- atom1, not atom41.
atom29 > not atom29 :- not atom2, not atom41.
not atom29 > atom29 :- atom2, not atom41.
not atom4 > atom4 :- not atom2, not atom41.
atom4 > not atom4 :- atom2, not atom41.
atom28 > not atom28 :- not atom1, not atom41.
not atom28 > atom28 :- atom1, not atom41.
atom50 > not atom50 :- not atom1, not atom41.
not atom50 > atom50 :- atom1, not atom41.
atom5 > not atom5 :- not atom2, not atom41.
atom5 > not atom5 :- atom2, not atom41.
not atom51 > atom51 :- not atom2, not atom41.
not atom51 > atom51 :- atom2, not atom41.
not atom31 > atom31 :- not atom3, not atom41.
atom31 > not atom31 :- atom3, not atom41.
not atom75 > atom75 :- not atom1, not atom41.
atom75 > not atom75 :- atom1, not atom41.
not atom53 > atom53 :- not atom1, not atom41.
not atom53 > atom53 :- atom1, not atom41.
not atom58 > atom58 :- not atom1, not atom41.
not atom58 > atom58 :- atom1, not atom41.
not atom8 > atom8 :- not atom1, not atom41.
atom8 > not atom8 :- atom1, not atom41.
atom78 > not atom78 :- not atom1, not atom41.
atom78 > not atom78 :- atom1, not atom41.
not atom15 > atom15 :- not atom1, not atom41.
atom15 > not atom15 :- atom1, not atom41.
not atom79 > atom79 :- not atom2, not atom41.
atom79 > not atom79 :- atom2, not atom41.
atom74 > not atom74 :- not atom1, not atom41.
atom74 > not atom74 :- atom1, not atom41.
atom72 > not atom72 :- not atom3, not atom41.
not atom72 > atom72 :- atom3, not atom41.
atom22 > not atom22 :- not atom1, not atom41.
not atom22 > atom22 :- atom1, not atom41.
not atom57 > atom57 :- not atom1, not atom41.
atom57 > not atom57 :- atom1, not atom41.
atom10 > not atom10 :- not atom5, not atom41.
not atom10 > atom10 :- atom5, not atom41.
atom63 > not atom63 :- not atom2, not atom41.
atom63 > not atom63 :- atom2, not atom41.
not atom7 > atom7 :- atom41.
atom55 > not atom55 :- not atom7, atom41.
not atom55 > atom55 :- atom7, atom41.
not atom45 > atom45 :- not atom7, atom41.
atom45 > not atom45 :- atom7, atom41.
atom36 > not atom36 :- not atom55, atom41.
not atom36 > atom36 :- atom55, atom41.
not atom65 > atom65 :- not atom7, atom41.
atom65 > not atom65 :- atom7, atom41.
not atom51 > atom51 :- not atom7, atom41.
atom51 > not atom51 :- atom7, atom41.
atom33 > not atom33 :- not atom7, atom41.
not atom33 > atom33 :- atom7, atom41.
not atom31 > atom31 :- not atom7, atom41.
not atom31 > atom31 :- atom7, atom41.
atom19 > not atom19 :- not atom7, atom41.
