atom33 > not atom33.
not atom95 > atom95 :- atom33.
atom58 > not atom58 :- not atom95, atom33.
not atom58 > atom58 :- atom95, atom33.
atom17 > not atom17 :- not atom58, atom33.
not atom17 > atom17 :- atom58, atom33.
atom8 > not atom8 :- not atom95, atom33.
not atom8 > atom8 :- atom95, atom33.
atom15 > not atom15 :- not atom8, atom33.
not atom15 > atom15 :- atom8, atom33.
not atom81 > atom81 :- not atom15, atom33.
not atom81 > atom81 :- atom15, atom33.
atom98 > not atom98 :- not atom58, atom33.
not atom98 > atom98 :- atom58, atom33.
not atom21 > atom21 :- not atom17, atom33.
atom21 > not atom21 :- atom17, atom33.
atom63 > not atom63 :- not atom8, atom33.
atom63 > not atom63 :- atom8, atom33.
not atom83 > atom83 :- not atom17, atom33.
not atom83 > atom83 :- atom17, atom33.
not atom50 > atom50 :- not atom58, atom33.
not atom50 > atom50 :- atom58, atom33.
not atom18 > atom18 :- not atom8, atom33.
not atom18 > atom18 :- atom8, atom33.
not atom1 > atom1 :- not atom8, atom33.
not atom1 > atom1 :- atom8, atom33.
atom32 > not atom32 :- not atom15, atom33.
atom32 > not atom32 :- atom15, atom33.
not atom80 > atom80 :- not atom1, atom33.
atom80 > not atom80 :- atom1, atom33.
not atom68 > atom68 :- not atom1, atom33.
not atom68 > atom68 :- atom1, atom33.
atom72 > not atom72 :- not atom1, atom33.
atom72 > not atom72 :- atom1, atom33.
atom79 > not atom79 :- not atom1, atom33.
atom79 > not atom79 :- atom1, atom33.
atom9 > not atom9 :- not atom1, atom33.
not atom9 > atom9 :- atom1, atom33.
not atom24 > atom24 :- not atom1, atom33.
atom24 > not atom24 :- atom1, atom33.
atom94 > not atom94 :- not atom1, atom33.
not atom94 > atom94 :- atom1, atom33.
atom100 > not atom100 :- not atom15, atom33.
not atom100 > atom100 :- atom15, atom33.
not atom59 > atom59 :- not atom15, atom33.
not atom59 > atom59 :- atom15, atom33.
atom77 > not atom77 :- not atom1, atom33.
not atom77 > atom77 :- atom1, atom33.
not atom67 > atom67 :- not atom9, atom33.
atom67 > not atom67 :- atom9, atom33.
not atom35 > atom35 :- not atom1, atom33.
not atom35 > atom35 :- atom1, atom33.
not atom57 > atom57 :- not atom1, atom33.
not atom57 > atom57 :- atom1, atom33.
not atom61 > atom61 :- not atom1, atom33.
atom61 > not atom61 :- atom1, atom33.
atom22 > not atom22 :- not atom1, atom33.
not atom22 > atom22 :- atom1, atom33.
not atom34 > atom34 :- not atom1, atom33.
atom34 > not atom34 :- atom1, atom33.
atom92 > not atom92 :- not atom8, atom33.
not atom92 > atom92 :- atom8, atom33.
not atom73 > atom73 :- not atom1, atom33.
atom73 > not atom73 :- atom1, atom33.
atom13 > not atom13 :- not atom9, atom33.
atom13 > not atom13 :- atom9, atom33.
atom53 > not atom53 :- not atom1, atom33.
not atom53 > atom53 :- atom1, atom33.
atom4 > not atom4 :- not atom8, atom33.
atom4 > not atom4 :- atom8, atom33.
not atom10 > atom10 :- not atom1, atom33.
not atom10 > atom10 :- atom1, atom33.
not atom56 > atom56 :- not atom1, atom33.
not atom56 > atom56 :- atom1, atom33.
not atom49 > atom49 :- not atom1, atom33.
not atom49 > atom49 :- atom1, atom33.
atom60 > not atom60 :- not atom1, atom33.
atom60 > not atom60 :- atom1, atom33.
atom14 > not atom14 :- not atom4, atom33.
atom14 > not atom14 :- atom4, atom33.
atom27 > not atom27 :- not atom4, atom33.
atom27 > not atom27 :- atom4, atom33.
atom86 > not atom86 :- not atom8, atom33.
atom86 > not atom86 :- atom8, atom33.
atom44 > not atom44 :- not atom10, atom33.
not atom44 > atom44 :- atom10, atom33.
not atom54 > atom54 :- not atom1, atom33.
atom54 > not atom54 :- atom1, atom33.
not atom36 > atom36 :- not atom1, atom33.
atom36 > not atom36 :- atom1, atom33.
atom87 > not atom87 :- not atom1, atom33.
