atom34 > not atom34.
atom17 > not atom17 :- atom34.
not atom11 > atom11 :- not atom17, atom34.
atom11 > not atom11 :- atom17, atom34.
atom15 > not atom15 :- not atom17, atom34.
not atom15 > atom15 :- atom17, atom34.
not atom9 > atom9 :- not atom15, atom34.
atom9 > not atom9 :- atom15, atom34.
not atom40 > atom40 :- not atom15, atom34.
atom40 > not atom40 :- atom15, atom34.
atom23 > not atom23 :- not atom11, atom34.
not atom23 > atom23 :- atom11, atom34.
not atom28 > atom28 :- not atom11, atom34.
atom28 > not atom28 :- atom11, atom34.
not atom33 > atom33 :- not atom11, atom34.
not atom33 > atom33 :- atom11, atom34.
atom29 > not atom29 :- not atom9, atom34.
not atom29 > atom29 :- atom9, atom34.
not atom32 > atom32 :- not atom11, atom34.
not atom32 > atom32 :- atom11, atom34.
not atom31 > atom31 :- not atom9, atom34.
atom31 > not atom31 :- atom9, atom34.
atom36 > not atom36 :- not atom11, atom34.
not atom36 > atom36 :- atom11, atom34.
not atom22 > atom22 :- not atom9, atom34.
not atom22 > atom22 :- atom9, atom34.
not atom12 > atom12 :- not atom9, atom34.
atom12 > not atom12 :- atom9, atom34.
not atom5 > atom5 :- not atom12, atom34.
not atom5 > atom5 :- atom12, atom34.
not atom18 > atom18 :- not atom5, atom34.
atom18 > not atom18 :- atom5, atom34.
atom4 > not atom4 :- not atom11, atom34.
atom4 > not atom4 :- atom11, atom34.
atom30 > not atom30 :- not atom5, atom34.
not atom30 > atom30 :- atom5, atom34.
atom1 > not atom1 :- not atom11, atom34.
atom1 > not atom1 :- atom11, atom34.
not atom6 > atom6 :- not atom9, atom34.
atom6 > not atom6 :- atom9, atom34.
atom26 > not atom26 :- not atom4, atom34.
not atom26 > atom26 :- atom4, atom34.
atom20 > not atom20 :- not atom4, atom34.
atom20 > not atom20 :- atom4, atom34.
not atom39 > atom39 :- not atom1, atom34.
not atom39 > atom39 :- atom1, atom34.
not atom37 > atom37 :- not atom1, atom34.
not atom37 > atom37 :- atom1, atom34.
not atom7 > atom7 :- not atom5, atom34.
not atom7 > atom7 :- atom5, atom34.
atom35 > not atom35 :- not atom1, atom34.
atom35 > not atom35 :- atom1, atom34.
atom8 > not atom8 :- not atom1, atom34.
not atom8 > atom8 :- atom1, atom34.
atom16 > not atom16 :- not atom5, atom34.
not atom16 > atom16 :- atom5, atom34.
atom10 > not atom10 :- not atom1, atom34.
atom10 > not atom10 :- atom1, atom34.
atom14 > not atom14 :- not atom1, atom34.
not atom14 > atom14 :- atom1, atom34.
not atom19 > atom19 :- not atom4, atom34.
atom19 > not atom19 :- atom4, atom34.
atom24 > not atom24 :- not atom1, atom34.
not atom24 > atom24 :- atom1, atom34.
not atom38 > atom38 :- not atom1, atom34.
atom38 > not atom38 :- atom1, atom34.
atom27 > not atom27 :- not atom1, atom34.
atom27 > not atom27 :- atom1, atom34.
not atom13 > atom13 :- not atom4, atom34.
atom13 > not atom13 :- atom4, atom34.
atom21 > not atom21 :- not atom5, atom34.
atom21 > not atom21 :- atom5, atom34.
not atom25 > atom25 :- not atom1, atom34.
not atom25 > atom25 :- atom1, atom34.
not atom2 > atom2 :- not atom1, atom34.
atom2 > not atom2 :- atom1, atom34.
atom3 > not atom3 :- not atom2, atom34.
not atom3 > atom3 :- atom2, atom34.
not atom18 > atom18 :- not atom34.
not atom5 > atom5 :- not atom34.
not atom10 > atom10 :- not atom34.
atom29 > not atom29 :- not atom5, not atom34.
atom29 > not atom29 :- atom5, not atom34.
atom12 > not atom12 :- not atom5, not atom34.
atom12 > not atom12 :- atom5, not atom34.
not atom31 > atom31 :- not atom5, not atom34.
atom31 > not atom31 :- atom5, not atom34.
not atom3 > atom3 :- not atom18, not atom34.
not atom3 > atom3 :- atom18, not atom34.
atom33 > not atom33 :- not atom10, not atom34.
not atom33 > atom33 :- atom10, not atom34.
not atom28 > atom28 :- not atom3, not atom34.
not atom28 > atom28 :- atom3, not atom34.
atom36 > not atom36 :- not atom3, not atom34.
not atom36 > atom36 :- atom3, not atom34.
atom37 > not atom37 :- not atom5, not atom34.
atom37 > not atom37 :- atom5, not atom34.
not atom14 > atom14 :- not atom5, not atom34.
atom14 > not atom14 :- atom5, not atom34.
atom2 > not atom2 :- not atom3, not atom34.
not atom2 > atom2 :- atom3, not atom34.
atom22 > not atom22 :- not atom3, not atom34.
not atom22 > atom22 :- atom3, not atom34.
atom27 > not atom27 :- not atom2, not atom34.
not atom27 > atom27 :- atom2, not atom34.
not atom39 > atom39 :- not atom5, not atom34.
not atom39 > atom39 :- atom5, not atom34.
not atom23 > atom23 :- not atom2, not atom34.
atom23 > not atom23 :- atom2, not atom34.
atom17 > not atom17 :- not atom3, not atom34.
not atom17 > atom17 :- atom3, not atom34.
not atom1 > atom1 :- not atom3, not atom34.
atom1 > not atom1 :- atom3, not atom34.
not atom40 > atom40 :- not atom2, not atom34.
not atom40 > atom40 :- atom2, not atom34.
atom13 > not atom13 :- not atom2, not atom34.
not atom13 > atom13 :- atom2, not atom34.
atom32 > not atom32 :- not atom1, not atom34.
atom32 > not atom32 :- atom1, not atom34.
not atom16 > atom16 :- not atom3, not atom34.
atom16 > not atom16 :- atom3, not atom34.
atom38 > not atom38 :- not atom5, not atom34.
not atom38 > atom38 :- atom5, not atom34.
not atom8 > atom8 :- not atom3, not atom34.
atom8 > not atom8 :- atom3, not atom34.
atom25 > not atom25 :- not atom2, not atom34.
not atom25 > atom25 :- atom2, not atom34.
atom21 > not atom21 :- not atom3, not atom34.
atom21 > not atom21 :- atom3, not atom34.
not atom9 > atom9 :- not atom2, not atom34.
not atom9 > atom9 :- atom2, not atom34.
not atom30 > atom30 :- not atom3, not atom34.
not atom30 > atom30 :- atom3, not atom34.
atom35 > not atom35 :- not atom2, not atom34.
not atom35 > atom35 :- atom2, not atom34.
not atom4 > atom4 :- not atom1, not atom34.
not atom4 > atom4 :- atom1, not atom34.
atom20 > not atom20 :- not atom3, not atom34.
not atom20 > atom20 :- atom3, not atom34.
not atom11 > atom11 :- not atom4, not atom34.
atom11 > not atom11 :- atom4, not atom34.
atom24 > not atom24 :- not atom1, not atom34.
not atom24 > atom24 :- atom1, not atom34.
not atom19 > atom19 :- not atom2, not atom34.
atom19 > not atom19 :- atom2, not atom34.
not atom26 > atom26 :- not atom1, not atom34.
not atom26 > atom26 :- atom1, not atom34.
atom7 > not atom7 :- not atom1, not atom34.
not atom7 > atom7 :- atom1, not atom34.
not atom6 > atom6 :- not atom2, not atom34.
atom6 > not atom6 :- atom2, not atom34.
atom15 > not atom15 :- not atom1, not atom34.
atom15 > not atom15 :- atom1, not atom34.
atom35 > not atom35.
not atom2 > atom2 :- not atom35.
not atom2 > atom2 :- atom35.
atom15 > not atom15 :- not atom2.
not atom15 > atom15 :- atom2.
not atom27 > atom27 :- not atom15.
atom27 > not atom27 :- atom15.
not atom30 > atom30 :- not atom15.
not atom30 > atom30 :- atom15.
not atom37 > atom37 :- not atom15.
