atom26 > not atom26.
atom15 > not atom15 :- atom26.
not atom39 > atom39 :- not atom15, atom26.
not atom39 > atom39 :- atom15, atom26.
atom14 > not atom14 :- not atom15, atom26.
not atom14 > atom14 :- atom15, atom26.
atom5 > not atom5 :- not atom15, atom26.
not atom5 > atom5 :- atom15, atom26.
atom33 > not atom33 :- atom26.
atom13 > not atom13 :- not atom14, atom26.
not atom13 > atom13 :- atom14, atom26.
atom12 > not atom12 :- not atom5, atom26.
atom12 > not atom12 :- atom5, atom26.
atom19 > not atom19 :- not atom5, atom26.
atom19 > not atom19 :- atom5, atom26.
not atom16 > atom16 :- not atom5, atom26.
atom16 > not atom16 :- atom5, atom26.
not atom18 > atom18 :- not atom5, atom26.
not atom18 > atom18 :- atom5, atom26.
not atom8 > atom8 :- not atom15, atom26.
atom8 > not atom8 :- atom15, atom26.
atom38 > not atom38 :- not atom13, atom26.
not atom38 > atom38 :- atom13, atom26.
not atom7 > atom7 :- not atom5, atom26.
not atom7 > atom7 :- atom5, atom26.
not atom36 > atom36 :- not atom7, atom26.
atom36 > not atom36 :- atom7, atom26.
not atom28 > atom28 :- not atom5, atom26.
atom28 > not atom28 :- atom5, atom26.
atom17 > not atom17 :- not atom5, atom26.
atom17 > not atom17 :- atom5, atom26.
not atom23 > atom23 :- not atom17, atom26.
atom23 > not atom23 :- atom17, atom26.
not atom32 > atom32 :- not atom5, atom26.
atom32 > not atom32 :- atom5, atom26.
atom25 > not atom25 :- not atom5, atom26.
not atom25 > atom25 :- atom5, atom26.
not atom40 > atom40 :- not atom5, atom26.
atom40 > not atom40 :- atom5, atom26.
not atom9 > atom9 :- not atom7, atom26.
not atom9 > atom9 :- atom7, atom26.
not atom24 > atom24 :- not atom5, atom26.
not atom24 > atom24 :- atom5, atom26.
atom10 > not atom10 :- not atom5, atom26.
not atom10 > atom10 :- atom5, atom26.
atom3 > not atom3 :- not atom5, atom26.
not atom3 > atom3 :- atom5, atom26.
atom6 > not atom6 :- not atom3, atom26.
not atom6 > atom6 :- atom3, atom26.
atom31 > not atom31 :- not atom3, atom26.
atom31 > not atom31 :- atom3, atom26.
atom29 > not atom29 :- not atom3, atom26.
atom29 > not atom29 :- atom3, atom26.
atom11 > not atom11 :- not atom3, atom26.
