not atom23 > atom23.
atom4 > not atom4.
not atom43 > atom43 :- not atom4.
not atom25 > atom25 :- not atom43, not atom4.
atom25 > not atom25 :- atom43, not atom4.
not atom6 > atom6 :- not atom23, not atom4.
atom6 > not atom6 :- atom23, not atom4.
atom1 > not atom1 :- not atom6, not atom4.
not atom1 > atom1 :- atom6, not atom4.
not atom46 > atom46 :- not atom1, not atom4.
atom46 > not atom46 :- atom1, not atom4.
atom31 > not atom31 :- not atom6, not atom4.
not atom31 > atom31 :- atom6, not atom4.
not atom27 > atom27 :- not atom25, not atom4.
atom27 > not atom27 :- atom25, not atom4.
atom37 > not atom37 :- not atom23, not atom4.
atom37 > not atom37 :- atom23, not atom4.
not atom21 > atom21 :- not atom25, not atom4.
not atom21 > atom21 :- atom25, not atom4.
not atom26 > atom26 :- not atom6, not atom4.
not atom26 > atom26 :- atom6, not atom4.
atom40 > not atom40 :- not atom1, not atom4.
not atom40 > atom40 :- atom1, not atom4.
atom22 > not atom22 :- not atom1, not atom4.
not atom22 > atom22 :- atom1, not atom4.
atom11 > not atom11 :- not atom22, not atom4.
not atom11 > atom11 :- atom22, not atom4.
atom38 > not atom38 :- not atom1, not atom4.
atom38 > not atom38 :- atom1, not atom4.
not atom10 > atom10 :- not atom1, not atom4.
not atom10 > atom10 :- atom1, not atom4.
not atom8 > atom8 :- not atom1, not atom4.
atom8 > not atom8 :- atom1, not atom4.
atom9 > not atom9 :- not atom8, not atom4.
not atom9 > atom9 :- atom8, not atom4.
not atom39 > atom39 :- not atom1, not atom4.
atom39 > not atom39 :- atom1, not atom4.
not atom48 > atom48 :- not atom1, not atom4.
atom48 > not atom48 :- atom1, not atom4.
atom50 > not atom50 :- not atom6, not atom4.
not atom50 > atom50 :- atom6, not atom4.
atom12 > not atom12 :- not atom6, not atom4.
not atom12 > atom12 :- atom6, not atom4.
atom3 > not atom3 :- not atom6, not atom4.
atom3 > not atom3 :- atom6, not atom4.
not atom42 > atom42 :- not atom1, not atom4.
not atom42 > atom42 :- atom1, not atom4.
not atom44 > atom44 :- not atom1, not atom4.
atom44 > not atom44 :- atom1, not atom4.
not atom17 > atom17 :- not atom1, not atom4.
not atom17 > atom17 :- atom1, not atom4.
not atom36 > atom36 :- not atom1, not atom4.
