atom31 > not atom31.
atom40 > not atom40 :- not atom31.
not atom8 > atom8 :- not atom31.
atom56 > not atom56 :- not atom8, not atom31.
atom56 > not atom56 :- atom8, not atom31.
not atom15 > atom15 :- not atom56, not atom31.
atom15 > not atom15 :- atom56, not atom31.
not atom47 > atom47 :- not atom8, not atom31.
atom47 > not atom47 :- atom8, not atom31.
not atom6 > atom6 :- not atom40, not atom31.
atom6 > not atom6 :- atom40, not atom31.
not atom25 > atom25 :- not atom15, not atom31.
atom25 > not atom25 :- atom15, not atom31.
atom4 > not atom4 :- not atom6, not atom31.
not atom4 > atom4 :- atom6, not atom31.
atom22 > not atom22 :- not atom4, not atom31.
atom22 > not atom22 :- atom4, not atom31.
not atom21 > atom21 :- not atom15, not atom31.
not atom21 > atom21 :- atom15, not atom31.
atom5 > not atom5 :- not atom6, not atom31.
atom5 > not atom5 :- atom6, not atom31.
atom60 > not atom60 :- not atom21, not atom31.
atom60 > not atom60 :- atom21, not atom31.
not atom20 > atom20 :- not atom21, not atom31.
atom20 > not atom20 :- atom21, not atom31.
atom26 > not atom26 :- not atom4, not atom31.
not atom26 > atom26 :- atom4, not atom31.
not atom37 > atom37 :- not atom5, not atom31.
not atom37 > atom37 :- atom5, not atom31.
atom3 > not atom3 :- not atom4, not atom31.
atom3 > not atom3 :- atom4, not atom31.
not atom28 > atom28 :- not atom3, not atom31.
not atom28 > atom28 :- atom3, not atom31.
atom39 > not atom39 :- not atom3, not atom31.
atom39 > not atom39 :- atom3, not atom31.
atom52 > not atom52 :- not atom3, not atom31.
not atom52 > atom52 :- atom3, not atom31.
atom27 > not atom27 :- not atom5, not atom31.
not atom27 > atom27 :- atom5, not atom31.
atom58 > not atom58 :- not atom3, not atom31.
atom58 > not atom58 :- atom3, not atom31.
atom29 > not atom29 :- not atom4, not atom31.
atom29 > not atom29 :- atom4, not atom31.
not atom14 > atom14 :- not atom3, not atom31.
not atom14 > atom14 :- atom3, not atom31.
atom34 > not atom34 :- not atom15, not atom31.
not atom34 > atom34 :- atom15, not atom31.
not atom24 > atom24 :- not atom3, not atom31.
not atom24 > atom24 :- atom3, not atom31.
not atom54 > atom54 :- not atom3, not atom31.
not atom54 > atom54 :- atom3, not atom31.
atom30 > not atom30 :- not atom5, not atom31.
not atom30 > atom30 :- atom5, not atom31.
atom9 > not atom9 :- not atom3, not atom31.
atom9 > not atom9 :- atom3, not atom31.
not atom44 > atom44 :- not atom4, not atom31.
not atom44 > atom44 :- atom4, not atom31.
atom50 > not atom50 :- not atom6, not atom31.
not atom50 > atom50 :- atom6, not atom31.
atom13 > not atom13 :- not atom5, not atom31.
not atom13 > atom13 :- atom5, not atom31.
not atom16 > atom16 :- not atom5, not atom31.
not atom16 > atom16 :- atom5, not atom31.
atom10 > not atom10 :- not atom3, not atom31.
not atom10 > atom10 :- atom3, not atom31.
atom11 > not atom11 :- not atom3, not atom31.
not atom11 > atom11 :- atom3, not atom31.
not atom7 > atom7 :- not atom6, not atom31.
not atom7 > atom7 :- atom6, not atom31.
not atom55 > atom55 :- not atom7, not atom31.
not atom55 > atom55 :- atom7, not atom31.
not atom53 > atom53 :- not atom3, not atom31.
not atom53 > atom53 :- atom3, not atom31.
not atom35 > atom35 :- not atom3, not atom31.
not atom35 > atom35 :- atom3, not atom31.
atom23 > not atom23 :- not atom6, not atom31.
atom23 > not atom23 :- atom6, not atom31.
atom36 > not atom36 :- not atom4, not atom31.
atom36 > not atom36 :- atom4, not atom31.
atom42 > not atom42 :- not atom5, not atom31.
not atom42 > atom42 :- atom5, not atom31.
atom51 > not atom51 :- not atom4, not atom31.
atom51 > not atom51 :- atom4, not atom31.
atom41 > not atom41 :- not atom4, not atom31.
not atom41 > atom41 :- atom4, not atom31.
not atom12 > atom12 :- not atom3, not atom31.
atom12 > not atom12 :- atom3, not atom31.
atom48 > not atom48 :- not atom5, not atom31.
atom48 > not atom48 :- atom5, not atom31.
not atom59 > atom59 :- not atom3, not atom31.
not atom59 > atom59 :- atom3, not atom31.
atom32 > not atom32 :- not atom3, not atom31.
not atom32 > atom32 :- atom3, not atom31.
atom19 > not atom19 :- not atom5, not atom31.
atom19 > not atom19 :- atom5, not atom31.
not atom1 > atom1 :- not atom3, not atom31.
not atom1 > atom1 :- atom3, not atom31.
atom17 > not atom17 :- not atom3, not atom31.
atom17 > not atom17 :- atom3, not atom31.
not atom57 > atom57 :- not atom9, not atom31.
atom57 > not atom57 :- atom9, not atom31.
not atom43 > atom43 :- not atom1, not atom31.
not atom43 > atom43 :- atom1, not atom31.
not atom46 > atom46 :- not atom5, not atom31.
atom46 > not atom46 :- atom5, not atom31.
not atom45 > atom45 :- not atom1, not atom31.
atom45 > not atom45 :- atom1, not atom31.
not atom2 > atom2 :- not atom3, not atom31.
atom2 > not atom2 :- atom3, not atom31.
not atom33 > atom33 :- not atom2, not atom31.
not atom33 > atom33 :- atom2, not atom31.
atom18 > not atom18 :- not atom5, not atom31.
not atom18 > atom18 :- atom5, not atom31.
atom38 > not atom38 :- not atom2, not atom31.
not atom38 > atom38 :- atom2, not atom31.
atom49 > not atom49 :- not atom3, not atom31.
not atom49 > atom49 :- atom3, not atom31.
not atom40 > atom40 :- atom31.
atom3 > not atom3 :- atom31.
not atom8 > atom8 :- not atom40, atom31.
not atom8 > atom8 :- atom40, atom31.
atom24 > not atom24 :- not atom8, atom31.
atom24 > not atom24 :- atom8, atom31.
atom46 > not atom46 :- not atom3, atom31.
atom46 > not atom46 :- atom3, atom31.
atom15 > not atom15 :- not atom8, atom31.
atom15 > not atom15 :- atom8, atom31.
not atom17 > atom17 :- not atom24, atom31.
not atom17 > atom17 :- atom24, atom31.
atom1 > not atom1 :- not atom3, atom31.
not atom1 > atom1 :- atom3, atom31.
not atom16 > atom16 :- not atom1, atom31.
not atom16 > atom16 :- atom1, atom31.
atom42 > not atom42 :- not atom1, atom31.
atom42 > not atom42 :- atom1, atom31.
atom39 > not atom39 :- not atom15, atom31.
not atom39 > atom39 :- atom15, atom31.
not atom55 > atom55 :- not atom1, atom31.
not atom55 > atom55 :- atom1, atom31.
atom41 > not atom41 :- not atom3, atom31.
not atom41 > atom41 :- atom3, atom31.
not atom10 > atom10 :- not atom3, atom31.
not atom10 > atom10 :- atom3, atom31.
not atom13 > atom13 :- not atom10, atom31.
not atom13 > atom13 :- atom10, atom31.
not atom44 > atom44 :- not atom1, atom31.
not atom44 > atom44 :- atom1, atom31.
atom47 > not atom47 :- not atom10, atom31.
atom47 > not atom47 :- atom10, atom31.
not atom18 > atom18 :- not atom8, atom31.
not atom18 > atom18 :- atom8, atom31.
atom12 > not atom12 :- not atom8, atom31.
atom12 > not atom12 :- atom8, atom31.
atom14 > not atom14 :- not atom1, atom31.
atom14 > not atom14 :- atom1, atom31.
atom5 > not atom5 :- not atom1, atom31.
atom5 > not atom5 :- atom1, atom31.
atom6 > not atom6 :- not atom1, atom31.
not atom6 > atom6 :- atom1, atom31.
not atom29 > atom29 :- not atom5, atom31.
atom29 > not atom29 :- atom5, atom31.
atom34 > not atom34 :- not atom1, atom31.
atom34 > not atom34 :- atom1, atom31.
atom26 > not atom26 :- not atom3, atom31.
not atom26 > atom26 :- atom3, atom31.
atom4 > not atom4 :- not atom5, atom31.
not atom4 > atom4 :- atom5, atom31.
not atom54 > atom54 :- not atom1, atom31.
not atom54 > atom54 :- atom1, atom31.
not atom25 > atom25 :- not atom1, atom31.
atom25 > not atom25 :- atom1, atom31.
atom38 > not atom38 :- not atom3, atom31.
atom38 > not atom38 :- atom3, atom31.
atom11 > not atom11 :- not atom1, atom31.
atom11 > not atom11 :- atom1, atom31.
not atom32 > atom32 :- not atom1, atom31.
not atom32 > atom32 :- atom1, atom31.
atom21 > not atom21 :- not atom6, atom31.
not atom21 > atom21 :- atom6, atom31.
atom33 > not atom33 :- not atom10, atom31.
atom33 > not atom33 :- atom10, atom31.
atom59 > not atom59 :- not atom1, atom31.
not atom59 > atom59 :- atom1, atom31.
not atom28 > atom28 :- not atom1, atom31.
not atom28 > atom28 :- atom1, atom31.
atom35 > not atom35 :- not atom3, atom31.
not atom35 > atom35 :- atom3, atom31.
atom20 > not atom20 :- not atom1, atom31.
not atom20 > atom20 :- atom1, atom31.
not atom56 > atom56 :- not atom5, atom31.
not atom56 > atom56 :- atom5, atom31.
not atom53 > atom53 :- not atom4, atom31.
not atom53 > atom53 :- atom4, atom31.
atom2 > not atom2 :- not atom1, atom31.
not atom2 > atom2 :- atom1, atom31.
atom50 > not atom50 :- not atom1, atom31.
atom50 > not atom50 :- atom1, atom31.
not atom9 > atom9 :- not atom3, atom31.
atom9 > not atom9 :- atom3, atom31.
not atom22 > atom22 :- not atom1, atom31.
not atom22 > atom22 :- atom1, atom31.
not atom43 > atom43 :- not atom1, atom31.
not atom43 > atom43 :- atom1, atom31.
not atom51 > atom51 :- not atom4, atom31.
atom51 > not atom51 :- atom4, atom31.
not atom60 > atom60 :- not atom6, atom31.
not atom60 > atom60 :- atom6, atom31.
atom23 > not atom23 :- not atom2, atom31.
atom23 > not atom23 :- atom2, atom31.
atom7 > not atom7 :- not atom2, atom31.
not atom7 > atom7 :- atom2, atom31.
atom36 > not atom36 :- not atom2, atom31.
atom36 > not atom36 :- atom2, atom31.
not atom27 > atom27 :- not atom1, atom31.
atom27 > not atom27 :- atom1, atom31.
not atom58 > atom58 :- not atom1, atom31.
not atom58 > atom58 :- atom1, atom31.
atom19 > not atom19 :- not atom4, atom31.
not atom19 > atom19 :- atom4, atom31.
atom48 > not atom48 :- not atom1, atom31.
atom48 > not atom48 :- atom1, atom31.
not atom30 > atom30 :- not atom1, atom31.
not atom30 > atom30 :- atom1, atom31.
atom57 > not atom57 :- not atom1, atom31.
atom57 > not atom57 :- atom1, atom31.
atom49 > not atom49 :- not atom1, atom31.
atom49 > not atom49 :- atom1, atom31.
atom37 > not atom37 :- not atom2, atom31.
not atom37 > atom37 :- atom2, atom31.
not atom45 > atom45 :- not atom2, atom31.
atom45 > not atom45 :- atom2, atom31.
not atom52 > atom52 :- not atom3, atom31.
atom52 > not atom52 :- atom3, atom31.
not atom43 > atom43.
atom9 > not atom9 :- not atom43.
not atom9 > atom9 :- atom43.
atom12 > not atom12 :- not atom9.
not atom12 > atom12 :- atom9.
atom1 > not atom1 :- not atom9.
not atom1 > atom1 :- atom9.
atom24 > not atom24 :- not atom1.
not atom24 > atom24 :- atom1.
not atom53 > atom53 :- not atom1.
not atom53 > atom53 :- atom1.
not atom49 > atom49 :- not atom9.
atom49 > not atom49 :- atom9.
not atom30 > atom30 :- not atom9.
not atom30 > atom30 :- atom9.
atom42 > not atom42 :- not atom30.
atom42 > not atom42 :- atom30.
atom2 > not atom2 :- not atom12.
not atom2 > atom2 :- atom12.
atom32 > not atom32 :- not atom1.
atom32 > not atom32 :- atom1.
not atom11 > atom11 :- not atom1.
atom11 > not atom11 :- atom1.
not atom8 > atom8 :- not atom1.
atom8 > not atom8 :- atom1.
not atom22 > atom22 :- not atom2.
not atom22 > atom22 :- atom2.
atom7 > not atom7 :- not atom1.
not atom7 > atom7 :- atom1.
not atom38 > atom38 :- not atom1.
atom38 > not atom38 :- atom1.
not atom26 > atom26 :- not atom1.
atom26 > not atom26 :- atom1.
atom47 > not atom47 :- not atom2.
atom47 > not atom47 :- atom2.
not atom17 > atom17 :- not atom8.
atom17 > not atom17 :- atom8.
not atom33 > atom33 :- not atom1.
not atom33 > atom33 :- atom1.
not atom19 > atom19 :- not atom8.
not atom19 > atom19 :- atom8.
not atom40 > atom40 :- not atom1.
not atom40 > atom40 :- atom1.
not atom18 > atom18 :- not atom11.
not atom18 > atom18 :- atom11.
atom27 > not atom27 :- not atom7.
atom27 > not atom27 :- atom7.
not atom59 > atom59 :- not atom7.
not atom59 > atom59 :- atom7.
not atom13 > atom13 :- not atom2.
atom13 > not atom13 :- atom2.
not atom35 > atom35 :- not atom1.
not atom35 > atom35 :- atom1.
not atom14 > atom14 :- not atom1.
atom14 > not atom14 :- atom1.
atom56 > not atom56 :- not atom7.
atom56 > not atom56 :- atom7.
atom54 > not atom54 :- not atom1.
atom54 > not atom54 :- atom1.
