atom16 > not atom16.
not atom42 > atom42 :- atom16.
atom49 > not atom49 :- not atom42, atom16.
not atom49 > atom49 :- atom42, atom16.
atom41 > not atom41 :- not atom42, atom16.
not atom41 > atom41 :- atom42, atom16.
not atom1 > atom1 :- atom16.
atom23 > not atom23 :- not atom1, atom16.
atom23 > not atom23 :- atom1, atom16.
atom28 > not atom28 :- not atom1, atom16.
atom28 > not atom28 :- atom1, atom16.
not atom11 > atom11 :- not atom49, atom16.
not atom11 > atom11 :- atom49, atom16.
atom38 > not atom38 :- not atom1, atom16.
not atom38 > atom38 :- atom1, atom16.
atom46 > not atom46 :- not atom41, atom16.
atom46 > not atom46 :- atom41, atom16.
atom8 > not atom8 :- not atom11, atom16.
atom8 > not atom8 :- atom11, atom16.
atom43 > not atom43 :- not atom8, atom16.
not atom43 > atom43 :- atom8, atom16.
atom17 > not atom17 :- not atom28, atom16.
atom17 > not atom17 :- atom28, atom16.
atom37 > not atom37 :- not atom1, atom16.
not atom37 > atom37 :- atom1, atom16.
atom3 > not atom3 :- not atom1, atom16.
atom3 > not atom3 :- atom1, atom16.
not atom47 > atom47 :- not atom1, atom16.
not atom47 > atom47 :- atom1, atom16.
not atom19 > atom19 :- not atom1, atom16.
atom19 > not atom19 :- atom1, atom16.
atom29 > not atom29 :- not atom1, atom16.
atom29 > not atom29 :- atom1, atom16.
not atom12 > atom12 :- not atom11, atom16.
not atom12 > atom12 :- atom11, atom16.
not atom50 > atom50 :- not atom1, atom16.
atom50 > not atom50 :- atom1, atom16.
atom10 > not atom10 :- not atom8, atom16.
not atom10 > atom10 :- atom8, atom16.
not atom36 > atom36 :- not atom3, atom16.
not atom36 > atom36 :- atom3, atom16.
atom21 > not atom21 :- not atom1, atom16.
not atom21 > atom21 :- atom1, atom16.
not atom13 > atom13 :- not atom10, atom16.
not atom13 > atom13 :- atom10, atom16.
not atom22 > atom22 :- not atom1, atom16.
atom22 > not atom22 :- atom1, atom16.
not atom30 > atom30 :- not atom1, atom16.
not atom30 > atom30 :- atom1, atom16.
atom7 > not atom7 :- not atom3, atom16.
atom7 > not atom7 :- atom3, atom16.
not atom27 > atom27 :- not atom1, atom16.
not atom27 > atom27 :- atom1, atom16.
not atom4 > atom4 :- not atom7, atom16.
not atom4 > atom4 :- atom7, atom16.
atom20 > not atom20 :- not atom1, atom16.
atom20 > not atom20 :- atom1, atom16.
not atom26 > atom26 :- not atom7, atom16.
not atom26 > atom26 :- atom7, atom16.
not atom6 > atom6 :- not atom7, atom16.
atom6 > not atom6 :- atom7, atom16.
atom15 > not atom15 :- not atom1, atom16.
atom15 > not atom15 :- atom1, atom16.
atom31 > not atom31 :- not atom1, atom16.
not atom31 > atom31 :- atom1, atom16.
atom40 > not atom40 :- not atom1, atom16.
atom40 > not atom40 :- atom1, atom16.
not atom14 > atom14 :- not atom1, atom16.
not atom14 > atom14 :- atom1, atom16.
not atom44 > atom44 :- not atom3, atom16.
not atom44 > atom44 :- atom3, atom16.
atom9 > not atom9 :- not atom4, atom16.
not atom9 > atom9 :- atom4, atom16.
not atom35 > atom35 :- not atom3, atom16.
atom35 > not atom35 :- atom3, atom16.
atom25 > not atom25 :- not atom1, atom16.
not atom25 > atom25 :- atom1, atom16.
atom45 > not atom45 :- not atom6, atom16.
not atom45 > atom45 :- atom6, atom16.
atom48 > not atom48 :- not atom10, atom16.
not atom48 > atom48 :- atom10, atom16.
not atom24 > atom24 :- not atom6, atom16.
atom24 > not atom24 :- atom6, atom16.
not atom39 > atom39 :- not atom1, atom16.
not atom39 > atom39 :- atom1, atom16.
not atom34 > atom34 :- not atom3, atom16.
not atom34 > atom34 :- atom3, atom16.
atom33 > not atom33 :- not atom3, atom16.
not atom33 > atom33 :- atom3, atom16.
atom5 > not atom5 :- not atom6, atom16.
not atom5 > atom5 :- atom6, atom16.
atom2 > not atom2 :- not atom3, atom16.
atom2 > not atom2 :- atom3, atom16.
not atom32 > atom32 :- not atom3, atom16.
atom32 > not atom32 :- atom3, atom16.
atom18 > not atom18 :- not atom1, atom16.
atom18 > not atom18 :- atom1, atom16.
not atom45 > atom45 :- not atom16.
not atom46 > atom46 :- not atom16.
not atom4 > atom4 :- not atom45, not atom16.
not atom4 > atom4 :- atom45, not atom16.
not atom6 > atom6 :- not atom45, not atom16.
not atom6 > atom6 :- atom45, not atom16.
not atom48 > atom48 :- not atom4, not atom16.
atom48 > not atom48 :- atom4, not atom16.
atom30 > not atom30 :- not atom45, not atom16.
atom30 > not atom30 :- atom45, not atom16.
not atom24 > atom24 :- not atom45, not atom16.
atom24 > not atom24 :- atom45, not atom16.
not atom2 > atom2 :- not atom48, not atom16.
not atom2 > atom2 :- atom48, not atom16.
not atom41 > atom41 :- not atom2, not atom16.
atom41 > not atom41 :- atom2, not atom16.
not atom14 > atom14 :- not atom2, not atom16.
atom14 > not atom14 :- atom2, not atom16.
atom10 > not atom10 :- not atom2, not atom16.
not atom10 > atom10 :- atom2, not atom16.
not atom50 > atom50 :- not atom2, not atom16.
not atom50 > atom50 :- atom2, not atom16.
atom1 > not atom1 :- not atom48, not atom16.
not atom1 > atom1 :- atom48, not atom16.
not atom19 > atom19 :- not atom6, not atom16.
not atom19 > atom19 :- atom6, not atom16.
atom15 > not atom15 :- not atom2, not atom16.
atom15 > not atom15 :- atom2, not atom16.
atom7 > not atom7 :- not atom1, not atom16.
not atom7 > atom7 :- atom1, not atom16.
atom11 > not atom11 :- not atom2, not atom16.
not atom11 > atom11 :- atom2, not atom16.
not atom22 > atom22 :- not atom7, not atom16.
not atom22 > atom22 :- atom7, not atom16.
atom5 > not atom5 :- not atom1, not atom16.
not atom5 > atom5 :- atom1, not atom16.
not atom12 > atom12 :- not atom2, not atom16.
atom12 > not atom12 :- atom2, not atom16.
atom29 > not atom29 :- not atom4, not atom16.
atom29 > not atom29 :- atom4, not atom16.
not atom3 > atom3 :- not atom1, not atom16.
not atom3 > atom3 :- atom1, not atom16.
atom18 > not atom18 :- not atom2, not atom16.
atom18 > not atom18 :- atom2, not atom16.
atom27 > not atom27 :- not atom2, not atom16.
not atom27 > atom27 :- atom2, not atom16.
atom43 > not atom43 :- not atom1, not atom16.
not atom43 > atom43 :- atom1, not atom16.
not atom26 > atom26 :- not atom3, not atom16.
not atom26 > atom26 :- atom3, not atom16.
atom17 > not atom17 :- not atom2, not atom16.
not atom17 > atom17 :- atom2, not atom16.
atom23 > not atom23 :- not atom1, not atom16.
not atom23 > atom23 :- atom1, not atom16.
atom21 > not atom21 :- not atom1, not atom16.
atom21 > not atom21 :- atom1, not atom16.
atom36 > not atom36 :- not atom1, not atom16.
atom36 > not atom36 :- atom1, not atom16.
atom28 > not atom28 :- not atom1, not atom16.
atom28 > not atom28 :- atom1, not atom16.
atom25 > not atom25 :- not atom7, not atom16.
not atom25 > atom25 :- atom7, not atom16.
atom13 > not atom13 :- not atom3, not atom16.
atom13 > not atom13 :- atom3, not atom16.
not atom8 > atom8 :- not atom2, not atom16.
not atom8 > atom8 :- atom2, not atom16.
atom32 > not atom32 :- not atom2, not atom16.
not atom32 > atom32 :- atom2, not atom16.
not atom31 > atom31 :- not atom5, not atom16.
not atom31 > atom31 :- atom5, not atom16.
atom37 > not atom37 :- not atom2, not atom16.
not atom37 > atom37 :- atom2, not atom16.
not atom47 > atom47 :- not atom1, not atom16.
atom47 > not atom47 :- atom1, not atom16.
not atom20 > atom20 :- not atom1, not atom16.
not atom20 > atom20 :- atom1, not atom16.
atom40 > not atom40 :- not atom1, not atom16.
atom40 > not atom40 :- atom1, not atom16.
atom39 > not atom39 :- not atom1, not atom16.
not atom39 > atom39 :- atom1, not atom16.
atom9 > not atom9 :- not atom1, not atom16.
atom9 > not atom9 :- atom1, not atom16.
atom38 > not atom38 :- not atom1, not atom16.
not atom38 > atom38 :- atom1, not atom16.
atom49 > not atom49 :- not atom1, not atom16.
not atom49 > atom49 :- atom1, not atom16.
atom33 > not atom33 :- not atom2, not atom16.
atom33 > not atom33 :- atom2, not atom16.
not atom42 > atom42 :- not atom2, not atom16.
atom42 > not atom42 :- atom2, not atom16.
not atom44 > atom44 :- not atom2, not atom16.
atom44 > not atom44 :- atom2, not atom16.
atom34 > not atom34 :- not atom2, not atom16.
atom34 > not atom34 :- atom2, not atom16.
not atom35 > atom35 :- not atom2, not atom16.
atom35 > not atom35 :- atom2, not atom16.
