atom4 > not atom4.
atom91 > not atom91 :- not atom4.
atom100 > not atom100 :- not atom4.
not atom69 > atom69 :- not atom91, not atom4.
not atom69 > atom69 :- atom91, not atom4.
atom68 > not atom68 :- not atom91, not atom4.
atom68 > not atom68 :- atom91, not atom4.
not atom76 > atom76 :- not atom100, not atom4.
not atom76 > atom76 :- atom100, not atom4.
atom26 > not atom26 :- not atom68, not atom4.
atom26 > not atom26 :- atom68, not atom4.
not atom54 > atom54 :- not atom68, not atom4.
not atom54 > atom54 :- atom68, not atom4.
atom47 > not atom47 :- not atom26, not atom4.
atom47 > not atom47 :- atom26, not atom4.
atom42 > not atom42 :- not atom26, not atom4.
atom42 > not atom42 :- atom26, not atom4.
not atom9 > atom9 :- not atom42, not atom4.
atom9 > not atom9 :- atom42, not atom4.
not atom67 > atom67 :- not atom9, not atom4.
atom67 > not atom67 :- atom9, not atom4.
atom70 > not atom70 :- not atom9, not atom4.
atom70 > not atom70 :- atom9, not atom4.
atom86 > not atom86 :- not atom9, not atom4.
atom86 > not atom86 :- atom9, not atom4.
not atom59 > atom59 :- not atom42, not atom4.
atom59 > not atom59 :- atom42, not atom4.
atom6 > not atom6 :- not atom26, not atom4.
not atom6 > atom6 :- atom26, not atom4.
not atom92 > atom92 :- not atom6, not atom4.
atom92 > not atom92 :- atom6, not atom4.
atom28 > not atom28 :- not atom6, not atom4.
not atom28 > atom28 :- atom6, not atom4.
not atom44 > atom44 :- not atom6, not atom4.
not atom44 > atom44 :- atom6, not atom4.
atom95 > not atom95 :- not atom6, not atom4.
not atom95 > atom95 :- atom6, not atom4.
not atom1 > atom1 :- not atom6, not atom4.
atom1 > not atom1 :- atom6, not atom4.
not atom96 > atom96 :- not atom1, not atom4.
atom96 > not atom96 :- atom1, not atom4.
not atom73 > atom73 :- not atom9, not atom4.
atom73 > not atom73 :- atom9, not atom4.
atom27 > not atom27 :- not atom1, not atom4.
atom27 > not atom27 :- atom1, not atom4.
not atom48 > atom48 :- not atom9, not atom4.
atom48 > not atom48 :- atom9, not atom4.
not atom71 > atom71 :- not atom28, not atom4.
not atom71 > atom71 :- atom28, not atom4.
not atom32 > atom32 :- not atom1, not atom4.
not atom32 > atom32 :- atom1, not atom4.
not atom93 > atom93 :- not atom9, not atom4.
atom93 > not atom93 :- atom9, not atom4.
not atom53 > atom53 :- not atom6, not atom4.
atom53 > not atom53 :- atom6, not atom4.
atom35 > not atom35 :- not atom1, not atom4.
not atom35 > atom35 :- atom1, not atom4.
atom31 > not atom31 :- not atom6, not atom4.
not atom31 > atom31 :- atom6, not atom4.
not atom12 > atom12 :- not atom1, not atom4.
atom12 > not atom12 :- atom1, not atom4.
not atom21 > atom21 :- not atom6, not atom4.
atom21 > not atom21 :- atom6, not atom4.
atom18 > not atom18 :- not atom1, not atom4.
not atom18 > atom18 :- atom1, not atom4.
