atom14 > not atom14.
atom62 > not atom62 :- not atom14.
atom90 > not atom90 :- not atom62, not atom14.
atom90 > not atom90 :- atom62, not atom14.
atom51 > not atom51 :- not atom14.
not atom71 > atom71 :- not atom51, not atom14.
atom71 > not atom71 :- atom51, not atom14.
not atom44 > atom44 :- not atom62, not atom14.
atom44 > not atom44 :- atom62, not atom14.
atom59 > not atom59 :- not atom44, not atom14.
atom59 > not atom59 :- atom44, not atom14.
not atom24 > atom24 :- not atom59, not atom14.
not atom24 > atom24 :- atom59, not atom14.
not atom52 > atom52 :- not atom24, not atom14.
not atom52 > atom52 :- atom24, not atom14.
atom92 > not atom92 :- not atom24, not atom14.
atom92 > not atom92 :- atom24, not atom14.
not atom97 > atom97 :- not atom44, not atom14.
atom97 > not atom97 :- atom44, not atom14.
atom58 > not atom58 :- not atom24, not atom14.
not atom58 > atom58 :- atom24, not atom14.
atom95 > not atom95 :- not atom44, not atom14.
atom95 > not atom95 :- atom44, not atom14.
not atom65 > atom65 :- not atom44, not atom14.
atom65 > not atom65 :- atom44, not atom14.
atom26 > not atom26 :- not atom51, not atom14.
atom26 > not atom26 :- atom51, not atom14.
not atom18 > atom18 :- not atom44, not atom14.
not atom18 > atom18 :- atom44, not atom14.
atom88 > not atom88 :- not atom24, not atom14.
not atom88 > atom88 :- atom24, not atom14.
not atom37 > atom37 :- not atom18, not atom14.
atom37 > not atom37 :- atom18, not atom14.
atom91 > not atom91 :- not atom18, not atom14.
not atom91 > atom91 :- atom18, not atom14.
atom87 > not atom87 :- not atom24, not atom14.
atom87 > not atom87 :- atom24, not atom14.
not atom9 > atom9 :- not atom18, not atom14.
not atom9 > atom9 :- atom18, not atom14.
not atom79 > atom79 :- not atom18, not atom14.
not atom79 > atom79 :- atom18, not atom14.
not atom50 > atom50 :- not atom18, not atom14.
atom50 > not atom50 :- atom18, not atom14.
atom81 > not atom81 :- not atom18, not atom14.
atom81 > not atom81 :- atom18, not atom14.
atom8 > not atom8 :- not atom9, not atom14.
not atom8 > atom8 :- atom9, not atom14.
not atom13 > atom13 :- not atom8, not atom14.
not atom13 > atom13 :- atom8, not atom14.
atom3 > not atom3 :- not atom18, not atom14.
atom3 > not atom3 :- atom18, not atom14.
atom49 > not atom49 :- not atom8, not atom14.
atom49 > not atom49 :- atom8, not atom14.
atom67 > not atom67 :- not atom3, not atom14.
not atom67 > atom67 :- atom3, not atom14.
atom80 > not atom80 :- not atom9, not atom14.
not atom80 > atom80 :- atom9, not atom14.
not atom56 > atom56 :- not atom8, not atom14.
atom56 > not atom56 :- atom8, not atom14.
not atom23 > atom23 :- not atom3, not atom14.
atom23 > not atom23 :- atom3, not atom14.
atom31 > not atom31 :- not atom8, not atom14.
atom31 > not atom31 :- atom8, not atom14.
not atom48 > atom48 :- not atom3, not atom14.
not atom48 > atom48 :- atom3, not atom14.
not atom84 > atom84 :- not atom3, not atom14.
not atom84 > atom84 :- atom3, not atom14.
atom100 > not atom100 :- not atom8, not atom14.
not atom100 > atom100 :- atom8, not atom14.
atom16 > not atom16 :- not atom9, not atom14.
not atom16 > atom16 :- atom9, not atom14.
not atom61 > atom61 :- not atom3, not atom14.
not atom61 > atom61 :- atom3, not atom14.
atom41 > not atom41 :- not atom8, not atom14.
not atom41 > atom41 :- atom8, not atom14.
atom25 > not atom25 :- not atom8, not atom14.
atom25 > not atom25 :- atom8, not atom14.
atom39 > not atom39 :- not atom9, not atom14.
atom39 > not atom39 :- atom9, not atom14.
atom21 > not atom21 :- not atom9, not atom14.
not atom21 > atom21 :- atom9, not atom14.
not atom22 > atom22 :- not atom8, not atom14.
not atom22 > atom22 :- atom8, not atom14.
atom78 > not atom78 :- not atom3, not atom14.
not atom78 > atom78 :- atom3, not atom14.
not atom28 > atom28 :- not atom3, not atom14.
not atom28 > atom28 :- atom3, not atom14.
atom4 > not atom4 :- not atom3, not atom14.
not atom4 > atom4 :- atom3, not atom14.
not atom57 > atom57 :- not atom4, not atom14.
not atom57 > atom57 :- atom4, not atom14.
atom66 > not atom66 :- not atom13, not atom14.
atom66 > not atom66 :- atom13, not atom14.
atom83 > not atom83 :- not atom3, not atom14.
not atom83 > atom83 :- atom3, not atom14.
not atom34 > atom34 :- not atom3, not atom14.
atom34 > not atom34 :- atom3, not atom14.
not atom46 > atom46 :- not atom3, not atom14.
not atom46 > atom46 :- atom3, not atom14.
atom35 > not atom35 :- not atom3, not atom14.
atom35 > not atom35 :- atom3, not atom14.
atom29 > not atom29 :- not atom16, not atom14.
atom29 > not atom29 :- atom16, not atom14.
atom32 > not atom32 :- not atom3, not atom14.
not atom32 > atom32 :- atom3, not atom14.
not atom96 > atom96 :- not atom4, not atom14.
atom96 > not atom96 :- atom4, not atom14.
not atom10 > atom10 :- not atom8, not atom14.
atom10 > not atom10 :- atom8, not atom14.
atom43 > not atom43 :- not atom3, not atom14.
atom43 > not atom43 :- atom3, not atom14.
not atom85 > atom85 :- not atom8, not atom14.
atom85 > not atom85 :- atom8, not atom14.
not atom53 > atom53 :- not atom3, not atom14.
atom53 > not atom53 :- atom3, not atom14.
not atom38 > atom38 :- not atom4, not atom14.
atom38 > not atom38 :- atom4, not atom14.
not atom68 > atom68 :- not atom4, not atom14.
not atom68 > atom68 :- atom4, not atom14.
not atom86 > atom86 :- not atom8, not atom14.
not atom86 > atom86 :- atom8, not atom14.
not atom15 > atom15 :- not atom3, not atom14.
atom15 > not atom15 :- atom3, not atom14.
atom73 > not atom73 :- not atom3, not atom14.
atom73 > not atom73 :- atom3, not atom14.
not atom2 > atom2 :- not atom3, not atom14.
not atom2 > atom2 :- atom3, not atom14.
not atom55 > atom55 :- not atom2, not atom14.
not atom55 > atom55 :- atom2, not atom14.
not atom69 > atom69 :- not atom9, not atom14.
atom69 > not atom69 :- atom9, not atom14.
atom33 > not atom33 :- not atom2, not atom14.
not atom33 > atom33 :- atom2, not atom14.
not atom36 > atom36 :- not atom4, not atom14.
not atom36 > atom36 :- atom4, not atom14.
atom20 > not atom20 :- not atom2, not atom14.
not atom20 > atom20 :- atom2, not atom14.
atom40 > not atom40 :- not atom2, not atom14.
atom40 > not atom40 :- atom2, not atom14.
not atom75 > atom75 :- not atom2, not atom14.
not atom75 > atom75 :- atom2, not atom14.
atom98 > not atom98 :- not atom3, not atom14.
not atom98 > atom98 :- atom3, not atom14.
atom5 > not atom5 :- not atom2, not atom14.
atom5 > not atom5 :- atom2, not atom14.
not atom45 > atom45 :- not atom2, not atom14.
not atom45 > atom45 :- atom2, not atom14.
atom93 > not atom93 :- not atom3, not atom14.
atom93 > not atom93 :- atom3, not atom14.
atom12 > not atom12 :- not atom8, not atom14.
not atom12 > atom12 :- atom8, not atom14.
not atom70 > atom70 :- not atom2, not atom14.
atom70 > not atom70 :- atom2, not atom14.
