not atom28 > atom28.
not atom38 > atom38 :- atom28.
not atom12 > atom12 :- atom28.
not atom15 > atom15 :- not atom12, atom28.
atom15 > not atom15 :- atom12, atom28.
not atom21 > atom21 :- not atom12, atom28.
atom21 > not atom21 :- atom12, atom28.
atom23 > not atom23 :- not atom12, atom28.
not atom23 > atom23 :- atom12, atom28.
atom36 > not atom36 :- not atom15, atom28.
atom36 > not atom36 :- atom15, atom28.
atom35 > not atom35 :- not atom15, atom28.
not atom35 > atom35 :- atom15, atom28.
not atom22 > atom22 :- not atom15, atom28.
atom22 > not atom22 :- atom15, atom28.
not atom30 > atom30 :- not atom12, atom28.
atom30 > not atom30 :- atom12, atom28.
atom10 > not atom10 :- not atom15, atom28.
not atom10 > atom10 :- atom15, atom28.
atom20 > not atom20 :- not atom10, atom28.
not atom20 > atom20 :- atom10, atom28.
not atom24 > atom24 :- not atom10, atom28.
not atom24 > atom24 :- atom10, atom28.
not atom3 > atom3 :- not atom10, atom28.
atom3 > not atom3 :- atom10, atom28.
atom39 > not atom39 :- not atom12, atom28.
not atom39 > atom39 :- atom12, atom28.
atom7 > not atom7 :- not atom10, atom28.
not atom7 > atom7 :- atom10, atom28.
atom11 > not atom11 :- not atom7, atom28.
atom11 > not atom11 :- atom7, atom28.
atom33 > not atom33 :- not atom3, atom28.
not atom33 > atom33 :- atom3, atom28.
atom16 > not atom16 :- not atom15, atom28.
atom16 > not atom16 :- atom15, atom28.
atom26 > not atom26 :- not atom3, atom28.
atom26 > not atom26 :- atom3, atom28.
atom25 > not atom25 :- not atom15, atom28.
not atom25 > atom25 :- atom15, atom28.
not atom2 > atom2 :- not atom7, atom28.
not atom2 > atom2 :- atom7, atom28.
not atom27 > atom27 :- not atom10, atom28.
atom27 > not atom27 :- atom10, atom28.
atom9 > not atom9 :- not atom2, atom28.
atom9 > not atom9 :- atom2, atom28.
atom32 > not atom32 :- not atom2, atom28.
atom32 > not atom32 :- atom2, atom28.
atom1 > not atom1 :- not atom2, atom28.
not atom1 > atom1 :- atom2, atom28.
not atom5 > atom5 :- not atom1, atom28.
not atom5 > atom5 :- atom1, atom28.
atom6 > not atom6 :- not atom1, atom28.
not atom6 > atom6 :- atom1, atom28.
atom13 > not atom13 :- not atom1, atom28.
not atom13 > atom13 :- atom1, atom28.
not atom31 > atom31 :- not atom5, atom28.
atom31 > not atom31 :- atom5, atom28.
not atom18 > atom18 :- not atom6, atom28.
atom18 > not atom18 :- atom6, atom28.
atom14 > not atom14 :- not atom1, atom28.
not atom14 > atom14 :- atom1, atom28.
not atom37 > atom37 :- not atom1, atom28.
not atom37 > atom37 :- atom1, atom28.
not atom34 > atom34 :- not atom3, atom28.
atom34 > not atom34 :- atom3, atom28.
not atom4 > atom4 :- not atom2, atom28.
not atom4 > atom4 :- atom2, atom28.
atom19 > not atom19 :- not atom3, atom28.
atom19 > not atom19 :- atom3, atom28.
atom17 > not atom17 :- not atom2, atom28.
atom17 > not atom17 :- atom2, atom28.
not atom29 > atom29 :- not atom4, atom28.
atom29 > not atom29 :- atom4, atom28.
atom8 > not atom8 :- not atom2, atom28.
not atom8 > atom8 :- atom2, atom28.
not atom40 > atom40 :- not atom1, atom28.
atom40 > not atom40 :- atom1, atom28.
atom33 > not atom33 :- not atom28.
not atom27 > atom27 :- not atom33, not atom28.
not atom27 > atom27 :- atom33, not atom28.
atom32 > not atom32 :- not atom33, not atom28.
not atom32 > atom32 :- atom33, not atom28.
atom26 > not atom26 :- not atom28.
not atom14 > atom14 :- not atom28.
not atom10 > atom10 :- not atom14, not atom28.
not atom10 > atom10 :- atom14, not atom28.
atom36 > not atom36 :- not atom14, not atom28.
not atom36 > atom36 :- atom14, not atom28.
not atom8 > atom8 :- not atom10, not atom28.
not atom8 > atom8 :- atom10, not atom28.
atom31 > not atom31 :- not atom10, not atom28.
atom31 > not atom31 :- atom10, not atom28.
atom1 > not atom1 :- not atom8, not atom28.
atom1 > not atom1 :- atom8, not atom28.
not atom39 > atom39 :- not atom1, not atom28.
not atom39 > atom39 :- atom1, not atom28.
atom23 > not atom23 :- not atom8, not atom28.
not atom23 > atom23 :- atom8, not atom28.
not atom3 > atom3 :- not atom10, not atom28.
not atom3 > atom3 :- atom10, not atom28.
not atom12 > atom12 :- not atom8, not atom28.
atom12 > not atom12 :- atom8, not atom28.
atom20 > not atom20 :- not atom1, not atom28.
atom20 > not atom20 :- atom1, not atom28.
atom18 > not atom18 :- not atom1, not atom28.
atom18 > not atom18 :- atom1, not atom28.
atom4 > not atom4 :- not atom1, not atom28.
not atom4 > atom4 :- atom1, not atom28.
atom21 > not atom21 :- not atom3, not atom28.
not atom21 > atom21 :- atom3, not atom28.
not atom38 > atom38 :- not atom3, not atom28.
atom38 > not atom38 :- atom3, not atom28.
not atom35 > atom35 :- not atom4, not atom28.
atom35 > not atom35 :- atom4, not atom28.
not atom25 > atom25 :- not atom4, not atom28.
atom25 > not atom25 :- atom4, not atom28.
atom6 > not atom6 :- not atom8, not atom28.
not atom6 > atom6 :- atom8, not atom28.
not atom29 > atom29 :- not atom3, not atom28.
atom29 > not atom29 :- atom3, not atom28.
not atom5 > atom5 :- not atom1, not atom28.
atom5 > not atom5 :- atom1, not atom28.
not atom17 > atom17 :- not atom1, not atom28.
atom17 > not atom17 :- atom1, not atom28.
not atom9 > atom9 :- not atom4, not atom28.
not atom9 > atom9 :- atom4, not atom28.
atom2 > not atom2 :- not atom1, not atom28.
atom2 > not atom2 :- atom1, not atom28.
atom24 > not atom24 :- not atom3, not atom28.
atom24 > not atom24 :- atom3, not atom28.
not atom30 > atom30 :- not atom1, not atom28.
not atom30 > atom30 :- atom1, not atom28.
atom16 > not atom16 :- not atom4, not atom28.
not atom16 > atom16 :- atom4, not atom28.
atom15 > not atom15 :- not atom1, not atom28.
atom15 > not atom15 :- atom1, not atom28.
atom40 > not atom40 :- not atom1, not atom28.
not atom40 > atom40 :- atom1, not atom28.
atom7 > not atom7 :- not atom1, not atom28.
not atom7 > atom7 :- atom1, not atom28.
not atom19 > atom19 :- not atom1, not atom28.
atom19 > not atom19 :- atom1, not atom28.
not atom11 > atom11 :- not atom5, not atom28.
not atom11 > atom11 :- atom5, not atom28.
atom34 > not atom34 :- not atom2, not atom28.
not atom34 > atom34 :- atom2, not atom28.
atom13 > not atom13 :- not atom2, not atom28.
not atom13 > atom13 :- atom2, not atom28.
atom22 > not atom22 :- not atom1, not atom28.
atom22 > not atom22 :- atom1, not atom28.
atom37 > not atom37 :- not atom1, not atom28.
not atom37 > atom37 :- atom1, not atom28.
atom36 > not atom36.
not atom28 > atom28 :- not atom36.
not atom28 > atom28 :- atom36.
atom17 > not atom17 :- not atom28.
atom17 > not atom17 :- atom28.
not atom8 > atom8 :- not atom36.
atom8 > not atom8 :- atom36.
atom11 > not atom11 :- not atom8.
atom11 > not atom11 :- atom8.
atom38 > not atom38 :- not atom8.
not atom38 > atom38 :- atom8.
atom15 > not atom15 :- not atom36.
not atom15 > atom15 :- atom36.
atom30 > not atom30 :- not atom8.
atom30 > not atom30 :- atom8.
atom34 > not atom34 :- not atom8.
atom34 > not atom34 :- atom8.
not atom35 > atom35 :- not atom8.
not atom35 > atom35 :- atom8.
not atom24 > atom24 :- not atom15.
not atom24 > atom24 :- atom15.
atom7 > not atom7 :- not atom8.
not atom7 > atom7 :- atom8.
not atom12 > atom12 :- not atom7.
atom12 > not atom12 :- atom7.
atom19 > not atom19 :- not atom8.
atom19 > not atom19 :- atom8.
not atom37 > atom37 :- not atom11.
atom37 > not atom37 :- atom11.
atom20 > not atom20 :- not atom7.
not atom20 > atom20 :- atom7.
atom40 > not atom40 :- not atom8.
atom40 > not atom40 :- atom8.
atom16 > not atom16 :- not atom12.
atom16 > not atom16 :- atom12.
atom1 > not atom1 :- not atom11.
atom1 > not atom1 :- atom11.
not atom26 > atom26 :- not atom1.
not atom26 > atom26 :- atom1.
not atom22 > atom22 :- not atom1.
atom22 > not atom22 :- atom1.
not atom10 > atom10 :- not atom1.
atom10 > not atom10 :- atom1.
atom2 > not atom2 :- not atom1.
not atom2 > atom2 :- atom1.
atom5 > not atom5 :- not atom1.
not atom5 > atom5 :- atom1.
not atom21 > atom21 :- not atom1.
not atom21 > atom21 :- atom1.
not atom9 > atom9 :- not atom1.
not atom9 > atom9 :- atom1.
atom18 > not atom18 :- not atom1.
not atom18 > atom18 :- atom1.
not atom4 > atom4 :- not atom5.
atom4 > not atom4 :- atom5.
atom32 > not atom32 :- not atom1.
not atom32 > atom32 :- atom1.
not atom3 > atom3 :- not atom1.
not atom3 > atom3 :- atom1.
atom25 > not atom25 :- not atom1.
atom25 > not atom25 :- atom1.
not atom31 > atom31 :- not atom1.
not atom31 > atom31 :- atom1.
not atom29 > atom29 :- not atom1.
not atom29 > atom29 :- atom1.
atom6 > not atom6 :- not atom1.
not atom6 > atom6 :- atom1.
not atom13 > atom13 :- not atom5.
atom13 > not atom13 :- atom5.
atom27 > not atom27 :- not atom2.
atom27 > not atom27 :- atom2.
not atom14 > atom14 :- not atom1.
atom14 > not atom14 :- atom1.
not atom39 > atom39 :- not atom2.
atom39 > not atom39 :- atom2.
atom33 > not atom33 :- not atom2.
not atom33 > atom33 :- atom2.
not atom23 > atom23 :- not atom1.
not atom23 > atom23 :- atom1.
