atom22 > not atom22.
atom24 > not atom24 :- atom22.
not atom10 > atom10 :- not atom24, atom22.
atom10 > not atom10 :- atom24, atom22.
atom50 > not atom50 :- not atom10, atom22.
atom50 > not atom50 :- atom10, atom22.
not atom35 > atom35 :- not atom10, atom22.
atom35 > not atom35 :- atom10, atom22.
atom26 > not atom26 :- not atom10, atom22.
not atom26 > atom26 :- atom10, atom22.
atom30 > not atom30 :- not atom10, atom22.
atom30 > not atom30 :- atom10, atom22.
atom28 > not atom28 :- not atom24, atom22.
atom28 > not atom28 :- atom24, atom22.
not atom18 > atom18 :- not atom28, atom22.
not atom18 > atom18 :- atom28, atom22.
not atom40 > atom40 :- not atom26, atom22.
not atom40 > atom40 :- atom26, atom22.
atom46 > not atom46 :- not atom10, atom22.
not atom46 > atom46 :- atom10, atom22.
not atom20 > atom20 :- not atom10, atom22.
atom20 > not atom20 :- atom10, atom22.
not atom15 > atom15 :- not atom10, atom22.
not atom15 > atom15 :- atom10, atom22.
atom39 > not atom39 :- not atom10, atom22.
atom39 > not atom39 :- atom10, atom22.
atom49 > not atom49 :- not atom15, atom22.
atom49 > not atom49 :- atom15, atom22.
atom32 > not atom32 :- not atom18, atom22.
atom32 > not atom32 :- atom18, atom22.
atom31 > not atom31 :- not atom18, atom22.
atom31 > not atom31 :- atom18, atom22.
atom5 > not atom5 :- not atom10, atom22.
not atom5 > atom5 :- atom10, atom22.
atom48 > not atom48 :- not atom10, atom22.
atom48 > not atom48 :- atom10, atom22.
not atom6 > atom6 :- not atom5, atom22.
atom6 > not atom6 :- atom5, atom22.
not atom1 > atom1 :- not atom10, atom22.
atom1 > not atom1 :- atom10, atom22.
not atom11 > atom11 :- not atom5, atom22.
not atom11 > atom11 :- atom5, atom22.
not atom43 > atom43 :- not atom10, atom22.
not atom43 > atom43 :- atom10, atom22.
atom21 > not atom21 :- not atom1, atom22.
not atom21 > atom21 :- atom1, atom22.
not atom29 > atom29 :- not atom10, atom22.
not atom29 > atom29 :- atom10, atom22.
atom27 > not atom27 :- not atom5, atom22.
atom27 > not atom27 :- atom5, atom22.
not atom8 > atom8 :- not atom1, atom22.
not atom8 > atom8 :- atom1, atom22.
not atom38 > atom38 :- not atom1, atom22.
not atom38 > atom38 :- atom1, atom22.
atom19 > not atom19 :- not atom10, atom22.
not atom19 > atom19 :- atom10, atom22.
not atom45 > atom45 :- not atom8, atom22.
not atom45 > atom45 :- atom8, atom22.
not atom2 > atom2 :- not atom5, atom22.
atom2 > not atom2 :- atom5, atom22.
not atom23 > atom23 :- not atom1, atom22.
not atom23 > atom23 :- atom1, atom22.
atom36 > not atom36 :- not atom1, atom22.
atom36 > not atom36 :- atom1, atom22.
atom44 > not atom44 :- not atom5, atom22.
not atom44 > atom44 :- atom5, atom22.
atom41 > not atom41 :- not atom8, atom22.
atom41 > not atom41 :- atom8, atom22.
atom12 > not atom12 :- not atom18, atom22.
not atom12 > atom12 :- atom18, atom22.
not atom14 > atom14 :- not atom2, atom22.
not atom14 > atom14 :- atom2, atom22.
not atom13 > atom13 :- not atom1, atom22.
not atom13 > atom13 :- atom1, atom22.
not atom3 > atom3 :- not atom2, atom22.
not atom3 > atom3 :- atom2, atom22.
atom37 > not atom37 :- not atom2, atom22.
not atom37 > atom37 :- atom2, atom22.
not atom4 > atom4 :- not atom3, atom22.
not atom4 > atom4 :- atom3, atom22.
not atom16 > atom16 :- not atom3, atom22.
atom16 > not atom16 :- atom3, atom22.
atom25 > not atom25 :- not atom1, atom22.
atom25 > not atom25 :- atom1, atom22.
not atom9 > atom9 :- not atom1, atom22.
not atom9 > atom9 :- atom1, atom22.
atom17 > not atom17 :- not atom1, atom22.
atom17 > not atom17 :- atom1, atom22.
atom47 > not atom47 :- not atom2, atom22.
atom47 > not atom47 :- atom2, atom22.
not atom7 > atom7 :- not atom5, atom22.
atom7 > not atom7 :- atom5, atom22.
atom34 > not atom34 :- not atom1, atom22.
atom34 > not atom34 :- atom1, atom22.
atom33 > not atom33 :- not atom4, atom22.
not atom33 > atom33 :- atom4, atom22.
not atom42 > atom42 :- not atom1, atom22.
atom42 > not atom42 :- atom1, atom22.
atom47 > not atom47 :- not atom22.
not atom33 > atom33 :- not atom47, not atom22.
not atom33 > atom33 :- atom47, not atom22.
atom14 > not atom14 :- not atom33, not atom22.
not atom14 > atom14 :- atom33, not atom22.
atom34 > not atom34 :- not atom14, not atom22.
not atom34 > atom34 :- atom14, not atom22.
not atom19 > atom19 :- not atom22.
atom9 > not atom9 :- not atom33, not atom22.
atom9 > not atom9 :- atom33, not atom22.
not atom39 > atom39 :- not atom14, not atom22.
not atom39 > atom39 :- atom14, not atom22.
not atom10 > atom10 :- not atom9, not atom22.
not atom10 > atom10 :- atom9, not atom22.
atom37 > not atom37 :- not atom14, not atom22.
atom37 > not atom37 :- atom14, not atom22.
atom15 > not atom15 :- not atom10, not atom22.
not atom15 > atom15 :- atom10, not atom22.
not atom42 > atom42 :- not atom10, not atom22.
atom42 > not atom42 :- atom10, not atom22.
atom46 > not atom46 :- not atom9, not atom22.
not atom46 > atom46 :- atom9, not atom22.
atom24 > not atom24 :- not atom9, not atom22.
not atom24 > atom24 :- atom9, not atom22.
not atom16 > atom16 :- not atom9, not atom22.
not atom16 > atom16 :- atom9, not atom22.
atom49 > not atom49 :- not atom14, not atom22.
not atom49 > atom49 :- atom14, not atom22.
not atom45 > atom45 :- not atom14, not atom22.
not atom45 > atom45 :- atom14, not atom22.
not atom8 > atom8 :- not atom9, not atom22.
atom8 > not atom8 :- atom9, not atom22.
not atom29 > atom29 :- not atom8, not atom22.
atom29 > not atom29 :- atom8, not atom22.
atom26 > not atom26 :- not atom8, not atom22.
atom26 > not atom26 :- atom8, not atom22.
atom27 > not atom27 :- not atom8, not atom22.
atom27 > not atom27 :- atom8, not atom22.
not atom35 > atom35 :- not atom8, not atom22.
not atom35 > atom35 :- atom8, not atom22.
not atom3 > atom3 :- not atom9, not atom22.
not atom3 > atom3 :- atom9, not atom22.
not atom11 > atom11 :- not atom3, not atom22.
not atom11 > atom11 :- atom3, not atom22.
atom28 > not atom28 :- not atom3, not atom22.
atom28 > not atom28 :- atom3, not atom22.
not atom41 > atom41 :- not atom3, not atom22.
atom41 > not atom41 :- atom3, not atom22.
not atom23 > atom23 :- not atom3, not atom22.
atom23 > not atom23 :- atom3, not atom22.
not atom44 > atom44 :- not atom10, not atom22.
atom44 > not atom44 :- atom10, not atom22.
atom21 > not atom21 :- not atom8, not atom22.
not atom21 > atom21 :- atom8, not atom22.
not atom25 > atom25 :- not atom8, not atom22.
atom25 > not atom25 :- atom8, not atom22.
atom17 > not atom17 :- not atom9, not atom22.
atom17 > not atom17 :- atom9, not atom22.
atom32 > not atom32 :- not atom8, not atom22.
atom32 > not atom32 :- atom8, not atom22.
not atom48 > atom48 :- not atom9, not atom22.
atom48 > not atom48 :- atom9, not atom22.
atom1 > not atom1 :- not atom3, not atom22.
atom1 > not atom1 :- atom3, not atom22.
not atom31 > atom31 :- not atom3, not atom22.
not atom31 > atom31 :- atom3, not atom22.
atom13 > not atom13 :- not atom3, not atom22.
not atom13 > atom13 :- atom3, not atom22.
not atom12 > atom12 :- not atom1, not atom22.
atom12 > not atom12 :- atom1, not atom22.
atom38 > not atom38 :- not atom15, not atom22.
atom38 > not atom38 :- atom15, not atom22.
atom6 > not atom6 :- not atom8, not atom22.
not atom6 > atom6 :- atom8, not atom22.
atom7 > not atom7 :- not atom6, not atom22.
atom7 > not atom7 :- atom6, not atom22.
not atom18 > atom18 :- not atom1, not atom22.
not atom18 > atom18 :- atom1, not atom22.
atom30 > not atom30 :- not atom1, not atom22.
atom30 > not atom30 :- atom1, not atom22.
atom4 > not atom4 :- not atom3, not atom22.
atom4 > not atom4 :- atom3, not atom22.
not atom50 > atom50 :- not atom4, not atom22.
atom50 > not atom50 :- atom4, not atom22.
atom43 > not atom43 :- not atom1, not atom22.
not atom43 > atom43 :- atom1, not atom22.
atom20 > not atom20 :- not atom1, not atom22.
atom20 > not atom20 :- atom1, not atom22.
atom2 > not atom2 :- not atom3, not atom22.
not atom2 > atom2 :- atom3, not atom22.
atom40 > not atom40 :- not atom2, not atom22.
atom40 > not atom40 :- atom2, not atom22.
not atom5 > atom5 :- not atom1, not atom22.
atom5 > not atom5 :- atom1, not atom22.
atom36 > not atom36 :- not atom1, not atom22.
not atom36 > atom36 :- atom1, not atom22.
