not atom19 > atom19.
not atom36 > atom36 :- not atom19.
not atom23 > atom23 :- not atom36, not atom19.
atom23 > not atom23 :- atom36, not atom19.
not atom15 > atom15 :- not atom36, not atom19.
atom15 > not atom15 :- atom36, not atom19.
not atom6 > atom6 :- not atom19.
not atom3 > atom3 :- not atom23, not atom19.
not atom3 > atom3 :- atom23, not atom19.
not atom37 > atom37 :- not atom6, not atom19.
atom37 > not atom37 :- atom6, not atom19.
not atom46 > atom46 :- not atom6, not atom19.
atom46 > not atom46 :- atom6, not atom19.
not atom11 > atom11 :- not atom3, not atom19.
not atom11 > atom11 :- atom3, not atom19.
not atom9 > atom9 :- not atom6, not atom19.
not atom9 > atom9 :- atom6, not atom19.
not atom43 > atom43 :- not atom6, not atom19.
atom43 > not atom43 :- atom6, not atom19.
atom25 > not atom25 :- not atom3, not atom19.
not atom25 > atom25 :- atom3, not atom19.
not atom26 > atom26 :- not atom3, not atom19.
not atom26 > atom26 :- atom3, not atom19.
not atom22 > atom22 :- not atom6, not atom19.
atom22 > not atom22 :- atom6, not atom19.
atom44 > not atom44 :- not atom3, not atom19.
atom44 > not atom44 :- atom3, not atom19.
not atom27 > atom27 :- not atom3, not atom19.
atom27 > not atom27 :- atom3, not atom19.
not atom34 > atom34 :- not atom6, not atom19.
not atom34 > atom34 :- atom6, not atom19.
atom1 > not atom1 :- not atom3, not atom19.
not atom1 > atom1 :- atom3, not atom19.
atom45 > not atom45 :- not atom1, not atom19.
not atom45 > atom45 :- atom1, not atom19.
atom31 > not atom31 :- not atom1, not atom19.
not atom31 > atom31 :- atom1, not atom19.
not atom18 > atom18 :- not atom3, not atom19.
atom18 > not atom18 :- atom3, not atom19.
not atom5 > atom5 :- not atom1, not atom19.
atom5 > not atom5 :- atom1, not atom19.
atom29 > not atom29 :- not atom6, not atom19.
not atom29 > atom29 :- atom6, not atom19.
atom50 > not atom50 :- not atom1, not atom19.
atom50 > not atom50 :- atom1, not atom19.
atom7 > not atom7 :- not atom1, not atom19.
atom7 > not atom7 :- atom1, not atom19.
not atom17 > atom17 :- not atom1, not atom19.
not atom17 > atom17 :- atom1, not atom19.
atom2 > not atom2 :- not atom1, not atom19.
not atom2 > atom2 :- atom1, not atom19.
atom28 > not atom28 :- not atom1, not atom19.
not atom28 > atom28 :- atom1, not atom19.
not atom41 > atom41 :- not atom6, not atom19.
atom41 > not atom41 :- atom6, not atom19.
not atom4 > atom4 :- not atom1, not atom19.
atom4 > not atom4 :- atom1, not atom19.
atom8 > not atom8 :- not atom1, not atom19.
atom8 > not atom8 :- atom1, not atom19.
not atom33 > atom33 :- not atom4, not atom19.
atom33 > not atom33 :- atom4, not atom19.
atom42 > not atom42 :- not atom2, not atom19.
atom42 > not atom42 :- atom2, not atom19.
not atom35 > atom35 :- not atom3, not atom19.
atom35 > not atom35 :- atom3, not atom19.
not atom21 > atom21 :- not atom1, not atom19.
atom21 > not atom21 :- atom1, not atom19.
atom16 > not atom16 :- not atom2, not atom19.
not atom16 > atom16 :- atom2, not atom19.
not atom49 > atom49 :- not atom3, not atom19.
not atom49 > atom49 :- atom3, not atom19.
not atom12 > atom12 :- not atom2, not atom19.
not atom12 > atom12 :- atom2, not atom19.
not atom10 > atom10 :- not atom3, not atom19.
not atom10 > atom10 :- atom3, not atom19.
not atom14 > atom14 :- not atom1, not atom19.
atom14 > not atom14 :- atom1, not atom19.
not atom47 > atom47 :- not atom6, not atom19.
not atom47 > atom47 :- atom6, not atom19.
atom38 > not atom38 :- not atom3, not atom19.
atom38 > not atom38 :- atom3, not atom19.
atom30 > not atom30 :- not atom2, not atom19.
not atom30 > atom30 :- atom2, not atom19.
atom24 > not atom24 :- not atom4, not atom19.
atom24 > not atom24 :- atom4, not atom19.
not atom48 > atom48 :- not atom1, not atom19.
atom48 > not atom48 :- atom1, not atom19.
atom13 > not atom13 :- not atom1, not atom19.
atom13 > not atom13 :- atom1, not atom19.
not atom39 > atom39 :- not atom1, not atom19.
atom39 > not atom39 :- atom1, not atom19.
atom20 > not atom20 :- not atom2, not atom19.
atom20 > not atom20 :- atom2, not atom19.
not atom32 > atom32 :- not atom1, not atom19.
not atom32 > atom32 :- atom1, not atom19.
not atom40 > atom40 :- not atom4, not atom19.
not atom40 > atom40 :- atom4, not atom19.
atom11 > not atom11 :- atom19.
not atom5 > atom5 :- not atom11, atom19.
not atom5 > atom5 :- atom11, atom19.
not atom41 > atom41 :- atom19.
atom7 > not atom7 :- not atom5, atom19.
not atom7 > atom7 :- atom5, atom19.
atom20 > not atom20 :- not atom7, atom19.
not atom20 > atom20 :- atom7, atom19.
atom8 > not atom8 :- not atom7, atom19.
not atom8 > atom8 :- atom7, atom19.
atom35 > not atom35 :- not atom5, atom19.
not atom35 > atom35 :- atom5, atom19.
atom9 > not atom9 :- not atom5, atom19.
atom9 > not atom9 :- atom5, atom19.
atom49 > not atom49 :- not atom5, atom19.
not atom49 > atom49 :- atom5, atom19.
atom50 > not atom50 :- not atom5, atom19.
atom50 > not atom50 :- atom5, atom19.
atom31 > not atom31 :- not atom11, atom19.
atom31 > not atom31 :- atom11, atom19.
atom38 > not atom38 :- not atom5, atom19.
not atom38 > atom38 :- atom5, atom19.
atom44 > not atom44 :- not atom5, atom19.
not atom44 > atom44 :- atom5, atom19.
not atom26 > atom26 :- not atom5, atom19.
atom26 > not atom26 :- atom5, atom19.
not atom28 > atom28 :- not atom7, atom19.
not atom28 > atom28 :- atom7, atom19.
not atom12 > atom12 :- not atom7, atom19.
not atom12 > atom12 :- atom7, atom19.
not atom39 > atom39 :- not atom5, atom19.
atom39 > not atom39 :- atom5, atom19.
not atom21 > atom21 :- not atom12, atom19.
atom21 > not atom21 :- atom12, atom19.
not atom23 > atom23 :- not atom5, atom19.
not atom23 > atom23 :- atom5, atom19.
atom6 > not atom6 :- not atom5, atom19.
atom6 > not atom6 :- atom5, atom19.
atom36 > not atom36 :- not atom5, atom19.
atom36 > not atom36 :- atom5, atom19.
