atom41 > not atom41.
atom16 > not atom16 :- atom41.
atom50 > not atom50 :- atom41.
atom18 > not atom18 :- not atom16, atom41.
not atom18 > atom18 :- atom16, atom41.
not atom56 > atom56 :- atom41.
not atom51 > atom51 :- not atom18, atom41.
atom51 > not atom51 :- atom18, atom41.
atom1 > not atom1 :- not atom16, atom41.
atom1 > not atom1 :- atom16, atom41.
not atom17 > atom17 :- not atom1, atom41.
atom17 > not atom17 :- atom1, atom41.
not atom59 > atom59 :- not atom17, atom41.
not atom59 > atom59 :- atom17, atom41.
atom5 > not atom5 :- not atom17, atom41.
not atom5 > atom5 :- atom17, atom41.
atom63 > not atom63 :- not atom1, atom41.
atom63 > not atom63 :- atom1, atom41.
atom57 > not atom57 :- not atom17, atom41.
not atom57 > atom57 :- atom17, atom41.
atom62 > not atom62 :- not atom1, atom41.
atom62 > not atom62 :- atom1, atom41.
not atom61 > atom61 :- not atom1, atom41.
not atom61 > atom61 :- atom1, atom41.
not atom13 > atom13 :- not atom16, atom41.
not atom13 > atom13 :- atom16, atom41.
atom49 > not atom49 :- not atom16, atom41.
atom49 > not atom49 :- atom16, atom41.
atom12 > not atom12 :- not atom1, atom41.
atom12 > not atom12 :- atom1, atom41.
not atom10 > atom10 :- not atom5, atom41.
not atom10 > atom10 :- atom5, atom41.
atom44 > not atom44 :- not atom10, atom41.
not atom44 > atom44 :- atom10, atom41.
atom3 > not atom3 :- not atom1, atom41.
not atom3 > atom3 :- atom1, atom41.
not atom7 > atom7 :- not atom1, atom41.
atom7 > not atom7 :- atom1, atom41.
not atom29 > atom29 :- not atom3, atom41.
not atom29 > atom29 :- atom3, atom41.
not atom53 > atom53 :- not atom1, atom41.
not atom53 > atom53 :- atom1, atom41.
atom36 > not atom36 :- not atom3, atom41.
not atom36 > atom36 :- atom3, atom41.
not atom32 > atom32 :- not atom3, atom41.
atom32 > not atom32 :- atom3, atom41.
atom45 > not atom45 :- not atom1, atom41.
atom45 > not atom45 :- atom1, atom41.
atom6 > not atom6 :- not atom3, atom41.
atom6 > not atom6 :- atom3, atom41.
not atom69 > atom69 :- not atom3, atom41.
atom69 > not atom69 :- atom3, atom41.
atom19 > not atom19 :- not atom1, atom41.
not atom19 > atom19 :- atom1, atom41.
not atom27 > atom27 :- not atom10, atom41.
not atom27 > atom27 :- atom10, atom41.
atom14 > not atom14 :- not atom6, atom41.
atom14 > not atom14 :- atom6, atom41.
atom68 > not atom68 :- not atom1, atom41.
atom68 > not atom68 :- atom1, atom41.
not atom70 > atom70 :- not atom7, atom41.
not atom70 > atom70 :- atom7, atom41.
not atom24 > atom24 :- not atom6, atom41.
atom24 > not atom24 :- atom6, atom41.
atom28 > not atom28 :- not atom3, atom41.
not atom28 > atom28 :- atom3, atom41.
not atom21 > atom21 :- not atom1, atom41.
atom21 > not atom21 :- atom1, atom41.
not atom67 > atom67 :- not atom6, atom41.
not atom67 > atom67 :- atom6, atom41.
not atom66 > atom66 :- not atom1, atom41.
not atom66 > atom66 :- atom1, atom41.
atom58 > not atom58 :- not atom3, atom41.
not atom58 > atom58 :- atom3, atom41.
not atom43 > atom43 :- not atom5, atom41.
not atom43 > atom43 :- atom5, atom41.
atom54 > not atom54 :- not atom5, atom41.
atom54 > not atom54 :- atom5, atom41.
atom47 > not atom47 :- not atom5, atom41.
atom47 > not atom47 :- atom5, atom41.
atom38 > not atom38 :- not atom1, atom41.
atom38 > not atom38 :- atom1, atom41.
not atom35 > atom35 :- not atom1, atom41.
not atom35 > atom35 :- atom1, atom41.
atom39 > not atom39 :- not atom3, atom41.
atom39 > not atom39 :- atom3, atom41.
not atom20 > atom20 :- not atom1, atom41.
atom20 > not atom20 :- atom1, atom41.
atom22 > not atom22 :- not atom3, atom41.
atom22 > not atom22 :- atom3, atom41.
atom48 > not atom48 :- not atom1, atom41.
not atom48 > atom48 :- atom1, atom41.
not atom31 > atom31 :- not atom5, atom41.
