atom43 > not atom43.
not atom13 > atom13 :- atom43.
atom12 > not atom12 :- not atom13, atom43.
atom12 > not atom12 :- atom13, atom43.
not atom75 > atom75 :- not atom13, atom43.
atom75 > not atom75 :- atom13, atom43.
atom16 > not atom16 :- not atom13, atom43.
not atom16 > atom16 :- atom13, atom43.
not atom22 > atom22 :- not atom13, atom43.
atom22 > not atom22 :- atom13, atom43.
not atom76 > atom76 :- not atom12, atom43.
not atom76 > atom76 :- atom12, atom43.
atom14 > not atom14 :- not atom16, atom43.
atom14 > not atom14 :- atom16, atom43.
not atom74 > atom74 :- not atom13, atom43.
not atom74 > atom74 :- atom13, atom43.
not atom66 > atom66 :- not atom16, atom43.
atom66 > not atom66 :- atom16, atom43.
atom4 > not atom4 :- not atom16, atom43.
not atom4 > atom4 :- atom16, atom43.
not atom65 > atom65 :- not atom4, atom43.
atom65 > not atom65 :- atom4, atom43.
atom38 > not atom38 :- not atom12, atom43.
atom38 > not atom38 :- atom12, atom43.
atom53 > not atom53 :- not atom4, atom43.
not atom53 > atom53 :- atom4, atom43.
atom7 > not atom7 :- not atom13, atom43.
atom7 > not atom7 :- atom13, atom43.
not atom41 > atom41 :- not atom7, atom43.
atom41 > not atom41 :- atom7, atom43.
atom68 > not atom68 :- not atom4, atom43.
atom68 > not atom68 :- atom4, atom43.
not atom20 > atom20 :- not atom4, atom43.
not atom20 > atom20 :- atom4, atom43.
atom33 > not atom33 :- not atom4, atom43.
not atom33 > atom33 :- atom4, atom43.
not atom32 > atom32 :- not atom4, atom43.
not atom32 > atom32 :- atom4, atom43.
not atom79 > atom79 :- not atom4, atom43.
atom79 > not atom79 :- atom4, atom43.
atom48 > not atom48 :- not atom4, atom43.
atom48 > not atom48 :- atom4, atom43.
not atom52 > atom52 :- not atom4, atom43.
not atom52 > atom52 :- atom4, atom43.
atom11 > not atom11 :- not atom20, atom43.
atom11 > not atom11 :- atom20, atom43.
atom27 > not atom27 :- not atom7, atom43.
atom27 > not atom27 :- atom7, atom43.
atom18 > not atom18 :- not atom14, atom43.
atom18 > not atom18 :- atom14, atom43.
not atom35 > atom35 :- not atom4, atom43.
not atom35 > atom35 :- atom4, atom43.
atom51 > not atom51 :- not atom14, atom43.
atom51 > not atom51 :- atom14, atom43.
atom56 > not atom56 :- not atom4, atom43.
not atom56 > atom56 :- atom4, atom43.
atom23 > not atom23 :- not atom7, atom43.
atom23 > not atom23 :- atom7, atom43.
not atom80 > atom80 :- not atom7, atom43.
atom80 > not atom80 :- atom7, atom43.
not atom15 > atom15 :- not atom4, atom43.
atom15 > not atom15 :- atom4, atom43.
not atom61 > atom61 :- not atom4, atom43.
not atom61 > atom61 :- atom4, atom43.
atom8 > not atom8 :- not atom4, atom43.
not atom8 > atom8 :- atom4, atom43.
atom50 > not atom50 :- not atom7, atom43.
not atom50 > atom50 :- atom7, atom43.
atom62 > not atom62 :- not atom4, atom43.
not atom62 > atom62 :- atom4, atom43.
not atom5 > atom5 :- not atom4, atom43.
not atom5 > atom5 :- atom4, atom43.
atom60 > not atom60 :- not atom5, atom43.
not atom60 > atom60 :- atom5, atom43.
atom77 > not atom77 :- not atom5, atom43.
not atom77 > atom77 :- atom5, atom43.
atom69 > not atom69 :- not atom4, atom43.
atom69 > not atom69 :- atom4, atom43.
atom6 > not atom6 :- not atom5, atom43.
