not atom8 > atom8.
not atom18 > atom18 :- atom8.
atom21 > not atom21 :- not atom18, atom8.
atom21 > not atom21 :- atom18, atom8.
not atom75 > atom75 :- atom8.
atom15 > not atom15 :- atom8.
atom92 > not atom92 :- not atom18, atom8.
atom92 > not atom92 :- atom18, atom8.
not atom30 > atom30 :- atom8.
not atom98 > atom98 :- not atom21, atom8.
not atom98 > atom98 :- atom21, atom8.
not atom97 > atom97 :- not atom15, atom8.
atom97 > not atom97 :- atom15, atom8.
not atom1 > atom1 :- not atom75, atom8.
not atom1 > atom1 :- atom75, atom8.
not atom67 > atom67 :- not atom1, atom8.
atom67 > not atom67 :- atom1, atom8.
atom20 > not atom20 :- not atom15, atom8.
atom20 > not atom20 :- atom15, atom8.
atom31 > not atom31 :- not atom15, atom8.
atom31 > not atom31 :- atom15, atom8.
atom88 > not atom88 :- not atom1, atom8.
atom88 > not atom88 :- atom1, atom8.
not atom77 > atom77 :- not atom1, atom8.
atom77 > not atom77 :- atom1, atom8.
atom2 > not atom2 :- not atom20, atom8.
not atom2 > atom2 :- atom20, atom8.
atom90 > not atom90 :- not atom1, atom8.
not atom90 > atom90 :- atom1, atom8.
not atom19 > atom19 :- not atom1, atom8.
atom19 > not atom19 :- atom1, atom8.
not atom45 > atom45 :- not atom1, atom8.
atom45 > not atom45 :- atom1, atom8.
atom79 > not atom79 :- not atom1, atom8.
atom79 > not atom79 :- atom1, atom8.
atom82 > not atom82 :- not atom1, atom8.
not atom82 > atom82 :- atom1, atom8.
atom28 > not atom28 :- not atom1, atom8.
not atom28 > atom28 :- atom1, atom8.
not atom25 > atom25 :- not atom2, atom8.
not atom25 > atom25 :- atom2, atom8.
not atom78 > atom78 :- not atom18, atom8.
not atom78 > atom78 :- atom18, atom8.
not atom38 > atom38 :- not atom1, atom8.
not atom38 > atom38 :- atom1, atom8.
not atom91 > atom91 :- not atom1, atom8.
not atom91 > atom91 :- atom1, atom8.
atom71 > not atom71 :- not atom19, atom8.
not atom71 > atom71 :- atom19, atom8.
atom93 > not atom93 :- not atom15, atom8.
atom93 > not atom93 :- atom15, atom8.
not atom53 > atom53 :- not atom1, atom8.
not atom53 > atom53 :- atom1, atom8.
not atom55 > atom55 :- not atom2, atom8.
atom55 > not atom55 :- atom2, atom8.
atom37 > not atom37 :- not atom1, atom8.
not atom37 > atom37 :- atom1, atom8.
atom61 > not atom61 :- not atom2, atom8.
atom61 > not atom61 :- atom2, atom8.
not atom23 > atom23 :- not atom1, atom8.
not atom23 > atom23 :- atom1, atom8.
atom11 > not atom11 :- not atom15, atom8.
not atom11 > atom11 :- atom15, atom8.
atom12 > not atom12 :- not atom2, atom8.
not atom12 > atom12 :- atom2, atom8.
atom49 > not atom49 :- not atom1, atom8.
not atom49 > atom49 :- atom1, atom8.
atom3 > not atom3 :- not atom1, atom8.
not atom3 > atom3 :- atom1, atom8.
not atom40 > atom40 :- not atom19, atom8.
not atom40 > atom40 :- atom19, atom8.
not atom33 > atom33 :- not atom11, atom8.
atom33 > not atom33 :- atom11, atom8.
atom22 > not atom22 :- not atom11, atom8.
atom22 > not atom22 :- atom11, atom8.
atom73 > not atom73 :- not atom2, atom8.
not atom73 > atom73 :- atom2, atom8.
not atom96 > atom96 :- not atom2, atom8.
not atom96 > atom96 :- atom2, atom8.
not atom69 > atom69 :- not atom12, atom8.
not atom69 > atom69 :- atom12, atom8.
atom44 > not atom44 :- not atom2, atom8.
not atom44 > atom44 :- atom2, atom8.
not atom42 > atom42 :- not atom2, atom8.
atom42 > not atom42 :- atom2, atom8.
not atom76 > atom76 :- not atom15, atom8.
not atom76 > atom76 :- atom15, atom8.
not atom65 > atom65 :- not atom19, atom8.
not atom65 > atom65 :- atom19, atom8.
not atom10 > atom10 :- not atom1, atom8.
not atom10 > atom10 :- atom1, atom8.
atom68 > not atom68 :- not atom2, atom8.
not atom68 > atom68 :- atom2, atom8.
not atom64 > atom64 :- not atom1, atom8.
not atom64 > atom64 :- atom1, atom8.
atom9 > not atom9 :- not atom1, atom8.
atom9 > not atom9 :- atom1, atom8.
atom32 > not atom32 :- not atom9, atom8.
