atom34 > not atom34.
atom22 > not atom22 :- not atom34.
not atom49 > atom49 :- not atom34.
atom2 > not atom2 :- not atom22, not atom34.
not atom2 > atom2 :- atom22, not atom34.
atom37 > not atom37 :- not atom2, not atom34.
not atom37 > atom37 :- atom2, not atom34.
atom18 > not atom18 :- not atom34.
atom14 > not atom14 :- not atom18, not atom34.
atom14 > not atom14 :- atom18, not atom34.
atom31 > not atom31 :- not atom18, not atom34.
atom31 > not atom31 :- atom18, not atom34.
not atom16 > atom16 :- not atom2, not atom34.
atom16 > not atom16 :- atom2, not atom34.
atom13 > not atom13 :- not atom14, not atom34.
not atom13 > atom13 :- atom14, not atom34.
not atom24 > atom24 :- not atom2, not atom34.
atom24 > not atom24 :- atom2, not atom34.
not atom8 > atom8 :- not atom2, not atom34.
atom8 > not atom8 :- atom2, not atom34.
not atom33 > atom33 :- not atom14, not atom34.
atom33 > not atom33 :- atom14, not atom34.
atom43 > not atom43 :- not atom2, not atom34.
atom43 > not atom43 :- atom2, not atom34.
not atom28 > atom28 :- not atom2, not atom34.
atom28 > not atom28 :- atom2, not atom34.
atom23 > not atom23 :- not atom8, not atom34.
not atom23 > atom23 :- atom8, not atom34.
not atom26 > atom26 :- not atom14, not atom34.
atom26 > not atom26 :- atom14, not atom34.
not atom46 > atom46 :- not atom8, not atom34.
atom46 > not atom46 :- atom8, not atom34.
atom12 > not atom12 :- not atom8, not atom34.
not atom12 > atom12 :- atom8, not atom34.
atom42 > not atom42 :- not atom2, not atom34.
not atom42 > atom42 :- atom2, not atom34.
not atom3 > atom3 :- not atom14, not atom34.
atom3 > not atom3 :- atom14, not atom34.
atom47 > not atom47 :- not atom2, not atom34.
atom47 > not atom47 :- atom2, not atom34.
not atom35 > atom35 :- not atom3, not atom34.
atom35 > not atom35 :- atom3, not atom34.
not atom7 > atom7 :- not atom3, not atom34.
not atom7 > atom7 :- atom3, not atom34.
atom27 > not atom27 :- not atom2, not atom34.
atom27 > not atom27 :- atom2, not atom34.
not atom44 > atom44 :- not atom12, not atom34.
not atom44 > atom44 :- atom12, not atom34.
not atom32 > atom32 :- not atom2, not atom34.
not atom32 > atom32 :- atom2, not atom34.
not atom36 > atom36 :- not atom3, not atom34.
atom36 > not atom36 :- atom3, not atom34.
not atom1 > atom1 :- not atom3, not atom34.
not atom1 > atom1 :- atom3, not atom34.
atom30 > not atom30 :- not atom1, not atom34.
not atom30 > atom30 :- atom1, not atom34.
not atom38 > atom38 :- not atom7, not atom34.
not atom38 > atom38 :- atom7, not atom34.
not atom15 > atom15 :- not atom1, not atom34.
atom15 > not atom15 :- atom1, not atom34.
not atom48 > atom48 :- not atom1, not atom34.
not atom48 > atom48 :- atom1, not atom34.
atom4 > not atom4 :- not atom2, not atom34.
atom4 > not atom4 :- atom2, not atom34.
atom41 > not atom41 :- not atom3, not atom34.
atom41 > not atom41 :- atom3, not atom34.
not atom11 > atom11 :- not atom1, not atom34.
not atom11 > atom11 :- atom1, not atom34.
not atom21 > atom21 :- not atom1, not atom34.
not atom21 > atom21 :- atom1, not atom34.
not atom45 > atom45 :- not atom1, not atom34.
not atom45 > atom45 :- atom1, not atom34.
atom40 > not atom40 :- not atom2, not atom34.
not atom40 > atom40 :- atom2, not atom34.
not atom9 > atom9 :- not atom2, not atom34.
atom9 > not atom9 :- atom2, not atom34.
atom5 > not atom5 :- not atom3, not atom34.
atom5 > not atom5 :- atom3, not atom34.
not atom39 > atom39 :- not atom3, not atom34.
atom39 > not atom39 :- atom3, not atom34.
not atom25 > atom25 :- not atom1, not atom34.
not atom25 > atom25 :- atom1, not atom34.
atom19 > not atom19 :- not atom2, not atom34.
not atom19 > atom19 :- atom2, not atom34.
not atom17 > atom17 :- not atom2, not atom34.
not atom17 > atom17 :- atom2, not atom34.
not atom50 > atom50 :- not atom1, not atom34.
atom50 > not atom50 :- atom1, not atom34.
not atom20 > atom20 :- not atom3, not atom34.
not atom20 > atom20 :- atom3, not atom34.
atom29 > not atom29 :- not atom1, not atom34.
not atom29 > atom29 :- atom1, not atom34.
not atom6 > atom6 :- not atom1, not atom34.
atom6 > not atom6 :- atom1, not atom34.
atom10 > not atom10 :- not atom3, not atom34.
not atom10 > atom10 :- atom3, not atom34.
atom26 > not atom26 :- atom34.
atom28 > not atom28 :- not atom26, atom34.
atom28 > not atom28 :- atom26, atom34.
atom38 > not atom38 :- atom34.
atom23 > not atom23 :- not atom26, atom34.
not atom23 > atom23 :- atom26, atom34.
atom17 > not atom17 :- not atom38, atom34.
atom17 > not atom17 :- atom38, atom34.
atom9 > not atom9 :- not atom23, atom34.
atom9 > not atom9 :- atom23, atom34.
not atom2 > atom2 :- not atom23, atom34.
atom2 > not atom2 :- atom23, atom34.
atom5 > not atom5 :- not atom2, atom34.
