atom15 > not atom15.
atom9 > not atom9 :- atom15.
not atom33 > atom33 :- not atom9, atom15.
atom33 > not atom33 :- atom9, atom15.
not atom50 > atom50 :- not atom9, atom15.
atom50 > not atom50 :- atom9, atom15.
atom30 > not atom30 :- not atom50, atom15.
atom30 > not atom30 :- atom50, atom15.
not atom3 > atom3 :- not atom9, atom15.
not atom3 > atom3 :- atom9, atom15.
not atom28 > atom28 :- not atom3, atom15.
atom28 > not atom28 :- atom3, atom15.
not atom7 > atom7 :- not atom30, atom15.
not atom7 > atom7 :- atom30, atom15.
atom24 > not atom24 :- not atom9, atom15.
not atom24 > atom24 :- atom9, atom15.
not atom31 > atom31 :- not atom7, atom15.
not atom31 > atom31 :- atom7, atom15.
atom14 > not atom14 :- not atom3, atom15.
not atom14 > atom14 :- atom3, atom15.
not atom47 > atom47 :- not atom7, atom15.
not atom47 > atom47 :- atom7, atom15.
atom13 > not atom13 :- not atom7, atom15.
not atom13 > atom13 :- atom7, atom15.
not atom32 > atom32 :- not atom7, atom15.
not atom32 > atom32 :- atom7, atom15.
atom39 > not atom39 :- not atom3, atom15.
atom39 > not atom39 :- atom3, atom15.
atom18 > not atom18 :- not atom3, atom15.
atom18 > not atom18 :- atom3, atom15.
atom44 > not atom44 :- not atom7, atom15.
atom44 > not atom44 :- atom7, atom15.
not atom27 > atom27 :- not atom14, atom15.
not atom27 > atom27 :- atom14, atom15.
atom41 > not atom41 :- not atom3, atom15.
atom41 > not atom41 :- atom3, atom15.
not atom45 > atom45 :- not atom9, atom15.
atom45 > not atom45 :- atom9, atom15.
not atom10 > atom10 :- not atom7, atom15.
atom10 > not atom10 :- atom7, atom15.
atom6 > not atom6 :- not atom3, atom15.
not atom6 > atom6 :- atom3, atom15.
not atom8 > atom8 :- not atom6, atom15.
not atom8 > atom8 :- atom6, atom15.
not atom36 > atom36 :- not atom3, atom15.
atom36 > not atom36 :- atom3, atom15.
atom12 > not atom12 :- not atom6, atom15.
atom12 > not atom12 :- atom6, atom15.
atom38 > not atom38 :- not atom3, atom15.
not atom38 > atom38 :- atom3, atom15.
not atom22 > atom22 :- not atom8, atom15.
atom22 > not atom22 :- atom8, atom15.
not atom46 > atom46 :- not atom3, atom15.
atom46 > not atom46 :- atom3, atom15.
not atom19 > atom19 :- not atom10, atom15.
not atom19 > atom19 :- atom10, atom15.
atom37 > not atom37 :- not atom7, atom15.
not atom37 > atom37 :- atom7, atom15.
not atom29 > atom29 :- not atom7, atom15.
atom29 > not atom29 :- atom7, atom15.
atom40 > not atom40 :- not atom3, atom15.
atom40 > not atom40 :- atom3, atom15.
not atom42 > atom42 :- not atom3, atom15.
not atom42 > atom42 :- atom3, atom15.
not atom23 > atom23 :- not atom7, atom15.
atom23 > not atom23 :- atom7, atom15.
atom34 > not atom34 :- not atom3, atom15.
not atom34 > atom34 :- atom3, atom15.
atom21 > not atom21 :- not atom6, atom15.
atom21 > not atom21 :- atom6, atom15.
atom11 > not atom11 :- not atom3, atom15.
atom11 > not atom11 :- atom3, atom15.
not atom16 > atom16 :- not atom6, atom15.
not atom16 > atom16 :- atom6, atom15.
not atom1 > atom1 :- not atom6, atom15.
atom1 > not atom1 :- atom6, atom15.
atom35 > not atom35 :- not atom1, atom15.
atom35 > not atom35 :- atom1, atom15.
atom48 > not atom48 :- not atom1, atom15.
atom48 > not atom48 :- atom1, atom15.
atom49 > not atom49 :- not atom1, atom15.
not atom49 > atom49 :- atom1, atom15.
not atom17 > atom17 :- not atom7, atom15.
atom17 > not atom17 :- atom7, atom15.
not atom20 > atom20 :- not atom8, atom15.
atom20 > not atom20 :- atom8, atom15.
atom43 > not atom43 :- not atom6, atom15.
atom43 > not atom43 :- atom6, atom15.
atom5 > not atom5 :- not atom7, atom15.
not atom5 > atom5 :- atom7, atom15.
not atom4 > atom4 :- not atom3, atom15.
atom4 > not atom4 :- atom3, atom15.
atom2 > not atom2 :- not atom8, atom15.
not atom2 > atom2 :- atom8, atom15.
not atom26 > atom26 :- not atom2, atom15.
atom26 > not atom26 :- atom2, atom15.
not atom25 > atom25 :- not atom1, atom15.
atom25 > not atom25 :- atom1, atom15.
atom3 > not atom3 :- not atom15.
not atom43 > atom43 :- not atom3, not atom15.
not atom43 > atom43 :- atom3, not atom15.
not atom5 > atom5 :- not atom3, not atom15.
atom5 > not atom5 :- atom3, not atom15.
atom11 > not atom11 :- not atom5, not atom15.
atom11 > not atom11 :- atom5, not atom15.
not atom41 > atom41 :- not atom3, not atom15.
atom41 > not atom41 :- atom3, not atom15.
not atom35 > atom35 :- not atom3, not atom15.
not atom35 > atom35 :- atom3, not atom15.
not atom31 > atom31 :- not atom3, not atom15.
