atom64 > not atom64.
atom57 > not atom57.
not atom56 > atom56 :- not atom64, not atom57.
atom56 > not atom56 :- atom64, not atom57.
atom5 > not atom5 :- not atom57.
atom6 > not atom6 :- not atom5, not atom57.
not atom6 > atom6 :- atom5, not atom57.
not atom2 > atom2 :- not atom6, not atom57.
not atom2 > atom2 :- atom6, not atom57.
not atom48 > atom48 :- not atom2, not atom57.
atom48 > not atom48 :- atom2, not atom57.
not atom24 > atom24 :- not atom5, not atom57.
not atom24 > atom24 :- atom5, not atom57.
not atom14 > atom14 :- not atom5, not atom57.
atom14 > not atom14 :- atom5, not atom57.
atom45 > not atom45 :- not atom6, not atom57.
atom45 > not atom45 :- atom6, not atom57.
atom47 > not atom47 :- not atom2, not atom57.
atom47 > not atom47 :- atom2, not atom57.
atom38 > not atom38 :- not atom2, not atom57.
atom38 > not atom38 :- atom2, not atom57.
atom46 > not atom46 :- not atom14, not atom57.
not atom46 > atom46 :- atom14, not atom57.
atom73 > not atom73 :- not atom5, not atom57.
atom73 > not atom73 :- atom5, not atom57.
not atom74 > atom74 :- not atom5, not atom57.
atom74 > not atom74 :- atom5, not atom57.
not atom59 > atom59 :- not atom2, not atom57.
not atom59 > atom59 :- atom2, not atom57.
atom50 > not atom50 :- not atom14, not atom57.
not atom50 > atom50 :- atom14, not atom57.
atom31 > not atom31 :- not atom2, not atom57.
atom31 > not atom31 :- atom2, not atom57.
atom32 > not atom32 :- not atom14, not atom57.
atom32 > not atom32 :- atom14, not atom57.
atom54 > not atom54 :- not atom2, not atom57.
atom54 > not atom54 :- atom2, not atom57.
atom65 > not atom65 :- not atom6, not atom57.
atom65 > not atom65 :- atom6, not atom57.
not atom71 > atom71 :- not atom2, not atom57.
not atom71 > atom71 :- atom2, not atom57.
not atom22 > atom22 :- not atom14, not atom57.
atom22 > not atom22 :- atom14, not atom57.
atom28 > not atom28 :- not atom6, not atom57.
atom28 > not atom28 :- atom6, not atom57.
atom77 > not atom77 :- not atom28, not atom57.
atom77 > not atom77 :- atom28, not atom57.
not atom36 > atom36 :- not atom6, not atom57.
not atom36 > atom36 :- atom6, not atom57.
not atom76 > atom76 :- not atom5, not atom57.
not atom76 > atom76 :- atom5, not atom57.
not atom43 > atom43 :- not atom5, not atom57.
atom43 > not atom43 :- atom5, not atom57.
not atom11 > atom11 :- not atom6, not atom57.
not atom11 > atom11 :- atom6, not atom57.
not atom17 > atom17 :- not atom5, not atom57.
not atom17 > atom17 :- atom5, not atom57.
not atom58 > atom58 :- not atom2, not atom57.
atom58 > not atom58 :- atom2, not atom57.
atom49 > not atom49 :- not atom2, not atom57.
atom49 > not atom49 :- atom2, not atom57.
not atom78 > atom78 :- not atom2, not atom57.
atom78 > not atom78 :- atom2, not atom57.
not atom67 > atom67 :- not atom2, not atom57.
atom67 > not atom67 :- atom2, not atom57.
atom1 > not atom1 :- not atom5, not atom57.
not atom1 > atom1 :- atom5, not atom57.
atom25 > not atom25 :- not atom1, not atom57.
atom25 > not atom25 :- atom1, not atom57.
atom3 > not atom3 :- not atom2, not atom57.
atom3 > not atom3 :- atom2, not atom57.
not atom30 > atom30 :- not atom1, not atom57.
not atom30 > atom30 :- atom1, not atom57.
not atom20 > atom20 :- not atom1, not atom57.
not atom20 > atom20 :- atom1, not atom57.
not atom34 > atom34 :- not atom2, not atom57.
atom34 > not atom34 :- atom2, not atom57.
not atom18 > atom18 :- not atom2, not atom57.
atom18 > not atom18 :- atom2, not atom57.
atom79 > not atom79 :- not atom2, not atom57.
atom79 > not atom79 :- atom2, not atom57.
not atom29 > atom29 :- not atom2, not atom57.
atom29 > not atom29 :- atom2, not atom57.
atom53 > not atom53 :- not atom11, not atom57.
atom53 > not atom53 :- atom11, not atom57.
not atom72 > atom72 :- not atom6, not atom57.
atom72 > not atom72 :- atom6, not atom57.
atom16 > not atom16 :- not atom1, not atom57.
not atom16 > atom16 :- atom1, not atom57.
not atom80 > atom80 :- not atom2, not atom57.
atom80 > not atom80 :- atom2, not atom57.
not atom60 > atom60 :- not atom3, not atom57.
not atom60 > atom60 :- atom3, not atom57.
atom33 > not atom33 :- not atom1, not atom57.
not atom33 > atom33 :- atom1, not atom57.
atom15 > not atom15 :- not atom2, not atom57.
atom15 > not atom15 :- atom2, not atom57.
atom41 > not atom41 :- not atom1, not atom57.
atom41 > not atom41 :- atom1, not atom57.
not atom19 > atom19 :- not atom2, not atom57.
atom19 > not atom19 :- atom2, not atom57.
not atom21 > atom21 :- not atom1, not atom57.
atom21 > not atom21 :- atom1, not atom57.
not atom12 > atom12 :- not atom1, not atom57.
not atom12 > atom12 :- atom1, not atom57.
not atom40 > atom40 :- not atom1, not atom57.
not atom40 > atom40 :- atom1, not atom57.
atom13 > not atom13 :- not atom1, not atom57.
not atom13 > atom13 :- atom1, not atom57.
not atom66 > atom66 :- not atom1, not atom57.
not atom66 > atom66 :- atom1, not atom57.
atom68 > not atom68 :- not atom2, not atom57.
atom68 > not atom68 :- atom2, not atom57.
atom44 > not atom44 :- not atom1, not atom57.
atom44 > not atom44 :- atom1, not atom57.
atom63 > not atom63 :- not atom2, not atom57.
atom63 > not atom63 :- atom2, not atom57.
not atom4 > atom4 :- not atom1, not atom57.
not atom4 > atom4 :- atom1, not atom57.
not atom52 > atom52 :- not atom1, not atom57.
not atom52 > atom52 :- atom1, not atom57.
atom26 > not atom26 :- not atom2, not atom57.
not atom26 > atom26 :- atom2, not atom57.
atom70 > not atom70 :- not atom1, not atom57.
not atom70 > atom70 :- atom1, not atom57.
atom61 > not atom61 :- not atom1, not atom57.
atom61 > not atom61 :- atom1, not atom57.
not atom39 > atom39 :- not atom3, not atom57.
atom39 > not atom39 :- atom3, not atom57.
not atom35 > atom35 :- not atom1, not atom57.
atom35 > not atom35 :- atom1, not atom57.
not atom62 > atom62 :- not atom2, not atom57.
not atom62 > atom62 :- atom2, not atom57.
not atom42 > atom42 :- not atom5, not atom57.
not atom42 > atom42 :- atom5, not atom57.
not atom37 > atom37 :- not atom1, not atom57.
atom37 > not atom37 :- atom1, not atom57.
not atom69 > atom69 :- not atom1, not atom57.
not atom69 > atom69 :- atom1, not atom57.
not atom23 > atom23 :- not atom3, not atom57.
atom23 > not atom23 :- atom3, not atom57.
atom9 > not atom9 :- not atom4, not atom57.
atom9 > not atom9 :- atom4, not atom57.
not atom27 > atom27 :- not atom1, not atom57.
not atom27 > atom27 :- atom1, not atom57.
atom8 > not atom8 :- not atom3, not atom57.
not atom8 > atom8 :- atom3, not atom57.
atom10 > not atom10 :- not atom3, not atom57.
not atom10 > atom10 :- atom3, not atom57.
not atom51 > atom51 :- not atom3, not atom57.
atom51 > not atom51 :- atom3, not atom57.
not atom7 > atom7 :- not atom4, not atom57.
atom7 > not atom7 :- atom4, not atom57.
not atom75 > atom75 :- not atom3, not atom57.
atom75 > not atom75 :- atom3, not atom57.
not atom55 > atom55 :- not atom4, not atom57.
atom55 > not atom55 :- atom4, not atom57.
atom67 > not atom67 :- not atom64, atom57.
atom67 > not atom67 :- atom64, atom57.
not atom26 > atom26 :- atom57.
atom25 > not atom25 :- not atom67, atom57.
not atom25 > atom25 :- atom67, atom57.
not atom53 > atom53 :- not atom25, atom57.
not atom53 > atom53 :- atom25, atom57.
not atom37 > atom37 :- not atom25, atom57.
atom37 > not atom37 :- atom25, atom57.
not atom46 > atom46 :- not atom37, atom57.
atom46 > not atom46 :- atom37, atom57.
not atom78 > atom78 :- not atom25, atom57.
not atom78 > atom78 :- atom25, atom57.
not atom19 > atom19 :- not atom37, atom57.
atom19 > not atom19 :- atom37, atom57.
atom32 > not atom32 :- not atom19, atom57.
not atom32 > atom32 :- atom19, atom57.
atom43 > not atom43 :- not atom19, atom57.
atom43 > not atom43 :- atom19, atom57.
atom72 > not atom72 :- not atom19, atom57.
not atom72 > atom72 :- atom19, atom57.
atom7 > not atom7 :- not atom19, atom57.
atom7 > not atom7 :- atom19, atom57.
atom5 > not atom5 :- not atom7, atom57.
atom5 > not atom5 :- atom7, atom57.
not atom28 > atom28 :- not atom5, atom57.
atom28 > not atom28 :- atom5, atom57.
not atom2 > atom2 :- not atom7, atom57.
not atom2 > atom2 :- atom7, atom57.
atom20 > not atom20 :- not atom2, atom57.
not atom20 > atom20 :- atom2, atom57.
atom34 > not atom34 :- not atom2, atom57.
not atom34 > atom34 :- atom2, atom57.
not atom44 > atom44 :- not atom2, atom57.
not atom44 > atom44 :- atom2, atom57.
not atom33 > atom33 :- not atom2, atom57.
atom33 > not atom33 :- atom2, atom57.
atom61 > not atom61 :- not atom5, atom57.
not atom61 > atom61 :- atom5, atom57.
not atom30 > atom30 :- not atom2, atom57.
atom30 > not atom30 :- atom2, atom57.
atom27 > not atom27 :- not atom26, atom57.
atom27 > not atom27 :- atom26, atom57.
atom35 > not atom35 :- not atom2, atom57.
atom35 > not atom35 :- atom2, atom57.
not atom47 > atom47 :- not atom2, atom57.
atom47 > not atom47 :- atom2, atom57.
atom24 > not atom24 :- not atom2, atom57.
not atom24 > atom24 :- atom2, atom57.
not atom17 > atom17 :- not atom2, atom57.
atom17 > not atom17 :- atom2, atom57.
not atom54 > atom54 :- not atom2, atom57.
not atom54 > atom54 :- atom2, atom57.
atom74 > not atom74 :- not atom17, atom57.
not atom74 > atom74 :- atom17, atom57.
atom21 > not atom21 :- not atom2, atom57.
not atom21 > atom21 :- atom2, atom57.
atom49 > not atom49 :- not atom5, atom57.
atom49 > not atom49 :- atom5, atom57.
not atom62 > atom62 :- not atom5, atom57.
not atom62 > atom62 :- atom5, atom57.
atom65 > not atom65 :- not atom7, atom57.
atom65 > not atom65 :- atom7, atom57.
atom73 > not atom73 :- not atom7, atom57.
not atom73 > atom73 :- atom7, atom57.
atom15 > not atom15 :- not atom5, atom57.
not atom15 > atom15 :- atom5, atom57.
not atom41 > atom41 :- not atom2, atom57.
not atom41 > atom41 :- atom2, atom57.
atom75 > not atom75 :- not atom2, atom57.
not atom75 > atom75 :- atom2, atom57.
atom48 > not atom48 :- not atom7, atom57.
atom48 > not atom48 :- atom7, atom57.
atom8 > not atom8 :- not atom5, atom57.
atom8 > not atom8 :- atom5, atom57.
atom4 > not atom4 :- not atom2, atom57.
not atom4 > atom4 :- atom2, atom57.
atom51 > not atom51 :- not atom20, atom57.
not atom51 > atom51 :- atom20, atom57.
not atom9 > atom9 :- not atom4, atom57.
not atom9 > atom9 :- atom4, atom57.
not atom63 > atom63 :- not atom2, atom57.
not atom63 > atom63 :- atom2, atom57.
atom23 > not atom23 :- not atom4, atom57.
atom23 > not atom23 :- atom4, atom57.
atom77 > not atom77 :- not atom2, atom57.
atom77 > not atom77 :- atom2, atom57.
not atom18 > atom18 :- not atom5, atom57.
atom18 > not atom18 :- atom5, atom57.
not atom38 > atom38 :- not atom4, atom57.
atom38 > not atom38 :- atom4, atom57.
not atom60 > atom60 :- not atom2, atom57.
not atom60 > atom60 :- atom2, atom57.
not atom58 > atom58 :- not atom2, atom57.
not atom58 > atom58 :- atom2, atom57.
atom59 > not atom59 :- not atom2, atom57.
not atom59 > atom59 :- atom2, atom57.
not atom12 > atom12 :- not atom2, atom57.
not atom12 > atom12 :- atom2, atom57.
atom66 > not atom66 :- not atom2, atom57.
atom66 > not atom66 :- atom2, atom57.
not atom14 > atom14 :- not atom4, atom57.
atom14 > not atom14 :- atom4, atom57.
not atom11 > atom11 :- not atom2, atom57.
